"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","jitterX","jitterY","start","parA"
"","psychophysics","132","645488","0.0-132.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3691",""," ","key"," ","16.668040909091097","500","250","eb","37","2","0","0","35","35"
"","psychophysics","133","653207","0.0-133.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","7716",""," ","key"," ","16.66832251082254","500","250","eb","31","2","0","0","46","29"
"","psychophysics","134","659727","0.0-134.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","6516",""," ","key"," ","16.711586118252004","500","250","eb","39","2","0","0","26","39"
"","psychophysics","135","666352","0.0-135.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","6621",""," ","key"," ","16.667987405541542","500","250","eb","36","2","0","0","54","35"
"","psychophysics","136","673725","0.0-136.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","7370",""," ","key"," ","16.667419501133907","500","250","eb","52","2","0","0","45","51"
"","psychophysics","137","680246","0.0-137.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","6517",""," ","key"," ","16.66836317135539","500","250","eb","41","2","0","0","28","40"
"","psychophysics","138","686668","0.0-138.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","6420",""," ","key"," ","16.668088541666595","500","250","eb","44","2","0","0","34","48"
"","psychophysics","139","687599","0.0-139.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","930",""," ","key"," ","16.664509090910325","500","250","inst","","","","","",""
"","psychophysics","140","701501","0.0-140.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","13900",""," ","key"," ","16.687281250000105","500","250","instPz1","45","2","","","25","50"
"","psychophysics","141","708092","0.0-141.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","6589",""," ","key"," ","16.669484771573607","500","250","instPz2","32","2","","","20","35"
"","psychophysics","142","711975","0.0-142.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3880",""," ","key"," ","16.73974025974028","500","250","instPz3","30","2","","","30","100"
"","psychophysics","143","722496","0.0-143.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","10518",""," ","key"," ","16.66750476190484","500","250","instPz4","79","2","","","30","100"
"","psychophysics","144","724801","0.0-144.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","2301",""," ","key"," ","16.67109420289795","500","250","inst","","","","","",""
"","psychophysics","145","731434","0.0-145.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","6631",""," ","key"," ","16.66761209068014","500","250","pz","31","2","","","20","35"
"","psychophysics","146","737048","0.0-146.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","5611",""," ","key"," ","16.717444776119176","500","250","pz","24","2","","","59","27"
"","psychophysics","147","741032","0.0-147.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3981",""," ","key"," ","16.666323529412097","500","250","pz","38","2","","","37","41"
"","psychophysics","148","744724","0.0-148.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3689",""," ","key"," ","16.667777272727108","500","250","pz","34","2","","","35","36"
"","psychophysics","149","752726","0.0-149.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","null","","null","key","null","16.66691858037584","500","250","pz","46","2","","","26","57"
"","psychophysics","150","753011","0.0-150.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","283",""," ","key"," ","16.667937499994878","500","250","pz","47","2","","","47","22"
"","psychophysics","151","760646","0.0-151.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","7632",""," ","key"," ","16.667557986870946","500","250","pz","42","2","","","25","57"
"","psychophysics","152","763722","0.0-152.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3071",""," ","key"," ","16.667782608696143","500","250","pz","20","2","","","53","24"
"","psychophysics","153","768687","0.0-153.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","4963",""," ","key"," ","16.66749831649862","500","250","pz","31","2","","","59","41"
"","psychophysics","154","772591","0.0-154.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3902",""," ","key"," ","16.668776824034136","500","250","pz","46","2","","","33","53"
"","psychophysics","155","775017","0.0-155.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","2423",""," ","key"," ","16.670282758620633","500","250","pz","40","2","","","39","46"
"","psychophysics","156","781238","0.0-156.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","6219",""," ","key"," ","16.66785483870947","500","250","pz","48","2","","","23","56"
"","psychophysics","157","783804","0.0-157.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","2563",""," ","key"," ","16.666274509803557","500","250","pz","55","2","","","54","60"
"","psychophysics","158","788375","0.0-158.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","4569",""," ","key"," ","16.667512820512925","500","250","pz","27","2","","","38","29"
"","psychophysics","159","795208","0.0-159.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","6831",""," ","key"," ","16.749130221130383","500","250","pz","41","2","","","50","49"
"","psychophysics","160","796347","0.0-160.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","1138",""," ","key"," ","16.66726865671547","500","250","inst","","","","","",""
"","psychophysics","161","801642","0.0-161.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","5293",""," ","key"," ","16.668378548896047","500","250","instZol1","2.7755575615628914e-17","","0","0","-1.3",""
"","psychophysics","162","822217","0.0-162.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","20572",""," ","key"," ","16.66797485806976","500","250","instZol2","2.2000000000000015","1","0","0","2",""
"","psychophysics","163","824278","0.0-163.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","2058",""," ","key"," ","16.66828455284571","500","250","inst","","","","","",""
"","psychophysics","164","832281","0.0-164.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","null","","null","key","null","16.701993723849526","500","250","zol","0.9899999999999999","1","-28","8","0.21",""
"","psychophysics","165","835980","0.0-165.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3695",""," ","key"," ","16.74344999999951","500","250","zol","1.2300000000000002","1","-30","-27","-0.43",""
"","psychophysics","166","843045","0.0-166.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","7062",""," ","key"," ","16.668108747044883","500","250","zol","2.2600000000000007","1","5","22","-0.26",""
"","psychophysics","167","850562","0.0-167.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","7514",""," ","key"," ","16.667517777777846","500","250","zol","2.040000000000001","1","-21","-30","0.16",""
"","psychophysics","168","856273","0.0-168.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","5707",""," ","key"," ","16.668038011696027","500","250","zol","1.8600000000000005","1","-21","-29","-0.16",""
"","psychophysics","169","859633","0.0-169.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3357",""," ","key"," ","16.667380000000122","500","250","zol","1.29","1","-16","-18","-0.29",""
"","psychophysics","170","864207","0.0-170.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","4569",""," ","key"," ","16.667408759124072","500","250","zol","1.3800000000000001","1","12","-6","0.62",""
"","psychophysics","171","866773","0.0-171.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","2562",""," ","key"," ","16.667555555555165","500","250","zol","2.0900000000000007","1","-3","3","-0.39",""
"","psychophysics","172","870671","0.0-172.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3895",""," ","key"," ","16.667519313304748","500","250","zol","2.240000000000001","1","13","-14","-0.74",""
"","psychophysics","173","874344","0.0-173.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3670",""," ","key"," ","16.666292237443212","500","250","zol","1.36","1","-13","16","-0.16",""
"","psychophysics","174","879579","0.0-174.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","5233",""," ","key"," ","16.66779552715661","500","250","zol","1.5200000000000005","1","-20","7","-0.62",""
"","psychophysics","175","882755","0.0-175.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3172",""," ","key"," ","16.66743157894755","500","250","zol","1.9100000000000008","1","4","-21","-0.61",""
"","psychophysics","176","889790","0.0-176.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","7030",""," ","key"," ","16.66693586698344","500","250","zol","1.4","1","-16","9","0.4",""
"","psychophysics","177","893294","0.0-177.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3501",""," ","key"," ","16.667540669856752","500","250","zol","1.4900000000000002","1","17","24","-0.39",""
"","psychophysics","178","894863","0.0-178.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","1566",""," ","key"," ","16.66340860215101","500","250","zol","1.8900000000000006","1","24","14","-0.49",""
"","psychophysics","179","895694","0.0-179.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","829",""," ","key"," ","16.675897959184987","500","250","inst","","","","","",""
"","psychophysics","180","902737","0.0-180.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","7041",""," ","key"," ","16.668277909738652","500","250","instBr3","17","2","0","0","40","300"
"","psychophysics","181","903670","0.0-181.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","930",""," ","key"," ","16.671527272727424","500","250","inst","","","","","",""
"","psychophysics","182","908558","0.0-182.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","4883",""," ","key"," ","16.66775426621161","500","250","br","15","2","-4","27","26","211"
"","psychophysics","183","913557","0.0-183.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","4997",""," ","key"," ","16.668418060200924","500","250","br","12","2","27","-27","-29","213"
"","psychophysics","184","916642","0.0-184.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3083",""," ","key"," ","16.66653804347848","500","250","br","15","2","20","-5","-25","227"
"","psychophysics","185","920391","0.0-185.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3746",""," ","key"," ","16.66848660714251","500","250","br","16","2","-2","-1","-15","291"
"","psychophysics","186","924179","0.0-186.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3786",""," ","key"," ","16.66990707964591","500","250","br","21","2","17","17","22","300"
"","psychophysics","187","927717","0.0-187.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3535",""," ","key"," ","16.66765402843602","500","250","br","14","2","-2","27","-21","241"
"","psychophysics","188","933020","0.0-188.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","5301",""," ","key"," ","16.66756782334405","500","250","br","17","2","-20","12","-2","285"
"","psychophysics","189","939143","0.0-189.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","6121",""," ","key"," ","16.668852861035536","500","250","br","18","2","-28","26","-14","287"
"","psychophysics","190","943814","0.0-190.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","4669",""," ","key"," ","16.667874551971533","500","250","br","13","2","5","-18","-30","288"
"","psychophysics","191","950359","0.0-191.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","6543",""," ","key"," ","16.66861224489801","500","250","br","20","2","-17","6","19","239"
"","psychophysics","192","955889","0.0-192.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","5528",""," ","key"," ","16.667039393939106","500","250","br","13","2","7","12","-16","282"
"","psychophysics","193","960852","0.0-193.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","4959",""," ","key"," ","16.668905723905848","500","250","br","15","2","12","27","-23","284"
"","psychophysics","194","963519","0.0-194.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","2665",""," ","key"," ","16.66979874213777","500","250","br","10","2","22","27","10","261"
"","psychophysics","195","965235","0.0-195.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","1714",""," ","key"," ","16.67044117647068","500","250","br","16","2","-20","-17","16","287"
"","psychophysics","196","970623","0.0-196.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","5386",""," ","key"," ","16.668950310559012","500","250","br","12","2","-30","-12","-19","230"
"","psychophysics","197","971462","0.0-197.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","837",""," ","key"," ","16.668800000001212","500","250","inst","","","","","",""
"","psychophysics","198","981578","0.0-198.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","10114",""," ","key"," ","16.668397689768977","500","250","instPog0","160","1","0","0","190","160"
"","psychophysics","199","984629","0.0-199.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3050",""," ","key"," ","16.667560439560674","500","250","instPog1","168","1","0","0","190","160"
"","psychophysics","200","988253","0.0-200.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3622",""," ","key"," ","16.668541666666798","500","250","instPog2","174","1","0","0","160","160"
"","psychophysics","201","989807","0.0-201.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","1552",""," ","key"," ","16.672173913043125","500","250","inst","","","","","",""
"","psychophysics","202","995144","0.0-202.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","5335",""," ","key"," ","16.66909999999989","500","250","pog","187","1","0","0","107","172"
"","psychophysics","203","1000865","0.0-203.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","5719",""," ","key"," ","16.66750584795291","500","250","pog","209","1","0","0","141","198"
"","psychophysics","204","1004386","0.0-204.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3518",""," ","key"," ","16.666538095238085","500","250","pog","160","1","0","0","156","150"
"","psychophysics","205","1011269","0.0-205.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","6882",""," ","key"," ","16.707598540145923","500","250","pog","139","1","0","0","179","124"
"","psychophysics","206","1014763","0.0-206.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3492",""," ","key"," ","16.66844019138769","500","250","pog","200","1","0","0","172","181"
"","psychophysics","207","1019021","0.0-207.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","4255",""," ","key"," ","16.66618503937012","500","250","pog","210","1","0","0","122","197"
"","psychophysics","208","1022622","0.0-208.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3600",""," ","key"," ","16.668474418604422","500","250","pog","183","1","0","0","169","170"
"","psychophysics","209","1027594","0.0-209.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","4970",""," ","key"," ","16.668195286195377","500","250","pog","151","1","0","0","119","141"
"","psychophysics","210","1033569","0.0-210.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","5972",""," ","key"," ","16.669039106145423","500","250","pog","138","1","0","0","194","123"
"","psychophysics","211","1036370","0.0-211.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","2798",""," ","key"," ","16.6692874251494","500","250","pog","198","1","0","0","180","177"
"","psychophysics","212","1040586","0.0-212.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","4215",""," ","key"," ","16.667488095237843","500","250","pog","187","1","0","0","127","172"
"","psychophysics","213","1045952","0.0-213.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","5364",""," ","key"," ","16.667722741432772","500","250","pog","164","1","0","0","198","147"
"","psychophysics","214","1048091","0.0-214.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","2137",""," ","key"," ","16.66762204724364","500","250","pog","142","1","0","0","166","130"
"","psychophysics","215","1051555","0.0-215.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","3462",""," ","key"," ","16.66762318840624","500","250","pog","151","1","0","0","127","138"
"","psychophysics","216","1055784","0.0-216.0","559ef308fdf99b2616ff2a4f","64dbbfbd39c0fc92dcdd5e26","","","","","4227",""," ","key"," ","16.667577075098343","500","250","pog","203","1","0","0","185","196"
