"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","start","jitterX","jitterY","parA"
"","psychophysics","51","298839","0.0-51.0","null","null","","","","","2877",""," ","key"," ","16.68985380116974","500","250","pz","19","2","32","","","24"
"","psychophysics","52","304554","0.0-52.0","null","null","","","","","5696",""," ","key"," ","16.666000000000164","500","250","pz","25","2","49","","","27"
"","psychophysics","53","310420","0.0-53.0","null","null","","","","","5862",""," ","key"," ","16.726894285714287","500","250","pz","25","2","50","","","26"
"","psychophysics","54","316900","0.0-54.0","null","null","","","","","6476",""," ","key"," ","16.66599999999999","500","250","pz","36","2","54","","","41"
"","psychophysics","55","324817","0.0-55.0","null","null","","","","","7914",""," ","key"," ","16.67452953586501","500","250","pz","44","2","21","","","51"
"","psychophysics","56","329531","0.0-56.0","null","null","","","","","4712",""," ","key"," ","16.67109574468068","500","250","pz","39","2","37","","","46"
"","psychophysics","57","335785","0.0-57.0","null","null","","","","","6251",""," ","key"," ","16.66599999999993","500","250","pz","51","2","44","","","59"
"","psychophysics","58","342420","0.0-58.0","null","null","","","","","6630",""," ","key"," ","16.67227204030225","500","250","pz","30","2","52","","","30"
"","psychophysics","59","343253","0.0-59.0","null","null","","","","","830",""," ","key"," ","16.665999999999222","500","250","inst","","","","","",""
"","psychophysics","60","344752","0.0-60.0","null","null","","","","","1497",""," ","key"," ","16.85538636363609","500","250","instBr0","0","","0","0","0","300"
"","psychophysics","61","355239","0.0-61.0","null","null","","","","","10485",""," ","key"," ","16.6670668789809","500","250","instBr1","7","","-40","0","0","300"
"","psychophysics","62","366672","0.0-62.0","null","null","","","","","11430",""," ","key"," ","16.69659649122808","500","250","instBr3","-12","1","40","0","0","300"
"","psychophysics","63","367376","0.0-63.0","null","null","","","","","700",""," ","key"," ","16.665999999999567","500","250","inst","","","","","",""
"","psychophysics","64","372325","0.0-64.0","null","null","","","","","4943",""," ","key"," ","16.668996621621773","500","250","br","-13","1","3","17","-9","274"
"","psychophysics","65","379601","0.0-65.0","null","null","","","","","7273",""," ","key"," ","16.674829885057555","500","250","br","-11","1","-11","0","-23","204"
"","psychophysics","66","384852","0.0-66.0","null","null","","","","","5247",""," ","key"," ","16.666000000000032","500","250","br","-14","1","-18","-12","28","256"
"","psychophysics","67","390550","0.0-67.0","null","null","","","","","5694",""," ","key"," ","16.72545882352929","500","250","br","-10","1","-25","-17","0","290"
"","psychophysics","68","397544","0.0-68.0","null","null","","","","","6990",""," ","key"," ","16.666000000000007","500","250","br","-9","1","27","0","-7","283"
"","psychophysics","69","404291","0.0-69.0","null","null","","","","","6743",""," ","key"," ","16.713176616915387","500","250","br","-13","1","-1","-30","-19","228"
"","psychophysics","70","410231","0.0-70.0","null","null","","","","","5936",""," ","key"," ","16.679236619718353","500","250","br","-11","1","21","-13","-7","293"
"","psychophysics","71","416604","0.0-71.0","null","null","","","","","6368",""," ","key"," ","16.66600000000003","500","250","br","-14","1","-29","-4","-27","251"
"","psychophysics","72","419620","0.0-72.0","null","null","","","","","3015",""," ","key"," ","16.687588888888907","500","250","br","-15","1","-1","-14","-11","284"
"","psychophysics","73","427624","0.0-73.0","null","null","","","","","null","","null","key","null","16.66600000000005","500","250","br","-13","1","7","-6","9","213"
"","psychophysics","74","433406","0.0-74.0","null","null","","","","","5780",""," ","key"," ","16.6754421965319","500","250","br","-11","1","-28","-1","2","245"
"","psychophysics","75","439242","0.0-75.0","null","null","","","","","5829",""," ","key"," ","16.674956896551752","500","250","br","-7","1","-2","-14","-6","289"
"","psychophysics","76","445540","0.0-76.0","null","null","","","","","6280",""," ","key"," ","16.665999999999986","500","250","br","-10","1","-12","-26","-14","257"
"","psychophysics","77","453385","0.0-77.0","null","null","","","","","7835",""," ","key"," ","16.67351063829785","500","250","br","-10","1","18","-3","-4","296"
"","psychophysics","78","460705","0.0-78.0","null","null","","","","","7317",""," ","key"," ","16.674189497716856","500","250","br","-8","1","24","-14","-20","217"
"","psychophysics","79","461401","0.0-79.0","null","null","","","","","692",""," ","key"," ","16.66600000000035","500","250","inst","","","","","",""
"","psychophysics","80","462371","0.0-80.0","null","null","","","","","963",""," ","key"," ","16.666000000000448","500","250","instEB0","40","","40","0","0","40"
"","psychophysics","81","472241","0.0-81.0","null","null","","","","","9867",""," ","key"," ","16.67119966159053","500","250","instEB1","72","2","30","0","0","70"
"","psychophysics","82","481185","0.0-82.0","null","null","","","","","8942",""," ","key"," ","16.70352621722839","500","250","instEB2","44","2","60","0","0","40"
"","psychophysics","83","495673","0.0-83.0","null","null","","","","","14485",""," ","key"," ","16.668971231300358","500","250","instEB3","69","2","45","0","0","65"
"","psychophysics","84","509170","0.0-84.0","null","null","","","","","13488",""," ","key"," ","16.67082178217826","500","250","instEB4","44","2","40","0","0","40"
"","psychophysics","85","510928","0.0-85.0","null","null","","","","","1756",""," ","key"," ","16.683533333333408","500","250","inst","","","","","",""
"","psychophysics","86","516505","0.0-86.0","null","null","","","","","5573",""," ","key"," ","16.665999999999972","500","250","eb","44","2","31","0","0","40"
"","psychophysics","87","519164","0.0-87.0","null","null","","","","","2647",""," ","key"," ","16.666000000000185","500","250","eb","52","2","50","0","0","47"
"","psychophysics","88","526636","0.0-88.0","null","null","","","","","7469",""," ","key"," ","16.671154362416093","500","250","eb","52","2","37","0","0","50"
"","psychophysics","89","530952","0.0-89.0","null","null","","","","","4313",""," ","key"," ","16.69529571984478","500","250","eb","36","2","30","0","0","32"
"","psychophysics","90","538957","0.0-90.0","null","null","","","","","null","","null","key","null","16.665999999999865","500","250","eb","39","2","43","0","0","35"
"","psychophysics","91","543027","0.0-91.0","null","null","","","","","4067",""," ","key"," ","16.67788477366217","500","250","eb","44","2","30","0","0","38"
"","psychophysics","92","546672","0.0-92.0","null","null","","","","","3643",""," ","key"," ","16.665999999999986","500","250","eb","41","2","25","0","0","36"
"","psychophysics","93","549629","0.0-93.0","null","null","","","","","2951",""," ","key"," ","16.67057062146888","500","250","eb","46","2","41","0","0","41"
"","psychophysics","94","556217","0.0-94.0","null","null","","","","","6586",""," ","key"," ","16.666000000000246","500","250","eb","32","2","47","0","0","30"
"","psychophysics","95","564221","0.0-95.0","null","null","","","","","null","","null","key","null","16.710060669456034","500","250","eb","48","2","26","0","0","43"
"","psychophysics","96","571363","0.0-96.0","null","null","","","","","7137",""," ","key"," ","16.674925058547938","500","250","eb","34","2","38","0","0","31"
"","psychophysics","97","578158","0.0-97.0","null","null","","","","","6788",""," ","key"," ","16.665999999999798","500","250","eb","52","2","46","0","0","46"
"","psychophysics","98","579688","0.0-98.0","null","null","","","","","1527",""," ","key"," ","16.71126373626348","500","250","eb","50","2","52","0","0","43"
"","psychophysics","99","585539","0.0-99.0","null","null","","","","","5848",""," ","key"," ","16.665999999999933","500","250","eb","39","2","29","0","0","36"
"","psychophysics","100","591973","0.0-100.0","null","null","","","","","6426",""," ","key"," ","16.671394805194712","500","250","eb","57","2","48","0","0","53"
"","psychophysics","101","592649","0.0-101.0","null","null","","","","","673",""," ","key"," ","16.66600000000117","500","250","inst","","","","","",""
"","psychophysics","102","594719","0.0-102.0","null","null","","","","","2057",""," ","key"," ","16.666000000000516","500","250","instZol0","0","","0","0","0",""
"","psychophysics","103","603807","0.0-103.0","null","null","","","","","9085",""," ","key"," ","16.673664220183483","500","250","instZol1","0.09999999999999981","","-1.3","0","0",""
"","psychophysics","104","662100","0.0-104.0","null","null","","","","","58289",""," ","key"," ","16.672004864091562","500","250","instZol2","6.38378239159465e-16","2","2","0","0",""
"","psychophysics","105","662624","0.0-105.0","null","null","","","","","521",""," ","key"," ","16.666000000003258","500","250","inst","","","","","",""
"","psychophysics","106","670630","0.0-106.0","null","null","","","","","null","","null","key","null","16.667235416666518","500","250","zol","-0.6399999999999999","2","-0.46","-4","18",""
"","psychophysics","107","675178","0.0-107.0","null","null","","","","","4545",""," ","key"," ","16.666000000000007","500","250","zol","-0.7899999999999999","2","-0.61","-10","-30",""
"","psychophysics","108","680440","0.0-108.0","null","null","","","","","5262",""," ","key"," ","16.679111464968276","500","250","zol","-0.8400000000000001","2","-0.16","-29","17",""
"","psychophysics","109","688443","0.0-109.0","null","null","","","","","null","","null","key","null","16.665999999999865","500","250","zol","-0.44999999999999996","2","0.35","0","-24",""
"","psychophysics","110","692647","0.0-110.0","null","null","","","","","4197",""," ","key"," ","16.672844621513793","500","250","zol","-0.43000000000000005","2","0.73","-9","18",""
"","psychophysics","111","697780","0.0-111.0","null","null","","","","","5130",""," ","key"," ","16.66600000000019","500","250","zol","-0.10000000000000003","2","-0.1","-18","0",""
"","psychophysics","112","704016","0.0-112.0","null","null","","","","","6232",""," ","key"," ","16.66783646112601","500","250","zol","-0.4600000000000001","2","0.66","15","-15",""
"","psychophysics","113","708160","0.0-113.0","null","null","","","","","4140",""," ","key"," ","16.666000000000256","500","250","zol","-0.13","2","-0.47","30","2",""
"","psychophysics","114","714500","0.0-114.0","null","null","","","","","6339",""," ","key"," ","16.670778364116032","500","250","zol","-0.49","2","-0.21","-5","7",""
"","psychophysics","115","719900","0.0-115.0","null","null","","","","","5396",""," ","key"," ","16.66599999999969","500","250","zol","-0.3399999999999999","2","-0.66","-29","-2",""
"","psychophysics","116","724145","0.0-116.0","null","null","","","","","4240",""," ","key"," ","16.680374015747812","500","250","zol","-0.5100000000000001","2","0.51","-18","-11",""
"","psychophysics","117","727415","0.0-117.0","null","null","","","","","3266",""," ","key"," ","16.665999999999976","500","250","zol","-0.29000000000000004","2","-0.21","-4","-17",""
"","psychophysics","118","733535","0.0-118.0","null","null","","","","","6115",""," ","key"," ","16.677060109289627","500","250","zol","-0.51","2","0.21","-28","27",""
"","psychophysics","119","739835","0.0-119.0","null","null","","","","","6294",""," ","key"," ","16.665999999999833","500","250","zol","-0.06","2","0.26","0","21",""
"","psychophysics","120","747844","0.0-120.0","null","null","","","","","null","","null","key","null","16.67116910229643","500","250","zol","-0.20000000000000004","2","0.1","6","-6",""
"","psychophysics","121","748476","0.0-121.0","null","null","","","","","629",""," ","key"," ","16.665999999999798","500","250","inst","","","","","",""
"","psychophysics","122","752306","0.0-122.0","null","null","","","","","3827",""," ","key"," ","16.678423580786266","500","250","instBr3","40","2","40","0","0","300"
"","psychophysics","123","753199","0.0-123.0","null","null","","","","","890",""," ","key"," ","16.665999999999677","500","250","inst","","","","","",""
"","psychophysics","124","761202","0.0-124.0","null","null","","","","","null","","null","key","null","16.66828749999986","500","250","br","9","2","23","-15","7","208"
"","psychophysics","125","765142","0.0-125.0","null","null","","","","","3936",""," ","key"," ","16.665999999999546","500","250","br","11","2","20","1","-24","201"
"","psychophysics","126","773145","0.0-126.0","null","null","","","","","null","","null","key","null","16.674853862212952","500","250","br","12","2","26","17","6","281"
"","psychophysics","127","779286","0.0-127.0","null","null","","","","","6136",""," ","key"," ","16.666000000000057","500","250","br","13","2","-30","13","-11","274"
"","psychophysics","128","783776","0.0-128.0","null","null","","","","","4486",""," ","key"," ","16.678040892193458","500","250","br","18","2","10","-24","-24","223"
"","psychophysics","129","789609","0.0-129.0","null","null","","","","","5831",""," ","key"," ","16.666000000000025","500","250","br","17","2","27","13","29","279"
"","psychophysics","130","794124","0.0-130.0","null","null","","","","","4512",""," ","key"," ","16.675817843866326","500","250","br","18","2","19","3","30","286"
"","psychophysics","131","802131","0.0-131.0","null","null","","","","","null","","null","key","null","16.67014791666661","500","250","br","14","2","-26","-28","5","273"
"","psychophysics","132","809630","0.0-132.0","null","null","","","","","7496",""," ","key"," ","16.66599999999997","500","250","br","15","2","28","-18","-1","288"
"","psychophysics","133","813052","0.0-133.0","null","null","","","","","3420",""," ","key"," ","16.682691176470446","500","250","br","14","2","6","-29","20","266"
"","psychophysics","134","817749","0.0-134.0","null","null","","","","","4693",""," ","key"," ","16.665999999999933","500","250","br","13","2","22","25","-15","211"
"","psychophysics","135","823988","0.0-135.0","null","null","","","","","6237",""," ","key"," ","16.717270777479936","500","250","br","17","2","5","22","25","297"
"","psychophysics","136","825801","0.0-136.0","null","null","","","","","1811",""," ","key"," ","16.665999999999595","500","250","br","23","2","23","-25","-28","213"
"","psychophysics","137","830738","0.0-137.0","null","null","","","","","4930",""," ","key"," ","16.67708474576268","500","250","br","12","2","8","-6","22","260"
"","psychophysics","138","836137","0.0-138.0","null","null","","","","","5395",""," ","key"," ","16.666000000000054","500","250","br","14","2","12","-27","-2","273"
"","psychophysics","139","836947","0.0-139.0","null","null","","","","","808",""," ","key"," ","16.666000000000533","500","250","inst","","","","","",""
"","psychophysics","140","844461","0.0-140.0","null","null","","","","","7510",""," ","key"," ","16.67155333333338","500","250","instPz1","48","1","25","","","50"
"","psychophysics","141","850989","0.0-141.0","null","null","","","","","6525",""," ","key"," ","16.67684871794877","500","250","instPz2","21","1","35","","","20"
"","psychophysics","142","864532","0.0-142.0","null","null","","","","","13532",""," ","key"," ","16.670187192118274","500","250","instPz3","33","1","100","","","30"
"","psychophysics","143","873397","0.0-143.0","null","null","","","","","8863",""," ","key"," ","16.66700188323931","500","250","instPz4","33","1","100","","","30"
"","psychophysics","144","874073","0.0-144.0","null","null","","","","","675",""," ","key"," ","16.66600000000117","500","250","inst","","","","","",""
"","psychophysics","145","880374","0.0-145.0","null","null","","","","","6292",""," ","key"," ","16.665999999999833","500","250","pz","48","1","24","","","45"
"","psychophysics","146","885635","0.0-146.0","null","null","","","","","5258",""," ","key"," ","16.67731111111112","500","250","pz","37","1","33","","","34"
"","psychophysics","147","890633","0.0-147.0","null","null","","","","","4992",""," ","key"," ","16.665999999999872","500","250","pz","52","1","21","","","51"
"","psychophysics","148","896497","0.0-148.0","null","null","","","","","5858",""," ","key"," ","16.671885714285473","500","250","pz","55","1","27","","","56"
"","psychophysics","149","904040","0.0-149.0","null","null","","","","","7535",""," ","key"," ","16.67366814159271","500","250","pz","42","1","46","","","41"
"","psychophysics","150","906669","0.0-150.0","null","null","","","","","2627",""," ","key"," ","16.665999999999677","500","250","pz","39","1","47","","","38"
"","psychophysics","151","911424","0.0-151.0","null","null","","","","","4749",""," ","key"," ","16.676856140351216","500","250","pz","47","1","27","","","50"
"","psychophysics","152","914978","0.0-152.0","null","null","","","","","3552",""," ","key"," ","16.665999999999634","500","250","pz","36","1","28","","","35"
"","psychophysics","153","919853","0.0-153.0","null","null","","","","","4871",""," ","key"," ","16.72346896551718","500","250","pz","29","1","49","","","26"
"","psychophysics","154","924245","0.0-154.0","null","null","","","","","4388",""," ","key"," ","16.6809847908747","500","250","pz","47","1","46","","","47"
"","psychophysics","155","930546","0.0-155.0","null","null","","","","","6298",""," ","key"," ","16.666000000000142","500","250","pz","56","1","23","","","55"
"","psychophysics","156","932630","0.0-156.0","null","null","","","","","2082",""," ","key"," ","16.692387096774425","500","250","pz","50","1","48","","","47"
"","psychophysics","157","935902","0.0-157.0","null","null","","","","","3269",""," ","key"," ","16.665999999999976","500","250","pz","47","1","29","","","38"
"","psychophysics","158","939143","0.0-158.0","null","null","","","","","3235",""," ","key"," ","16.666000000000302","500","250","pz","47","1","29","","","47"
"","psychophysics","159","945414","0.0-159.0","null","null","","","","","6264",""," ","key"," ","16.713909333333373","500","250","pz","50","1","20","","","52"
"","psychophysics","160","946089","0.0-160.0","null","null","","","","","671",""," ","key"," ","16.66600000000117","500","250","inst","","","","","",""
"","psychophysics","161","951712","0.0-161.0","null","null","","","","","5619",""," ","key"," ","16.678473214285553","500","250","instEB4","46","1","40","0","0","40"
"","psychophysics","162","952237","0.0-162.0","null","null","","","","","522",""," ","key"," ","16.665999999998377","500","250","inst","","","","","",""
"","psychophysics","163","957450","0.0-163.0","null","null","","","","","5203",""," ","key"," ","16.666000000000153","500","250","eb","57","1","53","0","0","51"
"","psychophysics","164","963040","0.0-164.0","null","null","","","","","5582",""," ","key"," ","16.72775149700604","500","250","eb","53","1","43","0","0","51"
"","psychophysics","165","966790","0.0-165.0","null","null","","","","","3745",""," ","key"," ","16.666000000000178","500","250","eb","49","1","52","0","0","43"
"","psychophysics","166","968814","0.0-166.0","null","null","","","","","2017",""," ","key"," ","16.804883333333418","500","250","eb","50","1","53","0","0","45"
"","psychophysics","167","976416","0.0-167.0","null","null","","","","","7598",""," ","key"," ","16.675318681318466","500","250","eb","41","1","24","0","0","38"
"","psychophysics","168","981494","0.0-168.0","null","null","","","","","5074",""," ","key"," ","16.84047666666641","500","250","eb","57","1","51","0","0","53"
"","psychophysics","169","987986","0.0-169.0","null","null","","","","","6485",""," ","key"," ","16.795528497409084","500","250","eb","37","1","46","0","0","31"
"","psychophysics","170","994463","0.0-170.0","null","null","","","","","6469",""," ","key"," ","16.71384496124009","500","250","eb","48","1","39","0","0","44"
"","psychophysics","171","1001616","0.0-171.0","null","null","","","","","7147",""," ","key"," ","16.712737704917846","500","250","eb","50","1","28","0","0","45"
"","psychophysics","172","1007861","0.0-172.0","null","null","","","","","6241",""," ","key"," ","16.66599999999986","500","250","eb","38","1","44","0","0","33"
"","psychophysics","173","1013663","0.0-173.0","null","null","","","","","5797",""," ","key"," ","16.725312138728277","500","250","eb","54","1","40","0","0","52"
"","psychophysics","174","1019305","0.0-174.0","null","null","","","","","5633",""," ","key"," ","16.66600000000002","500","250","eb","30","1","54","0","0","27"
"","psychophysics","175","1022363","0.0-175.0","null","null","","","","","3055",""," ","key"," ","16.68113186813195","500","250","eb","29","1","30","0","0","25"
"","psychophysics","176","1025592","0.0-176.0","null","null","","","","","3223",""," ","key"," ","16.666000000000302","500","250","eb","41","1","45","0","0","38"
"","psychophysics","177","1032113","0.0-177.0","null","null","","","","","6518",""," ","key"," ","16.676161538461486","500","250","eb","42","1","32","0","0","41"
"","psychophysics","178","1032787","0.0-178.0","null","null","","","","","672",""," ","key"," ","17.10457894736962","500","250","inst","","","","","",""
"","psychophysics","179","1037020","0.0-179.0","null","null","","","","","4225",""," ","key"," ","16.666000000000086","500","250","instPog0","340","2","370","0","0","340"
"","psychophysics","180","1042559","0.0-180.0","null","null","","","","","5536",""," ","key"," ","16.726867069486385","500","250","instPog1","340","2","370","0","0","340"
"","psychophysics","181","1046783","0.0-181.0","null","null","","","","","4223",""," ","key"," ","16.665999999999748","500","250","instPog2","330","2","340","0","0","340"
"","psychophysics","182","1047462","0.0-182.0","null","null","","","","","675",""," ","key"," ","16.66600000000035","500","250","inst","","","","","",""
"","psychophysics","183","1052367","0.0-183.0","null","null","","","","","4901",""," ","key"," ","16.79578350515415","500","250","pog","347","2","377","0","0","352"
"","psychophysics","184","1056746","0.0-184.0","null","null","","","","","4377",""," ","key"," ","16.665999999999556","500","250","pog","298","2","304","0","0","306"
"","psychophysics","185","1063767","0.0-185.0","null","null","","","","","7017",""," ","key"," ","16.752100238663772","500","250","pog","338","2","390","0","0","345"
"","psychophysics","186","1066106","0.0-186.0","null","null","","","","","2335",""," ","key"," ","16.78676811594219","500","250","pog","351","2","357","0","0","360"
"","psychophysics","187","1072033","0.0-187.0","null","null","","","","","5920",""," ","key"," ","16.91113180515722","500","250","pog","319","2","381","0","0","328"
"","psychophysics","188","1078193","0.0-188.0","null","null","","","","","6152",""," ","key"," ","16.711288043478145","500","250","pog","299","2","319","0","0","305"
"","psychophysics","189","1082785","0.0-189.0","null","null","","","","","4590",""," ","key"," ","16.67305474452518","500","250","pog","341","2","373","0","0","345"
"","psychophysics","190","1086476","0.0-190.0","null","null","","","","","3687",""," ","key"," ","16.895348623853153","500","250","pog","361","2","383","0","0","364"
"","psychophysics","191","1091963","0.0-191.0","null","null","","","","","5483",""," ","key"," ","16.672073170731537","500","250","pog","368","2","322","0","0","374"
"","psychophysics","192","1095119","0.0-192.0","null","null","","","","","3151",""," ","key"," ","16.666000000000533","500","250","pog","335","2","329","0","0","341"
"","psychophysics","193","1101415","0.0-193.0","null","null","","","","","6294",""," ","key"," ","16.665999999999833","500","250","pog","374","2","282","0","0","379"
"","psychophysics","194","1106908","0.0-194.0","null","null","","","","","5491",""," ","key"," ","16.725174311926555","500","250","pog","327","2","291","0","0","332"
"","psychophysics","195","1113087","0.0-195.0","null","null","","","","","6175",""," ","key"," ","16.669621621621648","500","250","pog","373","2","379","0","0","380"
"","psychophysics","196","1119113","0.0-196.0","null","null","","","","","6018",""," ","key"," ","16.665999999999936","500","250","pog","334","2","308","0","0","352"
"","psychophysics","197","1127116","0.0-197.0","null","null","","","","","null","","null","key","null","16.745161425576114","500","250","pog","293","2","377","0","0","309"
"","psychophysics","198","1127785","0.0-198.0","null","null","","","","","666",""," ","key"," ","16.665999999998185","500","250","inst","","","","","",""
"","psychophysics","199","1134448","0.0-199.0","null","null","","","","","6659",""," ","key"," ","16.66832581453637","500","250","instZol1","-1.942890293094024e-16","","-1.3","0","0",""
