"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","start","version","jitterX","jitterY","parA"
"","psychophysics","81","452596","0.0-81.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","1351",""," ","key"," ","16.651374999999824","500","250","inst","","","","","",""
"","psychophysics","82","462633","0.0-82.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","10035",""," ","key"," ","16.65027574750833","500","250","instZol0","0","0","","0","0",""
"","psychophysics","83","477397","0.0-83.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","14764",""," ","key"," ","16.650378103837458","500","250","instZol1","2.7755575615628914e-17","-1.3","","0","0",""
"","psychophysics","84","492166","0.0-84.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","14767",""," ","key"," ","16.650318284424348","500","250","instZol2","-1.4999999999999996","2","2","0","0",""
"","psychophysics","85","493319","0.0-85.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","1152",""," ","key"," ","16.65111764705901","500","250","inst","","","","","",""
"","psychophysics","86","500444","0.0-86.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","7122",""," ","key"," ","16.65140983606558","500","250","zol","-1.3200000000000003","0.22","2","16","-25",""
"","psychophysics","87","504981","0.0-87.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","4535",""," ","key"," ","16.651036764705864","500","250","zol","-1.4600000000000002","-0.14","2","-15","-9",""
"","psychophysics","88","512986","0.0-88.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","null","","null","key","null","16.650043841336085","500","250","zol","-0.08000000000000002","-0.02","2","20","16",""
"","psychophysics","89","520534","0.0-89.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","7545",""," ","key"," ","16.651059602648992","500","250","zol","-0.6499999999999999","-0.05","2","7","-17",""
"","psychophysics","90","528536","0.0-90.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","null","","null","key","null","16.64984968684746","500","250","zol","-1.01","-0.19","2","11","-24",""
"","psychophysics","91","536539","0.0-91.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","null","","null","key","null","16.650639583333152","500","250","zol","0.11000000000000004","0.29","2","0","-5",""
"","psychophysics","92","542436","0.0-92.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","5896",""," ","key"," ","16.650838526912302","500","250","zol","-0.8699999999999999","-0.23","2","-3","6",""
"","psychophysics","93","545134","0.0-93.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","2696",""," ","key"," ","16.650776397515674","500","250","zol","-0.7","0.7","2","-19","-17",""
"","psychophysics","94","552206","0.0-94.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","7070",""," ","key"," ","16.651259433962174","500","250","zol","-0.8499999999999999","0.55","2","21","16",""
"","psychophysics","95","560208","0.0-95.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","null","","null","key","null","16.684937369519997","500","250","zol","-1.27","-0.03","2","-23","-3",""
"","psychophysics","96","565159","0.0-96.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","4948",""," ","key"," ","16.6512364864863","500","250","zol","-1.7400000000000004","0.24","2","-16","-28",""
"","psychophysics","97","567939","0.0-97.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","2778",""," ","key"," ","16.65101204819259","500","250","zol","-0.9899999999999999","0.39","2","27","13",""
"","psychophysics","98","572572","0.0-98.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","4631",""," ","key"," ","16.650184115523555","500","250","zol","-1.8300000000000007","0.23","2","1","-29",""
"","psychophysics","99","579651","0.0-99.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","7077",""," ","key"," ","16.651764150943393","500","250","zol","-1.4800000000000002","-0.62","2","-17","17",""
"","psychophysics","100","585618","0.0-100.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","5959",""," ","key"," ","16.651078212290532","500","250","zol","-1.3400000000000003","-0.46","2","2","13",""
"","psychophysics","101","586867","0.0-101.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","1249",""," ","key"," ","16.646243243243834","500","250","inst","","","","","",""
"","psychophysics","102","588759","0.0-102.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","1888",""," ","key"," ","16.648607142856886","500","250","instBr0","0","0","","0","0","300"
"","psychophysics","103","599061","0.0-103.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","10301",""," ","key"," ","16.67734035656401","500","250","instBr1","-3","-40","","0","0","300"
"","psychophysics","104","605548","0.0-104.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","6485",""," ","key"," ","16.650758354755833","500","250","instBr3","25","40","2","0","0","300"
"","psychophysics","105","606433","0.0-105.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","883",""," ","key"," ","16.648365384614756","500","250","inst","","","","","",""
"","psychophysics","106","611798","0.0-106.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","5363",""," ","key"," ","16.65129906542032","500","250","br","21","15","2","-7","23","288"
"","psychophysics","107","617603","0.0-107.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","5803",""," ","key"," ","16.65079022988499","500","250","br","18","29","2","-27","30","276"
"","psychophysics","108","622918","0.0-108.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","5314",""," ","key"," ","16.651355345912112","500","250","br","17","9","2","-23","-18","204"
"","psychophysics","109","626628","0.0-109.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","3707",""," ","key"," ","16.649328828828622","500","250","br","19","25","2","-16","-2","242"
"","psychophysics","110","631112","0.0-110.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","4482",""," ","key"," ","16.64952985074635","500","250","br","14","-12","2","-22","-15","284"
"","psychophysics","111","634285","0.0-111.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","3171",""," ","key"," ","16.65034736842101","500","250","br","21","-2","2","-15","-16","265"
"","psychophysics","112","638370","0.0-112.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","4084",""," ","key"," ","16.65050409836065","500","250","br","21","12","2","21","-26","290"
"","psychophysics","113","641940","0.0-113.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","3568",""," ","key"," ","16.6496525821593","500","250","br","14","-27","2","9","26","275"
"","psychophysics","114","645582","0.0-114.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","3640",""," ","key"," ","16.6507018348624","500","250","br","15","-15","2","2","-13","255"
"","psychophysics","115","649750","0.0-115.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","4166",""," ","key"," ","16.650815261044002","500","250","br","14","11","2","-17","4","281"
"","psychophysics","116","653241","0.0-116.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","3487",""," ","key"," ","16.650784688995056","500","250","br","7","-8","2","9","-17","231"
"","psychophysics","117","657730","0.0-117.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","4486",""," ","key"," ","16.6501301115242","500","250","br","16","30","2","-11","24","229"
"","psychophysics","118","662525","0.0-118.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","4793",""," ","key"," ","16.64984320557493","500","250","br","10","6","2","16","13","227"
"","psychophysics","119","667446","0.0-119.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","4920",""," ","key"," ","16.651547619047793","500","250","br","15","-1","2","-17","26","223"
"","psychophysics","120","669863","0.0-120.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","2414",""," ","key"," ","16.65336111111133","500","250","br","18","17","2","28","-28","287"
"","psychophysics","121","670851","0.0-121.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","987",""," ","key"," ","16.652644067797493","500","250","inst","","","","","",""
"","psychophysics","122","683066","0.0-122.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","12213",""," ","key"," ","16.650744535519248","500","250","instEB4","51","40","2","0","0","40"
"","psychophysics","123","684089","0.0-123.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","1021",""," ","key"," ","16.65226229508102","500","250","inst","","","","","",""
"","psychophysics","124","687449","0.0-124.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","3358",""," ","key"," ","16.649824999999836","500","250","eb","49","41","2","0","0","45"
"","psychophysics","125","692262","0.0-125.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","4809",""," ","key"," ","16.650273356401396","500","250","eb","44","31","2","0","0","41"
"","psychophysics","126","699416","0.0-126.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","7152",""," ","key"," ","16.650764018691593","500","250","eb","36","49","2","0","0","32"
"","psychophysics","127","702806","0.0-127.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","3388",""," ","key"," ","16.6512216748773","500","250","eb","48","42","2","0","0","45"
"","psychophysics","128","707666","0.0-128.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","4857",""," ","key"," ","16.65116151202753","500","250","eb","28","38","2","0","0","26"
"","psychophysics","129","711583","0.0-129.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","3915",""," ","key"," ","16.65116239316228","500","250","eb","45","39","2","0","0","41"
"","psychophysics","130","715327","0.0-130.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","3741",""," ","key"," ","16.651129464285727","500","250","eb","44","41","2","0","0","36"
"","psychophysics","131","718281","0.0-131.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","2951",""," ","key"," ","16.650278409091037","500","250","eb","42","39","2","0","0","40"
"","psychophysics","132","724089","0.0-132.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","5805",""," ","key"," ","16.65089080459773","500","250","eb","50","37","2","0","0","43"
"","psychophysics","133","729022","0.0-133.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","4931",""," ","key"," ","16.65097288135597","500","250","eb","58","53","2","0","0","53"
"","psychophysics","134","732948","0.0-134.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","3920",""," ","key"," ","16.65059574468091","500","250","eb","25","24","2","0","0","24"
"","psychophysics","135","740210","0.0-135.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","7260",""," ","key"," ","16.65051494252884","500","250","eb","26","36","2","0","0","24"
"","psychophysics","136","745446","0.0-136.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","5231",""," ","key"," ","16.650499999999948","500","250","eb","46","24","2","0","0","39"
"","psychophysics","137","750047","0.0-137.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","4598",""," ","key"," ","16.649767272727647","500","250","eb","55","36","2","0","0","51"
"","psychophysics","138","753403","0.0-138.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","3354",""," ","key"," ","16.650904999999913","500","250","eb","53","44","2","0","0","43"
"","psychophysics","139","754590","0.0-139.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","1184",""," ","key"," ","16.651521126760997","500","250","inst","","","","","",""
"","psychophysics","140","761344","0.0-140.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","6751",""," ","key"," ","16.650391089108986","500","250","instBr3","-7","40","1","0","0","300"
"","psychophysics","141","762071","0.0-141.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","726",""," ","key"," ","16.65806976744234","500","250","inst","","","","","",""
"","psychophysics","142","765700","0.0-142.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","3628",""," ","key"," ","16.6519539170509","500","250","br","1","19","1","-16","-17","254"
"","psychophysics","143","768524","0.0-143.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","2822",""," ","key"," ","16.649994082840507","500","250","br","-10","5","1","-18","-10","236"
"","psychophysics","144","775638","0.0-144.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","7113",""," ","key"," ","16.649969483568047","500","250","br","-4","30","1","23","1","253"
"","psychophysics","145","780252","0.0-145.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","4612",""," ","key"," ","16.651601449275166","500","250","br","-3","16","1","-24","-27","278"
"","psychophysics","146","784572","0.0-146.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","4317",""," ","key"," ","16.651135658914793","500","250","br","-3","22","1","-3","-17","275"
"","psychophysics","147","790106","0.0-147.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","5531",""," ","key"," ","16.650192771084168","500","250","br","-8","29","1","20","13","270"
"","psychophysics","148","792659","0.0-148.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","2549",""," ","key"," ","16.651677631579286","500","250","br","-9","2","1","-14","18","286"
"","psychophysics","149","796604","0.0-149.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","3943",""," ","key"," ","16.65133050847473","500","250","br","-13","6","1","-5","8","260"
"","psychophysics","150","798786","0.0-150.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","2180",""," ","key"," ","16.651369230769788","500","250","br","-18","-18","1","-23","-15","297"
"","psychophysics","151","805340","0.0-151.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","6554",""," ","key"," ","16.650183206106863","500","250","br","-21","-30","1","-28","5","240"
"","psychophysics","152","811247","0.0-152.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","5904",""," ","key"," ","16.64974576271189","500","250","br","-11","-2","1","6","2","274"
"","psychophysics","153","815891","0.0-153.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","4641",""," ","key"," ","16.650075812274356","500","250","br","-12","28","1","-18","-13","267"
"","psychophysics","154","817639","0.0-154.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","1745",""," ","key"," ","16.653442307692156","500","250","br","-19","-19","1","-7","10","292"
"","psychophysics","155","821878","0.0-155.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","4235",""," ","key"," ","16.651570866142002","500","250","br","-12","3","1","22","10","204"
"","psychophysics","156","825292","0.0-156.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","3411",""," ","key"," ","16.650421568627387","500","250","br","-22","-22","1","15","26","234"
"","psychophysics","157","826235","0.0-157.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","942",""," ","key"," ","16.648963636363096","500","250","inst","","","","","",""
"","psychophysics","158","830588","0.0-158.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","4351",""," ","key"," ","16.650969348659192","500","250","instZol1","1.3","-1.3","","0","0",""
"","psychophysics","159","833063","0.0-159.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","2473",""," ","key"," ","16.65060135135128","500","250","instZol2","-2","2","1","0","0",""
"","psychophysics","160","835509","0.0-160.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","2443",""," ","key"," ","16.651321917808175","500","250","inst","","","","","",""
"","psychophysics","161","839669","0.0-161.0","58ac890076c5b70001662993","64dbc284911f3c7d19e1fd0f","","","","","4158",""," ","key"," ","16.650020161290623","500","250","zol","1.02","-0.32","1","-24","20",""
