"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","jitterX","jitterY","start","version","parA"
"","psychophysics","13","48288","0.0-13.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","4946",""," ","key"," ","16.664645270270274","500","250","inst","","","","","",""
"","psychophysics","14","51235","0.0-14.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2944",""," ","key"," ","16.665443181818194","500","250","inst","","","","","",""
"","psychophysics","15","52575","0.0-15.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1337",""," ","key"," ","16.66672151898737","500","250","inst","","","","","",""
"","psychophysics","16","53969","0.0-16.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1392",""," ","key"," ","16.662855421686746","500","250","inst","","","","","",""
"","psychophysics","17","55860","0.0-17.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1886",""," ","key"," ","16.664991071428567","500","250","instZol0","0","0","0","0","",""
"","psychophysics","18","61120","0.0-18.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","5259",""," ","key"," ","16.664923809523813","500","250","instZol1","0.20000000000000004","0","0","-1.3","",""
"","psychophysics","19","67270","0.0-19.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","6145",""," ","key"," ","16.664573369565243","500","250","instZol2","-2.4000000000000004","0","0","2","2",""
"","psychophysics","20","69259","0.0-20.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1986",""," ","key"," ","16.66281355932203","500","250","inst","","","","","",""
"","psychophysics","21","73963","0.0-21.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","4696",""," ","key"," ","16.664932384341654","500","250","zol","-1.15","17","15","0.25","2",""
"","psychophysics","22","76147","0.0-22.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2178",""," ","key"," ","16.665190839694652","500","250","zol","-1.4100000000000004","7","30","0.61","2",""
"","psychophysics","23","81165","0.0-23.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","5016",""," ","key"," ","16.665919999999993","500","250","zol","-2.0800000000000005","-27","-8","-0.22","2",""
"","psychophysics","24","85797","0.0-24.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","4628",""," ","key"," ","16.663527075812244","500","250","zol","-1.2300000000000002","16","8","-0.07","2",""
"","psychophysics","25","87931","0.0-25.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2132",""," ","key"," ","16.662763779527577","500","250","zol","-0.9899999999999999","29","26","-0.21","2",""
"","psychophysics","26","92152","0.0-26.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","4216",""," ","key"," ","16.665424603174625","500","250","zol","-0.7299999999999999","9","19","-0.67","2",""
"","psychophysics","27","97763","0.0-27.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","5606",""," ","key"," ","16.665089285714288","500","250","zol","-2.0700000000000007","22","-28","-0.73","2",""
"","psychophysics","28","103244","0.0-28.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","5476",""," ","key"," ","16.663326219512182","500","250","zol","-1.6400000000000001","10","-22","-0.66","2",""
"","psychophysics","29","105690","0.0-29.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2443",""," ","key"," ","16.665048275862073","500","250","zol","-1.6500000000000004","30","0","0.05","2",""
"","psychophysics","30","110712","0.0-30.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","5016",""," ","key"," ","16.664784053156165","500","250","zol","-1.5900000000000003","-23","6","0.69","2",""
"","psychophysics","31","117185","0.0-31.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","6469",""," ","key"," ","16.664764857881124","500","250","zol","-1.2","18","11","0.7","2",""
"","psychophysics","32","121035","0.0-32.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3849",""," ","key"," ","16.663473913043486","500","250","zol","-0.45999999999999996","-14","-29","-0.74","2",""
"","psychophysics","33","126306","0.0-33.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","5269",""," ","key"," ","16.66379746835446","500","250","zol","-0.47","17","30","-0.63","2",""
"","psychophysics","34","129384","0.0-34.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3076",""," ","key"," ","16.66478142076502","500","250","zol","-1.4300000000000004","-1","-11","-0.17","2",""
"","psychophysics","35","133436","0.0-35.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","4043",""," ","key"," ","16.664921487603277","500","250","zol","-0.89","19","-21","-0.41","2",""
"","psychophysics","36","134561","0.0-36.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1122",""," ","key"," ","16.66137313432844","500","250","inst","","","","","",""
"","psychophysics","37","141282","0.0-37.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","6718",""," ","key"," ","16.664034825870598","500","250","instPog0","160","0","0","190","1","160"
"","psychophysics","38","149805","0.0-38.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","8519",""," ","key"," ","16.66452837573384","500","250","instPog1","158","0","0","190","1","160"
"","psychophysics","39","155611","0.0-39.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","5803",""," ","key"," ","16.664668587896294","500","250","instPog2","170","0","0","160","1","160"
"","psychophysics","40","156658","0.0-40.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1044",""," ","key"," ","16.662322580645373","500","250","inst","","","","","",""
"","psychophysics","41","162982","0.0-41.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","6323",""," ","key"," ","16.664404761904734","500","250","pog","200","0","0","106","1","172"
"","psychophysics","42","166058","0.0-42.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3071",""," ","key"," ","16.664961956521598","500","250","pog","195","0","0","213","1","164"
"","psychophysics","43","174059","0.0-43.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","null","","null","key","null","16.663582463465552","500","250","pog","185","0","0","215","1","156"
"","psychophysics","44","178003","0.0-44.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3943",""," ","key"," ","16.665224576271132","500","250","pog","184","0","0","218","1","157"
"","psychophysics","45","185913","0.0-45.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","7907",""," ","key"," ","16.663955696202525","500","250","pog","183","0","0","107","1","166"
"","psychophysics","46","191903","0.0-46.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","5988",""," ","key"," ","16.66490223463688","500","250","pog","172","0","0","112","1","161"
"","psychophysics","47","194508","0.0-47.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2601",""," ","key"," ","16.66494838709684","500","250","pog","195","0","0","189","1","182"
"","psychophysics","48","198503","0.0-48.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3987",""," ","key"," ","16.663903765690417","500","250","pog","208","0","0","104","1","192"
"","psychophysics","49","202704","0.0-49.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","4197",""," ","key"," ","16.66488844621509","500","250","pog","209","0","0","167","1","189"
"","psychophysics","50","204987","0.0-50.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2278",""," ","key"," ","16.66564705882368","500","250","pog","193","0","0","175","1","180"
"","psychophysics","51","209732","0.0-51.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","4742",""," ","key"," ","16.664306338028172","500","250","pog","153","0","0","131","1","150"
"","psychophysics","52","211793","0.0-52.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2060",""," ","key"," ","16.665260162601783","500","250","pog","202","0","0","194","1","181"
"","psychophysics","53","217380","0.0-53.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","5585",""," ","key"," ","16.66417365269462","500","250","pog","133","0","0","161","1","125"
"","psychophysics","54","220530","0.0-54.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3146",""," ","key"," ","16.662542553191592","500","250","pog","179","0","0","123","1","159"
"","psychophysics","55","223482","0.0-55.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2946",""," ","key"," ","16.66403977272735","500","250","pog","176","0","0","218","1","180"
"","psychophysics","56","227046","0.0-56.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3563",""," ","key"," ","16.665248826291098","500","250","inst","","","","","",""
"","psychophysics","57","229128","0.0-57.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2080",""," ","key"," ","16.662822580644946","500","250","instBr0","0","0","0","0","","300"
"","psychophysics","58","234159","0.0-58.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","5027",""," ","key"," ","16.664119601328885","500","250","instBr1","0","0","0","-40","","300"
"","psychophysics","59","240896","0.0-59.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","6736",""," ","key"," ","16.663468982630267","500","250","instBr3","14","0","0","40","2","300"
"","psychophysics","60","243346","0.0-60.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2447",""," ","key"," ","16.66240410958911","500","250","inst","","","","","",""
"","psychophysics","61","246759","0.0-61.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3410",""," ","key"," ","16.664475490196008","500","250","br","18","1","7","-4","2","215"
"","psychophysics","62","249101","0.0-62.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2339",""," ","key"," ","16.665532374100863","500","250","br","15","-29","-23","-4","2","234"
"","psychophysics","63","252461","0.0-63.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3354",""," ","key"," ","16.66400497512436","500","250","br","18","0","27","27","2","247"
"","psychophysics","64","255872","0.0-64.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3407",""," ","key"," ","16.66356862745092","500","250","br","18","-21","-26","-28","2","264"
"","psychophysics","65","259576","0.0-65.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3700",""," ","key"," ","16.664375565610815","500","250","br","18","21","21","-23","2","237"
"","psychophysics","66","261793","0.0-66.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2213",""," ","key"," ","16.66384848484824","500","250","br","13","15","-24","-4","2","201"
"","psychophysics","67","265948","0.0-67.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","4152",""," ","key"," ","16.664633064516003","500","250","br","21","-18","-10","-30","2","292"
"","psychophysics","68","268408","0.0-68.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2455",""," ","key"," ","16.664469387755272","500","250","br","16","-14","11","-2","2","222"
"","psychophysics","69","271219","0.0-69.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2810",""," ","key"," ","16.66448214285698","500","250","br","17","27","-15","22","2","220"
"","psychophysics","70","273106","0.0-70.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1885",""," ","key"," ","16.66514285714272","500","250","br","15","4","26","24","2","277"
"","psychophysics","71","276262","0.0-71.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3153",""," ","key"," ","16.6628457446808","500","250","br","19","-26","-17","-11","2","273"
"","psychophysics","72","281255","0.0-72.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","4991",""," ","key"," ","16.663739130434923","500","250","br","17","15","20","-19","2","287"
"","psychophysics","73","284280","0.0-73.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3023",""," ","key"," ","16.66574444444462","500","250","br","20","21","-26","-1","2","209"
"","psychophysics","74","286115","0.0-74.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1833",""," ","key"," ","16.660590909091248","500","250","br","13","-21","18","2","2","281"
"","psychophysics","75","288103","0.0-75.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1984",""," ","key"," ","16.664144067796663","500","250","br","19","1","25","-12","2","217"
"","psychophysics","76","290386","0.0-76.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2281",""," ","key"," ","16.662683823529413","500","250","inst","","","","","",""
"","psychophysics","77","292568","0.0-77.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2181",""," ","key"," ","16.664546153846178","500","250","instPzPre","50","","","50","0","50"
"","psychophysics","78","294789","0.0-78.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2217",""," ","key"," ","16.66434848484862","500","250","instPz0","24","","","50","1","50"
"","psychophysics","79","299348","0.0-79.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","4557",""," ","key"," ","16.66467032967039","500","250","instPz1","39","","","25","1","50"
"","psychophysics","80","305350","0.0-80.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","6000",""," ","key"," ","16.66364902506964","500","250","instPz2","17","","","35","1","20"
"","psychophysics","81","312114","0.0-81.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","6762",""," ","key"," ","16.664911111111085","500","250","instPz3","99","","","100","1","30"
"","psychophysics","82","320564","0.0-82.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","8446",""," ","key"," ","16.664083003952594","500","250","instPz4","47","","","100","1","30"
"","psychophysics","83","321561","0.0-83.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","995",""," ","key"," ","16.664186440677565","500","250","inst","","","","","",""
"","psychophysics","84","327295","0.0-84.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","5733",""," ","key"," ","16.66405539358586","500","250","pz","57","","","48","1","37"
"","psychophysics","85","332787","0.0-85.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","5490",""," ","key"," ","16.664304878048757","500","250","pz","69","","","44","1","47"
"","psychophysics","86","339028","0.0-86.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","6236",""," ","key"," ","16.66453208556143","500","250","pz","93","","","45","1","49"
"","psychophysics","87","346626","0.0-87.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","7594",""," ","key"," ","16.664151648351677","500","250","pz","59","","","58","1","45"
"","psychophysics","88","351028","0.0-88.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","4398",""," ","key"," ","16.664068441064504","500","250","pz","60","","","39","1","59"
"","psychophysics","89","353117","0.0-89.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2085",""," ","key"," ","16.663153225806685","500","250","pz","49","","","26","1","43"
"","psychophysics","90","355670","0.0-90.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2547",""," ","key"," ","16.664703947368636","500","250","pz","45","","","21","1","39"
"","psychophysics","91","358170","0.0-91.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2493",""," ","key"," ","16.665214765100856","500","250","pz","60","","","22","1","53"
"","psychophysics","92","361546","0.0-92.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3371",""," ","key"," ","16.66366336633662","500","250","pz","74","","","49","1","51"
"","psychophysics","93","365823","0.0-93.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","4276",""," ","key"," ","16.66542968749991","500","250","pz","87","","","23","1","58"
"","psychophysics","94","368406","0.0-94.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2579",""," ","key"," ","16.664876623376646","500","250","pz","63","","","41","1","52"
"","psychophysics","95","371532","0.0-95.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3124",""," ","key"," ","16.664446236559137","500","250","pz","51","","","52","1","30"
"","psychophysics","96","373123","0.0-96.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1590",""," ","key"," ","16.667842105263233","500","250","pz","37","","","37","1","26"
"","psychophysics","97","376879","0.0-97.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3751",""," ","key"," ","16.66421428571422","500","250","pz","55","","","27","1","36"
"","psychophysics","98","379379","0.0-98.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2496",""," ","key"," ","16.666187919463006","500","250","pz","69","","","20","1","50"
"","psychophysics","99","380270","0.0-99.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","889",""," ","key"," ","16.666320754717024","500","250","inst","","","","","",""
"","psychophysics","100","382003","0.0-100.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1732",""," ","key"," ","16.6663495145633","500","250","instEB0","40","0","0","40","","40"
"","psychophysics","101","390520","0.0-101.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","8516",""," ","key"," ","16.663809803921577","500","250","instEB1","75","0","0","30","2","70"
"","psychophysics","102","398884","0.0-102.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","8361",""," ","key"," ","16.6642255489022","500","250","instEB2","43","0","0","60","2","40"
"","psychophysics","103","404492","0.0-103.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","5605",""," ","key"," ","16.664367164179","500","250","instEB3","77","0","0","45","2","65"
"","psychophysics","104","410152","0.0-104.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","5657",""," ","key"," ","16.665300884955613","500","250","instEB4","53","0","0","40","2","40"
"","psychophysics","105","410691","0.0-105.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","538",""," ","key"," ","16.66664516129118","500","250","inst","","","","","",""
"","psychophysics","106","414209","0.0-106.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3509",""," ","key"," ","16.664800000000035","500","250","eb","48","0","0","47","2","32"
"","psychophysics","107","416676","0.0-107.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2463",""," ","key"," ","16.665367346938833","500","250","eb","45","0","0","52","2","37"
"","psychophysics","108","418778","0.0-108.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2100",""," ","key"," ","16.666063492063486","500","250","eb","48","0","0","41","2","39"
"","psychophysics","109","420515","0.0-109.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1735",""," ","key"," ","16.664281553397796","500","250","eb","35","0","0","35","2","29"
"","psychophysics","110","424469","0.0-110.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3946",""," ","key"," ","16.664487288135668","500","250","eb","46","0","0","32","2","38"
"","psychophysics","111","427796","0.0-111.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3324",""," ","key"," ","16.664402010050328","500","250","eb","31","0","0","26","2","31"
"","psychophysics","112","431181","0.0-112.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3383",""," ","key"," ","16.663712871287164","500","250","eb","32","0","0","42","2","28"
"","psychophysics","113","432922","0.0-113.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1739",""," ","key"," ","16.66405825242762","500","250","eb","36","0","0","31","2","30"
"","psychophysics","114","437925","0.0-114.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","4999",""," ","key"," ","16.664196666666733","500","250","eb","60","0","0","31","2","52"
"","psychophysics","115","440880","0.0-115.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2954",""," ","key"," ","16.66415909090905","500","250","eb","51","0","0","45","2","43"
"","psychophysics","116","443502","0.0-116.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2619",""," ","key"," ","16.663230769231003","500","250","eb","62","0","0","41","2","49"
"","psychophysics","117","446321","0.0-117.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2816",""," ","key"," ","16.663732142857043","500","250","eb","50","0","0","39","2","41"
"","psychophysics","118","448162","0.0-118.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1840",""," ","key"," ","16.664445454545785","500","250","eb","42","0","0","50","2","36"
"","psychophysics","119","450986","0.0-119.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2821",""," ","key"," ","16.66454166666656","500","250","eb","43","0","0","43","2","37"
"","psychophysics","120","454307","0.0-120.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3320",""," ","key"," ","16.665361809045258","500","250","eb","33","0","0","29","2","32"
"","psychophysics","121","455157","0.0-121.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","849",""," ","key"," ","16.6668200000003","500","250","inst","","","","","",""
"","psychophysics","122","459757","0.0-122.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","4590",""," ","key"," ","16.663567272727377","500","250","instZol1","-0.19999999999999998","0","0","-1.3","",""
"","psychophysics","123","521188","0.0-123.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","61426",""," ","key"," ","16.66407218453188","500","250","instZol2","-178.29999999999416","0","0","2","1",""
"","psychophysics","124","522049","0.0-124.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","860",""," ","key"," ","16.664039215687023","500","250","inst","","","","","",""
"","psychophysics","125","526008","0.0-125.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","3956",""," ","key"," ","16.664093220338838","500","250","zol","0.32","17","12","0.48","1",""
"","psychophysics","126","527291","0.0-126.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1281",""," ","key"," ","16.66755263157967","500","250","zol","0.83","21","25","-0.73","1",""
"","psychophysics","127","529934","0.0-127.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2641",""," ","key"," ","16.666411392405465","500","250","zol","0.32999999999999996","-27","-5","0.67","1",""
"","psychophysics","128","532601","0.0-128.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2662",""," ","key"," ","16.664062893081827","500","250","zol","0.8400000000000001","-10","-14","-0.54","1",""
"","psychophysics","129","534749","0.0-129.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2146",""," ","key"," ","16.66527343750022","500","250","zol","0.52","29","25","0.18","1",""
"","psychophysics","130","537275","0.0-130.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2520",""," ","key"," ","16.664146666666493","500","250","zol","0.33000000000000007","24","15","-0.03","1",""
"","psychophysics","131","538533","0.0-131.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1256",""," ","key"," ","16.66829333333454","500","250","zol","0.8799999999999999","-8","-10","-0.48","1",""
"","psychophysics","132","541003","0.0-132.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2465",""," ","key"," ","16.66534693877539","500","250","zol","0.2800000000000001","11","4","0.42","1",""
"","psychophysics","133","543146","0.0-133.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2138",""," ","key"," ","16.66564062500038","500","250","zol","0.21","-20","-22","0.59","1",""
"","psychophysics","134","544401","0.0-134.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1248",""," ","key"," ","16.665918918919587","500","250","zol","0.7999999999999999","-15","-19","-0.4","1",""
"","psychophysics","135","546262","0.0-135.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1856",""," ","key"," ","16.663720720721333","500","250","zol","0.57","16","-9","-0.17","1",""
"","psychophysics","136","547915","0.0-136.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1651",""," ","key"," ","16.667489795918264","500","250","zol","0.41000000000000003","6","23","-0.01","1",""
"","psychophysics","137","550603","0.0-137.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2683",""," ","key"," ","16.66478124999994","500","250","zol","0.53","10","-9","0.07","1",""
"","psychophysics","138","553351","0.0-138.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","2743",""," ","key"," ","16.665268292682523","500","250","zol","0.23000000000000007","-27","12","-0.63","1",""
"","psychophysics","139","554963","0.0-139.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1609",""," ","key"," ","16.665093750000477","500","250","zol","0.41000000000000003","15","4","-0.21","1",""
"","psychophysics","140","556024","0.0-140.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1058",""," ","key"," ","16.662507936508128","500","250","inst","","","","","",""
"","psychophysics","141","561792","0.0-141.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","5767",""," ","key"," ","16.664017391304377","500","250","instBr3","-10","0","0","40","1","300"
"","psychophysics","142","562378","0.0-142.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","585",""," ","key"," ","16.659705882351023","500","250","inst","","","","","",""
"","psychophysics","143","563882","0.0-143.0","6091e1be3df7254e526f7168","64dbc205e07afd246cac225f","","","","","1501",""," ","key"," ","16.66403370786568","500","250","br","-18","21","-3","-18","1","293"
