"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","jitterX","jitterY","start","parA"
"","psychophysics","20","104218","0.0-20.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","2197",""," ","key"," ","16.664863636363656","500","250","inst","","","","","",""
"","psychophysics","21","108855","0.0-21.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4628",""," ","key"," ","16.664949458483726","500","250","br","23","2","-9","-27","47","205"
"","psychophysics","22","114021","0.0-22.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5152",""," ","key"," ","16.66490614886733","500","250","br","24","2","4","28","28","259"
"","psychophysics","23","120390","0.0-23.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","6363",""," ","key"," ","16.66494225721787","500","250","br","27","2","15","21","-49","300"
"","psychophysics","24","126266","0.0-24.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5862",""," ","key"," ","16.664920227920195","500","250","br","29","2","-12","-17","-33","271"
"","psychophysics","25","132280","0.0-25.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5997",""," ","key"," ","16.664980609418254","500","250","br","27","2","9","-4","-25","262"
"","psychophysics","26","135073","0.0-26.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","2786",""," ","key"," ","16.664909638554217","500","250","br","26","2","-23","-1","30","267"
"","psychophysics","27","138252","0.0-27.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","3166",""," ","key"," ","16.842191489361674","500","250","br","23","2","-2","27","25","247"
"","psychophysics","28","143132","0.0-28.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4864",""," ","key"," ","16.66499657534238","500","250","br","28","2","10","16","10","285"
"","psychophysics","29","148319","0.0-29.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5179",""," ","key"," ","16.664948387096747","500","250","br","24","2","18","22","38","251"
"","psychophysics","30","154798","0.0-30.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","6467",""," ","key"," ","16.664969072164954","500","250","br","29","2","3","13","10","278"
"","psychophysics","31","160982","0.0-31.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","6175",""," ","key"," ","16.66496756756757","500","250","br","27","2","29","-3","15","253"
"","psychophysics","32","168436","0.0-32.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","7439",""," ","key"," ","16.66495739910313","500","250","br","24","2","26","-25","-37","272"
"","psychophysics","33","173416","0.0-33.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4967",""," ","key"," ","16.664922818791936","500","250","br","24","2","25","-5","46","283"
"","psychophysics","34","178392","0.0-34.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4965",""," ","key"," ","16.66496644295303","500","250","br","23","2","-9","24","-26","216"
"","psychophysics","35","185748","0.0-35.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","7349",""," ","key"," ","16.702908883826858","500","250","br","25","2","22","6","-46","222"
"","psychophysics","36","189000","0.0-36.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","3247",""," ","key"," ","16.664932989690737","500","250","inst","","","","","",""
"","psychophysics","37","216951","0.0-37.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","27941",""," ","key"," ","16.664939140811452","500","250","instZol0","0","","0","0","0",""
"","psychophysics","38","227195","0.0-38.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","10231",""," ","key"," ","16.664941368078185","500","250","instZol1","-1.942890293094024e-16","","0","0","-1.3",""
"","psychophysics","39","263290","0.0-39.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","36079",""," ","key"," ","16.664941801385687","500","250","instZol2","0.4000000000000007","1","0","0","2",""
"","psychophysics","40","264897","0.0-40.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","1600",""," ","key"," ","16.66492631578953","500","250","inst","","","","","",""
"","psychophysics","41","272913","0.0-41.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","null","","null","key","null","16.664920833333234","500","250","zol","0.8200000000000001","1","-13","-13","-0.32",""
"","psychophysics","42","273001","0.0-42.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","68",""," ","key"," ","16.66339999999618","500","250","zol","-0.47","1","-27","4","0.47",""
"","psychophysics","43","276314","0.0-43.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","3300",""," ","key"," ","16.66497461928934","500","250","zol","0.9899999999999999","1","8","-11","0.71",""
"","psychophysics","44","280050","0.0-44.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","3721",""," ","key"," ","16.664883928571466","500","250","zol","1.2800000000000002","1","4","3","0.42",""
"","psychophysics","45","284883","0.0-45.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4795",""," ","key"," ","16.664986159169487","500","250","zol","1.8900000000000006","1","0","14","-0.49",""
"","psychophysics","46","288795","0.0-46.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","3886",""," ","key"," ","16.66494849785416","500","250","zol","1.19","1","-20","-1","0.11",""
"","psychophysics","47","292570","0.0-47.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","3758",""," ","key"," ","16.664924778761","500","250","zol","0.8999999999999999","1","-17","-6","0.7",""
"","psychophysics","48","295928","0.0-48.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","3333",""," ","key"," ","16.66489500000025","500","250","zol","1.27","1","-28","21","0.33",""
"","psychophysics","49","298269","0.0-49.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","2325",""," ","key"," ","16.664992857143183","500","250","zol","1.0699999999999998","1","-9","16","-0.47",""
"","psychophysics","50","301764","0.0-50.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","3478",""," ","key"," ","16.66490384615379","500","250","zol","1.3200000000000003","1","3","-14","-0.12",""
"","psychophysics","51","304885","0.0-51.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","3096",""," ","key"," ","16.664930481283445","500","250","zol","1.7000000000000004","1","-26","1","-0.6",""
"","psychophysics","52","307688","0.0-52.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","2786",""," ","key"," ","16.66491616766448","500","250","zol","1.0899999999999999","1","28","-25","0.11",""
"","psychophysics","53","311604","0.0-53.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","3892",""," ","key"," ","16.664884615384548","500","250","zol","1.2300000000000002","1","-13","-10","0.57",""
"","psychophysics","54","317274","0.0-54.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5655",""," ","key"," ","16.664932153392364","500","250","zol","1.6400000000000006","1","20","24","0.46",""
"","psychophysics","55","323030","0.0-55.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5737",""," ","key"," ","16.664921739130396","500","250","zol","1.37","1","7","-6","0.03",""
"","psychophysics","56","324095","0.0-56.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","1060",""," ","key"," ","16.66506349206311","500","250","inst","","","","","",""
"","psychophysics","57","326315","0.0-57.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","2213",""," ","key"," ","16.66496969696935","500","250","instEB0","40","","0","0","40","40"
"","psychophysics","58","332250","0.0-58.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5931",""," ","key"," ","16.759354107648797","500","250","instEB1","71","2","0","0","30","70"
"","psychophysics","59","339929","0.0-59.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","7663",""," ","key"," ","16.66493695652183","500","250","instEB2","42","2","0","0","60","40"
"","psychophysics","60","351681","0.0-60.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","11745",""," ","key"," ","16.66495596590911","500","250","instEB3","69","2","0","0","45","65"
"","psychophysics","61","361715","0.0-61.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","10019",""," ","key"," ","16.664946755407705","500","250","instEB4","45","2","0","0","40","40"
"","psychophysics","62","363074","0.0-62.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","1348",""," ","key"," ","16.665012345678765","500","250","inst","","","","","",""
"","psychophysics","63","367679","0.0-63.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4596",""," ","key"," ","16.664883636363612","500","250","eb","28","2","0","0","49","25"
"","psychophysics","64","373952","0.0-64.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","6250",""," ","key"," ","16.664949333333254","500","250","eb","51","2","0","0","34","46"
"","psychophysics","65","377003","0.0-65.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","3032",""," ","key"," ","16.6649395604394","500","250","eb","48","2","0","0","51","42"
"","psychophysics","66","382593","0.0-66.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5571",""," ","key"," ","16.764993993994043","500","250","eb","56","2","0","0","34","51"
"","psychophysics","67","388284","0.0-67.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5674",""," ","key"," ","16.66496470588232","500","250","eb","38","2","0","0","51","32"
"","psychophysics","68","392329","0.0-68.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4029",""," ","key"," ","16.664950413223163","500","250","eb","42","2","0","0","33","37"
"","psychophysics","69","397578","0.0-69.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5231",""," ","key"," ","16.664964968152862","500","250","eb","51","2","0","0","52","46"
"","psychophysics","70","402373","0.0-70.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4773",""," ","key"," ","16.66487456445979","500","250","eb","56","2","0","0","53","51"
"","psychophysics","71","409491","0.0-71.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","7111",""," ","key"," ","16.664941314553886","500","250","eb","52","2","0","0","45","47"
"","psychophysics","72","416261","0.0-72.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","6756",""," ","key"," ","16.664938271605052","500","250","eb","47","2","0","0","31","41"
"","psychophysics","73","423428","0.0-73.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","7147",""," ","key"," ","16.66493006993008","500","250","eb","53","2","0","0","45","48"
"","psychophysics","74","428276","0.0-74.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4833",""," ","key"," ","16.78065972222228","500","250","eb","43","2","0","0","44","37"
"","psychophysics","75","431924","0.0-75.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","3631",""," ","key"," ","16.66490825688052","500","250","eb","48","2","0","0","50","42"
"","psychophysics","76","439937","0.0-76.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","null","","null","key","null","16.66495833333332","500","250","eb","51","2","0","0","32","47"
"","psychophysics","77","440102","0.0-77.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","158",""," ","key"," ","16.664222222222534","500","250","eb","48","2","0","0","48","42"
"","psychophysics","78","441251","0.0-78.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","1145",""," ","key"," ","16.66501470588264","500","250","inst","","","","","",""
"","psychophysics","79","443560","0.0-79.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","2303",""," ","key"," ","16.66491970802907","500","250","instPz0","50","1","","","50","50"
"","psychophysics","80","454395","0.0-80.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","10821",""," ","key"," ","16.664947611710378","500","250","instPz1","48","1","","","25","50"
"","psychophysics","81","463004","0.0-81.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","8597",""," ","key"," ","16.664943798449563","500","250","instPz2","25","1","","","15","25"
"","psychophysics","82","474420","0.0-82.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","11401",""," ","key"," ","16.71381964809386","500","250","instPz3","52","1","","","25","50"
"","psychophysics","83","480648","0.0-83.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","6213",""," ","key"," ","16.664957104557743","500","250","instPz4","32","1","","","15","30"
"","psychophysics","84","481970","0.0-84.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","1316",""," ","key"," ","16.664871794871615","500","250","inst","","","","","",""
"","psychophysics","85","487852","0.0-85.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5867",""," ","key"," ","16.66492897727271","500","250","pz","24","1","","","60","20"
"","psychophysics","86","491807","0.0-86.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","3945",""," ","key"," ","16.664957627118614","500","250","pz","46","1","","","42","40"
"","psychophysics","87","495772","0.0-87.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","3946",""," ","key"," ","16.66497890295349","500","250","pz","30","1","","","46","25"
"","psychophysics","88","499942","0.0-88.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4156",""," ","key"," ","16.664939999999945","500","250","pz","39","1","","","32","34"
"","psychophysics","89","504894","0.0-89.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4943",""," ","key"," ","16.6649358108108","500","250","pz","30","1","","","31","25"
"","psychophysics","90","511787","0.0-90.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","6886",""," ","key"," ","16.705486618004905","500","250","pz","60","1","","","39","49"
"","psychophysics","91","517538","0.0-91.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5736",""," ","key"," ","16.66490116279077","500","250","pz","55","1","","","38","42"
"","psychophysics","92","523110","0.0-92.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5558",""," ","key"," ","16.664958083832396","500","250","pz","56","1","","","44","47"
"","psychophysics","93","527321","0.0-93.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4204",""," ","key"," ","16.66494023904392","500","250","pz","29","1","","","24","25"
"","psychophysics","94","535329","0.0-94.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","null","","null","key","null","16.664922916666548","500","250","pz","34","1","","","52","30"
"","psychophysics","95","541466","0.0-95.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","6121",""," ","key"," ","16.664940054495744","500","250","pz","47","1","","","34","40"
"","psychophysics","96","545576","0.0-96.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4090",""," ","key"," ","16.66498373983744","500","250","pz","50","1","","","58","43"
"","psychophysics","97","549926","0.0-97.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4335",""," ","key"," ","16.66498846153845","500","250","pz","62","1","","","52","53"
"","psychophysics","98","554149","0.0-98.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4160",""," ","key"," ","16.664915662650188","500","250","pz","53","1","","","42","42"
"","psychophysics","99","558815","0.0-99.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4653",""," ","key"," ","16.784028571428333","500","250","pz","49","1","","","32","40"
"","psychophysics","100","560337","0.0-100.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","1512",""," ","key"," ","16.66496703296818","500","250","inst","","","","","",""
"","psychophysics","101","567587","0.0-101.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","7243",""," ","key"," ","16.664923963133752","500","250","instPog0","160","1","0","0","190","160"
"","psychophysics","102","578402","0.0-102.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","10810",""," ","key"," ","16.664945987654335","500","250","instPog1","166","1","0","0","190","160"
"","psychophysics","103","590410","0.0-103.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","12002",""," ","key"," ","16.66493741307367","500","250","instPog2","176","1","0","0","160","160"
"","psychophysics","104","591444","0.0-104.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","1025",""," ","key"," ","16.66511475409908","500","250","inst","","","","","",""
"","psychophysics","105","596095","0.0-105.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4641",""," ","key"," ","16.66489568345329","500","250","pog","177","1","0","0","131","158"
"","psychophysics","106","600068","0.0-106.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","3960",""," ","key"," ","16.735261603375456","500","250","pog","204","1","0","0","170","179"
"","psychophysics","107","601233","0.0-107.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","1149",""," ","key"," ","16.66507246376832","500","250","pog","142","1","0","0","142","125"
"","psychophysics","108","605383","0.0-108.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4146",""," ","key"," ","16.66492338709706","500","250","pog","181","1","0","0","201","151"
"","psychophysics","109","606347","0.0-109.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","957",""," ","key"," ","16.665157894736662","500","250","pog","176","1","0","0","176","155"
"","psychophysics","110","613940","0.0-110.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","7584",""," ","key"," ","16.664922907488986","500","250","pog","200","1","0","0","132","175"
"","psychophysics","111","619450","0.0-111.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5498",""," ","key"," ","16.664930303030378","500","250","pog","194","1","0","0","144","172"
"","psychophysics","112","625563","0.0-112.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","6106",""," ","key"," ","16.664953551912628","500","250","pog","198","1","0","0","176","172"
"","psychophysics","113","631494","0.0-113.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5925",""," ","key"," ","16.66492112676062","500","250","pog","200","1","0","0","182","181"
"","psychophysics","114","638679","0.0-114.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","7179",""," ","key"," ","16.664930232557968","500","250","pog","185","1","0","0","117","174"
"","psychophysics","115","644796","0.0-115.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","6108",""," ","key"," ","16.66492349726766","500","250","pog","135","1","0","0","205","125"
"","psychophysics","116","649104","0.0-116.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4297",""," ","key"," ","16.66498443579749","500","250","pog","188","1","0","0","144","177"
"","psychophysics","117","655359","0.0-117.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","6244",""," ","key"," ","16.6649493333331","500","250","pog","163","1","0","0","187","152"
"","psychophysics","118","661541","0.0-118.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","6177",""," ","key"," ","16.664897018970372","500","250","pog","170","1","0","0","142","149"
"","psychophysics","119","669280","0.0-119.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","7725",""," ","key"," ","16.66492887931035","500","250","pog","183","1","0","0","119","168"
"","psychophysics","120","670357","0.0-120.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","1074",""," ","key"," ","16.664875000000393","500","250","inst","","","","","",""
"","psychophysics","121","677939","0.0-121.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","7575",""," ","key"," ","16.664927152317752","500","250","instPz4","25","2","","","15","30"
"","psychophysics","122","678856","0.0-122.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","907",""," ","key"," ","16.665090909090146","500","250","inst","","","","","",""
"","psychophysics","123","684527","0.0-123.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5663",""," ","key"," ","16.664941002949618","500","250","pz","49","2","","","60","54"
"","psychophysics","124","688922","0.0-124.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4388",""," ","key"," ","16.664988549618595","500","250","pz","24","2","","","43","29"
"","psychophysics","125","692312","0.0-125.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","3378",""," ","key"," ","16.66491133004904","500","250","pz","31","2","","","24","36"
"","psychophysics","126","697022","0.0-126.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4697",""," ","key"," ","16.724249110320578","500","250","pz","23","2","","","44","26"
"","psychophysics","127","701744","0.0-127.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4715",""," ","key"," ","16.664921985815297","500","250","pz","21","2","","","43","25"
"","psychophysics","128","707340","0.0-128.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5581",""," ","key"," ","16.664964179104583","500","250","pz","16","2","","","41","20"
"","psychophysics","129","712283","0.0-129.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4934",""," ","key"," ","16.66497966101693","500","250","pz","49","2","","","39","58"
"","psychophysics","130","716839","0.0-130.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4542",""," ","key"," ","16.664945054945157","500","250","pz","47","2","","","26","56"
"","psychophysics","131","722181","0.0-131.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5333",""," ","key"," ","16.66494984326039","500","250","pz","31","2","","","41","37"
"","psychophysics","132","724861","0.0-132.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","2668",""," ","key"," ","16.664968750000117","500","250","pz","34","2","","","30","38"
"","psychophysics","133","728799","0.0-133.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","3928",""," ","key"," ","17.027186956521348","500","250","pz","31","2","","","41","38"
"","psychophysics","134","732524","0.0-134.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","3713",""," ","key"," ","16.664955156950818","500","250","pz","31","2","","","43","36"
"","psychophysics","135","734806","0.0-135.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","2276",""," ","key"," ","16.66494852941233","500","250","pz","32","2","","","32","39"
"","psychophysics","136","740670","0.0-136.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5857",""," ","key"," ","16.664954415954348","500","250","pz","19","2","","","35","23"
"","psychophysics","137","745721","0.0-137.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5045",""," ","key"," ","16.664887417218452","500","250","pz","34","2","","","37","41"
"","psychophysics","138","746479","0.0-138.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","739",""," ","key"," ","16.664772727272727","500","250","inst","","","","","",""
"","psychophysics","139","759107","0.0-139.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","12613",""," ","key"," ","16.686993386243344","500","250","instBr","-21","1","0","0","40","300"
"","psychophysics","140","759734","0.0-140.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","611",""," ","key"," ","16.664583333334626","500","250","inst","","","","","",""
"","psychophysics","141","764683","0.0-141.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","4935",""," ","key"," ","16.664976430976502","500","250","br","-18","1","-18","17","-10","268"
"","psychophysics","142","770681","0.0-142.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5990",""," ","key"," ","16.66494986072441","500","250","br","-13","1","27","28","35","218"
"","psychophysics","143","776108","0.0-143.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5419",""," ","key"," ","16.664950617284006","500","250","br","-18","1","1","-1","3","224"
"","psychophysics","144","781188","0.0-144.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5066",""," ","key"," ","16.664927631579065","500","250","br","-15","1","-26","-4","-28","283"
"","psychophysics","145","786779","0.0-145.0","604227d56f34b50536d0df92","64cab2577ddd9b23578781bf","","","","","5581",""," ","key"," ","16.664925373134327","500","250","br","-17","1","27","-6","17","250"
