"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","jitterX","jitterY","start","parA"
"","psychophysics","32","237785","0.0-32.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","4777",""," ","key"," ","16.725192982456115","500","250","br","-16","1","-21","-10","-15","274"
"","psychophysics","33","245800","0.0-33.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","null","","null","key","null","16.725344467640923","500","250","br","-21","1","1","22","-30","256"
"","psychophysics","34","250841","0.0-34.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","5038",""," ","key"," ","16.72526666666672","500","250","br","-22","1","20","-12","4","235"
"","psychophysics","35","254233","0.0-35.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","3390",""," ","key"," ","16.725247524752476","500","250","br","-29","1","11","-15","2","294"
"","psychophysics","36","257625","0.0-36.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","3390",""," ","key"," ","16.725346534653415","500","250","inst","","","","","",""
"","psychophysics","37","260056","0.0-37.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","2429",""," ","key"," ","16.725277777777794","500","250","instEB0","40","","0","0","40","40"
"","psychophysics","38","273401","0.0-38.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","13343",""," ","key"," ","16.725269761606032","500","250","instEB1","71","2","0","0","30","70"
"","psychophysics","39","287464","0.0-39.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","14062",""," ","key"," ","16.725309523809536","500","250","instEB2","40","2","0","0","60","40"
"","psychophysics","40","300090","0.0-40.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","12623",""," ","key"," ","16.725331564986693","500","250","instEB3","71","2","0","0","45","65"
"","psychophysics","41","305320","0.0-41.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","5226",""," ","key"," ","16.725209003215365","500","250","instEB4","43","2","0","0","40","40"
"","psychophysics","42","307736","0.0-42.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","2411",""," ","key"," ","16.72541666666641","500","250","inst","","","","","",""
"","psychophysics","43","315745","0.0-43.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","null","","null","key","null","16.725313807531403","500","250","eb","30","2","0","0","41","25"
"","psychophysics","44","320216","0.0-44.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","4468",""," ","key"," ","16.725263157894677","500","250","eb","58","2","0","0","26","54"
"","psychophysics","45","324217","0.0-45.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","3997",""," ","key"," ","16.725294117647284","500","250","eb","28","2","0","0","42","26"
"","psychophysics","46","327929","0.0-46.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","3710",""," ","key"," ","16.725339366515783","500","250","eb","59","2","0","0","44","49"
"","psychophysics","47","331369","0.0-47.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","3438",""," ","key"," ","16.72526829268289","500","250","eb","58","2","0","0","43","50"
"","psychophysics","48","333913","0.0-48.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","2541",""," ","key"," ","16.725430463576405","500","250","eb","54","2","0","0","54","50"
"","psychophysics","49","335916","0.0-49.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","2000",""," ","key"," ","16.725378151260564","500","250","eb","36","2","0","0","36","32"
"","psychophysics","50","339625","0.0-50.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","3706",""," ","key"," ","16.72536363636371","500","250","eb","38","2","0","0","34","33"
"","psychophysics","51","344200","0.0-51.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","4570",""," ","key"," ","16.72534798534784","500","250","eb","41","2","0","0","30","33"
"","psychophysics","52","347160","0.0-52.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","2959",""," ","key"," ","16.725340909090765","500","250","eb","42","2","0","0","45","36"
"","psychophysics","53","352584","0.0-53.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","5422",""," ","key"," ","16.725325077399287","500","250","eb","49","2","0","0","26","47"
"","psychophysics","54","357721","0.0-54.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","5134",""," ","key"," ","16.725294117647067","500","250","eb","29","2","0","0","37","27"
"","psychophysics","55","361128","0.0-55.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","3402",""," ","key"," ","16.72532019704429","500","250","eb","50","2","0","0","32","43"
"","psychophysics","56","364088","0.0-56.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","2957",""," ","key"," ","16.725340909091095","500","250","eb","45","2","0","0","52","44"
"","psychophysics","57","369768","0.0-57.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","5679",""," ","key"," ","16.725191740413056","500","250","eb","32","2","0","0","53","27"
"","psychophysics","58","373385","0.0-58.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","3614",""," ","key"," ","16.725302325581406","500","250","inst","","","","","",""
"","psychophysics","59","399849","0.0-59.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","26462",""," ","key"," ","16.72524984187223","500","250","instPog0","340","2","0","0","370","340"
"","psychophysics","60","423097","0.0-60.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","23247",""," ","key"," ","16.725327573794083","500","250","instPog1","336","2","0","0","370","340"
"","psychophysics","61","444345","0.0-61.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","21245",""," ","key"," ","16.725307086614137","500","250","instPog2","332","2","0","0","340","340"
"","psychophysics","62","447128","0.0-62.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","2781",""," ","key"," ","16.725212121211968","500","250","inst","","","","","",""
"","psychophysics","63","454008","0.0-63.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","6878",""," ","key"," ","16.72526829268289","500","250","pog","354","2","0","0","290","369"
"","psychophysics","64","459289","0.0-64.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","5275",""," ","key"," ","16.725333333333275","500","250","pog","280","2","0","0","358","309"
"","psychophysics","65","463657","0.0-65.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","4365",""," ","key"," ","16.72530769230753","500","250","pog","346","2","0","0","346","350"
"","psychophysics","66","470728","0.0-66.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","7064",""," ","key"," ","16.725260663507104","500","250","pog","296","2","0","0","350","304"
"","psychophysics","67","476858","0.0-67.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","6128",""," ","key"," ","16.725355191256938","500","250","pog","323","2","0","0","299","333"
"","psychophysics","68","481512","0.0-68.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","4651",""," ","key"," ","16.72534296028875","500","250","pog","307","2","0","0","311","308"
"","psychophysics","69","485928","0.0-69.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","4413",""," ","key"," ","16.725323193916385","500","250","pog","364","2","0","0","368","368"
"","psychophysics","70","489576","0.0-70.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","3645",""," ","key"," ","16.725345622119924","500","250","pog","310","2","0","0","284","312"
"","psychophysics","71","496281","0.0-71.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","6703",""," ","key"," ","16.72529999999999","500","250","pog","334","2","0","0","366","343"
"","psychophysics","72","503320","0.0-72.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","7037",""," ","key"," ","16.725190476190516","500","250","pog","297","2","0","0","289","305"
"","psychophysics","73","509240","0.0-73.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","5917",""," ","key"," ","16.72532577903677","500","250","pog","300","2","0","0","320","309"
"","psychophysics","74","516698","0.0-74.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","7457",""," ","key"," ","16.725348314606673","500","250","pog","325","2","0","0","317","336"
"","psychophysics","75","522712","0.0-75.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","6009",""," ","key"," ","16.7253631284916","500","250","pog","323","2","0","0","373","328"
"","psychophysics","76","526985","0.0-76.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","4271",""," ","key"," ","16.725333333333186","500","250","pog","326","2","0","0","330","331"
"","psychophysics","77","534989","0.0-77.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","null","","null","key","null","16.725199161425664","500","250","pog","320","2","0","0","304","330"
"","psychophysics","78","538536","0.0-78.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","3545",""," ","key"," ","16.725308056872215","500","250","inst","","","","","",""
"","psychophysics","79","538663","0.0-79.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","125",""," ","key"," ","16.7257142857083","500","250","instZol0","0","","0","0","0",""
"","psychophysics","80","574536","0.0-80.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","35870",""," ","key"," ","16.725307835820868","500","250","instZol1","2.7755575615628914e-17","","0","0","-1.3",""
"","psychophysics","81","588488","0.0-81.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","13949",""," ","key"," ","16.725258103241313","500","250","instZol2","1.300000000000001","1","0","0","2",""
"","psychophysics","82","590552","0.0-82.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","2062",""," ","key"," ","16.72524590163919","500","250","inst","","","","","",""
"","psychophysics","83","597752","0.0-83.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","7195",""," ","key"," ","16.725302325581406","500","250","zol","0.9899999999999999","1","-28","13","0.31",""
"","psychophysics","84","605758","0.0-84.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","null","","null","key","null","16.725241090146632","500","250","zol","0.7999999999999999","1","2","11","0.4",""
"","psychophysics","85","612200","0.0-85.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","6437",""," ","key"," ","16.725350649350673","500","250","zol","0.9399999999999998","1","17","-18","-0.44",""
"","psychophysics","86","619800","0.0-86.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","7597",""," ","key"," ","16.725342163355315","500","250","zol","1.1300000000000001","1","7","-11","-0.23",""
"","psychophysics","87","625640","0.0-87.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","5837",""," ","key"," ","16.725287356321907","500","250","zol","1.3500000000000003","1","2","-10","-0.75",""
"","psychophysics","88","633626","0.0-88.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","7983",""," ","key"," ","16.725241090146877","500","250","zol","1.2100000000000002","1","-30","-14","-0.71",""
"","psychophysics","89","641738","0.0-89.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","null","","null","key","null","16.72533057851227","500","250","zol","0.8799999999999999","1","-18","4","0.32",""
"","psychophysics","90","647368","0.0-90.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","5628",""," ","key"," ","16.725313432835765","500","250","zol","0.95","1","19","-15","-0.55",""
"","psychophysics","91","652696","0.0-91.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","5326",""," ","key"," ","16.72528301886797","500","250","zol","1.1600000000000001","1","9","26","-0.56",""
"","psychophysics","92","659592","0.0-92.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","6893",""," ","key"," ","16.725304136252984","500","250","zol","0.9299999999999999","1","18","-4","0.17",""
"","psychophysics","93","663448","0.0-93.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","3854",""," ","key"," ","16.725217391304046","500","250","zol","1.2300000000000002","1","1","-1","0.17",""
"","psychophysics","94","666810","0.0-94.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","3359",""," ","key"," ","16.725300000000278","500","250","zol","0.8699999999999999","1","-6","-28","0.53",""
"","psychophysics","95","671048","0.0-95.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","4233",""," ","key"," ","16.725317460317573","500","250","zol","1.04","1","-4","21","-0.64",""
"","psychophysics","96","675224","0.0-96.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","4174",""," ","key"," ","16.7253815261044","500","250","zol","1.3100000000000003","1","4","-20","-0.11",""
"","psychophysics","97","680936","0.0-97.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","5710",""," ","key"," ","16.72529411764699","500","250","zol","0.7699999999999999","1","-20","28","0.73",""
"","psychophysics","98","683608","0.0-98.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","2667",""," ","key"," ","16.725283018867604","500","250","inst","","","","","",""
"","psychophysics","99","687961","0.0-99.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","4349",""," ","key"," ","16.79000000000025","500","250","instPzPre","50","0","","","50","50"
"","psychophysics","100","691562","0.0-100.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","3596",""," ","key"," ","16.725302325581676","500","250","instPz0","50","1","","","50","50"
"","psychophysics","101","714024","0.0-101.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","22459",""," ","key"," ","16.725290611028292","500","250","instPz1","50","1","","","25","50"
"","psychophysics","102","722905","0.0-102.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","8878",""," ","key"," ","16.75693761814753","500","250","instPz2","20","1","","","35","20"
"","psychophysics","103","733399","0.0-103.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","10492",""," ","key"," ","16.725335463258876","500","250","instPz3","100","1","","","100","30"
"","psychophysics","104","749432","0.0-104.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","16030",""," ","key"," ","16.725260960333955","500","250","instPz4","40","1","","","100","30"
"","psychophysics","105","751240","0.0-105.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","1804",""," ","key"," ","16.72542056074762","500","250","inst","","","","","",""
"","psychophysics","106","759253","0.0-106.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","null","","null","key","null","16.725313807531283","500","250","pz","73","1","","","55","60"
"","psychophysics","107","764567","0.0-107.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","5312",""," ","key"," ","16.72529968454272","500","250","pz","30","1","","","58","25"
"","psychophysics","108","768168","0.0-108.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","3598",""," ","key"," ","16.725327102803607","500","250","pz","36","1","","","36","28"
"","psychophysics","109","772840","0.0-109.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","4668",""," ","key"," ","16.725323741007244","500","250","pz","43","1","","","27","42"
"","psychophysics","110","778791","0.0-110.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","5950",""," ","key"," ","16.725352112676056","500","250","pz","40","1","","","56","33"
"","psychophysics","111","786795","0.0-111.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","null","","null","key","null","16.725355648535505","500","250","pz","59","1","","","28","57"
"","psychophysics","112","791816","0.0-112.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","5019",""," ","key"," ","16.725351170568576","500","250","pz","26","1","","","60","26"
"","psychophysics","113","796264","0.0-113.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","4446",""," ","key"," ","16.72528301886819","500","250","pz","63","1","","","44","53"
"","psychophysics","114","800009","0.0-114.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","3741",""," ","key"," ","16.725201793721848","500","250","pz","64","1","","","26","53"
"","psychophysics","115","806487","0.0-115.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","6476",""," ","key"," ","16.725336787564718","500","250","pz","41","1","","","53","33"
"","psychophysics","116","811655","0.0-116.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","5165",""," ","key"," ","16.725259740259755","500","250","pz","48","1","","","44","47"
"","psychophysics","117","817353","0.0-117.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","5694",""," ","key"," ","16.72529411764699","500","250","pz","31","1","","","39","28"
"","psychophysics","118","824199","0.0-118.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","6845",""," ","key"," ","16.725245098039274","500","250","pz","30","1","","","46","23"
"","psychophysics","119","829623","0.0-119.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","5422",""," ","key"," ","16.725077399380663","500","250","pz","35","1","","","25","31"
"","psychophysics","120","831191","0.0-120.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","1562",""," ","key"," ","16.725161290323232","500","250","pz","49","1","","","49","40"
"","psychophysics","121","834471","0.0-121.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","3279",""," ","key"," ","16.725333333333047","500","250","inst","","","","","",""
"","psychophysics","122","846407","0.0-122.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","11933",""," ","key"," ","16.725329593267766","500","250","instBr3","26","2","0","0","40","300"
"","psychophysics","123","850647","0.0-123.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","4238",""," ","key"," ","16.72523809523767","500","250","inst","","","","","",""
"","psychophysics","124","856055","0.0-124.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","5399",""," ","key"," ","16.725325077399106","500","250","br","22","2","9","10","15","233"
"","psychophysics","125","860663","0.0-125.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","4607",""," ","key"," ","16.72532846715325","500","250","br","17","2","-20","-1","-14","216"
"","psychophysics","126","863144","0.0-126.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","2478",""," ","key"," ","16.72530612244895","500","250","br","15","2","6","5","0","231"
"","psychophysics","127","866711","0.0-127.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","3562",""," ","key"," ","16.725352112676056","500","250","br","20","2","27","-5","1","293"
"","psychophysics","128","871512","0.0-128.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","4797",""," ","key"," ","16.725314685314896","500","250","br","23","2","2","21","-3","229"
"","psychophysics","129","876168","0.0-129.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","4652",""," ","key"," ","16.725198555956695","500","250","br","19","2","26","-14","8","210"
"","psychophysics","130","879815","0.0-130.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","3645",""," ","key"," ","16.72525345622122","500","250","br","23","2","18","-18","-22","292"
"","psychophysics","131","884137","0.0-131.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","4315",""," ","key"," ","16.72519379844952","500","250","br","20","2","24","-29","-1","237"
"","psychophysics","132","889080","0.0-132.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","4941",""," ","key"," ","16.725374149659896","500","250","br","20","2","-13","-20","15","288"
"","psychophysics","133","895351","0.0-133.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","6271",""," ","key"," ","16.725347593582963","500","250","br","14","2","-4","-23","-25","220"
"","psychophysics","134","903015","0.0-134.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","7661",""," ","key"," ","16.725251641137735","500","250","br","22","2","-22","-27","6","298"
"","psychophysics","135","904983","0.0-135.0","5b6cd50f9ee1a50001c5f481","64dbc304faa0c2726c199aa4","","","","","1963",""," ","key"," ","16.725470085470125","500","250","br","23","2","-30","19","23","251"
