"rt","response_type","key_press","response","avg_frame_time","center_x","center_y","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","phase","guide","targ","resp","stimulus","is5","stim"
"3667","key"," "," ","16.67505909090909","500","250","psychophysics","0","3689","0.0-0.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","","","","","","",""
"1823","key"," "," ","16.674238532110092","500","250","psychophysics","1","5522","0.0-1.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","","","","","","",""
"35871","key"," "," ","16.690130758492323","500","250","psychophysics","2","41395","0.0-2.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","","","","","","",""
"2748","key"," "," ","16.67509756097557","500","250","psychophysics","3","44148","0.0-3.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","","","","","","",""
"2385","key"," "," ","16.67614084507044","500","250","psychophysics","4","46540","0.0-4.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","","","","","","",""
"4728","key"," "," ","16.674561837455823","500","250","psychophysics","5","51277","0.0-5.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","","","","","","",""
"4112","key"," "," ","16.67458130081301","500","250","psychophysics","6","55397","0.0-6.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","","","","","","",""
"12842","key"," "," ","16.674568831168827","500","250","psychophysics","7","68249","0.0-7.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","","","","","","",""
"5063","key"," "," ","16.674541254125455","500","250","psychophysics","8","73317","0.0-8.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","","","","","","",""
"2950","key"," "," ","16.673687500000018","500","250","psychophysics","9","76272","0.0-9.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","","","","","","",""
"5203","key"," "," ","16.675448717948736","500","250","psychophysics","10","81484","0.0-10.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","","","","","","",""
"1826","key"," "," ","16.673633027522865","500","250","psychophysics","11","83316","0.0-11.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","","","","","","",""
"8015","key"," "," ","16.673722916666673","500","250","psychophysics","12","91336","0.0-12.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","1","0","52","43","","",""
"4233","key"," "," ","16.675584980237137","500","250","psychophysics","13","95574","0.0-13.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","1","5","51","26","","",""
"4985","key"," "," ","16.67378859060404","500","250","psychophysics","14","100564","0.0-14.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","1","0","30","36","","",""
"4715","key"," "," ","16.675202127659546","500","250","psychophysics","15","105283","0.0-15.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","1","5","46","29","","",""
"5497","key"," "," ","16.67488753799392","500","250","psychophysics","16","110784","0.0-16.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","1","0","50","64","","",""
"10989","key"," "," ","16.674424012158045","500","250","psychophysics","17","121778","0.0-17.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","1","5","59","39","","",""
"32725","key"," "," ","16.674505096839965","500","250","psychophysics","18","154511","0.0-18.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","1","0","44","274","","",""
"11009","key"," "," ","16.674872727272724","500","250","psychophysics","19","165528","0.0-19.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","1","5","57","83","","",""
"11209","key"," "," ","16.674711309523836","500","250","psychophysics","20","176742","0.0-20.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","1","0","53","234","","",""
"7453","key"," "," ","16.67406726457397","500","250","psychophysics","21","184199","0.0-21.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","1","5","36","63","","",""
"11940","key"," "," ","16.674699300699306","500","250","psychophysics","22","196145","0.0-22.0","60fcf16942369a2fb0c093e3","61fd87f6d6e5b79f58a14a41","1","0","34","227","","",""
