"rt","response_type","key_press","response","avg_frame_time","center_x","center_y","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","phase","guide","targ","resp","stimulus","is5","stim"
"3175","key"," "," ","17.080213903743317","500","250","psychophysics","0","3206","0.0-0.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","","","","","","",""
"6458","key"," "," ","18.327635327635328","500","250","psychophysics","1","9667","0.0-1.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","","","","","","",""
"5914","key"," "," ","16.661971830985916","500","250","psychophysics","2","15590","0.0-2.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","","","","","","",""
"2354","key"," "," ","16.664285714285715","500","250","psychophysics","3","17948","0.0-3.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","","","","","","",""
"2559","key"," "," ","16.666666666666668","500","250","psychophysics","4","20511","0.0-4.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","","","","","","",""
"5134","key"," "," ","16.835526315789473","500","250","psychophysics","5","25648","0.0-5.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","","","","","","",""
"3718","key"," "," ","16.663677130044842","500","250","psychophysics","6","29369","0.0-6.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","","","","","","",""
"22074","key"," "," ","16.66591080876795","500","250","psychophysics","7","51447","0.0-7.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","","","","","","",""
"3462","key"," "," ","16.67149758454106","500","250","psychophysics","8","54912","0.0-8.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","","","","","","",""
"3861","key"," "," ","16.666666666666668","500","250","psychophysics","9","58776","0.0-9.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","","","","","","",""
"2447","key"," "," ","16.664383561643834","500","250","psychophysics","10","61226","0.0-10.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","","","","","","",""
"3807","key"," "," ","16.67105263157895","500","250","psychophysics","11","65037","0.0-11.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","","","","","","",""
"21599","key"," "," ","16.665637065637064","500","250","psychophysics","12","86640","0.0-12.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","1","0","40","73","","",""
"10453","key"," "," ","16.66773162939297","500","250","psychophysics","13","97097","0.0-13.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","1","5","31","32","","",""
"17500","key"," "," ","16.666348903717825","500","250","psychophysics","14","114601","0.0-14.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","1","0","49","124","","",""
"7571","key"," "," ","16.662995594713657","500","250","psychophysics","15","122175","0.0-15.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","1","5","37","42","","",""
"16126","key"," "," ","16.664943123061015","500","250","psychophysics","16","138304","0.0-16.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","1","0","59","139","","",""
"35907","key"," "," ","53.00443131462334","500","250","psychophysics","17","174214","0.0-17.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","1","5","54","63","","",""
"32877","key"," "," ","16.66632860040568","500","250","psychophysics","18","207096","0.0-18.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","1","0","55","124","","",""
"8591","key"," "," ","16.664077669902913","500","250","psychophysics","19","215690","0.0-19.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","1","5","25","32","","",""
"11045","key"," "," ","16.66616314199396","500","250","psychophysics","20","226739","0.0-20.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","1","0","35","81","","",""
"12940","key"," "," ","16.6658064516129","500","250","psychophysics","21","239682","0.0-21.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","1","5","51","61","","",""
"14244","key"," "," ","16.666276346604217","500","250","psychophysics","22","253929","0.0-22.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","1","0","60","124","","",""
"6644","key"," "," ","16.66331658291457","500","250","psychophysics","23","260576","0.0-23.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","1","5","53","58","","",""
"14063","key"," "," ","16.666666666666668","500","250","psychophysics","24","274643","0.0-24.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","1","0","57","118","","",""
"8835","key"," "," ","16.66540642722117","500","250","psychophysics","25","283480","0.0-25.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","1","5","53","63","","",""
"19715","key"," "," ","16.666666666666668","500","250","psychophysics","26","303198","0.0-26.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","1","0","56","112","","",""
"6455","key"," "," ","16.66839378238342","500","250","psychophysics","27","309655","0.0-27.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","1","5","51","56","","",""
"10936","key"," "," ","16.663109756097562","500","250","psychophysics","28","320594","0.0-28.0","60fe7594611a2f2bc720228d","61fd91aae15db0e669cef471","1","0","47","87","","",""
