"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","start","version","jitterX","jitterY","parA"
"","psychophysics","18","215210","0.0-18.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","14646","key"," "," ","16.697604332953247","500","250","instEB4","48","40","1","0","0","40"
"","psychophysics","19","220183","0.0-19.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","4969","key"," "," ","16.69752188552185","500","250","inst","","","","","",""
"","psychophysics","20","232748","0.0-20.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","12557","key"," "," ","16.69759920106524","500","250","eb","43","33","1","0","0","37"
"","psychophysics","21","240304","0.0-21.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","7541","key"," "," ","16.697632743362803","500","250","eb","40","33","1","0","0","38"
"","psychophysics","22","243382","0.0-22.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","3073","key"," "," ","16.697480874316916","500","250","eb","28","28","1","0","0","24"
"","psychophysics","23","250003","0.0-23.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","6607","key"," "," ","16.69760101010101","500","250","eb","31","25","1","0","0","30"
"","psychophysics","24","255298","0.0-24.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5290","key"," "," ","16.697512658227815","500","250","eb","42","40","1","0","0","38"
"","psychophysics","25","261280","0.0-25.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5975","key"," "," ","16.69767507002803","500","250","eb","56","51","1","0","0","53"
"","psychophysics","26","265552","0.0-26.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","4252","key"," "," ","16.69766666666655","500","250","eb","56","54","1","0","0","52"
"","psychophysics","27","272946","0.0-27.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","7388","key"," "," ","16.697730769230763","500","250","eb","45","31","1","0","0","43"
"","psychophysics","28","279026","0.0-28.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","6076","key"," "," ","16.697622589531743","500","250","eb","53","50","1","0","0","48"
"","psychophysics","29","287791","0.0-29.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8760","key"," "," ","16.69759923664114","500","250","eb","55","37","1","0","0","50"
"","psychophysics","30","289839","0.0-30.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","2044","key"," "," ","16.69742975206632","500","250","eb","35","35","1","0","0","33"
"","psychophysics","31","296608","0.0-31.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","6754","key"," "," ","16.697580246913628","500","250","eb","50","42","1","0","0","44"
"","psychophysics","32","303506","0.0-32.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","6893","key"," "," ","16.697766990291218","500","250","eb","48","36","1","0","0","45"
"","psychophysics","33","310455","0.0-33.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","6943","key"," "," ","16.697643373493968","500","250","eb","55","49","1","0","0","50"
"","psychophysics","34","319519","0.0-34.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","9047","key"," "," ","16.697699261992604","500","250","eb","34","50","1","0","0","27"
"","psychophysics","35","327786","0.0-35.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8264","key"," "," ","16.69761538461545","500","250","inst","","","","","",""
"","psychophysics","36","331606","0.0-36.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","3815","key"," "," ","17.07202690582949","500","250","instZol0","0","0","","0","0",""
"","psychophysics","37","372595","0.0-37.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","40984","key"," "," ","16.697630399347997","500","250","instZol1","2.1000000000000005","-1.3","","0","0",""
"","psychophysics","38","396550","0.0-38.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","23945","key"," "," ","16.697642707606427","500","250","instZol2","-2.8000000000000007","2","1","0","0",""
"","psychophysics","39","399262","0.0-39.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","2706","key"," "," ","16.69780246913577","500","250","inst","","","","","",""
"","psychophysics","40","425700","0.0-40.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","26428","key"," "," ","16.718762025316476","500","250","zol","-0.06","-0.34","1","-13","19",""
"","psychophysics","41","437137","0.0-41.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","11423","key"," "," ","16.697538011695876","500","250","zol","-1.7400000000000007","-0.16","1","22","9",""
"","psychophysics","42","438204","0.0-42.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","1051","key"," "," ","16.697936507936987","500","250","zol","0.53","-0.53","1","0","18",""
"","psychophysics","43","439341","0.0-43.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","1129","key"," "," ","16.69747761194073","500","250","zol","0.6","-0.6","1","-15","23",""
"","psychophysics","44","440272","0.0-44.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","919","key"," "," ","16.697781818182293","500","250","zol","-0.25","0.25","1","22","-9",""
"","psychophysics","45","441023","0.0-45.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","741","key"," "," ","16.698454545454958","500","250","zol","0.41","-0.41","1","24","12",""
"","psychophysics","46","441709","0.0-46.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","678","key"," "," ","16.69697499999893","500","250","zol","0.68","-0.68","1","-18","8",""
"","psychophysics","47","442411","0.0-47.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","693","key"," "," ","16.698560975609837","500","250","zol","-0.61","0.61","1","-1","-30",""
"","psychophysics","48","443109","0.0-48.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","689","key"," "," ","16.696634146342305","500","250","zol","0.12","-0.12","1","-9","20",""
"","psychophysics","49","443754","0.0-49.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","640","key"," "," ","16.69751351351403","500","250","zol","0.22","-0.22","1","-20","8",""
"","psychophysics","50","444393","0.0-50.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","623","key"," "," ","16.697675675674454","500","250","zol","0.65","-0.65","1","16","13",""
"","psychophysics","51","445150","0.0-51.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","745","key"," "," ","16.697577777777852","500","250","zol","0.15","-0.15","1","20","4",""
"","psychophysics","52","445823","0.0-52.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","665","key"," "," ","16.698076923077817","500","250","zol","-0.53","0.53","1","-10","-13",""
"","psychophysics","53","446572","0.0-53.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","736","key"," "," ","16.69556818181908","500","250","zol","-0.17","0.17","1","18","18",""
"","psychophysics","54","447213","0.0-54.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","628","key"," "," ","16.696945945946247","500","250","zol","-0.44","0.44","1","-4","7",""
"","psychophysics","55","448611","0.0-55.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","1388","key"," "," ","16.698397590361495","500","250","inst","","","","","",""
"","psychophysics","56","468927","0.0-56.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","20311","key"," "," ","16.69759539473685","500","250","instPog0","366.5","349.5","2","0","0","319.5"
"","psychophysics","57","503088","0.0-57.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","34157","key"," "," ","16.697566259168727","500","250","instPog1","422.5","349.5","2","0","0","319.5"
"","psychophysics","58","526525","0.0-58.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","23430","key"," "," ","16.697547075606284","500","250","instPog2","412.5","349.5","2","0","0","319.5"
"","psychophysics","59","529931","0.0-59.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","3396","key"," "," ","16.69759113300452","500","250","inst","","","","","",""
"","psychophysics","60","560640","0.0-60.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","30700","key"," "," ","16.69761751904245","500","250","pog","430.5","329.5","2","0","0","329.5"
"","psychophysics","61","589839","0.0-61.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","29189","key"," "," ","16.697646453089263","500","250","pog","413.5","301.5","2","0","0","320.5"
"","psychophysics","62","605840","0.0-62.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","15996","key"," "," ","16.69763427377214","500","250","pog","449.5","292.5","2","0","0","356.5"
"","psychophysics","63","613546","0.0-63.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","7697","key"," "," ","16.69762472885054","500","250","pog","430.5","387.5","2","0","0","332.5"
"","psychophysics","64","622938","0.0-64.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","9388","key"," "," ","16.6976274509803","500","250","pog","418.5","293.5","2","0","0","319.5"
"","psychophysics","65","627126","0.0-65.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","4180","key"," "," ","16.697732000000308","500","250","pog","399.5","399.5","2","0","0","289.5"
"","psychophysics","66","636737","0.0-66.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","9602","key"," "," ","16.697650434782567","500","250","pog","451.5","384.5","2","0","0","355.5"
"","psychophysics","67","645044","0.0-67.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8302","key"," "," ","16.697479838709583","500","250","pog","414.5","308.5","2","0","0","322.5"
"","psychophysics","68","652356","0.0-68.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","7304","key"," "," ","16.69749199084669","500","250","pog","405.5","373.5","2","0","0","305.5"
"","psychophysics","69","662520","0.0-69.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","10155","key"," "," ","16.69759374999998","500","250","pog","396.5","270.5","2","0","0","297.5"
"","psychophysics","70","672453","0.0-70.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","9929","key"," "," ","16.69760101010101","500","250","pog","427.5","285.5","2","0","0","329.5"
"","psychophysics","71","686675","0.0-71.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","14217","key"," "," ","16.697625882352895","500","250","pog","379.5","299.5","2","0","0","288.5"
"","psychophysics","72","700915","0.0-72.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","14232","key"," "," ","16.69755751173711","500","250","pog","411.5","283.5","2","0","0","315.5"
"","psychophysics","73","712993","0.0-73.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","12069","key"," "," ","16.697586445366504","500","250","pog","438.5","377.5","2","0","0","345.5"
"","psychophysics","74","727579","0.0-74.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","14582","key"," "," ","16.69760206422006","500","250","pog","446.5","241.5","2","0","0","352.5"
"","psychophysics","75","733785","0.0-75.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","6201","key"," "," ","16.697601078166954","500","250","inst","","","","","",""
"","psychophysics","76","739400","0.0-76.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5610","key"," "," ","16.69767164179096","500","250","instBr0","NaN","0","","0","0","300"
"","psychophysics","77","753726","0.0-77.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","14320","key"," "," ","16.697618436405996","500","250","instBr1","NaN","-40","","0","0","300"
"","psychophysics","78","783943","0.0-78.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","30212","key"," "," ","16.697621337755653","500","250","instBr","-12","40","1","0","0","300"
"","psychophysics","79","787860","0.0-79.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","3912","key"," "," ","16.6977081545064","500","250","inst","","","","","",""
"","psychophysics","80","793726","0.0-80.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5857","key"," "," ","16.697752136752033","500","250","br","-25","-27","1","24","23","300"
"","psychophysics","81","798349","0.0-81.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","4617","key"," "," ","16.69753818181809","500","250","br","-23","-23","1","-27","24","300"
"","psychophysics","82","802716","0.0-82.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","4360","key"," "," ","16.697448275862012","500","250","br","-20","-17","1","-3","-9","300"
"","psychophysics","83","807604","0.0-83.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","4883","key"," "," ","16.69750684931514","500","250","br","-16","14","1","-13","-6","300"
"","psychophysics","84","809942","0.0-84.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","2333","key"," "," ","16.697791366906596","500","250","br","-22","-22","1","-25","1","300"
"","psychophysics","85","817470","0.0-85.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","7523","key"," "," ","16.69760444444449","500","250","br","-13","49","1","30","17","300"
"","psychophysics","86","821619","0.0-86.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","4143","key"," "," ","16.697700404858516","500","250","br","-23","-13","1","-4","-25","300"
"","psychophysics","87","826061","0.0-87.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","4437","key"," "," ","16.69763396226423","500","250","br","-18","-6","1","9","-18","300"
"","psychophysics","88","834715","0.0-88.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8646","key"," "," ","16.697593810444793","500","250","br","-13","41","1","24","23","300"
"","psychophysics","89","842369","0.0-89.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","7645","key"," "," ","16.697585152838567","500","250","br","-23","-38","1","11","-21","300"
"","psychophysics","90","849165","0.0-90.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","6791","key"," "," ","16.697529556650355","500","250","br","-14","-5","1","-5","-17","300"
"","psychophysics","91","853795","0.0-91.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","4626","key"," "," ","16.6979239130434","500","250","br","-15","-7","1","-23","29","300"
"","psychophysics","92","860250","0.0-92.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","6450","key"," "," ","16.697505181347058","500","250","br","-11","49","1","-30","26","300"
"","psychophysics","93","867266","0.0-93.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","7011","key"," "," ","16.69761575178992","500","250","br","-10","31","1","-14","-12","300"
"","psychophysics","94","877840","0.0-94.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","10571","key"," "," ","16.69760284810128","500","250","br","-14","-37","1","29","25","300"
"","psychophysics","95","880373","0.0-95.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","2529","key"," "," ","16.69774834437077","500","250","inst","","","","","",""
"","psychophysics","96","884962","0.0-96.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","4584","key"," "," ","16.69773722627756","500","250","instPz0","50","50","2","","","50"
"","psychophysics","97","901133","0.0-97.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","16167","key"," "," ","16.697563598759043","500","250","instPz1","45","25","2","","","50"
"","psychophysics","98","909246","0.0-98.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8107","key"," "," ","16.697659793814413","500","250","instPz2","22","15","2","","","25"
"","psychophysics","99","924457","0.0-99.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","15194","key"," "," ","16.75291510474087","500","250","instPz3","34","25","2","","","50"
"","psychophysics","100","936796","0.0-100.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","12333","key"," "," ","16.697574525745175","500","250","instPz4","19","15","2","","","30"
"","psychophysics","101","939825","0.0-101.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","3025","key"," "," ","16.885134831460697","500","250","inst","","","","","",""
"","psychophysics","102","945257","0.0-102.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5422","key"," "," ","16.697633846153934","500","250","pz","29","26","2","","","46"
"","psychophysics","103","953060","0.0-103.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","7798","key"," "," ","16.697635193133042","500","250","pz","35","58","2","","","50"
"","psychophysics","104","962405","0.0-104.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","9341","key"," "," ","16.69752415026828","500","250","pz","25","52","2","","","28"
"","psychophysics","105","964669","0.0-105.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","2258","key"," "," ","16.697499999999756","500","250","pz","32","32","2","","","46"
"","psychophysics","106","973168","0.0-106.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8490","key"," "," ","16.69761614173222","500","250","pz","26","46","2","","","34"
"","psychophysics","107","985109","0.0-107.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","11930","key"," "," ","16.697578431372545","500","250","pz","22","59","2","","","25"
"","psychophysics","108","993538","0.0-108.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8421","key"," "," ","16.69760119047599","500","250","pz","16","46","2","","","20"
"","psychophysics","109","1000433","0.0-109.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","6885","key"," "," ","16.697616504854523","500","250","pz","31","48","2","","","44"
"","psychophysics","110","1009345","0.0-110.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8907","key"," "," ","16.697527204502826","500","250","pz","17","57","2","","","20"
"","psychophysics","111","1013790","0.0-111.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","4439","key"," "," ","16.697388679245574","500","250","pz","18","32","2","","","22"
"","psychophysics","112","1015744","0.0-112.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","1951","key"," "," ","16.69817241379321","500","250","pz","26","26","2","","","52"
"","psychophysics","113","1021699","0.0-113.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5949","key"," "," ","16.69755056179802","500","250","pz","28","48","2","","","38"
"","psychophysics","114","1027159","0.0-114.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5455","key"," "," ","16.697555214724076","500","250","pz","25","39","2","","","31"
"","psychophysics","115","1032255","0.0-115.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5093","key"," "," ","16.697740131578986","500","250","pz","29","47","2","","","36"
"","psychophysics","116","1039969","0.0-116.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","7709","key"," "," ","16.697709327548996","500","250","pz","39","52","2","","","57"
"","psychophysics","117","1050846","0.0-117.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","10872","key"," "," ","16.697512307692534","500","250","inst","","","","","",""
"","psychophysics","118","1067571","0.0-118.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","16715","key"," "," ","16.697655344655463","500","250","instBr","30","40","2","0","0","300"
"","psychophysics","119","1069946","0.0-119.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","2370","key"," "," ","16.697921985814823","500","250","inst","","","","","",""
"","psychophysics","120","1076837","0.0-120.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","6886","key"," "," ","16.697587378640677","500","250","br","20","-44","2","-25","-19","300"
"","psychophysics","121","1084935","0.0-121.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8093","key"," "," ","16.69768595041309","500","250","br","28","12","2","-27","-19","300"
"","psychophysics","122","1090259","0.0-122.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5320","key"," "," ","16.69742452830176","500","250","br","15","-35","2","7","1","300"
"","psychophysics","123","1096088","0.0-123.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5824","key"," "," ","16.697545977011618","500","250","br","24","43","2","-9","17","300"
"","psychophysics","124","1101821","0.0-124.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5729","key"," "," ","16.697602339180822","500","250","br","26","11","2","-28","17","300"
"","psychophysics","125","1108319","0.0-125.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","6493","key"," "," ","16.697641752576864","500","250","br","29","16","2","-19","3","300"
"","psychophysics","126","1119121","0.0-126.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","10798","key"," "," ","16.697510835913228","500","250","br","29","37","2","28","1","300"
"","psychophysics","127","1126699","0.0-127.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","7570","key"," "," ","16.697527593818943","500","250","br","29","-37","2","5","-12","300"
"","psychophysics","128","1132171","0.0-128.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","5466","key"," "," ","16.69752293578007","500","250","br","28","10","2","-26","-13","300"
"","psychophysics","129","1140580","0.0-129.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","8402","key"," "," ","16.697653386454316","500","250","br","28","41","2","-11","-3","300"
"","psychophysics","130","1147976","0.0-130.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","7388","key"," "," ","16.697728506787218","500","250","br","19","41","2","29","-3","300"
"","psychophysics","131","1155124","0.0-131.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","7139","key"," "," ","16.697704918032613","500","250","br","20","-15","2","-24","7","300"
"","psychophysics","132","1159382","0.0-132.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","4249","key"," "," ","16.697303149606263","500","250","br","23","-25","2","15","-15","300"
"","psychophysics","133","1166298","0.0-133.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","6907","key"," "," ","16.69765133171886","500","250","br","16","-47","2","28","23","300"
"","psychophysics","134","1172395","0.0-134.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","6090","key"," "," ","16.69743835616487","500","250","br","21","-11","2","-6","-3","300"
"","psychophysics","135","1175792","0.0-135.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","3392","key"," "," ","16.697311881187343","500","250","inst","","","","","",""
"","psychophysics","136","1185368","0.0-136.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","9558","key"," "," ","16.697555944055704","500","250","instZol2","-2","2","2","0","0",""
"","psychophysics","137","1187233","0.0-137.0","5dd4189ef30aa640b4e9c094","64b4424ad4e0270a62f8fd51","","","","","1857","key"," "," ","16.69760360360263","500","250","inst","","","","","",""
