"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","version","jitterX","jitterY","start","parA"
"","psychophysics","31","289288","0.0-31.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","3402","key"," "," ","16.667793103448446","500","250","br","-28","1","0","6","-37","300"
"","psychophysics","32","295729","0.0-32.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","6437","key"," "," ","16.667821243523264","500","250","br","-21","1","-21","-15","7","300"
"","psychophysics","33","302240","0.0-33.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","6509","key"," "," ","16.66779999999995","500","250","inst","","","","","",""
"","psychophysics","34","307407","0.0-34.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","5163","key"," "," ","16.66778571428576","500","250","instPz0","50","1","","","50","50"
"","psychophysics","35","317124","0.0-35.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","9713","key"," "," ","16.667811320754772","500","250","instPz1","48","1","","","25","50"
"","psychophysics","36","322230","0.0-36.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","5103","key"," "," ","16.667836065573777","500","250","instPz2","30","1","","","15","25"
"","psychophysics","37","331018","0.0-37.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","8784","key"," "," ","16.667813688212963","500","250","instPz3","53","1","","","25","50"
"","psychophysics","38","335454","0.0-38.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","4433","key"," "," ","16.667815094339698","500","250","instPz4","37","1","","","15","30"
"","psychophysics","39","336788","0.0-39.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","1332","key"," "," ","16.668025316455388","500","250","inst","","","","","",""
"","psychophysics","40","339912","0.0-40.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","3119","key"," "," ","16.667786096256627","500","250","pz","44","1","","","30","47"
"","psychophysics","41","344896","0.0-41.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","4981","key"," "," ","16.667791946308654","500","250","pz","59","1","","","23","56"
"","psychophysics","42","361991","0.0-42.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","17093","key"," "," ","16.667825195312503","500","250","pz","63","1","","","34","60"
"","psychophysics","43","371304","0.0-43.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","9308","key"," "," ","16.667802867383443","500","250","pz","36","1","","","59","33"
"","psychophysics","44","373915","0.0-44.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","2607","key"," "," ","16.66785256410255","500","250","pz","55","1","","","55","50"
"","psychophysics","45","377771","0.0-45.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","3854","key"," "," ","16.667756521739268","500","250","pz","55","1","","","60","45"
"","psychophysics","46","380242","0.0-46.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","2467","key"," "," ","16.667877551020506","500","250","pz","41","1","","","35","38"
"","psychophysics","47","385154","0.0-47.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","4906","key"," "," ","16.66785034013605","500","250","pz","25","1","","","33","22"
"","psychophysics","48","398498","0.0-48.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","13342","key"," "," ","16.6678125","500","250","pz","44","1","","","52","39"
"","psychophysics","49","402915","0.0-49.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","4415","key"," "," ","16.667814393939228","500","250","pz","46","1","","","47","41"
"","psychophysics","50","406573","0.0-50.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","3655","key"," "," ","16.667766055046023","500","250","pz","59","1","","","46","59"
"","psychophysics","51","410089","0.0-51.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","3514","key"," "," ","16.667752380952393","500","250","pz","57","1","","","40","48"
"","psychophysics","52","413678","0.0-52.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","3586","key"," "," ","16.667822429906767","500","250","pz","51","1","","","28","50"
"","psychophysics","53","417268","0.0-53.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","3585","key"," "," ","16.667790697674473","500","250","pz","34","1","","","34","32"
"","psychophysics","54","424257","0.0-54.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","6987","key"," "," ","16.66784688995209","500","250","pz","61","1","","","51","58"
"","psychophysics","55","425839","0.0-55.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","1579","key"," "," ","16.667787234042525","500","250","inst","","","","","",""
"","psychophysics","56","429117","0.0-56.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","3276","key"," "," ","16.66784693877544","500","250","instZol0","0","","0","0","0",""
"","psychophysics","57","441600","0.0-57.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","12451","key"," "," ","16.667809906291822","500","250","instZol1","0.19999999999999982","","0","0","-1.3",""
"","psychophysics","58","492688","0.0-58.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","51078","key"," "," ","16.667814029363775","500","250","instZol2","1.400000000000001","1","0","0","2",""
"","psychophysics","59","494150","0.0-59.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","1460","key"," "," ","16.667872093023657","500","250","inst","","","","","",""
"","psychophysics","60","503305","0.0-60.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","9142","key"," "," ","16.667794171220304","500","250","zol","0.92","1","0","-7","-0.22",""
"","psychophysics","61","509825","0.0-61.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","6517","key"," "," ","16.66783589743591","500","250","zol","1.28","1","17","1","0.32",""
"","psychophysics","62","517578","0.0-62.0","63dd2985d0d2d04b0acd026f","64b4437f1f7fa68761fe4bcc","","","","","7749","key"," "," ","16.66780387931029","500","250","zol","1.3500000000000003","1","14","12","-0.75",""
