"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","version","jitterX","jitterY","start","parA"
"","psychophysics","70","316432","0.0-70.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","2852","key"," "," ","16.669719298245937","500","250","zol","1.9300000000000008","1","16","8","-0.63",""
"","psychophysics","71","319789","0.0-71.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","3350","key"," "," ","16.669100000000036","500","250","zol","2.5400000000000014","1","21","28","-0.74",""
"","psychophysics","72","324341","0.0-72.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","4542","key"," "," ","16.669044117647204","500","250","zol","2.020000000000001","1","5","1","0.38",""
"","psychophysics","73","327529","0.0-73.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","3180","key"," "," ","16.66975392670162","500","250","zol","2.2800000000000007","1","-17","-21","-0.08",""
"","psychophysics","74","331455","0.0-74.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","3919","key"," "," ","16.667905982905893","500","250","zol","1.6300000000000003","1","-24","9","-0.33",""
"","psychophysics","75","332329","0.0-75.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","870","key"," "," ","16.672134615384632","500","250","inst","","","","","",""
"","psychophysics","76","339383","0.0-76.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","7049","key"," "," ","16.6683436018958","500","250","instPog0","366.5","2","0","0","349.5","319.5"
"","psychophysics","77","347348","0.0-77.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","7961","key"," "," ","16.66790566037727","500","250","instPog1","414.5","2","0","0","349.5","319.5"
"","psychophysics","78","352265","0.0-78.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","4913","key"," "," ","16.668683673469367","500","250","instPog2","389.5","2","0","0","349.5","319.5"
"","psychophysics","79","353173","0.0-79.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","905","key"," "," ","16.671603773585478","500","250","inst","","","","","",""
"","psychophysics","80","357822","0.0-80.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","4646","key"," "," ","16.668384892086284","500","250","pog","351.5","2","0","0","263.5","283.5"
"","psychophysics","81","362553","0.0-81.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","4727","key"," "," ","16.668056537102466","500","250","pog","365.5","2","0","0","303.5","299.5"
"","psychophysics","82","366965","0.0-82.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","4409","key"," "," ","16.66940151515155","500","250","pog","386.5","2","0","0","354.5","320.5"
"","psychophysics","83","371487","0.0-83.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","4517","key"," "," ","16.668525925926062","500","250","pog","368.5","2","0","0","343.5","297.5"
"","psychophysics","84","381295","0.0-84.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","9805","key"," "," ","16.668315161839825","500","250","pog","425.5","2","0","0","286.5","353.5"
"","psychophysics","85","389078","0.0-85.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","7778","key"," "," ","16.66879613733915","500","250","pog","379.5","2","0","0","248.5","296.5"
"","psychophysics","86","392591","0.0-86.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","3509","key"," "," ","16.669614285714314","500","250","pog","380.5","2","0","0","397.5","288.5"
"","psychophysics","87","396779","0.0-87.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","4184","key"," "," ","16.66809999999986","500","250","pog","376.5","2","0","0","298.5","294.5"
"","psychophysics","88","398465","0.0-88.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1683","key"," "," ","16.670050000000046","500","250","pog","408.5","2","0","0","395.5","338.5"
"","psychophysics","89","399919","0.0-89.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1449","key"," "," ","16.67135632183903","500","250","pog","360.5","2","0","0","352.5","293.5"
"","psychophysics","90","402227","0.0-90.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","2304","key"," "," ","16.669722627737496","500","250","pog","357.5","2","0","0","362.5","284.5"
"","psychophysics","91","408308","0.0-91.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","6077","key"," "," ","16.667870879120827","500","250","pog","398.5","2","0","0","347.5","329.5"
"","psychophysics","92","414884","0.0-92.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","6572","key"," "," ","16.668946564885516","500","250","pog","422.5","2","0","0","271.5","349.5"
"","psychophysics","93","418854","0.0-93.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","3965","key"," "," ","16.669327731092388","500","250","pog","411.5","2","0","0","397.5","340.5"
"","psychophysics","94","421532","0.0-94.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","2674","key"," "," ","16.66942138364758","500","250","pog","395.5","2","0","0","368.5","325.5"
"","psychophysics","95","422582","0.0-95.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1043","key"," "," ","16.671467741935388","500","250","inst","","","","","",""
"","psychophysics","96","424657","0.0-96.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","2067","key"," "," ","16.670145161290307","500","250","instEB0","40","","0","0","40","40"
"","psychophysics","97","429289","0.0-97.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","4628","key"," "," ","16.667472924187567","500","250","instEB1","67","1","0","0","30","70"
"","psychophysics","98","434116","0.0-98.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","4822","key"," "," ","16.668815972222244","500","250","instEB2","43","1","0","0","60","40"
"","psychophysics","99","438460","0.0-99.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","4336","key"," "," ","16.669296153846126","500","250","instEB3","77","1","0","0","45","65"
"","psychophysics","100","440960","0.0-100.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","2495","key"," "," ","16.668134228187697","500","250","instEB4","58","1","0","0","40","40"
"","psychophysics","101","441590","0.0-101.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","627","key"," "," ","16.662000000000162","500","250","inst","","","","","",""
"","psychophysics","102","444828","0.0-102.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","3232","key"," "," ","16.66699999999985","500","250","eb","57","1","0","0","31","40"
"","psychophysics","103","447999","0.0-103.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","3166","key"," "," ","16.669402116402075","500","250","eb","65","1","0","0","33","50"
"","psychophysics","104","450337","0.0-104.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","2334","key"," "," ","16.667978417266514","500","250","eb","65","1","0","0","43","54"
"","psychophysics","105","452096","0.0-105.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1752","key"," "," ","16.670723809523597","500","250","eb","49","1","0","0","32","50"
"","psychophysics","106","453833","0.0-106.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1733","key"," "," ","16.66832038834951","500","250","eb","53","1","0","0","53","49"
"","psychophysics","107","455542","0.0-107.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1704","key"," "," ","16.668225490195933","500","250","eb","58","1","0","0","54","51"
"","psychophysics","108","457097","0.0-108.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1550","key"," "," ","16.667380434782977","500","250","eb","28","1","0","0","24","24"
"","psychophysics","109","458820","0.0-109.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1719","key"," "," ","16.664960784313735","500","250","eb","50","1","0","0","36","50"
"","psychophysics","110","460440","0.0-110.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1614","key"," "," ","16.670729166666813","500","250","eb","39","1","0","0","37","30"
"","psychophysics","111","462032","0.0-111.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1585","key"," "," ","16.670021052631597","500","250","eb","48","1","0","0","36","36"
"","psychophysics","112","463151","0.0-112.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1115","key"," "," ","16.667545454545746","500","250","eb","31","1","0","0","30","27"
"","psychophysics","113","464831","0.0-113.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1676","key"," "," ","16.6668200000003","500","250","eb","56","1","0","0","52","47"
"","psychophysics","114","465859","0.0-114.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1023","key"," "," ","16.66868852458982","500","250","eb","44","1","0","0","42","34"
"","psychophysics","115","467822","0.0-115.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1958","key"," "," ","16.669551724137975","500","250","eb","58","1","0","0","46","48"
"","psychophysics","116","469163","0.0-116.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1335","key"," "," ","16.667900000000373","500","250","eb","51","1","0","0","49","44"
"","psychophysics","117","469883","0.0-117.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","717","key"," "," ","16.668214285714342","500","250","inst","","","","","",""
"","psychophysics","118","476674","0.0-118.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","6787","key"," "," ","16.668229064039497","500","250","instBr","70","2","0","0","40","300"
"","psychophysics","119","478218","0.0-119.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1538","key"," "," ","16.670695652174206","500","250","inst","","","","","",""
"","psychophysics","120","483545","0.0-120.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","5323","key"," "," ","16.668341692789973","500","250","br","32","2","-26","-1","-40","300"
"","psychophysics","121","485992","0.0-121.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","2443","key"," "," ","16.66869655172421","500","250","br","34","2","9","-18","16","300"
"","psychophysics","122","488052","0.0-122.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","2054","key"," "," ","16.668837398373924","500","250","br","31","2","5","6","30","300"
"","psychophysics","123","490217","0.0-123.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","2161","key"," "," ","16.66961240310081","500","250","br","26","2","10","-27","-34","300"
"","psychophysics","124","493213","0.0-124.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","2992","key"," "," ","16.66805027932964","500","250","br","22","2","10","0","-48","300"
"","psychophysics","125","494736","0.0-125.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1520","key"," "," ","16.857831460674255","500","250","br","24","2","11","10","-23","300"
"","psychophysics","126","496047","0.0-126.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1307","key"," "," ","16.665717948717663","500","250","br","30","2","-11","5","3","300"
"","psychophysics","127","498115","0.0-127.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","2065","key"," "," ","16.670073170731662","500","250","br","28","2","23","23","-39","300"
"","psychophysics","128","499724","0.0-128.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1605","key"," "," ","16.667673684210566","500","250","br","22","2","-5","-11","-32","300"
"","psychophysics","129","501305","0.0-129.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1575","key"," "," ","16.670648936169876","500","250","br","19","2","13","-9","-32","300"
"","psychophysics","130","502255","0.0-130.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","947","key"," "," ","16.668517857143474","500","250","br","22","2","26","-9","-12","300"
"","psychophysics","131","504821","0.0-131.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","2562","key"," "," ","16.668803921568564","500","250","br","25","2","-13","-26","37","300"
"","psychophysics","132","506915","0.0-132.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","2090","key"," "," ","16.66831199999992","500","250","br","29","2","14","11","31","300"
"","psychophysics","133","509587","0.0-133.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","2669","key"," "," ","16.668610062893134","500","250","br","29","2","25","-27","-41","300"
"","psychophysics","134","512183","0.0-134.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","2592","key"," "," ","16.668161290322594","500","250","br","20","2","-29","15","33","300"
"","psychophysics","135","512890","0.0-135.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","704","key"," "," ","16.667414634146375","500","250","inst","","","","","",""
"","psychophysics","136","520040","0.0-136.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","7141","key"," "," ","16.66880607476638","500","250","instPz4","15","2","","","15","30"
"","psychophysics","137","521314","0.0-137.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1271","key"," "," ","16.664539473684272","500","250","inst","","","","","",""
"","psychophysics","138","523806","0.0-138.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","2487","key"," "," ","16.6682837837839","500","250","pz","26","2","","","48","44"
"","psychophysics","139","525200","0.0-139.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1389","key"," "," ","16.66978313252947","500","250","pz","23","2","","","27","32"
"","psychophysics","140","529215","0.0-140.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","4011","key"," "," ","16.666979166666472","500","250","pz","19","2","","","26","24"
"","psychophysics","141","530600","0.0-141.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","1382","key"," "," ","16.668902439024105","500","250","pz","27","2","","","27","49"
"","psychophysics","142","532852","0.0-142.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","2248","key"," "," ","16.66852238805923","500","250","pz","41","2","","","60","59"
"","psychophysics","143","535775","0.0-143.0","60fe229a550418f2f7e5d541","64b444678b01f6122abd2d5e","","","","","2919","key"," "," ","16.66803448275869","500","250","pz","20","2","","","43","32"
