"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","version","jitterX","jitterY","start","parA"
"","psychophysics","58","654281","0.0-58.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","19959","key"," "," ","16.66675772765251","500","250","instEB4","47","1","0","0","40","40"
"","psychophysics","59","657518","0.0-59.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","3234","key"," "," ","16.666119170984388","500","250","inst","","","","","",""
"","psychophysics","60","665353","0.0-60.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","7831","key"," "," ","16.666814498933974","500","250","eb","40","1","0","0","47","34"
"","psychophysics","61","675914","0.0-61.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","10556","key"," "," ","16.666601895734647","500","250","eb","54","1","0","0","33","49"
"","psychophysics","62","682585","0.0-62.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","6666","key"," "," ","16.66682205513793","500","250","eb","41","1","0","0","51","34"
"","psychophysics","63","691611","0.0-63.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","9023","key"," "," ","16.666698148148136","500","250","eb","54","1","0","0","30","47"
"","psychophysics","64","698174","0.0-64.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","6555","key"," "," ","16.666819338422236","500","250","eb","55","1","0","0","28","52"
"","psychophysics","65","703611","0.0-65.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","5428","key"," "," ","16.66683076923104","500","250","eb","45","1","0","0","38","38"
"","psychophysics","66","709053","0.0-66.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","5436","key"," "," ","16.666932515337553","500","250","eb","45","1","0","0","29","40"
"","psychophysics","67","714248","0.0-67.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","5191","key"," "," ","16.666601286173524","500","250","eb","29","1","0","0","25","27"
