"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","version","start","jitterX","jitterY","parA"
"","psychophysics","15","116630","0.0-15.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","21231","key"," "," ","16.66589238020425","500","250","instPog1","171","1","190","0","0","160"
"","psychophysics","16","121773","0.0-16.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","5140","key"," "," ","16.653285714285712","500","250","instPog2","183","1","190","0","0","160"
"","psychophysics","17","123746","0.0-17.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1971","key"," "," ","16.653025641025597","500","250","inst","","","","","",""
"","psychophysics","18","134935","0.0-18.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","11186","key"," "," ","16.6528047690015","500","250","pog","157","1","229","0","0","123"
"","psychophysics","19","141120","0.0-19.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","6182","key"," "," ","16.65292972972974","500","250","pog","207","1","95","0","0","181"
"","psychophysics","20","144590","0.0-20.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3465","key"," "," ","16.65279807692311","500","250","pog","146","1","119","0","0","123"
"","psychophysics","21","149034","0.0-21.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4441","key"," "," ","16.65280075187966","500","250","pog","180","1","109","0","0","159"
"","psychophysics","22","152411","0.0-22.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3375","key"," "," ","16.654955223880638","500","250","pog","201","1","148","0","0","175"
"","psychophysics","23","157385","0.0-23.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4969","key"," "," ","16.654392617449634","500","250","pog","170","1","100","0","0","149"
"","psychophysics","24","162196","0.0-24.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4808","key"," "," ","16.654395833333385","500","250","pog","191","1","124","0","0","165"
"","psychophysics","25","164554","0.0-25.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2356","key"," "," ","16.652865248226977","500","250","pog","149","1","153","0","0","122"
"","psychophysics","26","168636","0.0-26.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4080","key"," "," ","16.652864754098356","500","250","pog","201","1","173","0","0","185"
"","psychophysics","27","173048","0.0-27.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4409","key"," "," ","16.652833333333326","500","250","pog","203","1","134","0","0","194"
"","psychophysics","28","178643","0.0-28.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","5593","key"," "," ","16.651564179104493","500","250","pog","144","1","186","0","0","120"
"","psychophysics","29","182287","0.0-29.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3642","key"," "," ","16.654866359447002","500","250","pog","174","1","123","0","0","159"
"","psychophysics","30","184626","0.0-30.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2334","key"," "," ","16.651414285714107","500","250","pog","203","1","178","0","0","182"
"","psychophysics","31","186880","0.0-31.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2251","key"," "," ","16.65586567164178","500","250","pog","216","1","217","0","0","196"
"","psychophysics","32","191505","0.0-32.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4621","key"," "," ","16.651931407942207","500","250","pog","207","1","117","0","0","194"
"","psychophysics","33","195688","0.0-33.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4180","key"," "," ","16.65245200000005","500","250","inst","","","","","",""
"","psychophysics","34","201357","0.0-34.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","5665","key"," "," ","16.653221238938084","500","250","instBr0","NaN","","0","0","0","300"
"","psychophysics","35","207677","0.0-35.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","6318","key"," "," ","16.652435356200492","500","250","instBr1","NaN","","-40","0","0","300"
"","psychophysics","36","214503","0.0-36.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","6820","key"," "," ","16.65403911980442","500","250","instBr","21","2","40","0","0","300"
"","psychophysics","37","216620","0.0-37.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2115","key"," "," ","16.65665079365089","500","250","inst","","","","","",""
"","psychophysics","38","220310","0.0-38.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3685","key"," "," ","16.65483257918549","500","250","br","18","2","28","7","15","300"
"","psychophysics","39","224162","0.0-39.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3849","key"," "," ","16.652734782608764","500","250","br","27","2","37","-1","4","300"
"","psychophysics","40","227550","0.0-40.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3383","key"," "," ","16.654078817733946","500","250","br","24","2","-39","24","-28","300"
"","psychophysics","41","229053","0.0-41.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1501","key"," "," ","16.652932584269713","500","250","br","19","2","-24","-23","11","300"
"","psychophysics","42","230847","0.0-42.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1791","key"," "," ","16.653196261682172","500","250","br","14","2","-32","4","14","300"
"","psychophysics","43","233609","0.0-43.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2759","key"," "," ","16.65143292682922","500","250","br","20","2","31","0","9","300"
"","psychophysics","44","235251","0.0-44.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1638","key"," "," ","16.651204081632645","500","250","br","13","2","-32","-25","-22","300"
"","psychophysics","45","237941","0.0-45.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2688","key"," "," ","16.652776397515403","500","250","br","24","2","32","-24","4","300"
"","psychophysics","46","240605","0.0-46.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2662","key"," "," ","16.654540880503237","500","250","br","27","2","34","23","-6","300"
"","psychophysics","47","243777","0.0-47.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3170","key"," "," ","16.652968253968215","500","250","br","17","2","50","28","19","300"
"","psychophysics","48","247172","0.0-48.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3392","key"," "," ","16.652940886699607","500","250","br","9","2","16","-6","-5","300"
"","psychophysics","49","248185","0.0-49.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1011","key"," "," ","16.652400000000004","500","250","br","22","2","-8","-16","-15","300"
"","psychophysics","50","249718","0.0-50.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1531","key"," "," ","16.653362637362697","500","250","br","18","2","-3","-16","30","300"
"","psychophysics","51","252114","0.0-51.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2394","key"," "," ","16.652377622377678","500","250","br","21","2","23","-1","-1","300"
"","psychophysics","52","255745","0.0-52.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3629","key"," "," ","16.72969444444445","500","250","br","19","2","24","17","-28","300"
"","psychophysics","53","256460","0.0-53.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","713","key"," "," ","16.65645238095229","500","250","inst","","","","","",""
"","psychophysics","54","258984","0.0-54.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2521","key"," "," ","16.653086666666592","500","250","instZol0","0","","0","0","0",""
"","psychophysics","55","272688","0.0-55.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","13700","key"," "," ","16.653263990267615","500","250","instZol1","-0.19999999999999982","","-1.3","0","0",""
"","psychophysics","56","286667","0.0-56.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","13956","key"," "," ","16.652879618593566","500","250","instZol2","-0.9999999999999992","2","2","0","0",""
"","psychophysics","57","287221","0.0-57.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","552","key"," "," ","16.652624999998807","500","250","inst","","","","","",""
"","psychophysics","58","289327","0.0-58.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2102","key"," "," ","16.790516129032063","500","250","zol","-0.82","2","-0.38","-30","-26",""
"","psychophysics","59","292469","0.0-59.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3135","key"," "," ","16.655260638297943","500","250","zol","-0.32000000000000006","2","-0.38","-15","27",""
"","psychophysics","60","296394","0.0-60.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3920","key"," "," ","16.651923404255278","500","250","zol","-0.9500000000000001","2","0.75","-6","6",""
"","psychophysics","61","303703","0.0-61.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","7304","key"," "," ","16.65177625570777","500","250","zol","-0.5599999999999998","2","-0.74","22","-8",""
"","psychophysics","62","307278","0.0-62.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3568","key"," "," ","16.655784037558824","500","250","zol","-0.8899999999999999","2","0.49","6","-17",""
"","psychophysics","63","310616","0.0-63.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3331","key"," "," ","16.65503999999986","500","250","zol","-0.8499999999999999","2","0.15","-9","22",""
"","psychophysics","64","312423","0.0-64.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1803","key"," "," ","16.653168224298753","500","250","zol","-0.73","2","0.03","-12","26",""
"","psychophysics","65","315054","0.0-65.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2623","key"," "," ","16.655821656050815","500","250","zol","-0.61","2","-0.49","-25","21",""
"","psychophysics","66","318897","0.0-66.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3835","key"," "," ","16.652878260869613","500","250","zol","-0.44000000000000017","2","0.64","-10","17",""
"","psychophysics","67","321581","0.0-67.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2680","key"," "," ","16.65555624999979","500","250","zol","-0.5499999999999999","2","-0.25","-10","16",""
"","psychophysics","68","324274","0.0-68.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2686","key"," "," ","16.65553416149085","500","250","zol","-0.94","2","-0.46","21","27",""
"","psychophysics","69","329243","0.0-69.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4962","key"," "," ","16.652865319865363","500","250","zol","-0.6100000000000001","2","0.71","-7","-16",""
"","psychophysics","70","332291","0.0-70.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3040","key"," "," ","16.651335164835192","500","250","zol","-0.6500000000000001","2","0.45","-18","-27",""
"","psychophysics","71","337901","0.0-71.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","5585","key"," "," ","16.654116071428557","500","250","zol","-0.7599999999999999","2","-0.64","21","-3",""
"","psychophysics","72","340745","0.0-72.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2836","key"," "," ","16.653088235294256","500","250","zol","-0.5","2","-0.2","10","-28",""
"","psychophysics","73","341311","0.0-73.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","564","key"," "," ","16.670515151514504","500","250","inst","","","","","",""
"","psychophysics","74","342857","0.0-74.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1543","key"," "," ","16.653260869565596","500","250","instEB0","40","","40","0","0","40"
"","psychophysics","75","351930","0.0-75.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","9071","key"," "," ","16.683990774907745","500","250","instEB1","72","2","30","0","0","70"
"","psychophysics","76","360012","0.0-76.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","8077","key"," "," ","16.65261030927836","500","250","instEB2","45","2","60","0","0","40"
"","psychophysics","77","366003","0.0-77.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","5988","key"," "," ","16.651688022284137","500","250","instEB3","70","2","45","0","0","65"
"","psychophysics","78","370022","0.0-78.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4015","key"," "," ","16.654662500000025","500","250","instEB4","49","2","40","0","0","40"
"","psychophysics","79","370867","0.0-79.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","842","key"," "," ","16.653340000000316","500","250","inst","","","","","",""
"","psychophysics","80","374369","0.0-80.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3499","key"," "," ","16.652842105263243","500","250","eb","54","2","25","0","0","47"
"","psychophysics","81","377774","0.0-81.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3401","key"," "," ","16.652748768472772","500","250","eb","26","2","31","0","0","24"
"","psychophysics","82","379736","0.0-82.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1957","key"," "," ","16.656495726495706","500","250","eb","53","2","50","0","0","44"
"","psychophysics","83","383710","0.0-83.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3967","key"," "," ","16.65289495798305","500","250","eb","52","2","26","0","0","47"
"","psychophysics","84","385395","0.0-84.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1687","key"," "," ","16.65761999999988","500","250","eb","39","2","38","0","0","32"
"","psychophysics","85","390882","0.0-85.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","5482","key"," "," ","16.653942249240114","500","250","eb","29","2","54","0","0","28"
"","psychophysics","86","393239","0.0-86.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2353","key"," "," ","16.652950000000004","500","250","eb","30","2","28","0","0","26"
"","psychophysics","87","396836","0.0-87.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3591","key"," "," ","16.654730232558105","500","250","eb","37","2","46","0","0","34"
"","psychophysics","88","399990","0.0-88.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3149","key"," "," ","16.65263492063491","500","250","eb","40","2","32","0","0","39"
"","psychophysics","89","402560","0.0-89.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2567","key"," "," ","16.65327450980393","500","250","eb","54","2","38","0","0","50"
"","psychophysics","90","404617","0.0-90.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2053","key"," "," ","16.657170731707275","500","250","eb","52","2","37","0","0","42"
"","psychophysics","91","407873","0.0-91.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3253","key"," "," ","16.652860824742113","500","250","eb","27","2","31","0","0","26"
"","psychophysics","92","410870","0.0-92.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2971","key"," "," ","16.655396648044647","500","250","eb","58","2","34","0","0","53"
"","psychophysics","93","413588","0.0-93.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2714","key"," "," ","16.654679012345436","500","250","eb","30","2","44","0","0","25"
"","psychophysics","94","416204","0.0-94.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2610","key"," "," ","16.652942307692285","500","250","eb","54","2","25","0","0","50"
"","psychophysics","95","416903","0.0-95.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","693","key"," "," ","16.651609756097926","500","250","inst","","","","","",""
"","psychophysics","96","420572","0.0-96.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3663","key"," "," ","16.6549499999999","500","250","instPz0","42","2","50","","","50"
"","psychophysics","97","425051","0.0-97.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4476","key"," "," ","16.65277238805981","500","250","instPz1","52","2","25","","","50"
"","psychophysics","98","428504","0.0-98.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3451","key"," "," ","16.653004854368792","500","250","instPz2","22","2","15","","","25"
"","psychophysics","99","438973","0.0-99.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","10457","key"," "," ","16.679716108452997","500","250","instPz3","26","2","25","","","50"
"","psychophysics","100","441553","0.0-100.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2576","key"," "," ","16.65548701298706","500","250","instPz4","18","2","15","","","30"
"","psychophysics","101","442152","0.0-101.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","597","key"," "," ","16.652342857144372","500","250","inst","","","","","",""
"","psychophysics","102","444830","0.0-102.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2675","key"," "," ","16.65623270440261","500","250","pz","23","2","44","","","44"
"","psychophysics","103","446788","0.0-103.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1945","key"," "," ","16.652905982906102","500","250","pz","27","2","35","","","50"
"","psychophysics","104","450988","0.0-104.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4198","key"," "," ","16.719560000000055","500","250","pz","21","2","51","","","27"
"","psychophysics","105","453718","0.0-105.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2727","key"," "," ","16.6515582822084","500","250","pz","31","2","22","","","59"
"","psychophysics","106","456903","0.0-106.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3183","key"," "," ","16.65514210526292","500","250","pz","22","2","34","","","35"
"","psychophysics","107","459095","0.0-107.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2190","key"," "," ","16.66025954198478","500","250","pz","17","2","30","","","21"
"","psychophysics","108","463938","0.0-108.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4839","key"," "," ","16.651453287197096","500","250","pz","17","2","53","","","23"
"","psychophysics","109","467007","0.0-109.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3064","key"," "," ","16.65511956521716","500","250","pz","29","2","56","","","43"
"","psychophysics","110","469074","0.0-110.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2064","key"," "," ","16.650975609756156","500","250","pz","25","2","40","","","45"
"","psychophysics","111","471259","0.0-111.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2182","key"," "," ","16.656130769230927","500","250","pz","16","2","38","","","25"
"","psychophysics","112","474277","0.0-112.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3015","key"," "," ","16.652644444444256","500","250","pz","19","2","31","","","37"
"","psychophysics","113","477583","0.0-113.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3301","key"," "," ","16.655065656565846","500","250","pz","27","2","53","","","55"
"","psychophysics","114","479660","0.0-114.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2074","key"," "," ","16.65113821138232","500","250","pz","20","2","39","","","44"
"","psychophysics","115","480331","0.0-115.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","666","key"," "," ","16.641650000000663","500","250","pz","28","2","27","","","41"
"","psychophysics","116","482691","0.0-116.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2356","key"," "," ","16.650120567376","500","250","pz","26","2","45","","","41"
"","psychophysics","117","483354","0.0-117.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","659","key"," "," ","16.652736842105362","500","250","inst","","","","","",""
"","psychophysics","118","490365","0.0-118.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","7003","key"," "," ","16.653854761904775","500","250","instEB4","54","1","40","0","0","40"
"","psychophysics","119","491000","0.0-119.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","628","key"," "," ","16.660459459458817","500","250","inst","","","","","",""
"","psychophysics","120","494841","0.0-120.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3825","key"," "," ","16.652882608695656","500","250","eb","45","1","43","0","0","37"
"","psychophysics","121","496800","0.0-121.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1956","key"," "," ","16.65735042735021","500","250","eb","34","1","27","0","0","26"
"","psychophysics","122","498879","0.0-122.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2076","key"," "," ","16.649379032257954","500","250","eb","35","1","42","0","0","32"
"","psychophysics","123","501370","0.0-123.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2486","key"," "," ","16.652999999999803","500","250","eb","36","1","25","0","0","28"
"","psychophysics","124","503623","0.0-124.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2247","key"," "," ","16.65397777777786","500","250","eb","50","1","37","0","0","42"
"","psychophysics","125","505792","0.0-125.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2166","key"," "," ","16.656007751937985","500","250","eb","59","1","44","0","0","54"
"","psychophysics","126","509306","0.0-126.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3509","key"," "," ","16.651061904761896","500","250","eb","59","1","40","0","0","49"
"","psychophysics","127","511356","0.0-127.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2045","key"," "," ","16.65399180327878","500","250","eb","27","1","28","0","0","25"
"","psychophysics","128","513879","0.0-128.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2520","key"," "," ","16.65263333333346","500","250","eb","46","1","52","0","0","41"
"","psychophysics","129","516257","0.0-129.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2364","key"," "," ","16.65587323943676","500","250","eb","36","1","39","0","0","28"
"","psychophysics","130","519371","0.0-130.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3107","key"," "," ","16.6552311827955","500","250","eb","60","1","25","0","0","54"
"","psychophysics","131","521512","0.0-131.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2122","key"," "," ","16.656218750000335","500","250","eb","41","1","53","0","0","28"
"","psychophysics","132","522665","0.0-132.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1150","key"," "," ","16.653294117647047","500","250","eb","38","1","39","0","0","27"
"","psychophysics","133","525683","0.0-133.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3014","key"," "," ","16.655477777777964","500","250","eb","58","1","33","0","0","54"
"","psychophysics","134","528021","0.0-134.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2332","key"," "," ","16.653021428571083","500","250","eb","54","1","35","0","0","42"
"","psychophysics","135","528586","0.0-135.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","563","key"," "," ","17.174281250001513","500","250","inst","","","","","",""
"","psychophysics","136","530348","0.0-136.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1759","key"," "," ","16.813941747572915","500","250","instBr","40","1","40","0","0","300"
"","psychophysics","137","531068","0.0-137.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","715","key"," "," ","16.653116279070503","500","250","inst","","","","","",""
"","psychophysics","138","536319","0.0-138.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","5248","key"," "," ","16.65264649681523","500","250","br","-24","1","46","21","6","300"
"","psychophysics","139","539581","0.0-139.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3259","key"," "," ","16.74116494845342","500","250","br","-14","1","45","-2","26","300"
"","psychophysics","140","543064","0.0-140.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3480","key"," "," ","16.650850961538918","500","250","br","-19","1","-48","22","21","300"
"","psychophysics","141","546149","0.0-141.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3082","key"," "," ","16.743989071038378","500","250","br","-20","1","-3","-9","-7","300"
"","psychophysics","142","550368","0.0-142.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4216","key"," "," ","16.65460079051407","500","250","br","-10","1","31","17","20","300"
"","psychophysics","143","552211","0.0-143.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","1841","key"," "," ","16.652899082568517","500","250","br","-19","1","-7","22","0","300"
"","psychophysics","144","555088","0.0-144.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2872","key"," "," ","16.750771929825145","500","250","br","-26","1","-38","29","2","300"
"","psychophysics","145","558435","0.0-145.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3345","key"," "," ","16.65111499999999","500","250","br","-20","1","-7","11","20","300"
"","psychophysics","146","562870","0.0-146.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","4433","key"," "," ","16.654418867924427","500","250","br","-19","1","40","-11","-15","300"
"","psychophysics","147","565978","0.0-147.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3107","key"," "," ","16.74272972972988","500","250","br","-15","1","16","-28","-13","300"
"","psychophysics","148","566905","0.0-148.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","924","key"," "," ","16.661090909090657","500","250","br","-20","1","-19","-23","-21","300"
"","psychophysics","149","570347","0.0-149.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","3439","key"," "," ","16.653131067960803","500","250","br","-21","1","-32","13","-3","300"
"","psychophysics","150","572446","0.0-150.0","6413672a835333b90d961eaa","64b441730ffc3584095effa2","","","","","2096","key"," "," ","16.656231999999843","500","250","br","-20","1","-2","-25","10","300"
