"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","version","start","jitterX","jitterY","parA"
"","psychophysics","13","99754","0.0-13.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","2168","key"," "," ","16.68385271317833","500","250","inst","","","","","",""
"","psychophysics","14","130425","0.0-14.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","30671","key"," "," ","16.68379216539718","500","250","instPog0","160","1","190","0","0","160"
"","psychophysics","15","147786","0.0-15.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","17359","key"," "," ","16.68381905678538","500","250","instPog1","164","1","190","0","0","160"
"","psychophysics","16","158858","0.0-16.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","11071","key"," "," ","16.683698340874834","500","250","instPog2","177","1","190","0","0","160"
"","psychophysics","17","162746","0.0-17.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","3887","key"," "," ","16.683823275862057","500","250","inst","","","","","",""
"","psychophysics","18","169690","0.0-18.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","6943","key"," "," ","16.68372771084338","500","250","pog","217","1","165","0","0","186"
"","psychophysics","19","181299","0.0-19.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","11607","key"," "," ","16.683838848920836","500","250","pog","187","1","122","0","0","155"
"","psychophysics","20","201524","0.0-20.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","20223","key"," "," ","16.68373988439308","500","250","pog","166","1","94","0","0","126"
"","psychophysics","21","213052","0.0-21.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","11527","key"," "," ","16.6837695652174","500","250","pog","189","1","85","0","0","149"
"","psychophysics","22","226468","0.0-22.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","13416","key"," "," ","16.683718555417165","500","250","pog","235","1","114","0","0","196"
"","psychophysics","23","239484","0.0-23.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","13015","key"," "," ","16.68376282051281","500","250","pog","200","1","202","0","0","171"
"","psychophysics","24","245852","0.0-24.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","6367","key"," "," ","16.68395000000003","500","250","pog","159","1","192","0","0","121"
"","psychophysics","25","251693","0.0-25.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5840","key"," "," ","16.683696275071593","500","250","pog","151","1","172","0","0","120"
"","psychophysics","26","262277","0.0-26.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","10583","key"," "," ","16.683820189274428","500","250","pog","229","1","158","0","0","191"
"","psychophysics","27","273317","0.0-27.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","11039","key"," "," ","16.68373484848487","500","250","pog","213","1","216","0","0","179"
"","psychophysics","28","279861","0.0-28.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","6543","key"," "," ","16.683770408163266","500","250","pog","191","1","145","0","0","159"
"","psychophysics","29","292925","0.0-29.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","13063","key"," "," ","16.68400767263431","500","250","pog","215","1","111","0","0","176"
"","psychophysics","30","309742","0.0-30.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","16815","key"," "," ","16.683757696127106","500","250","pog","217","1","105","0","0","173"
"","psychophysics","31","321199","0.0-31.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","11456","key"," "," ","16.68374744525543","500","250","pog","221","1","88","0","0","183"
"","psychophysics","32","326150","0.0-32.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","4951","key"," "," ","16.68386148648652","500","250","pog","168","1","212","0","0","132"
"","psychophysics","33","328255","0.0-33.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","2103","key"," "," ","16.68377600000007","500","250","inst","","","","","",""
"","psychophysics","34","331847","0.0-34.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","3591","key"," "," ","16.683576744185967","500","250","instZol0","0","","0","0","0",""
"","psychophysics","35","343311","0.0-35.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","11460","key"," "," ","16.683819241982473","500","250","instZol1","-0.1000000000000002","","-1.3","0","0",""
"","psychophysics","36","382080","0.0-36.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","38767","key"," "," ","16.6837562446167","500","250","instZol2","1.5000000000000004","1","2","0","0",""
"","psychophysics","37","383872","0.0-37.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","1787","key"," "," ","16.68365420560705","500","250","inst","","","","","",""
"","psychophysics","38","411785","0.0-38.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","27911","key"," "," ","16.683778708134","500","250","zol","1.6200000000000006","1","0.58","-24","6",""
"","psychophysics","39","415800","0.0-39.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","4014","key"," "," ","16.68374166666666","500","250","zol","1.27","1","-0.07","-26","-30",""
"","psychophysics","40","419377","0.0-40.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","3574","key"," "," ","16.6838309859153","500","250","zol","1.6900000000000004","1","0.11","-17","-23",""
"","psychophysics","41","423705","0.0-41.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","4327","key"," "," ","16.68482558139534","500","250","zol","1.6600000000000004","1","0.14","-6","-11",""
"","psychophysics","42","429225","0.0-42.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5518","key"," "," ","16.68349090909081","500","250","zol","1.7500000000000004","1","0.25","-17","-1",""
"","psychophysics","43","433185","0.0-43.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","3958","key"," "," ","16.683742616033594","500","250","zol","1.5000000000000002","1","0.7","23","-13",""
"","psychophysics","44","439425","0.0-44.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","6239","key"," "," ","16.68385790884726","500","250","zol","2.270000000000001","1","-0.37","-20","2",""
"","psychophysics","45","445129","0.0-45.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5703","key"," "," ","16.683765395894397","500","250","zol","1.5900000000000003","1","-0.09","21","-12",""
"","psychophysics","46","448945","0.0-46.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","3815","key"," "," ","16.683823788546267","500","250","zol","1.4800000000000002","1","-0.38","-11","-16",""
"","psychophysics","47","454122","0.0-47.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5175","key"," "," ","16.683832258064555","500","250","zol","1.9300000000000008","1","-0.33","-6","-30",""
"","psychophysics","48","457322","0.0-48.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","3198","key"," "," ","16.684010526315788","500","250","zol","0.9199999999999998","1","0.68","-13","-19",""
"","psychophysics","49","461906","0.0-49.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","4583","key"," "," ","16.683700729926912","500","250","zol","1.5700000000000003","1","0.03","14","-26",""
"","psychophysics","50","465226","0.0-50.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","3318","key"," "," ","16.683616161616307","500","250","zol","2.1800000000000006","1","-0.18","-4","17",""
"","psychophysics","51","472378","0.0-51.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","7151","key"," "," ","16.684350467289725","500","250","zol","2.0100000000000007","1","-0.01","-24","-28",""
"","psychophysics","52","479130","0.0-52.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","6751","key"," "," ","16.683688118811933","500","250","zol","1.7500000000000007","1","0.35","-5","21",""
"","psychophysics","53","480674","0.0-53.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","1542","key"," "," ","16.68394505494507","500","250","inst","","","","","",""
"","psychophysics","54","483066","0.0-54.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","2392","key"," "," ","16.6839436619718","500","250","instEB0","40","","40","0","0","40"
"","psychophysics","55","497498","0.0-55.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","14430","key"," "," ","16.683767361111137","500","250","instEB1","71","1","30","0","0","70"
"","psychophysics","56","511563","0.0-56.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","14062","key"," "," ","16.683796912114065","500","250","instEB2","43","1","60","0","0","40"
"","psychophysics","57","518587","0.0-57.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","7022","key"," "," ","16.68382185273165","500","250","instEB3","68","1","45","0","0","65"
"","psychophysics","58","527955","0.0-58.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","9366","key"," "," ","16.683733928571435","500","250","instEB4","44","1","40","0","0","40"
"","psychophysics","59","529595","0.0-59.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","1639","key"," "," ","16.683762886597457","500","250","inst","","","","","",""
"","psychophysics","60","536796","0.0-60.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","7199","key"," "," ","16.68441763341053","500","250","eb","54","1","25","0","0","51"
"","psychophysics","61","545436","0.0-61.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","8639","key"," "," ","16.68367311411976","500","250","eb","50","1","30","0","0","48"
"","psychophysics","62","553372","0.0-62.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","7935","key"," "," ","16.6836919831225","500","250","eb","52","1","46","0","0","51"
"","psychophysics","63","559372","0.0-63.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5994","key"," "," ","16.68378272980502","500","250","eb","41","1","46","0","0","37"
"","psychophysics","64","566836","0.0-64.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","7463","key"," "," ","16.683802690582752","500","250","eb","31","1","34","0","0","29"
"","psychophysics","65","573420","0.0-65.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","6582","key"," "," ","16.68370050761428","500","250","eb","33","1","28","0","0","30"
"","psychophysics","66","579109","0.0-66.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5687","key"," "," ","16.683735294117565","500","250","eb","56","1","32","0","0","52"
"","psychophysics","67","586901","0.0-67.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","7791","key"," "," ","16.68457725321871","500","250","eb","57","1","47","0","0","52"
"","psychophysics","68","594540","0.0-68.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","7639","key"," "," ","16.683750547046053","500","250","eb","42","1","52","0","0","38"
"","psychophysics","69","602628","0.0-69.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","8087","key"," "," ","16.683801652892484","500","250","eb","35","1","44","0","0","30"
"","psychophysics","70","608245","0.0-70.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5615","key"," "," ","16.68374925373129","500","250","eb","47","1","43","0","0","44"
"","psychophysics","71","614381","0.0-71.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","6131","key"," "," ","16.68380108991814","500","250","eb","44","1","53","0","0","40"
"","psychophysics","72","620469","0.0-72.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","6087","key"," "," ","16.683755494505462","500","250","eb","46","1","31","0","0","42"
"","psychophysics","73","625933","0.0-73.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5463","key"," "," ","16.683568807339455","500","250","eb","53","1","39","0","0","48"
"","psychophysics","74","632614","0.0-74.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","6680","key"," "," ","16.683802005012677","500","250","eb","51","1","28","0","0","46"
"","psychophysics","75","633973","0.0-75.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","1358","key"," "," ","16.683925925926477","500","250","inst","","","","","",""
"","psychophysics","76","636205","0.0-76.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","2231","key"," "," ","16.683583333333388","500","250","instBr0","NaN","","0","0","0","300"
"","psychophysics","77","644662","0.0-77.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","8455","key"," "," ","16.683725296442624","500","250","instBr1","NaN","","-40","0","0","300"
"","psychophysics","78","657631","0.0-78.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","12967","key"," "," ","16.68377091377096","500","250","instBr","24","2","40","0","0","300"
"","psychophysics","79","659158","0.0-79.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","1527","key"," "," ","16.683811111110522","500","250","inst","","","","","",""
"","psychophysics","80","664558","0.0-80.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5396","key"," "," ","16.683761609907062","500","250","br","19","2","-33","-5","3","300"
"","psychophysics","81","671078","0.0-81.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","6519","key"," "," ","16.68360769230759","500","250","br","22","2","33","-15","-7","300"
"","psychophysics","82","680023","0.0-82.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","8943","key"," "," ","16.68383177570089","500","250","br","24","2","23","-6","9","300"
"","psychophysics","83","683071","0.0-83.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","3047","key"," "," ","16.684071823203993","500","250","br","22","2","5","-5","0","300"
"","psychophysics","84","690959","0.0-84.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","7887","key"," "," ","16.68373305084735","500","250","br","34","2","41","-13","-16","300"
"","psychophysics","85","695015","0.0-85.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","4055","key"," "," ","16.683834710743852","500","250","br","25","2","0","20","-2","300"
"","psychophysics","86","700031","0.0-86.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5015","key"," "," ","16.685190000000098","500","250","br","25","2","-38","13","-10","300"
"","psychophysics","87","712680","0.0-87.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","12647","key"," "," ","16.68371334214002","500","250","br","24","2","48","24","-14","300"
"","psychophysics","88","715648","0.0-88.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","2967","key"," "," ","16.685158192090647","500","250","br","19","2","-7","-9","-24","300"
"","psychophysics","89","719024","0.0-89.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","3375","key"," "," ","16.683412935323574","500","250","br","18","2","-22","3","-2","300"
"","psychophysics","90","722728","0.0-90.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","3703","key"," "," ","16.683791855203697","500","250","br","30","2","22","-29","21","300"
"","psychophysics","91","728704","0.0-91.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5975","key"," "," ","16.68382960893851","500","250","br","17","2","-39","11","8","300"
"","psychophysics","92","734256","0.0-92.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5551","key"," "," ","16.683836858006323","500","250","br","25","2","5","11","-27","300"
"","psychophysics","93","739881","0.0-93.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5624","key"," "," ","16.68364094955486","500","250","br","17","2","-34","16","11","300"
"","psychophysics","94","747432","0.0-94.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","7550","key"," "," ","16.683771618625393","500","250","br","19","2","32","-10","-29","300"
"","psychophysics","95","748705","0.0-95.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","1271","key"," "," ","16.684039999999417","500","250","inst","","","","","",""
"","psychophysics","96","752041","0.0-96.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","3335","key"," "," ","16.683577889447267","500","250","instPz0","50","1","50","","","50"
"","psychophysics","97","761617","0.0-97.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","9574","key"," "," ","16.683820244328146","500","250","instPz1","49","1","25","","","50"
"","psychophysics","98","766545","0.0-98.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","4927","key"," "," ","16.68458644067829","500","250","instPz2","24","1","15","","","25"
"","psychophysics","99","774545","0.0-99.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","7998","key"," "," ","16.68383891213389","500","250","instPz3","51","1","25","","","50"
"","psychophysics","100","780665","0.0-100.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","6119","key"," "," ","16.683827868852664","500","250","instPz4","34","1","15","","","30"
"","psychophysics","101","782633","0.0-101.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","1967","key"," "," ","16.684094017094925","500","250","inst","","","","","",""
"","psychophysics","102","793034","0.0-102.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","10399","key"," "," ","16.68380868167207","500","250","pz","36","1","34","","","33"
"","psychophysics","103","798194","0.0-103.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5159","key"," "," ","16.6838025889969","500","250","pz","45","1","48","","","36"
"","psychophysics","104","804794","0.0-104.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","6599","key"," "," ","16.683672588832408","500","250","pz","34","1","59","","","24"
"","psychophysics","105","812818","0.0-105.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","8023","key"," "," ","16.683752083333335","500","250","pz","43","1","32","","","34"
"","psychophysics","106","816882","0.0-106.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","4063","key"," "," ","16.683646090535174","500","250","pz","56","1","37","","","50"
"","psychophysics","107","821410","0.0-107.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","4527","key"," "," ","16.683722222222585","500","250","pz","39","1","54","","","34"
"","psychophysics","108","827922","0.0-108.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","6511","key"," "," ","16.683725641025468","500","250","pz","56","1","36","","","48"
"","psychophysics","109","833171","0.0-109.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5247","key"," "," ","16.683869009584594","500","250","pz","42","1","25","","","36"
"","psychophysics","110","840715","0.0-110.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","7543","key"," "," ","16.683860310421483","500","250","pz","56","1","47","","","44"
"","psychophysics","111","849355","0.0-111.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","8639","key"," "," ","16.683762088974863","500","250","pz","56","1","20","","","48"
"","psychophysics","112","853067","0.0-112.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","3707","key"," "," ","16.683531531531298","500","250","pz","57","1","47","","","50"
"","psychophysics","113","859339","0.0-113.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","6271","key"," "," ","16.6838293333333","500","250","pz","56","1","43","","","48"
"","psychophysics","114","864067","0.0-114.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","4727","key"," "," ","16.68465248226966","500","250","pz","25","1","34","","","22"
"","psychophysics","115","870316","0.0-115.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","6247","key"," "," ","16.68370053475943","500","250","pz","25","1","47","","","20"
"","psychophysics","116","876732","0.0-116.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","6415","key"," "," ","16.6838929503916","500","250","pz","57","1","59","","","48"
"","psychophysics","117","878052","0.0-117.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","1319","key"," "," ","16.684128205129245","500","250","inst","","","","","",""
"","psychophysics","118","900852","0.0-118.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","22799","key"," "," ","16.683773792093643","500","250","instPz4","21","2","15","","","30"
"","psychophysics","119","902812","0.0-119.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","1959","key"," "," ","16.683586206897324","500","250","inst","","","","","",""
"","psychophysics","120","909260","0.0-120.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","6447","key"," "," ","16.68374352331618","500","250","pz","43","2","52","","","54"
"","psychophysics","121","913716","0.0-121.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","4455","key"," "," ","16.683654135338614","500","250","pz","31","2","24","","","36"
"","psychophysics","122","920869","0.0-122.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","7151","key"," "," ","16.683747663551607","500","250","pz","25","2","24","","","34"
"","psychophysics","123","927397","0.0-123.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","6528","key"," "," ","16.683876923076774","500","250","pz","41","2","45","","","53"
"","psychophysics","124","932877","0.0-124.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5478","key"," "," ","16.6838012232416","500","250","pz","29","2","35","","","35"
"","psychophysics","125","938461","0.0-125.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5583","key"," "," ","16.68378143712584","500","250","pz","36","2","25","","","50"
"","psychophysics","126","941285","0.0-126.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","2823","key"," "," ","16.6851488095237","500","250","pz","33","2","35","","","46"
"","psychophysics","127","944589","0.0-127.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","3298","key"," "," ","16.68388832487322","500","250","pz","33","2","29","","","50"
"","psychophysics","128","950894","0.0-128.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","6303","key"," "," ","16.683655172413825","500","250","pz","17","2","43","","","22"
"","psychophysics","129","955925","0.0-129.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5031","key"," "," ","16.683624584717442","500","250","pz","21","2","26","","","24"
"","psychophysics","130","961245","0.0-130.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5319","key"," "," ","16.68394025157238","500","250","pz","35","2","25","","","40"
"","psychophysics","131","964029","0.0-131.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","2783","key"," "," ","16.683710843373753","500","250","pz","39","2","32","","","54"
"","psychophysics","132","968838","0.0-132.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","4808","key"," "," ","16.683738675958214","500","250","pz","40","2","58","","","57"
"","psychophysics","133","973670","0.0-133.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","4831","key"," "," ","16.683833333333396","500","250","pz","20","2","32","","","22"
"","psychophysics","134","977885","0.0-134.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","4214","key"," "," ","16.683730158730345","500","250","pz","39","2","31","","","56"
"","psychophysics","135","979110","0.0-135.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","1224","key"," "," ","16.683863013697316","500","250","inst","","","","","",""
"","psychophysics","136","981814","0.0-136.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","2700","key"," "," ","16.684161490683376","500","250","instBr","39","1","40","0","0","300"
"","psychophysics","137","983093","0.0-137.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","1277","key"," "," ","16.68344000000041","500","250","inst","","","","","",""
"","psychophysics","138","988902","0.0-138.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5807","key"," "," ","16.683792507204814","500","250","br","-1","1","-5","28","-9","300"
"","psychophysics","139","996638","0.0-139.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","7733","key"," "," ","16.68356371490279","500","250","br","-5","1","-33","18","-15","300"
"","psychophysics","140","1001166","0.0-140.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","4527","key"," "," ","16.68381549815503","500","250","br","-1","1","-13","23","-20","300"
"","psychophysics","141","1007110","0.0-141.0","5b70ed4b99982e000145eb7b","64b44378efeb42b2ca945f5d","","","","","5943","key"," "," ","16.683774647887297","500","250","br","-8","1","-47","22","1","300"
