"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","start","version","jitterX","jitterY","parA"
"","psychophysics","21","347296","0.0-21.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","17708","key"," "," ","16.66659227871937","500","250","eb","41","46","1","0","0","41"
"","psychophysics","22","372799","0.0-22.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","25499","key"," "," ","16.666699149771073","500","250","eb","37","51","1","0","0","36"
"","psychophysics","23","387688","0.0-23.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","14887","key"," "," ","16.6667208520179","500","250","eb","30","28","1","0","0","30"
"","psychophysics","24","401064","0.0-24.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","13372","key"," "," ","16.666485037406492","500","250","eb","35","38","1","0","0","35"
"","psychophysics","25","415662","0.0-25.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","14596","key"," "," ","16.6664022857143","500","250","eb","35","24","1","0","0","36"
"","psychophysics","26","435575","0.0-26.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","19911","key"," "," ","16.666709136630313","500","250","eb","37","40","1","0","0","36"
"","psychophysics","27","447159","0.0-27.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","11580","key"," "," ","16.66699711815563","500","250","eb","34","25","1","0","0","33"
"","psychophysics","28","458919","0.0-28.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","11754","key"," "," ","16.66692198581559","500","250","eb","25","30","1","0","0","25"
"","psychophysics","29","474534","0.0-29.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","15608","key"," "," ","16.666907051282028","500","250","eb","46","39","1","0","0","44"
"","psychophysics","30","488126","0.0-30.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","13590","key"," "," ","16.66641891891888","500","250","eb","44","47","1","0","0","43"
"","psychophysics","31","499607","0.0-31.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","11480","key"," "," ","16.667055232558152","500","250","eb","27","43","1","0","0","27"
"","psychophysics","32","511285","0.0-32.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","11675","key"," "," ","16.666992857142883","500","250","eb","28","51","1","0","0","27"
"","psychophysics","33","531967","0.0-33.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","20680","key"," "," ","16.666651612903216","500","250","eb","39","44","1","0","0","36"
"","psychophysics","34","559639","0.0-34.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","27669","key"," "," ","16.66668595539482","500","250","eb","36","32","1","0","0","34"
"","psychophysics","35","562653","0.0-35.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","3011","key"," "," ","16.666666666666668","500","250","inst","","","","","",""
"","psychophysics","36","566711","0.0-36.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","4056","key"," "," ","16.666971074380193","500","250","instPz0","50","50","2","","","50"
"","psychophysics","37","596119","0.0-37.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","29403","key"," "," ","16.66666099773242","500","250","instPz1","51","25","2","","","50"
"","psychophysics","38","612680","0.0-38.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","16557","key"," "," ","16.666634441087606","500","250","instPz2","26","15","2","","","25"
"","psychophysics","39","652064","0.0-39.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","39378","key"," "," ","16.673645489199473","500","250","instPz3","35","25","2","","","50"
"","psychophysics","40","683719","0.0-40.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","31651","key"," "," ","16.666642781875627","500","250","instPz4","23","15","2","","","30"
"","psychophysics","41","687264","0.0-41.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","3542","key"," "," ","16.665448113207326","500","250","inst","","","","","",""
"","psychophysics","42","705959","0.0-42.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","18693","key"," "," ","16.666612500000024","500","250","pz","41","51","2","","","58"
"","psychophysics","43","717557","0.0-43.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","11593","key"," "," ","16.66662446043166","500","250","pz","35","48","2","","","51"
"","psychophysics","44","723910","0.0-44.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","6351","key"," "," ","16.667323684210483","500","250","pz","24","24","2","","","38"
"","psychophysics","45","747007","0.0-45.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","23096","key"," "," ","16.666825992779785","500","250","pz","37","37","2","","","54"
"","psychophysics","46","757743","0.0-46.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","10733","key"," "," ","16.66697200622086","500","250","pz","35","37","2","","","57"
"","psychophysics","47","771807","0.0-47.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","14059","key"," "," ","16.666696322657206","500","250","pz","41","59","2","","","55"
"","psychophysics","48","787567","0.0-48.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","15755","key"," "," ","16.666778835978743","500","250","pz","34","28","2","","","53"
"","psychophysics","49","806543","0.0-49.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","18973","key"," "," ","16.66671767810023","500","250","pz","22","55","2","","","30"
"","psychophysics","50","817719","0.0-50.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","11172","key"," "," ","16.66681343283584","500","250","pz","28","25","2","","","39"
"","psychophysics","51","826583","0.0-51.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","8861","key"," "," ","16.666645951035676","500","250","pz","33","43","2","","","53"
"","psychophysics","52","897006","0.0-52.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","70420","key"," "," ","16.66665388257576","500","250","pz","39","48","2","","","58"
"","psychophysics","53","911510","0.0-53.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","14500","key"," "," ","16.66682278481004","500","250","pz","22","58","2","","","28"
"","psychophysics","54","926599","0.0-54.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","15084","key"," "," ","16.666861878453048","500","250","pz","37","37","2","","","54"
"","psychophysics","55","938911","0.0-55.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","12309","key"," "," ","16.666731343283654","500","250","pz","14","60","2","","","20"
"","psychophysics","56","950695","0.0-56.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","11780","key"," "," ","16.6669886685552","500","250","pz","30","33","2","","","38"
"","psychophysics","57","953798","0.0-57.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","3098","key"," "," ","16.667774193548418","500","250","inst","","","","","",""
"","psychophysics","58","986080","0.0-58.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","32279","key"," "," ","16.683801447776663","500","250","instPog0","160","190","1","0","0","160"
"","psychophysics","59","1016334","0.0-59.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","30251","key"," "," ","16.66660970231538","500","250","instPog1","163","190","1","0","0","160"
"","psychophysics","60","1050958","0.0-60.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","34623","key"," "," ","16.666639691714902","500","250","instPog2","173","190","1","0","0","160"
"","psychophysics","61","1055495","0.0-61.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","4534","key"," "," ","16.667343173432076","500","250","inst","","","","","",""
"","psychophysics","62","1119574","0.0-62.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","64072","key"," "," ","16.666707336108185","500","250","pog","135","227","1","0","0","122"
"","psychophysics","63","1132590","0.0-63.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","13014","key"," "," ","16.666701282051285","500","250","pog","181","172","1","0","0","170"
"","psychophysics","64","1148989","0.0-64.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","16397","key"," "," ","16.66670905391658","500","250","pog","137","106","1","0","0","133"
"","psychophysics","65","1178470","0.0-65.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","29480","key"," "," ","16.66671945701358","500","250","pog","138","207","1","0","0","128"
"","psychophysics","66","1190622","0.0-66.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","12150","key"," "," ","16.66660027472548","500","250","pog","201","115","1","0","0","196"
"","psychophysics","67","1217071","0.0-67.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","26447","key"," "," ","16.666803278688405","500","250","pog","150","186","1","0","0","140"
"","psychophysics","68","1233180","0.0-68.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","16108","key"," "," ","16.66655279503095","500","250","pog","184","94","1","0","0","181"
"","psychophysics","69","1243166","0.0-69.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","9985","key"," "," ","16.666640468227545","500","250","pog","139","85","1","0","0","133"
"","psychophysics","70","1258095","0.0-70.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","14926","key"," "," ","16.66684228187907","500","250","pog","188","198","1","0","0","180"
"","psychophysics","71","1281430","0.0-71.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","23332","key"," "," ","16.666624999999932","500","250","pog","158","152","1","0","0","148"
"","psychophysics","72","1293054","0.0-72.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","11622","key"," "," ","16.666770114942757","500","250","pog","178","223","1","0","0","169"
"","psychophysics","73","1304996","0.0-73.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","11941","key"," "," ","16.6668603351953","500","250","pog","193","151","1","0","0","184"
"","psychophysics","74","1314630","0.0-74.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","9633","key"," "," ","16.66654246100515","500","250","pog","139","144","1","0","0","121"
"","psychophysics","75","1336934","0.0-75.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","22301","key"," "," ","16.666657442034403","500","250","pog","178","233","1","0","0","165"
"","psychophysics","76","1347670","0.0-76.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","10734","key"," "," ","16.666645412130535","500","250","pog","167","170","1","0","0","161"
"","psychophysics","77","1350566","0.0-77.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","2894","key"," "," ","16.66679768786211","500","250","inst","","","","","",""
"","psychophysics","78","1357615","0.0-78.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","7046","key"," "," ","16.666507109004886","500","250","instBr0","NaN","0","","0","0","300"
"","psychophysics","79","1390350","0.0-79.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","32733","key"," "," ","16.666707080998492","500","250","instBr1","NaN","-40","","0","0","300"
"","psychophysics","80","1418502","0.0-80.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","28150","key"," "," ","16.666662914691972","500","250","instBr","-26","40","1","0","0","300"
"","psychophysics","81","1421765","0.0-81.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","3261","key"," "," ","16.666594871795045","500","250","inst","","","","","",""
"","psychophysics","82","1439439","0.0-82.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","17671","key"," "," ","16.666804532577856","500","250","br","-28","7","1","1","14","300"
"","psychophysics","83","1451926","0.0-83.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","12484","key"," "," ","16.66690374331556","500","250","br","-25","-3","1","-3","-21","300"
"","psychophysics","84","1464742","0.0-84.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","12814","key"," "," ","16.66695442708321","500","250","br","-26","-33","1","27","-26","300"
"","psychophysics","85","1482206","0.0-85.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","17462","key"," "," ","16.666730659025827","500","250","br","-24","-36","1","8","2","300"
"","psychophysics","86","1496550","0.0-86.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","14342","key"," "," ","16.666745348837022","500","250","br","-26","42","1","21","-29","300"
"","psychophysics","87","1505596","0.0-87.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","9044","key"," "," ","16.666924354243537","500","250","br","-27","-34","1","18","19","300"
"","psychophysics","88","1516973","0.0-88.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","11376","key"," "," ","16.666549192364062","500","250","br","-26","-33","1","1","-21","300"
"","psychophysics","89","1537765","0.0-89.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","20790","key"," "," ","16.666636728147626","500","250","br","-27","-50","1","12","-21","300"
"","psychophysics","90","1556358","0.0-90.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","18591","key"," "," ","16.66666965888683","500","250","br","-23","32","1","-16","7","300"
"","psychophysics","91","1575981","0.0-91.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","19622","key"," "," ","16.666827527612696","500","250","br","-25","40","1","17","13","300"
"","psychophysics","92","1593589","0.0-92.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","17606","key"," "," ","16.66682369668253","500","250","br","-25","-5","1","27","25","300"
"","psychophysics","93","1610244","0.0-93.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","16653","key"," "," ","16.666501002003837","500","250","br","-26","-11","1","6","-2","300"
"","psychophysics","94","1624269","0.0-94.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","14023","key"," "," ","16.666907253270132","500","250","br","-24","35","1","-6","-10","300"
"","psychophysics","95","1685372","0.0-95.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","61100","key"," "," ","16.666616643929032","500","250","br","-30","-5","1","26","18","300"
"","psychophysics","96","1695062","0.0-96.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","9688","key"," "," ","16.666965517241525","500","250","br","-25","-14","1","19","7","300"
"","psychophysics","97","1696934","0.0-97.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","1868","key"," "," ","16.668892857142573","500","250","inst","","","","","",""
"","psychophysics","98","1705398","0.0-98.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","8462","key"," "," ","16.666656804733947","500","250","instZol0","0","0","","0","0",""
"","psychophysics","99","1730318","0.0-99.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","24918","key"," "," ","16.666693440428404","500","250","instZol1","0.2999999999999998","-1.3","","0","0",""
"","psychophysics","100","1888925","0.0-100.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","158603","key"," "," ","16.66664739884392","500","250","instZol2","1.5000000000000009","2","1","0","0",""
"","psychophysics","101","1890779","0.0-101.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","1849","key"," "," ","16.668477477478536","500","250","inst","","","","","",""
"","psychophysics","102","1979830","0.0-102.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","89049","key"," "," ","16.66662485960312","500","250","zol","1.5","-0.3","1","19","12",""
"","psychophysics","103","2116469","0.0-103.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","136635","key"," "," ","16.6666525558131","500","250","zol","1.8000000000000003","0.2","1","-27","6",""
"","psychophysics","104","2166795","0.0-104.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","50321","key"," "," ","16.666684332560518","500","250","zol","1.11","-0.31","1","28","16",""
"","psychophysics","105","2230637","0.0-105.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","63840","key"," "," ","16.666681378950056","500","250","zol","1.6900000000000004","0.11","1","-26","13",""
"","psychophysics","106","2332885","0.0-106.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","102243","key"," "," ","16.66667297032931","500","250","zol","1.46","0.54","1","23","18",""
"","psychophysics","107","2383349","0.0-107.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","50459","key"," "," ","16.666700693756233","500","250","zol","1.6600000000000004","-0.06","1","-25","10",""
"","psychophysics","108","2420348","0.0-108.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","36995","key"," "," ","16.666669671022916","500","250","zol","1.9300000000000006","0.57","1","-18","-19",""
"","psychophysics","109","2447380","0.0-109.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","27028","key"," "," ","16.66665083281943","500","250","zol","1.5800000000000005","-0.68","1","12","-9",""
"","psychophysics","110","2478372","0.0-110.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","30988","key"," "," ","16.666722820236913","500","250","zol","1.6300000000000006","-0.53","1","-29","24",""
"","psychophysics","111","2590684","0.0-111.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","112307","key"," "," ","16.666692193529205","500","250","zol","1.35","-0.25","1","14","-9",""
"","psychophysics","112","2645492","0.0-112.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","54804","key"," "," ","16.666683602068744","500","250","zol","1.8300000000000005","-0.53","1","-20","-4",""
"","psychophysics","113","2781746","0.0-113.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","136249","key"," "," ","16.66668660550455","500","250","zol","1.35","0.05","1","23","-11",""
"","psychophysics","114","2845876","0.0-114.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","64127","key"," "," ","16.666655226208988","500","250","zol","1.6500000000000004","-0.05","1","25","-25",""
"","psychophysics","115","2885235","0.0-115.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","39353","key"," "," ","16.66673951715366","500","250","zol","1.5300000000000005","0.57","1","7","17",""
"","psychophysics","116","2906708","0.0-116.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","21468","key"," "," ","16.66666588966576","500","250","zol","1.8100000000000005","-0.31","1","2","-30",""
"","psychophysics","117","2908628","0.0-117.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","1917","key"," "," ","16.668228070178117","500","250","inst","","","","","",""
"","psychophysics","118","2926188","0.0-118.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","17556","key"," "," ","16.666879392212657","500","250","instPog0","366.5","349.5","2","0","0","319.5"
"","psychophysics","119","2986005","0.0-119.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","59815","key"," "," ","16.666677814938694","500","250","instPog1","440.5","349.5","2","0","0","319.5"
"","psychophysics","120","3010530","0.0-120.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","24524","key"," "," ","16.66668796736904","500","250","instPog2","402.5","349.5","2","0","0","319.5"
"","psychophysics","121","3012643","0.0-121.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","2111","key"," "," ","16.666927999999373","500","250","inst","","","","","",""
"","psychophysics","122","3027211","0.0-122.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","14564","key"," "," ","16.66686025200431","500","250","pog","418.5","343.5","2","0","0","327.5"
"","psychophysics","123","3036477","0.0-123.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","9262","key"," "," ","16.666868468467985","500","250","pog","425.5","314.5","2","0","0","350.5"
"","psychophysics","124","3068427","0.0-124.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","31947","key"," "," ","16.66674217119004","500","250","pog","391.5","288.5","2","0","0","283.5"
"","psychophysics","125","3086963","0.0-125.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","18532","key"," "," ","16.666854316546672","500","250","pog","410.5","383.5","2","0","0","306.5"
"","psychophysics","126","3096996","0.0-126.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","10031","key"," "," ","16.666386023294738","500","250","pog","424.5","306.5","2","0","0","347.5"
"","psychophysics","127","3114820","0.0-127.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","17823","key"," "," ","16.66660299625471","500","250","pog","445.5","312.5","2","0","0","342.5"
"","psychophysics","128","3132386","0.0-128.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","17564","key"," "," ","16.666376068376195","500","250","pog","444.5","264.5","2","0","0","348.5"
"","psychophysics","129","3143507","0.0-129.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","11120","key"," "," ","16.66687237237253","500","250","pog","430.5","387.5","2","0","0","341.5"
"","psychophysics","130","3154059","0.0-130.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","10550","key"," "," ","16.666787974683043","500","250","pog","397.5","356.5","2","0","0","308.5"
"","psychophysics","131","3166923","0.0-131.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","12862","key"," "," ","16.666773022049206","500","250","pog","427.5","361.5","2","0","0","333.5"
"","psychophysics","132","3187115","0.0-132.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","20189","key"," "," ","16.666756399669918","500","250","pog","445.5","262.5","2","0","0","354.5"
"","psychophysics","133","3210363","0.0-133.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","23247","key"," "," ","16.66655308464836","500","250","pog","392.5","285.5","2","0","0","287.5"
"","psychophysics","134","3230537","0.0-134.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","20172","key"," "," ","16.666406947891","500","250","pog","429.5","375.5","2","0","0","326.5"
"","psychophysics","135","3259508","0.0-135.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","28969","key"," "," ","16.666679332181854","500","250","pog","439.5","245.5","2","0","0","335.5"
"","psychophysics","136","3285051","0.0-136.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","25541","key"," "," ","16.666718015665804","500","250","pog","464.5","384.5","2","0","0","354.5"
"","psychophysics","137","3287571","0.0-137.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","2519","key"," "," ","16.66671999999943","500","250","inst","","","","","",""
"","psychophysics","138","3304235","0.0-138.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","16661","key"," "," ","16.666605605605387","500","250","instBr","24","40","2","0","0","300"
"","psychophysics","139","3306532","0.0-139.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","2294","key"," "," ","16.668963503649962","500","250","inst","","","","","",""
"","psychophysics","140","3315491","0.0-140.0","63ef9843b07ad9b01c938c51","64b4417ae48a9004cde04e46","","","","","8957","key"," "," ","16.66669029850728","500","250","br","25","-12","2","8","-3","300"
