"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","version","start","jitterX","jitterY","parA"
"","psychophysics","38","6780","0.0-38.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","68","key"," "," ","6.88166666666661","500","250","br","34","2","4","4","-26","300"
"","psychophysics","39","6868","0.0-39.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","87","key"," "," ","6.945499999999963","500","250","br","35","2","5","27","-30","300"
"","psychophysics","40","6941","0.0-40.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","73","key"," "," ","6.945499999999993","500","250","br","7","2","-23","13","13","300"
"","psychophysics","41","7033","0.0-41.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","91","key"," "," ","6.945833333333288","500","250","br","38","2","8","-24","21","300"
"","psychophysics","42","7137","0.0-42.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","104","key"," "," ","6.945357142857184","500","250","br","69","2","39","2","10","300"
"","psychophysics","43","7206","0.0-43.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","67","key"," "," ","6.945000000000012","500","250","br","39","2","9","-8","-12","300"
"","psychophysics","44","7277","0.0-44.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","70","key"," "," ","6.944666666666611","500","250","br","34","2","4","3","-2","300"
"","psychophysics","45","7357","0.0-45.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","79","key"," "," ","6.944900000000052","500","250","br","-13","2","-43","28","4","300"
"","psychophysics","46","7434","0.0-46.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","76","key"," "," ","6.945818181818223","500","250","br","16","2","-14","-4","11","300"
"","psychophysics","47","7520","0.0-47.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","85","key"," "," ","6.9454545454545125","500","250","br","66","2","36","17","-14","300"
"","psychophysics","48","7631","0.0-48.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","110","key"," "," ","6.946000000000034","500","250","br","-18","2","-48","-23","-2","300"
"","psychophysics","49","7711","0.0-49.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","79","key"," "," ","6.944600000000082","500","250","br","31","2","1","-21","26","300"
"","psychophysics","50","7755","0.0-50.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","43","key"," "," ","6.945333333333413","500","250","br","54","2","24","-8","-5","300"
"","psychophysics","51","7886","0.0-51.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","130","key"," "," ","6.945111111111146","500","250","br","35","2","5","21","15","300"
"","psychophysics","52","7955","0.0-52.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","69","key"," "," ","6.944666666666712","500","250","br","37","2","7","-14","-21","300"
"","psychophysics","53","8022","0.0-53.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","66","key"," "," ","6.944875000000138","500","250","inst","","","","","",""
"","psychophysics","54","8109","0.0-54.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","86","key"," "," ","6.945583333333464","500","250","instPz0","50","2","50","","","50"
"","psychophysics","55","8198","0.0-55.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","87","key"," "," ","6.945833333333364","500","250","instPz1","25","2","25","","","50"
"","psychophysics","56","8256","0.0-56.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","57","key"," "," ","6.944999999999969","500","250","instPz2","15","2","15","","","25"
"","psychophysics","57","8379","0.0-57.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","122","key"," "," ","6.945529411764737","500","250","instPz3","25","2","25","","","50"
"","psychophysics","58","8519","0.0-58.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","139","key"," "," ","6.94515789473687","500","250","instPz4","15","2","15","","","30"
"","psychophysics","59","8622","0.0-59.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","103","key"," "," ","6.9467857142856575","500","250","inst","","","","","",""
"","psychophysics","60","8683","0.0-60.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","60","key"," "," ","6.94342857142874","500","250","pz","20","2","20","","","37"
"","psychophysics","61","8762","0.0-61.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","78","key"," "," ","6.948272727272772","500","250","pz","43","2","43","","","41"
"","psychophysics","62","8869","0.0-62.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","106","key"," "," ","6.887357142857062","500","250","pz","59","2","59","","","42"
"","psychophysics","63","8945","0.0-63.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","76","key"," "," ","6.938599999999861","500","250","pz","23","2","23","","","59"
"","psychophysics","64","8995","0.0-64.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","49","key"," "," ","6.944666666666611","500","250","pz","55","2","55","","","49"
"","psychophysics","65","9127","0.0-65.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","130","key"," "," ","6.94555555555558","500","250","pz","56","2","56","","","27"
"","psychophysics","66","9206","0.0-66.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","79","key"," "," ","6.945000000000039","500","250","pz","50","2","50","","","50"
"","psychophysics","67","9253","0.0-67.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","45","key"," "," ","6.9452000000001135","500","250","pz","37","2","37","","","48"
"","psychophysics","68","9374","0.0-68.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","120","key"," "," ","6.945117647058771","500","250","pz","58","2","58","","","22"
"","psychophysics","69","9449","0.0-69.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","74","key"," "," ","6.945099999999911","500","250","pz","48","2","48","","","31"
"","psychophysics","70","9506","0.0-70.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","56","key"," "," ","6.9457142857144","500","250","pz","49","2","49","","","43"
"","psychophysics","71","9604","0.0-71.0","64b17f216cc95c7ca06cfc70","0xx0vzvg57je","","","","","98","key"," "," ","6.945076923076927","500","250","pz","60","2","60","","","57"
