"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","version","start","jitterX","jitterY","parA"
"","psychophysics","24","353305","0.0-24.0","DIYA","TEST","","","","","7015","key"," "," ","33.335828571428735","500","250","pog","382.5","2","395.5","0","0","342.5"
"","psychophysics","25","357259","0.0-25.0","DIYA","TEST","","","","","3953","key"," "," ","33.33199999999981","500","250","pog","331.5","2","342.5","0","0","297.5"
"","psychophysics","26","377744","0.0-26.0","DIYA","TEST","","","","","20479","key"," "," ","33.33331158238174","500","250","pog","380.5","2","278.5","0","0","351.5"
"","psychophysics","27","382164","0.0-27.0","DIYA","TEST","","","","","4419","key"," "," ","33.33200000000017","500","250","pog","345.5","2","345.5","0","0","320.5"
"","psychophysics","28","403887","0.0-28.0","DIYA","TEST","","","","","21722","key"," "," ","33.333854070660486","500","250","pog","320.5","2","303.5","0","0","296.5"
"","psychophysics","29","430722","0.0-29.0","DIYA","TEST","","","","","26834","key"," "," ","33.33299875621894","500","250","pog","305.5","2","349.5","0","0","279.5"
"","psychophysics","30","459016","0.0-30.0","DIYA","TEST","","","","","28292","key"," "," ","33.33342216981136","500","250","pog","388.5","2","367.5","0","0","324.5"
"","psychophysics","31","486538","0.0-31.0","DIYA","TEST","","","","","27521","key"," "," ","33.33346237864076","500","250","pog","419.5","2","270.5","0","0","351.5"
"","psychophysics","32","500551","0.0-32.0","DIYA","TEST","","","","","14011","key"," "," ","33.33200000000001","500","250","pog","408.5","2","346.5","0","0","321.5"
"","psychophysics","33","503637","0.0-33.0","DIYA","TEST","","","","","3083","key"," "," ","33.3408351648352","500","250","inst","","","","","",""
"","psychophysics","34","515482","0.0-34.0","DIYA","TEST","","","","","11844","key"," "," ","33.33313559322032","500","250","instPz0","46","2","50","","","50"
"","psychophysics","35","523974","0.0-35.0","DIYA","TEST","","","","","8489","key"," "," ","33.33358661417334","500","250","instPz1","50","2","25","","","50"
"","psychophysics","36","528096","0.0-36.0","DIYA","TEST","","","","","4121","key"," "," ","33.332000000000086","500","250","instPz2","23","2","15","","","25"
"","psychophysics","37","544487","0.0-37.0","DIYA","TEST","","","","","16387","key"," "," ","33.36765102040835","500","250","instPz3","44","2","25","","","50"
"","psychophysics","38","558974","0.0-38.0","DIYA","TEST","","","","","14485","key"," "," ","33.33199999999997","500","250","instPz4","26","2","15","","","30"
"","psychophysics","39","560467","0.0-39.0","DIYA","TEST","","","","","1492","key"," "," ","33.33200000000017","500","250","inst","","","","","",""
"","psychophysics","40","566463","0.0-40.0","DIYA","TEST","","","","","5995","key"," "," ","33.336516853932714","500","250","pz","34","2","55","","","39"
"","psychophysics","41","573756","0.0-41.0","DIYA","TEST","","","","","7290","key"," "," ","33.333853211008766","500","250","pz","41","2","51","","","52"
"","psychophysics","42","578604","0.0-42.0","DIYA","TEST","","","","","4847","key"," "," ","33.33200000000009","500","250","pz","50","2","52","","","60"
"","psychophysics","43","584245","0.0-43.0","DIYA","TEST","","","","","5637","key"," "," ","33.33200000000042","500","250","pz","40","2","36","","","47"
"","psychophysics","44","593253","0.0-44.0","DIYA","TEST","","","","","9007","key"," "," ","33.33498884758394","500","250","pz","26","2","42","","","27"
"","psychophysics","45","597695","0.0-45.0","DIYA","TEST","","","","","4440","key"," "," ","33.33200000000017","500","250","pz","31","2","23","","","35"
"","psychophysics","46","607060","0.0-46.0","DIYA","TEST","","","","","9359","key"," "," ","33.333435714286004","500","250","pz","30","2","58","","","37"
"","psychophysics","47","613559","0.0-47.0","DIYA","TEST","","","","","6497","key"," "," ","33.33407216494874","500","250","pz","38","2","55","","","44"
"","psychophysics","48","617754","0.0-48.0","DIYA","TEST","","","","","4194","key"," "," ","33.332","500","250","pz","37","2","28","","","44"
"","psychophysics","49","628404","0.0-49.0","DIYA","TEST","","","","","10648","key"," "," ","33.33326332288397","500","250","pz","27","2","60","","","30"
"","psychophysics","50","643907","0.0-50.0","DIYA","TEST","","","","","15502","key"," "," ","33.332866379310246","500","250","pz","16","2","55","","","20"
"","psychophysics","51","652056","0.0-51.0","DIYA","TEST","","","","","8148","key"," "," ","33.33199999999991","500","250","pz","28","2","45","","","35"
"","psychophysics","52","656289","0.0-52.0","DIYA","TEST","","","","","4231","key"," "," ","33.60508800000046","500","250","pz","37","2","39","","","41"
"","psychophysics","53","663247","0.0-53.0","DIYA","TEST","","","","","6953","key"," "," ","33.331999999999915","500","250","pz","39","2","21","","","45"
"","psychophysics","54","669449","0.0-54.0","DIYA","TEST","","","","","6197","key"," "," ","33.33200000000023","500","250","pz","21","2","44","","","23"
"","psychophysics","55","670272","0.0-55.0","DIYA","TEST","","","","","820","key"," "," ","33.33199999999973","500","250","inst","","","","","",""
"","psychophysics","56","674550","0.0-56.0","DIYA","TEST","","","","","4277","key"," "," ","33.33832283464525","500","250","instZol0","0","","0","0","0",""
"","psychophysics","57","721060","0.0-57.0","DIYA","TEST","","","","","46509","key"," "," ","33.36875879396984","500","250","instZol1","0.09999999999999981","","-1.3","0","0",""
"","psychophysics","58","745209","0.0-58.0","DIYA","TEST","","","","","24146","key"," "," ","33.3342213001383","500","250","instZol2","1.6000000000000012","1","2","0","0",""
"","psychophysics","59","746125","0.0-59.0","DIYA","TEST","","","","","914","key"," "," ","33.332000000001344","500","250","inst","","","","","",""
"","psychophysics","60","761024","0.0-60.0","DIYA","TEST","","","","","14897","key"," "," ","33.33290358744416","500","250","zol","1.8200000000000007","1","0.48","16","4",""
"","psychophysics","61","771554","0.0-61.0","DIYA","TEST","","","","","10528","key"," "," ","33.33327619047606","500","250","zol","1.26","1","0.04","4","-8",""
"","psychophysics","62","782759","0.0-62.0","DIYA","TEST","","","","","11203","key"," "," ","33.431796407185544","500","250","zol","1.16","1","-0.26","13","24",""
"","psychophysics","63","790011","0.0-63.0","DIYA","TEST","","","","","7249","key"," "," ","33.33200000000027","500","250","zol","1.6900000000000004","1","0.11","-20","-10",""
"","psychophysics","64","813632","0.0-64.0","DIYA","TEST","","","","","23619","key"," "," ","33.35724293785321","500","250","zol","2.410000000000001","1","0.09","-22","8",""
"","psychophysics","65","828366","0.0-65.0","DIYA","TEST","","","","","14732","key"," "," ","33.33200000000002","500","250","zol","2.2800000000000007","1","-0.58","-26","-17",""
"","psychophysics","66","844006","0.0-66.0","DIYA","TEST","","","","","15638","key"," "," ","33.36940685224822","500","250","zol","1.6300000000000003","1","0.37","-15","-5",""
"","psychophysics","67","859634","0.0-67.0","DIYA","TEST","","","","","15626","key"," "," ","33.33371794871781","500","250","zol","2.210000000000001","1","0.69","-16","-8",""
"","psychophysics","68","879605","0.0-68.0","DIYA","TEST","","","","","19969","key"," "," ","33.333341137123725","500","250","zol","1.7200000000000006","1","0.18","7","7",""
"","psychophysics","69","889714","0.0-69.0","DIYA","TEST","","","","","10107","key"," "," ","33.33333443708576","500","250","zol","1.8400000000000007","1","-0.14","26","-1",""
"","psychophysics","70","895822","0.0-70.0","DIYA","TEST","","","","","6105","key"," "," ","33.797177777777605","500","250","zol","2.410000000000001","1","-0.61","-1","10",""
"","psychophysics","71","902054","0.0-71.0","DIYA","TEST","","","","","6229","key"," "," ","33.421602150537346","500","250","zol","1.5300000000000005","1","0.47","8","-3",""
"","psychophysics","72","908648","0.0-72.0","DIYA","TEST","","","","","6592","key"," "," ","33.3340510204078","500","250","zol","1.2500000000000002","1","-0.65","20","14",""
"","psychophysics","73","945834","0.0-73.0","DIYA","TEST","","","","","37172","key"," "," ","33.3330807174888","500","250","zol","1.5200000000000005","1","-0.12","-20","-19",""
"","psychophysics","74","962701","0.0-74.0","DIYA","TEST","","","","","16857","key"," "," ","33.4329920477138","500","250","zol","2.490000000000001","1","-0.59","-6","-17",""
"","psychophysics","75","963443","0.0-75.0","DIYA","TEST","","","","","739","key"," "," ","33.33199999999765","500","250","inst","","","","","",""
"","psychophysics","76","968434","0.0-76.0","DIYA","TEST","","","","","4989","key"," "," ","33.33199999999996","500","250","instEB0","40","","40","0","0","40"
"","psychophysics","77","983714","0.0-77.0","DIYA","TEST","","","","","15278","key"," "," ","33.33375711159738","500","250","instEB1","74","2","30","0","0","70"
"","psychophysics","78","1003332","0.0-78.0","DIYA","TEST","","","","","19614","key"," "," ","33.33404761904749","500","250","instEB2","48","2","60","0","0","40"
"","psychophysics","79","1017200","0.0-79.0","DIYA","TEST","","","","","13858","key"," "," ","33.45403389830495","500","250","instEB3","69","2","45","0","0","65"
"","psychophysics","80","1028495","0.0-80.0","DIYA","TEST","","","","","11272","key"," "," ","33.33200000000004","500","250","instEB4","53","2","40","0","0","40"
"","psychophysics","81","1029612","0.0-81.0","DIYA","TEST","","","","","1116","key"," "," ","33.33200000000017","500","250","inst","","","","","",""
"","psychophysics","82","1038275","0.0-82.0","DIYA","TEST","","","","","8661","key"," "," ","33.335100386100265","500","250","eb","57","2","35","0","0","45"
"","psychophysics","83","1045830","0.0-83.0","DIYA","TEST","","","","","7554","key"," "," ","33.331999999999795","500","250","eb","60","2","53","0","0","47"
"","psychophysics","84","1054722","0.0-84.0","DIYA","TEST","","","","","8890","key"," "," ","33.33501503759421","500","250","eb","49","2","46","0","0","37"
"","psychophysics","85","1080879","0.0-85.0","DIYA","TEST","","","","","26156","key"," "," ","33.333024234693895","500","250","eb","56","2","52","0","0","43"
"","psychophysics","86","1088505","0.0-86.0","DIYA","TEST","","","","","7625","key"," "," ","33.405418502202764","500","250","eb","54","2","41","0","0","40"
"","psychophysics","87","1096230","0.0-87.0","DIYA","TEST","","","","","7724","key"," "," ","33.335476190476676","500","250","eb","44","2","33","0","0","30"
"","psychophysics","88","1116618","0.0-88.0","DIYA","TEST","","","","","20387","key"," "," ","33.333312602291485","500","250","eb","52","2","32","0","0","42"
"","psychophysics","89","1117565","0.0-89.0","DIYA","TEST","","","","","945","key"," "," ","33.33199999999703","500","250","eb","50","2","50","0","0","41"
"","psychophysics","90","1124385","0.0-90.0","DIYA","TEST","","","","","6819","key"," "," ","33.33397536945823","500","250","eb","55","2","45","0","0","50"
"","psychophysics","91","1136216","0.0-91.0","DIYA","TEST","","","","","11828","key"," "," ","33.333135593220156","500","250","eb","60","2","38","0","0","54"
"","psychophysics","92","1143756","0.0-92.0","DIYA","TEST","","","","","7536","key"," "," ","33.33378666666647","500","250","eb","50","2","32","0","0","42"
"","psychophysics","93","1156355","0.0-93.0","DIYA","TEST","","","","","12591","key"," "," ","33.331999999999496","500","250","eb","32","2","46","0","0","27"
"","psychophysics","94","1166220","0.0-94.0","DIYA","TEST","","","","","9864","key"," "," ","33.33472203389836","500","250","eb","53","2","35","0","0","47"
"","psychophysics","95","1176604","0.0-95.0","DIYA","TEST","","","","","10383","key"," "," ","33.333296774193315","500","250","eb","55","2","34","0","0","45"
"","psychophysics","96","1184169","0.0-96.0","DIYA","TEST","","","","","7564","key"," "," ","33.33200000000054","500","250","eb","45","2","25","0","0","37"
"","psychophysics","97","1184954","0.0-97.0","DIYA","TEST","","","","","783","key"," "," ","33.33199999999741","500","250","inst","","","","","",""
"","psychophysics","98","1189463","0.0-98.0","DIYA","TEST","","","","","4507","key"," "," ","33.33199999999922","500","250","instBr0","NaN","","0","0","0","300"
"","psychophysics","99","1199538","0.0-99.0","DIYA","TEST","","","","","10074","key"," "," ","33.33466777408672","500","250","instBr1","NaN","","-40","0","0","300"
"","psychophysics","100","1218189","0.0-100.0","DIYA","TEST","","","","","18650","key"," "," ","33.33344007155663","500","250","instBr","10","2","40","0","0","300"
"","psychophysics","101","1219060","0.0-101.0","DIYA","TEST","","","","","870","key"," "," ","33.33200000000186","500","250","inst","","","","","",""
"","psychophysics","102","1234189","0.0-102.0","DIYA","TEST","","","","","15127","key"," "," ","33.37064823008861","500","250","br","4","2","-2","-29","-28","300"
"","psychophysics","103","1241551","0.0-103.0","DIYA","TEST","","","","","7360","key"," "," ","33.33200000000017","500","250","br","6","2","11","25","-20","300"
"","psychophysics","104","1247386","0.0-104.0","DIYA","TEST","","","","","5833","key"," "," ","33.33199999999956","500","250","br","11","2","-12","-15","1","300"
"","psychophysics","105","1259326","0.0-105.0","DIYA","TEST","","","","","11939","key"," "," ","33.33424929972002","500","250","br","-2","2","-42","-3","14","300"
"","psychophysics","106","1273056","0.0-106.0","DIYA","TEST","","","","","13729","key"," "," ","33.332000000000114","500","250","br","-3","2","29","0","17","300"
"","psychophysics","107","1288071","0.0-107.0","DIYA","TEST","","","","","15014","key"," "," ","33.3337844444444","500","250","br","4","2","33","13","5","300"
"","psychophysics","108","1290011","0.0-108.0","DIYA","TEST","","","","","1938","key"," "," ","33.332000000002026","500","250","br","0","2","-30","20","11","300"
"","psychophysics","109","1298537","0.0-109.0","DIYA","TEST","","","","","8524","key"," "," ","33.33514509803944","500","250","br","1","2","-1","-13","-8","300"
"","psychophysics","110","1310179","0.0-110.0","DIYA","TEST","","","","","11641","key"," "," ","33.33315517241403","500","250","br","-5","2","47","-21","-16","300"
"","psychophysics","111","1312757","0.0-111.0","DIYA","TEST","","","","","2577","key"," "," ","33.332000000001","500","250","br","-6","2","-37","2","3","300"
"","psychophysics","112","1320398","0.0-112.0","DIYA","TEST","","","","","7640","key"," "," ","33.33199999999999","500","250","br","-9","2","-4","-11","-20","300"
"","psychophysics","113","1327256","0.0-113.0","DIYA","TEST","","","","","6856","key"," "," ","33.33591707317136","500","250","br","-3","2","1","-6","-28","300"
"","psychophysics","114","1333702","0.0-114.0","DIYA","TEST","","","","","6445","key"," "," ","33.33199999999973","500","250","br","-2","2","-4","-29","27","300"
"","psychophysics","115","1346682","0.0-115.0","DIYA","TEST","","","","","12977","key"," "," ","33.3340668380464","500","250","br","-10","2","-18","-12","24","300"
"","psychophysics","116","1363253","0.0-116.0","DIYA","TEST","","","","","16569","key"," "," ","33.33200000000004","500","250","br","2","2","-17","-29","12","300"
"","psychophysics","117","1364054","0.0-117.0","DIYA","TEST","","","","","799","key"," "," ","33.366913043478824","500","250","inst","","","","","",""
"","psychophysics","118","1382488","0.0-118.0","DIYA","TEST","","","","","18433","key"," "," ","33.36292210144904","500","250","instEB4","40","1","40","0","0","40"
"","psychophysics","119","1383173","0.0-119.0","DIYA","TEST","","","","","683","key"," "," ","33.33199999999794","500","250","inst","","","","","",""
"","psychophysics","120","1392169","0.0-120.0","DIYA","TEST","","","","","8995","key"," "," ","33.33199999999985","500","250","eb","53","1","38","0","0","41"
"","psychophysics","121","1400781","0.0-121.0","DIYA","TEST","","","","","8611","key"," "," ","33.33511673151751","500","250","eb","40","1","30","0","0","28"
"","psychophysics","122","1407438","0.0-122.0","DIYA","TEST","","","","","6656","key"," "," ","33.33199999999985","500","250","eb","63","1","50","0","0","53"
"","psychophysics","123","1422678","0.0-123.0","DIYA","TEST","","","","","15239","key"," "," ","33.33375877193012","500","250","eb","34","1","39","0","0","27"
"","psychophysics","124","1429160","0.0-124.0","DIYA","TEST","","","","","6481","key"," "," ","33.33407216494874","500","250","eb","46","1","34","0","0","37"
"","psychophysics","125","1437471","0.0-125.0","DIYA","TEST","","","","","8310","key"," "," ","33.46694736842062","500","250","eb","38","1","41","0","0","28"
"","psychophysics","126","1448365","0.0-126.0","DIYA","TEST","","","","","10892","key"," "," ","33.33445705521417","500","250","eb","48","1","40","0","0","37"
"","psychophysics","127","1455382","0.0-127.0","DIYA","TEST","","","","","7016","key"," "," ","33.33391866028648","500","250","eb","56","1","47","0","0","47"
"","psychophysics","128","1459570","0.0-128.0","DIYA","TEST","","","","","4187","key"," "," ","33.332","500","250","eb","49","1","47","0","0","36"
"","psychophysics","129","1468026","0.0-129.0","DIYA","TEST","","","","","8455","key"," "," ","33.33200000000017","500","250","eb","56","1","29","0","0","50"
"","psychophysics","130","1480772","0.0-130.0","DIYA","TEST","","","","","12746","key"," "," ","33.33410236220489","500","250","eb","33","1","54","0","0","25"
"","psychophysics","131","1491880","0.0-131.0","DIYA","TEST","","","","","11106","key"," "," ","33.38340662650593","500","250","eb","45","1","35","0","0","36"
"","psychophysics","132","1498163","0.0-132.0","DIYA","TEST","","","","","6282","key"," "," ","33.692345945946116","500","250","eb","36","1","33","0","0","28"
"","psychophysics","133","1508332","0.0-133.0","DIYA","TEST","","","","","10168","key"," "," ","33.33463486842122","500","250","eb","54","1","32","0","0","44"
"","psychophysics","134","1517576","0.0-134.0","DIYA","TEST","","","","","9242","key"," "," ","33.333447653429566","500","250","eb","38","1","52","0","0","28"
"","psychophysics","135","1518379","0.0-135.0","DIYA","TEST","","","","","801","key"," "," ","33.33199999999741","500","250","inst","","","","","",""
"","psychophysics","136","1531446","0.0-136.0","DIYA","TEST","","","","","13066","key"," "," ","33.332000000000384","500","250","instBr","0","1","40","0","0","300"
"","psychophysics","137","1532232","0.0-137.0","DIYA","TEST","","","","","784","key"," "," ","33.33200000000017","500","250","inst","","","","","",""
"","psychophysics","138","1541419","0.0-138.0","DIYA","TEST","","","","","9187","key"," "," ","33.33490909090943","500","250","br","1","1","-13","-21","-4","300"
"","psychophysics","139","1553798","0.0-139.0","DIYA","TEST","","","","","12377","key"," "," ","33.33200000000023","500","250","br","-3","1","-28","-8","-19","300"
"","psychophysics","140","1592843","0.0-140.0","DIYA","TEST","","","","","39044","key"," "," ","33.33370623398806","500","250","br","2","1","37","-6","19","300"
"","psychophysics","141","1597186","0.0-141.0","DIYA","TEST","","","","","4342","key"," "," ","33.331999999999844","500","250","br","3","1","-4","4","-16","300"
"","psychophysics","142","1607804","0.0-142.0","DIYA","TEST","","","","","10617","key"," "," ","33.439662460567526","500","250","br","2","1","36","-8","-30","300"
"","psychophysics","143","1617884","0.0-143.0","DIYA","TEST","","","","","10079","key"," "," ","33.443106666666765","500","250","br","-8","1","0","-8","-20","300"
"","psychophysics","144","1620494","0.0-144.0","DIYA","TEST","","","","","2608","key"," "," ","33.33200000000017","500","250","br","-10","1","-11","-9","-18","300"
"","psychophysics","145","1628533","0.0-145.0","DIYA","TEST","","","","","8035","key"," "," ","33.33532916666591","500","250","br","-7","1","-34","-18","7","300"
"","psychophysics","146","1636565","0.0-146.0","DIYA","TEST","","","","","8029","key"," "," ","33.33199999999973","500","250","br","-8","1","-48","-28","8","300"
"","psychophysics","147","1646226","0.0-147.0","DIYA","TEST","","","","","9660","key"," "," ","33.33475778546752","500","250","br","-9","1","7","-6","11","300"
"","psychophysics","148","1654127","0.0-148.0","DIYA","TEST","","","","","7900","key"," "," ","33.33199999999981","500","250","br","-4","1","-8","1","-4","300"
"","psychophysics","149","1662969","0.0-149.0","DIYA","TEST","","","","","8841","key"," "," ","33.33200000000081","500","250","br","-11","1","45","2","5","300"
"","psychophysics","150","1670553","0.0-150.0","DIYA","TEST","","","","","7583","key"," "," ","33.335535398230114","500","250","br","-13","1","39","-20","25","300"
"","psychophysics","151","1677205","0.0-151.0","DIYA","TEST","","","","","6650","key"," "," ","33.33199999999985","500","250","br","-14","1","27","15","-29","300"
"","psychophysics","152","1684062","0.0-152.0","DIYA","TEST","","","","","6856","key"," "," ","33.33200000000058","500","250","br","0","1","-27","-9","29","300"
"","psychophysics","153","1684821","0.0-153.0","DIYA","TEST","","","","","757","key"," "," ","33.368227272728376","500","250","inst","","","","","",""
"","psychophysics","154","1706282","0.0-154.0","DIYA","TEST","","","","","21460","key"," "," ","33.33262208398159","500","250","instZol2","-1.3999999999999995","2","2","0","0",""
"","psychophysics","155","1706924","0.0-155.0","DIYA","TEST","","","","","641","key"," "," ","33.332000000001344","500","250","inst","","","","","",""
"","psychophysics","156","1720021","0.0-156.0","DIYA","TEST","","","","","13095","key"," "," ","33.33403571428581","500","250","zol","-0.9899999999999998","2","-0.71","-1","19",""
"","psychophysics","157","1731743","0.0-157.0","DIYA","TEST","","","","","11720","key"," "," ","33.333139601139685","500","250","zol","-1.3800000000000001","2","-0.72","-19","13",""
"","psychophysics","158","1744580","0.0-158.0","DIYA","TEST","","","","","12835","key"," "," ","33.55071391076157","500","250","zol","-1.3400000000000003","2","0.34","23","-18",""
"","psychophysics","159","1766879","0.0-159.0","DIYA","TEST","","","","","22297","key"," "," ","34.230473118279484","500","250","zol","-1.0799999999999996","2","-0.02","15","-28",""
"","psychophysics","160","1807646","0.0-160.0","DIYA","TEST","","","","","40765","key"," "," ","52.537665806451756","500","250","zol","-1.37","2","-0.33","-3","29",""
"","psychophysics","161","1824364","0.0-161.0","DIYA","TEST","","","","","16716","key"," "," ","33.39946400000015","500","250","zol","-0.8899999999999999","2","-0.21","-13","2",""
"","psychophysics","162","1833238","0.0-162.0","DIYA","TEST","","","","","8871","key"," "," ","33.3335056603772","500","250","zol","-1.7600000000000005","2","-0.64","-22","-23",""
"","psychophysics","163","1840140","0.0-163.0","DIYA","TEST","","","","","6900","key"," "," ","33.333941747572325","500","250","zol","-1.7600000000000007","2","-0.24","17","-4",""
"","psychophysics","164","1844802","0.0-164.0","DIYA","TEST","","","","","4659","key"," "," ","33.33200000000032","500","250","zol","-1.6500000000000006","2","0.55","29","14",""
"","psychophysics","165","1860070","0.0-165.0","DIYA","TEST","","","","","15265","key"," "," ","33.40684649122832","500","250","zol","-1.6800000000000002","2","-0.32","5","24",""
"","psychophysics","166","1873840","0.0-166.0","DIYA","TEST","","","","","13768","key"," "," ","33.332970873786714","500","250","zol","-1.19","2","-0.51","7","-21",""
"","psychophysics","167","1889748","0.0-167.0","DIYA","TEST","","","","","15906","key"," "," ","33.33368067226878","500","250","zol","-1.35","2","-0.65","23","-6",""
"","psychophysics","168","1893792","0.0-168.0","DIYA","TEST","","","","","4042","key"," "," ","33.331999999998246","500","250","zol","-1.29","2","0.69","25","13",""
"","psychophysics","169","1905119","0.0-169.0","DIYA","TEST","","","","","11324","key"," "," ","33.33199999999986","500","250","zol","-1.4600000000000002","2","-0.14","1","-8",""
"","psychophysics","170","1930042","0.0-170.0","DIYA","TEST","","","","","24921","key"," "," ","33.51383557951491","500","250","zol","-1.9100000000000006","2","0.61","20","-6",""
"","psychophysics","171","1930956","0.0-171.0","DIYA","TEST","","","","","911","key"," "," ","33.33200000000566","500","250","inst","","","","","",""
"","psychophysics","172","1982163","0.0-172.0","DIYA","TEST","","","","","51203","key"," "," ","25.18022342519681","500","250","instPog0","160","1","190","0","0","160"
"","psychophysics","173","2032569","0.0-173.0","DIYA","TEST","","","","","50404","key"," "," ","16.67229937148529","500","250","instPog1","143","1","190","0","0","160"
"","psychophysics","174","2044107","0.0-174.0","DIYA","TEST","","","","","11537","key"," "," ","16.985554572271393","500","250","instPog2","165","1","190","0","0","160"
"","psychophysics","175","2044697","0.0-175.0","DIYA","TEST","","","","","589","key"," "," ","16.666000000002576","500","250","inst","","","","","",""
"","psychophysics","176","2055452","0.0-176.0","DIYA","TEST","","","","","10754","key"," "," ","16.66722325581386","500","250","pog","187","1","99","0","0","192"
"","psychophysics","177","2067391","0.0-177.0","DIYA","TEST","","","","","11937","key"," "," ","16.667100699300637","500","250","pog","146","1","128","0","0","155"
"","psychophysics","178","2076805","0.0-178.0","DIYA","TEST","","","","","9413","key"," "," ","16.66600000000012","500","250","pog","154","1","185","0","0","157"
"","psychophysics","179","2090426","0.0-179.0","DIYA","TEST","","","","","13620","key"," "," ","16.687413496932336","500","250","pog","164","1","127","0","0","175"
"","psychophysics","180","2098119","0.0-180.0","DIYA","TEST","","","","","7691","key"," "," ","16.84874122807033","500","250","pog","191","1","221","0","0","196"
"","psychophysics","181","2113596","0.0-181.0","DIYA","TEST","","","","","15477","key"," "," ","16.702884324324394","500","250","pog","162","1","81","0","0","166"
"","psychophysics","182","2129046","0.0-182.0","DIYA","TEST","","","","","15445","key"," "," ","16.702923160172833","500","250","pog","152","1","228","0","0","171"
"","psychophysics","183","2149426","0.0-183.0","DIYA","TEST","","","","","20378","key"," "," ","16.666641571194713","500","250","pog","181","1","90","0","0","200"
"","psychophysics","184","2154544","0.0-184.0","DIYA","TEST","","","","","5116","key"," "," ","17.000434782608323","500","250","pog","136","1","138","0","0","146"
"","psychophysics","185","2161897","0.0-185.0","DIYA","TEST","","","","","7341","key"," "," ","16.66600000000054","500","250","pog","142","1","114","0","0","159"
"","psychophysics","186","2164885","0.0-186.0","DIYA","TEST","","","","","2987","key"," "," ","16.666000000000853","500","250","pog","106","1","86","0","0","166"
