"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","block","jitterX","jitterY","start","parA"
"true","fullscreen","0","18193","0.0-0.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","18621","0.0-1.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","24320","0.0-2.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","5690","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","43531","0.0-3.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","19146",""," ","key"," ","16.84242857142857","683","250","","","","","","","",""
"","psychophysics","4","48631","0.0-4.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","5093",""," ","key"," ","16.832698675496683","500","250","inst","","","","","","",""
"","psychophysics","5","52533","0.0-5.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","3832",""," ","key"," ","16.739333333333335","500","250","sample0","","","","","","",""
"","psychophysics","6","54820","0.0-6.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","2272",""," ","key"," ","16.667154411764706","500","250","sample1","","","","","","",""
"","psychophysics","7","66302","0.0-7.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","11444",""," ","key"," ","16.691398835516733","500","250","sample2","100","","","","","",""
"","psychophysics","8","71384","0.0-8.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","5069",""," ","key"," ","16.667180921052644","500","250","sample3","96","","","","","",""
"","psychophysics","9","80671","0.0-9.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","9261",""," ","key"," ","16.667106115107902","500","250","sample4","100","","","","","",""
"","psychophysics","10","84612","0.0-10.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","3920",""," ","key"," ","16.66719574468084","500","250","sample5","","","","","","",""
"","psychophysics","11","91282","0.0-11.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","6659",""," ","key"," ","16.66713499999998","500","250","sample6","500","","","","","",""
"","psychophysics","12","95401","0.0-12.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","4104",""," ","key"," ","16.667146341463365","500","250","inst","","","","","","",""
"","psychophysics","13","102019","0.0-13.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","6588",""," ","key"," ","16.667093434343457","500","250","inst","","","","","","",""
"","psychophysics","14","107105","0.0-14.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","5061",""," ","key"," ","16.66713815789473","500","250","inst","","","","","","",""
"","psychophysics","15","109487","0.0-15.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","2370",""," ","key"," ","16.66722535211267","500","250","inst","","","","","","",""
"","psychophysics","16","111801","0.0-16.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","2289",""," ","key"," ","16.667079710144932","500","250","inst","","","","","","",""
"","psychophysics","17","114495","0.0-17.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","2678",""," ","key"," ","16.66713750000008","500","250","instBr0","0","","","0","0","0","300"
"","psychophysics","18","119995","0.0-18.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","5470",""," ","key"," ","16.667164133738567","500","250","instBr1","-4","","","0","0","-40","300"
"","psychophysics","19","130630","0.0-19.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","10619",""," ","key"," ","16.667133437990593","500","250","instBr3","-11","1","","0","0","40","300"
"","psychophysics","20","133187","0.0-20.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","2532",""," ","key"," ","16.667065359477228","500","250","inst","","","","","","",""
"","psychophysics","21","137250","0.0-21.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","4032",""," ","key"," ","16.66709465020573","500","250","br","-14","1","0","14","-3","-19","289"
"","psychophysics","22","142644","0.0-22.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","5357",""," ","key"," ","16.6671708074535","500","250","br","-11","1","0","27","-27","-25","244"
"","psychophysics","23","148555","0.0-23.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","5894",""," ","key"," ","16.66711299435027","500","250","br","-12","1","0","-21","-12","27","210"
"","psychophysics","24","152317","0.0-24.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","3711",""," ","key"," ","16.741526785714345","500","250","br","-11","1","0","12","-28","-18","268"
"","psychophysics","25","156383","0.0-25.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","4058",""," ","key"," ","16.667119341563847","500","250","br","-9","1","0","-5","19","-12","293"
"","psychophysics","26","158588","0.0-26.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","2147",""," ","key"," ","16.795323076923243","500","250","br","-5","1","0","7","4","5","253"
"","psychophysics","27","161413","0.0-27.0","610c393d97bda65462348f69","64dd6e3d487e5b89d60b2c03","","","","","2811",""," ","key"," ","16.66716568047331","500","250","br","-8","1","0","13","11","-2","206"
