"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","version","start","jitterX","jitterY","parA"
"","psychophysics","182","646974","0.0-182.0","ETHAN","TEST","","","","","1418","key"," "," ","7.390336842105209","500","250","pz","39","1","30","","","44"
"","psychophysics","183","649166","0.0-183.0","ETHAN","TEST","","","","","2191","key"," "," ","7.398989830508244","500","250","pz","51","1","57","","","34"
"","psychophysics","184","652388","0.0-184.0","ETHAN","TEST","","","","","3222","key"," "," ","7.381747706422108","500","250","pz","48","1","24","","","47"
"","psychophysics","185","653542","0.0-185.0","ETHAN","TEST","","","","","1153","key"," "," ","7.496535947712997","500","250","pz","53","1","52","","","49"
"","psychophysics","186","655265","0.0-186.0","ETHAN","TEST","","","","","1722","key"," "," ","7.465078260869537","500","250","pz","47","1","35","","","57"
"","psychophysics","187","657203","0.0-187.0","ETHAN","TEST","","","","","1937","key"," "," ","7.377402298850493","500","250","pz","48","1","59","","","48"
"","psychophysics","188","658919","0.0-188.0","ETHAN","TEST","","","","","1715","key"," "," ","7.467310043668484","500","250","pz","46","1","23","","","51"
"","psychophysics","189","660342","0.0-189.0","ETHAN","TEST","","","","","1422","key"," "," ","7.463436842105645","500","250","pz","37","1","23","","","37"
"","psychophysics","190","661180","0.0-190.0","ETHAN","TEST","","","","","837","key"," "," ","7.3818141592922","500","250","pz","42","1","39","","","45"
"","psychophysics","191","661696","0.0-191.0","ETHAN","TEST","","","","","515","key"," "," ","7.4623970588230915","500","250","inst","","","","","",""
"","psychophysics","192","671350","0.0-192.0","ETHAN","TEST","","","","","9652","key"," "," ","7.348362528560477","500","250","instZol2","-2","1","2","0","0",""
"","psychophysics","193","671976","0.0-193.0","ETHAN","TEST","","","","","626","key"," "," ","7.278364705883296","500","250","inst","","","","","",""
"","psychophysics","194","679591","0.0-194.0","ETHAN","TEST","","","","","7614","key"," "," ","7.368910852713193","500","250","zol","1.11","1","-0.31","24","-14",""
"","psychophysics","195","681846","0.0-195.0","ETHAN","TEST","","","","","2253","key"," "," ","7.38567105263179","500","250","zol","0.7","1","0.1","-18","6",""
"","psychophysics","196","683821","0.0-196.0","ETHAN","TEST","","","","","1974","key"," "," ","7.367846441947443","500","250","zol","0.72","1","0.18","22","16",""
"","psychophysics","197","688233","0.0-197.0","ETHAN","TEST","","","","","4411","key"," "," ","7.432711148648711","500","250","zol","0.23000000000000007","1","-0.33","-26","-18",""
"","psychophysics","198","692430","0.0-198.0","ETHAN","TEST","","","","","4196","key"," "," ","7.458411032028431","500","250","zol","0.19999999999999998","1","0.4","13","-12",""
"","psychophysics","199","694905","0.0-199.0","ETHAN","TEST","","","","","2474","key"," "," ","7.455320241691874","500","250","zol","0.5399999999999999","1","-0.24","9","-14",""
"","psychophysics","200","698590","0.0-200.0","ETHAN","TEST","","","","","3684","key"," "," ","7.428745454545321","500","250","zol","0.29000000000000004","1","0.71","-9","-29",""
"","psychophysics","201","699814","0.0-201.0","ETHAN","TEST","","","","","1223","key"," "," ","7.462809815950709","500","250","zol","0.75","1","-0.75","14","-16",""
"","psychophysics","202","704101","0.0-202.0","ETHAN","TEST","","","","","4285","key"," "," ","7.382743103448342","500","250","zol","0.44000000000000017","1","-0.34","7","8",""
"","psychophysics","203","716441","0.0-203.0","ETHAN","TEST","","","","","12338","key"," "," ","7.3977484993997455","500","250","zol","0.29000000000000004","1","-0.69","4","-22",""
"","psychophysics","204","717760","0.0-204.0","ETHAN","TEST","","","","","1319","key"," "," ","7.339592178770362","500","250","zol","0.7499999999999999","1","0.55","-6","-23",""
"","psychophysics","205","720681","0.0-205.0","ETHAN","TEST","","","","","2920","key"," "," ","7.468156410256425","500","250","zol","0.3500000000000002","1","-0.65","-17","10",""
"","psychophysics","206","727072","0.0-206.0","ETHAN","TEST","","","","","6389","key"," "," ","7.351246260069053","500","250","zol","0.23000000000000018","1","0.47","-15","19",""
"","psychophysics","207","728912","0.0-207.0","ETHAN","TEST","","","","","1839","key"," "," ","7.403414634146303","500","250","zol","0.61","1","0.19","-20","-12",""
"","psychophysics","208","731736","0.0-208.0","ETHAN","TEST","","","","","2823","key"," "," ","7.426913157894619","500","250","zol","0.45999999999999996","1","0.74","24","22",""
