"rt","response_type","key_press","response","avg_frame_time","center_x","center_y","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","phase","guide","targ","resp","stimulus","is5","stim"
"11898","key"," "," ","19.79829240710824","500","250","psychophysics","0","12248","0.0-0.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","","","","","","",""
"2125","key"," "," ","23.994340909090894","500","250","psychophysics","1","14376","0.0-1.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","","","","","","",""
"2708","key"," "," ","16.729267080745345","500","250","psychophysics","2","17087","0.0-2.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","","","","","","",""
"1548","key"," "," ","16.626000000000005","500","250","psychophysics","3","18637","0.0-3.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","","","","","","",""
"2206","key"," "," ","16.626000000000012","500","250","psychophysics","4","20847","0.0-4.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","","","","","","",""
"1766","key"," "," ","16.63445714285713","500","250","psychophysics","5","22616","0.0-5.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","","","","","","",""
"5083","key"," "," ","16.626","500","250","psychophysics","6","27702","0.0-6.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","","","","","","",""
"4248","key"," "," ","16.629482352941178","500","250","psychophysics","7","31952","0.0-7.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","","","","","","",""
"10204","key"," "," ","16.627450244698206","500","250","psychophysics","8","42163","0.0-8.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","0","0","49","17","","",""
"5944","key"," "," ","16.62599999999999","500","250","psychophysics","9","48112","0.0-9.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","","","","","","",""
"3780","key"," "," ","16.853668161434953","500","250","psychophysics","10","51897","0.0-10.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","","","","","","",""
"2138","key"," "," ","16.889904761904738","500","250","psychophysics","11","54040","0.0-11.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","","","","","","",""
"5504","key"," "," ","16.625999999999994","500","250","psychophysics","12","59551","0.0-12.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","","","","","","",""
"2464","key"," "," ","16.632238095238083","500","250","psychophysics","13","62020","0.0-13.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","","","","","","",""
"3302","key"," "," ","16.88178461538456","500","250","psychophysics","14","65324","0.0-14.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","","","","","","",""
"3478","key"," "," ","16.625999999999994","500","250","psychophysics","15","68804","0.0-15.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","","","","","","",""
"3336","key"," "," ","16.63029499999997","500","250","psychophysics","16","72141","0.0-16.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","","","","","","",""
"13946","key"," "," ","16.746962740384614","500","250","psychophysics","17","86091","0.0-17.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","0","58","107","","",""
"8361","key"," "," ","16.627980079681272","500","250","psychophysics","18","94454","0.0-18.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","5","53","51","","",""
"7428","key"," "," ","16.6633617977528","500","250","psychophysics","19","101884","0.0-19.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","0","27","69","","",""
"4608","key"," "," ","16.812036630036637","500","250","psychophysics","20","106494","0.0-20.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","5","33","46","","",""
"4938","key"," "," ","16.62600000000001","500","250","psychophysics","21","111435","0.0-21.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","0","20","49","","",""
"3071","key"," "," ","16.72160655737707","500","250","psychophysics","22","114509","0.0-22.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","5","29","33","","",""
"11956","key"," "," ","16.862081920903965","500","250","psychophysics","23","126467","0.0-23.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","0","60","136","","",""
"3284","key"," "," ","16.626","500","250","psychophysics","24","129753","0.0-24.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","5","23","34","","",""
"11120","key"," "," ","16.627333832335342","500","250","psychophysics","25","140875","0.0-25.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","0","38","119","","",""
"4336","key"," "," ","16.629407692307723","500","250","psychophysics","26","145213","0.0-26.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","5","28","47","","",""
"8878","key"," "," ","16.627664165103212","500","250","psychophysics","27","154093","0.0-27.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","0","43","102","","",""
"5885","key"," "," ","16.62600000000001","500","250","psychophysics","28","159980","0.0-28.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","5","60","66","","",""
"7894","key"," "," ","16.66302748414375","500","250","psychophysics","29","167877","0.0-29.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","0","28","92","","",""
"4520","key"," "," ","16.62600000000003","500","250","psychophysics","30","172399","0.0-30.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","5","33","49","","",""
"12225","key"," "," ","16.62842098092643","500","250","psychophysics","31","184626","0.0-31.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","0","60","144","","",""
"3863","key"," "," ","16.62599999999995","500","250","psychophysics","32","188491","0.0-32.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","5","39","46","","",""
"7198","key"," "," ","16.66670301624134","500","250","psychophysics","33","195691","0.0-33.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","0","35","87","","",""
"3260","key"," "," ","16.626000000000037","500","250","psychophysics","34","198955","0.0-34.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","5","25","38","","",""
"9461","key"," "," ","16.62751760563384","500","250","psychophysics","35","208418","0.0-35.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","0","49","114","","",""
"4718","key"," "," ","16.625999999999983","500","250","psychophysics","36","213138","0.0-36.0","5db222231ff7b4000ab2cfc1","6213ccb4740b1a5bbcd4e864","1","5","43","55","","",""
