"rt","response_type","key_press","response","avg_frame_time","center_x","center_y","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","phase","guide","targ","resp","stimulus","is5","stim"
"4546","key"," "," ","16.721113553113554","500","250","psychophysics","0","4586","0.0-0.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","","","","","","",""
"2604","key"," "," ","16.660064102564103","500","250","psychophysics","1","7194","0.0-1.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","","","","","","",""
"3075","key"," "," ","16.66005978260869","500","250","psychophysics","2","10272","0.0-2.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","","","","","","",""
"1293","key"," "," ","16.65985526315791","500","250","psychophysics","3","11568","0.0-3.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","","","","","","",""
"2962","key"," "," ","16.66006179775281","500","250","psychophysics","4","14534","0.0-4.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","","","","","","",""
"8977","key"," "," ","16.660079925650553","500","250","psychophysics","5","23514","0.0-5.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","","","","","","",""
"3598","key"," "," ","16.660097674418598","500","250","psychophysics","6","27114","0.0-6.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","","","","","","",""
"4059","key"," "," ","16.66010330578512","500","250","psychophysics","7","31176","0.0-7.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","","","","","","",""
"16969","key"," "," ","16.660066797642436","500","250","psychophysics","8","48148","0.0-8.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","0","0","39","39","","",""
"3988","key"," "," ","16.66000000000002","500","250","psychophysics","9","52139","0.0-9.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","","","","","","",""
"1678","key"," "," ","16.660020000000003","500","250","psychophysics","10","53820","0.0-10.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","","","","","","",""
"6140","key"," "," ","16.66011171662125","500","250","psychophysics","11","59964","0.0-11.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","","","","","","",""
"2924","key"," "," ","16.660028571428555","500","250","psychophysics","12","62893","0.0-12.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","","","","","","",""
"2028","key"," "," ","16.66007438016534","500","250","psychophysics","13","64924","0.0-13.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","","","","","","",""
"3641","key"," "," ","16.660009174311917","500","250","psychophysics","14","68568","0.0-14.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","","","","","","",""
"3408","key"," "," ","16.660117647058843","500","250","psychophysics","15","71978","0.0-15.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","","","","","","",""
"1919","key"," "," ","16.6600614035088","500","250","psychophysics","16","73900","0.0-16.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","","","","","","",""
"9003","key"," "," ","16.660061224489798","500","250","psychophysics","17","82906","0.0-17.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","0","21","26","","",""
"5684","key"," "," ","16.66006158357773","500","250","psychophysics","18","88593","0.0-18.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","5","34","34","","",""
"4922","key"," "," ","16.6601258503401","500","250","psychophysics","19","93518","0.0-19.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","0","45","51","","",""
"6628","key"," "," ","16.66008291457287","500","250","psychophysics","20","100151","0.0-20.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","5","37","36","","",""
"4485","key"," "," ","16.66007835820895","500","250","psychophysics","21","104638","0.0-21.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","0","29","33","","",""
"4184","key"," "," ","16.660083999999973","500","250","psychophysics","22","108825","0.0-22.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","5","33","33","","",""
"2713","key"," "," ","16.660141975308637","500","250","psychophysics","23","111540","0.0-23.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","0","53","43","","",""
"5373","key"," "," ","16.660040372670796","500","250","psychophysics","24","116915","0.0-24.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","5","47","50","","",""
"4554","key"," "," ","16.660033088235277","500","250","psychophysics","25","121471","0.0-25.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","0","39","48","","",""
"6863","key"," "," ","16.6600703883495","500","250","psychophysics","26","128341","0.0-26.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","5","53","56","","",""
"8271","key"," "," ","16.660072727272766","500","250","psychophysics","27","136618","0.0-27.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","0","34","39","","",""
"4454","key"," "," ","16.660078651685428","500","250","psychophysics","28","141076","0.0-28.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","5","43","46","","",""
"5333","key"," "," ","16.66008150470217","500","250","psychophysics","29","146412","0.0-29.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","0","33","41","","",""
"3849","key"," "," ","16.66001731601735","500","250","psychophysics","30","150265","0.0-30.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","5","23","23","","",""
"6038","key"," "," ","16.660077562326872","500","250","psychophysics","31","156306","0.0-31.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","0","59","71","","",""
"4354","key"," "," ","16.660122605363934","500","250","psychophysics","32","160662","0.0-32.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","5","39","43","","",""
"3211","key"," "," ","16.66002083333342","500","250","psychophysics","33","163875","0.0-33.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","0","24","32","","",""
"5031","key"," "," ","16.660073089700997","500","250","psychophysics","34","168909","0.0-34.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","5","48","48","","",""
"4191","key"," "," ","16.660064000000013","500","250","psychophysics","35","173102","0.0-35.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","0","51","58","","",""
"4048","key"," "," ","16.66005349794243","500","250","psychophysics","36","177155","0.0-36.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","1","5","35","39","","",""
"2139","key"," "," ","16.660055118110158","500","250","psychophysics","37","179296","0.0-37.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","","","","","","",""
"3118","key"," "," ","16.66008064516126","500","250","psychophysics","38","182416","0.0-38.0","61084aea533adb7e7518d4df","6213bd7c25ba286514140921","","","","","","",""
