"rt","response_type","key_press","response","avg_frame_time","center_x","center_y","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","phase","guide","targ","resp","stimulus","is5","stim"
"2901","key"," "," ","16.774936046511627","500","250","psychophysics","0","2912","0.0-0.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","","","","","","",""
"3435","key"," "," ","16.678252427184464","500","250","psychophysics","1","6357","0.0-1.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","","","","","","",""
"2476","key"," "," ","16.67814189189189","500","250","psychophysics","2","8840","0.0-2.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","","","","","","",""
"2183","key"," "," ","16.6783","500","250","psychophysics","3","11027","0.0-3.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","","","","","","",""
"1903","key"," "," ","16.67810619469027","500","250","psychophysics","4","12937","0.0-4.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","","","","","","",""
"4017","key"," "," ","16.678224066390047","500","250","psychophysics","5","16962","0.0-5.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","","","","","","",""
"4690","key"," "," ","16.678139285714277","500","250","psychophysics","6","21658","0.0-6.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","","","","","","",""
"3412","key"," "," ","16.678161764705887","500","250","psychophysics","7","25078","0.0-7.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","","","","","","",""
"38732","key"," "," ","16.685299009047824","500","250","psychophysics","8","63818","0.0-8.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","0","0","60","61","","",""
"2707","key"," "," ","16.6775987654321","500","250","psychophysics","9","66538","0.0-9.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","","","","","","",""
"2803","key"," "," ","16.678190476190487","500","250","psychophysics","10","69357","0.0-10.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","","","","","","",""
"4870","key"," "," ","16.678547945205473","500","250","psychophysics","11","74238","0.0-11.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","","","","","","",""
"3078","key"," "," ","16.677125","500","250","psychophysics","12","77322","0.0-12.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","","","","","","",""
"1868","key"," "," ","16.675765765765718","500","250","psychophysics","13","79197","0.0-13.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","","","","","","",""
"2784","key"," "," ","16.677359281437163","500","250","psychophysics","14","81990","0.0-14.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","","","","","","",""
"4402","key"," "," ","16.678030418250952","500","250","psychophysics","15","86398","0.0-15.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","","","","","","",""
"1912","key"," "," ","16.676710526315826","500","250","psychophysics","16","88317","0.0-16.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","","","","","","",""
"32323","key"," "," ","16.677988648090814","500","250","psychophysics","17","120653","0.0-17.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","1","0","47","62","","",""
"15953","key"," "," ","16.678242677824276","500","250","psychophysics","18","136614","0.0-18.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","1","5","38","46","","",""
"14302","key"," "," ","16.67813535589266","500","250","psychophysics","19","150924","0.0-19.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","1","0","50","70","","",""
"21442","key"," "," ","16.730096799375477","500","250","psychophysics","20","172372","0.0-20.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","1","5","56","65","","",""
"19211","key"," "," ","16.678375325803646","500","250","psychophysics","21","191590","0.0-21.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","1","0","53","71","","",""
"13443","key"," "," ","16.67803970223325","500","250","psychophysics","22","205045","0.0-22.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","1","5","24","30","","",""
"12088","key"," "," ","16.678151933701642","500","250","psychophysics","23","217139","0.0-23.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","1","0","38","53","","",""
"7078","key"," "," ","16.677419811320743","500","250","psychophysics","24","224224","0.0-24.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","1","5","47","54","","",""
"239374","key"," "," ","16.707225937041947","500","250","psychophysics","25","463605","0.0-25.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","1","0","34","48","","",""
"11201","key"," "," ","16.67786885245898","500","250","psychophysics","26","474813","0.0-26.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","1","5","58","71","","",""
"11423","key"," "," ","16.67830847953215","500","250","psychophysics","27","486243","0.0-27.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","1","0","26","38","","",""
"14212","key"," "," ","16.678298122065698","500","250","psychophysics","28","500466","0.0-28.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","1","5","54","65","","",""
"6862","key"," "," ","16.678776155717795","500","250","psychophysics","29","507343","0.0-29.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","1","0","25","36","","",""
"7260","key"," "," ","16.677788505747234","500","250","psychophysics","30","514613","0.0-30.0","5dffc4b8f9e750be9cd65c07","6213c7613afc003cbd7bf088","1","5","46","51","","",""
