"rt","response_type","key_press","response","avg_frame_time","center_x","center_y","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","phase","guide","targ","resp","stimulus","is5","stim"
"3291","key"," "," ","17.226291666666665","500","250","psychophysics","0","3313","0.0-0.0","5c925b0fb138fe0014e4036b","620a67344070d00caea8dd41","","","","","","",""
"3914","key"," "," ","16.702893162393163","500","250","psychophysics","1","7232","0.0-1.0","5c925b0fb138fe0014e4036b","620a67344070d00caea8dd41","","","","","","",""
"3357","key"," "," ","16.702890000000004","500","250","psychophysics","2","10593","0.0-2.0","5c925b0fb138fe0014e4036b","620a67344070d00caea8dd41","","","","","","",""
"1691","key"," "," ","16.70232","500","250","psychophysics","3","12288","0.0-3.0","5c925b0fb138fe0014e4036b","620a67344070d00caea8dd41","","","","","","",""
"2910","key"," "," ","16.70305172413792","500","250","psychophysics","4","15207","0.0-4.0","5c925b0fb138fe0014e4036b","620a67344070d00caea8dd41","","","","","","",""
"150","key"," "," ","16.697555555555383","500","250","psychophysics","5","15367","0.0-5.0","5c925b0fb138fe0014e4036b","620a67344070d00caea8dd41","","","","","","",""
"7415","key"," "," ","16.702907449209935","500","250","psychophysics","6","22785","0.0-6.0","5c925b0fb138fe0014e4036b","620a67344070d00caea8dd41","","","","","","",""
"13685","key"," "," ","16.70277261613692","500","250","psychophysics","7","36472","0.0-7.0","5c925b0fb138fe0014e4036b","620a67344070d00caea8dd41","","","","","","",""
"27207","key"," "," ","16.702756292203805","500","250","psychophysics","8","63697","0.0-8.0","5c925b0fb138fe0014e4036b","620a67344070d00caea8dd41","0","0","55","53","","",""
"9999","key"," "," ","16.70275752508362","500","250","psychophysics","9","73701","0.0-9.0","5c925b0fb138fe0014e4036b","620a67344070d00caea8dd41","","","","","","",""
"3013","key"," "," ","16.70294972067044","500","250","psychophysics","10","76723","0.0-10.0","5c925b0fb138fe0014e4036b","620a67344070d00caea8dd41","","","","","","",""
"2838","key"," "," ","16.801633136094647","500","250","psychophysics","11","79569","0.0-11.0","5c925b0fb138fe0014e4036b","620a67344070d00caea8dd41","","","","","","",""
"5820","key"," "," ","16.70291666666668","500","250","psychophysics","12","85393","0.0-12.0","5c925b0fb138fe0014e4036b","620a67344070d00caea8dd41","","","","","","",""
"2011","key"," "," ","16.702815126050375","500","250","psychophysics","13","87409","0.0-13.0","5c925b0fb138fe0014e4036b","620a67344070d00caea8dd41","","","","","","",""
"3927","key"," "," ","16.702914893617013","500","250","psychophysics","14","91345","0.0-14.0","5c925b0fb138fe0014e4036b","620a67344070d00caea8dd41","","","","","","",""
"2847","key"," "," ","16.702900000000014","500","250","psychophysics","15","94196","0.0-15.0","5c925b0fb138fe0014e4036b","620a67344070d00caea8dd41","","","","","","",""
