"rt","response_type","key_press","response","avg_frame_time","center_x","center_y","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","phase","guide","targ","resp","stimulus","is5","stim"
"8894","key"," "," ","16.68308082706767","500","250","psychophysics","0","8906","0.0-0.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","","","","","","",""
"1730","key"," "," ","16.683288461538442","500","250","psychophysics","1","10643","0.0-1.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","","","","","","",""
"1509","key"," "," ","16.68307865168537","500","250","psychophysics","2","12154","0.0-2.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","","","","","","",""
"1259","key"," "," ","16.682706666666686","500","250","psychophysics","3","13415","0.0-3.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","","","","","","",""
"983","key"," "," ","16.68293103448277","500","250","psychophysics","4","14400","0.0-4.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","","","","","","",""
"3230","key"," "," ","16.68318652849741","500","250","psychophysics","5","17633","0.0-5.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","","","","","","",""
"1961","key"," "," ","16.683189655172413","500","250","psychophysics","6","19596","0.0-6.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","","","","","","",""
"1487","key"," "," ","16.683522727272702","500","250","psychophysics","7","21085","0.0-7.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","","","","","","",""
"9975","key"," "," ","16.683289297658856","500","250","psychophysics","8","31064","0.0-8.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","0","0","58","55","","",""
"5987","key"," "," ","16.683150837988826","500","250","psychophysics","9","37054","0.0-9.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","","","","","","",""
"1511","key"," "," ","16.68338202247195","500","250","psychophysics","10","38567","0.0-10.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","","","","","","",""
"1290","key"," "," ","16.6835844155844","500","250","psychophysics","11","39861","0.0-11.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","","","","","","",""
"4689","key"," "," ","16.683257142857137","500","250","psychophysics","12","44553","0.0-12.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","","","","","","",""
"1153","key"," "," ","16.683102941176486","500","250","psychophysics","13","45708","0.0-13.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","","","","","","",""
"1937","key"," "," ","16.683370689655177","500","250","psychophysics","14","47649","0.0-14.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","","","","","","",""
"2557","key"," "," ","16.68325657894739","500","250","psychophysics","15","50208","0.0-15.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","","","","","","",""
"2420","key"," "," ","16.68305555555556","500","250","psychophysics","16","52630","0.0-16.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","","","","","","",""
"10641","key"," "," ","16.683216640502348","500","250","psychophysics","17","63273","0.0-17.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","0","59","58","","",""
"8044","key"," "," ","16.683248962655604","500","250","psychophysics","18","71319","0.0-18.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","5","38","39","","",""
"15108","key"," "," ","16.68324336283186","500","250","psychophysics","19","86429","0.0-19.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","0","38","48","","",""
"5908","key"," "," ","16.683254237288143","500","250","psychophysics","20","92340","0.0-20.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","5","22","27","","",""
"13923","key"," "," ","16.68324009603841","500","250","psychophysics","21","106264","0.0-21.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","0","28","35","","",""
"9552","key"," "," ","16.68324650349652","500","250","psychophysics","22","115818","0.0-22.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","5","37","39","","",""
"9397","key"," "," ","16.683236654804283","500","250","psychophysics","23","125218","0.0-23.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","0","37","42","","",""
"8516","key"," "," ","16.68329019607844","500","250","psychophysics","24","133737","0.0-24.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","5","26","30","","",""
"10507","key"," "," ","16.68320985691574","500","250","psychophysics","25","144246","0.0-25.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","0","45","56","","",""
"6469","key"," "," ","16.68323255813959","500","250","psychophysics","26","150717","0.0-26.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","5","34","43","","",""
"8304","key"," "," ","16.683211267605657","500","250","psychophysics","27","159024","0.0-27.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","0","24","32","","",""
"6954","key"," "," ","16.68324519230765","500","250","psychophysics","28","165980","0.0-28.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","5","45","52","","",""
"5314","key"," "," ","16.68313564668771","500","250","psychophysics","29","171296","0.0-29.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","0","43","54","","",""
"4338","key"," "," ","16.68331274131275","500","250","psychophysics","30","175636","0.0-30.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","5","54","64","","",""
"5947","key"," "," ","16.683216292134848","500","250","psychophysics","31","181585","0.0-31.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","0","26","37","","",""
"4876","key"," "," ","16.683192439862573","500","250","psychophysics","32","186463","0.0-32.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","5","32","35","","",""
"6452","key"," "," ","16.683246113989657","500","250","psychophysics","33","192918","0.0-33.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","0","27","37","","",""
"5140","key"," "," ","16.683159609120555","500","250","psychophysics","34","198060","0.0-34.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","5","44","51","","",""
"4894","key"," "," ","16.683242320819122","500","250","psychophysics","35","202958","0.0-35.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","0","21","30","","",""
"5149","key"," "," ","16.68321103896105","500","250","psychophysics","36","208109","0.0-36.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","1","5","39","49","","",""
"2406","key"," "," ","16.683468531468563","500","250","psychophysics","37","210516","0.0-37.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","","","","","","",""
"5054","key"," "," ","16.68314900662257","500","250","psychophysics","38","215572","0.0-38.0","57dd1a741334540001170404","6213d14f6c3b0d3c7c9609be","","","","","","",""
