"rt","response_type","key_press","response","avg_frame_time","center_x","center_y","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","phase","guide","targ","resp","stimulus","is5","stim"
"2618","key"," "," ","17.506222929936303","500","250","psychophysics","0","2729","0.0-0.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","","","","","","",""
"1471","key"," "," ","16.657375000000002","500","250","psychophysics","1","4212","0.0-1.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","","","","","","",""
"2687","key"," "," ","16.761675000000004","500","250","psychophysics","2","6906","0.0-2.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","","","","","","",""
"1359","key"," "," ","16.657481012658238","500","250","psychophysics","3","8273","0.0-3.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","","","","","","",""
"1319","key"," "," ","16.65765000000001","500","250","psychophysics","4","9607","0.0-4.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","","","","","","",""
"4138","key"," "," ","16.724943319838054","500","250","psychophysics","5","13751","0.0-5.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","","","","","","",""
"1980","key"," "," ","16.65749572649574","500","250","psychophysics","6","15738","0.0-6.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","","","","","","",""
"2593","key"," "," ","16.65757419354838","500","250","psychophysics","7","18336","0.0-7.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","","","","","","",""
"6189","key"," "," ","16.7918870967742","500","250","psychophysics","8","24608","0.0-8.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","0","0","60","54","","",""
"1195","key"," "," ","16.657583333333303","500","250","psychophysics","9","25815","0.0-9.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","","","","","","",""
"636","key"," "," ","16.657684210526273","500","250","psychophysics","10","26471","0.0-10.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","","","","","","",""
"3460","key"," "," ","16.738038647343","500","250","psychophysics","11","29944","0.0-11.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","","","","","","",""
"1227","key"," "," ","16.65760273972604","500","250","psychophysics","12","31178","0.0-12.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","","","","","","",""
"1110","key"," "," ","16.65753030303026","500","250","psychophysics","13","32294","0.0-13.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","","","","","","",""
"1115","key"," "," ","16.657742424242425","500","250","psychophysics","14","33416","0.0-14.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","","","","","","",""
"1795","key"," "," ","16.65757407407404","500","250","psychophysics","15","35224","0.0-15.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","","","","","","",""
"443","key"," "," ","16.657461538461437","500","250","psychophysics","16","35674","0.0-16.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","","","","","","",""
"4929","key"," "," ","16.65755593220341","500","250","psychophysics","17","40609","0.0-17.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","1","0","41","51","","",""
"3484","key"," "," ","16.657569377990434","500","250","psychophysics","18","44107","0.0-18.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","1","5","24","30","","",""
"5045","key"," "," ","16.65755775577557","500","250","psychophysics","19","49165","0.0-19.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","1","0","50","64","","",""
"2849","key"," "," ","16.95679640718565","500","250","psychophysics","20","52022","0.0-20.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","1","5","29","28","","",""
"8075","key"," "," ","16.65756494845361","500","250","psychophysics","21","60109","0.0-21.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","1","0","59","100","","",""
"3740","key"," "," ","16.657584821428568","500","250","psychophysics","22","63856","0.0-22.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","1","5","29","38","","",""
"2632","key"," "," ","16.65767515923565","500","250","psychophysics","23","66495","0.0-23.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","1","0","22","37","","",""
"1882","key"," "," ","16.657415929203545","500","250","psychophysics","24","68391","0.0-24.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","1","5","20","20","","",""
"5551","key"," "," ","16.657503012048185","500","250","psychophysics","25","73949","0.0-25.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","1","0","56","89","","",""
"4232","key"," "," ","16.657570866141736","500","250","psychophysics","26","78198","0.0-26.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","1","5","51","58","","",""
"5777","key"," "," ","16.65751149425287","500","250","psychophysics","27","84002","0.0-27.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","1","0","52","103","","",""
"2782","key"," "," ","16.757903614457774","500","250","psychophysics","28","86795","0.0-28.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","1","5","25","41","","",""
"4468","key"," "," ","16.657565543071133","500","250","psychophysics","29","91272","0.0-29.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","1","0","43","77","","",""
"4382","key"," "," ","16.657536121673008","500","250","psychophysics","30","95664","0.0-30.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","1","5","48","60","","",""
"4762","key"," "," ","16.657512280701766","500","250","psychophysics","31","100438","0.0-31.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","1","0","41","90","","",""
"2158","key"," "," ","16.786883720930245","500","250","psychophysics","32","102607","0.0-32.0","610aa1281c6c579dba2c4fef","620a604b9e2a2d73c813f556","1","5","22","31","","",""
