"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","jitterX","jitterY","start","parA","parB"
"24152","{""pid"":""4271""}","survey-text","0","24166","0.0-0.0","4271","","","","","","","","","","","",""
"3412"," ","psychophysics","1","27587","0.0-1.0","4271","key"," ","16.68342718446602","500","250","inst","","","","","",""
"2605"," ","psychophysics","2","30195","0.0-2.0","4271","key"," ","16.683419354838712","500","250","sample1","","","","","",""
"22222"," ","psychophysics","3","52419","0.0-3.0","4271","key"," ","16.683373403456045","500","250","sample2","100","","","","",""
"6047"," ","psychophysics","4","58468","0.0-4.0","4271","key"," ","16.683306629834263","500","250","sample3","98","","","","",""
"10109"," ","psychophysics","5","68579","0.0-5.0","4271","key"," ","16.68305785123967","500","250","sample4","100","","","","",""
"4238"," ","psychophysics","6","72819","0.0-6.0","4271","key"," ","16.683509881422925","500","250","sample5","","","","","",""
"9694"," ","psychophysics","7","82515","0.0-7.0","4271","key"," ","16.68393965517241","500","250","sample7","504","","","","",""
"9518"," ","psychophysics","8","92035","0.0-8.0","4271","key"," ","16.683550877193003","500","250","inst","","","","","",""
"3710"," ","psychophysics","9","95747","0.0-9.0","4271","key"," ","16.68387782805431","500","250","inst","","","","","",""
"4734"," ","psychophysics","10","100483","0.0-10.0","4271","key"," ","16.682932862190828","500","250","inst","","","","","",""
"3998"," ","psychophysics","11","104483","0.0-11.0","4271","key"," ","16.68373221757321","500","250","inst","","","","","",""
"2734"," ","psychophysics","12","107219","0.0-12.0","4271","key"," ","16.68406748466256","500","250","inst","","","","","",""
"5184"," ","psychophysics","13","112405","0.0-13.0","4271","key"," ","16.682822580645123","500","250","instBr0","-20","0","0","0","300",""
"6923"," ","psychophysics","14","119331","0.0-14.0","4271","key"," ","16.68339371980677","500","250","instBr1","-22","0","0","-40","300",""
"4334"," ","psychophysics","15","123667","0.0-15.0","4271","key"," ","16.68342857142858","500","250","instBr2","-22","0","0","40","300",""
"11678"," ","psychophysics","16","135347","0.0-16.0","4271","key"," ","16.683191702432033","500","250","instBr3","-21","0","0","40","300",""
