"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","jitterX","jitterY","start","parA","parB"
"3738","{""pid"":""4200""}","survey-text","0","3752","0.0-0.0","4200","","","","","","","","","","","",""
"18324"," ","psychophysics","1","22087","0.0-1.0","4200","key"," ","16.683356687898087","500","250","inst","","","","","",""
"3614"," ","psychophysics","2","25703","0.0-2.0","4200","key"," ","16.68335648148148","500","250","sample1","","","","","",""
"13837"," ","psychophysics","3","39542","0.0-3.0","4200","key"," ","16.683135265700482","500","250","sample2","102","","","","",""
"7151"," ","psychophysics","4","46694","0.0-4.0","4200","key"," ","16.68371028037384","500","250","sample3","100","","","","",""
"10670"," ","psychophysics","5","57366","0.0-5.0","4200","key"," ","16.683457680250786","500","250","sample4","102","","","","",""
"4013"," ","psychophysics","6","61382","0.0-6.0","4200","key"," ","16.684295833333334","500","250","sample5","","","","","",""
"7150"," ","psychophysics","7","68534","0.0-7.0","4200","key"," ","16.682850467289708","500","250","sample7","504","","","","",""
"4974"," ","psychophysics","8","73510","0.0-8.0","4200","key"," ","16.682828282828293","500","250","inst","","","","","",""
"2798"," ","psychophysics","9","76310","0.0-9.0","4200","key"," ","16.68281437125748","500","250","inst","","","","","",""
"4366"," ","psychophysics","10","80678","0.0-10.0","4200","key"," ","16.683605363984682","500","250","inst","","","","","",""
"2510"," ","psychophysics","11","83190","0.0-11.0","4200","key"," ","16.682342281879254","500","250","inst","","","","","",""
"1598"," ","psychophysics","12","84790","0.0-12.0","4200","key"," ","16.68124210526324","500","250","inst","","","","","",""
"7854"," ","psychophysics","13","92646","0.0-13.0","4200","key"," ","16.683236170212766","500","250","instBr0","-16","0","0","0","300",""
"6142"," ","psychophysics","14","98790","0.0-14.0","4200","key"," ","16.682637602179852","500","250","instBr1","-12","0","0","-40","300",""
"5324"," ","psychophysics","15","104118","0.0-15.0","4200","key"," ","16.683454545454584","500","250","instBr2","-18","0","0","40","300",""
"12398"," ","psychophysics","16","116518","0.0-16.0","4200","key"," ","16.683479784366586","500","250","instBr3","-24","0","0","40","300",""
"1774"," ","psychophysics","17","118294","0.0-17.0","4200","key"," ","16.683714285714224","500","250","inst","","","","","",""
"6653"," ","psychophysics","18","124950","0.0-18.0","4200","key"," ","16.683809045226138","500","250","br","-23","11","-23","0","300",""
"7325"," ","psychophysics","19","132278","0.0-19.0","4200","key"," ","16.6831548974943","500","250","br","-31","-24","-12","-45","300",""
"6270"," ","psychophysics","20","138550","0.0-20.0","4200","key"," ","16.68299200000001","500","250","br","-28","-28","1","31","300",""
"4639"," ","psychophysics","21","143190","0.0-21.0","4200","key"," ","16.683101083032533","500","250","br","-22","26","0","18","300",""
"4462"," ","psychophysics","22","147654","0.0-22.0","4200","key"," ","16.683496240601496","500","250","br","-29","19","-18","38","300",""
"3262"," ","psychophysics","23","150918","0.0-23.0","4200","key"," ","16.684051282051353","500","250","br","-28","30","23","-47","300",""
"5054"," ","psychophysics","24","155974","0.0-24.0","4200","key"," ","16.68355629139066","500","250","br","-30","-11","19","22","300",""
"4766"," ","psychophysics","25","160742","0.0-25.0","4200","key"," ","16.683242105263115","500","250","br","-27","5","-23","38","300",""
"3294"," ","psychophysics","26","164038","0.0-26.0","4200","key"," ","16.683500000000077","500","250","br","-31","-10","21","-10","300",""
"5549"," ","psychophysics","27","169590","0.0-27.0","4200","key"," ","16.683403614457784","500","250","br","-23","-18","3","5","300",""
