"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","jitterX","jitterY","start","parA","parB"
"1521739","{""pid"":""4215""}","survey-text","0","1521744","0.0-0.0","4215","","","","","","","","","","","",""
"8830"," ","psychophysics","1","1530583","0.0-1.0","4215","key"," ","16.683124528301633","500","250","inst","","","","","",""
"4060"," ","psychophysics","2","1534646","0.0-2.0","4215","key"," ","16.68274380165356","500","250","sample1","","","","","",""
"17723"," ","psychophysics","3","1552374","0.0-3.0","4215","key"," ","16.68337005649701","500","250","sample2","102","","","","",""
"20318"," ","psychophysics","4","1572694","0.0-4.0","4215","key"," ","16.68346918652434","500","250","sample3","100","","","","",""
"9358"," ","psychophysics","5","1582054","0.0-5.0","4215","key"," ","16.683667857142947","500","250","sample4","102","","","","",""
"3727"," ","psychophysics","6","1585784","0.0-6.0","4215","key"," ","16.68191479820541","500","250","sample5","","","","","",""
"9772"," ","psychophysics","7","1595559","0.0-7.0","4215","key"," ","16.683284246575244","500","250","sample7","502","","","","",""
"2301"," ","psychophysics","8","1597863","0.0-8.0","4215","key"," ","16.681840579708755","500","250","inst","","","","","",""
"4749"," ","psychophysics","9","1602615","0.0-9.0","4215","key"," ","16.683590106007088","500","250","inst","","","","","",""
"3308"," ","psychophysics","10","1605926","0.0-10.0","4215","key"," ","16.683414141414687","500","250","inst","","","","","",""
"2238"," ","psychophysics","11","1608166","0.0-11.0","4215","key"," ","16.680947368420114","500","250","inst","","","","","",""
"2574"," ","psychophysics","12","1610742","0.0-12.0","4215","key"," ","16.682733766234165","500","250","inst","","","","","",""
"2367"," ","psychophysics","13","1613112","0.0-13.0","4215","key"," ","16.682503546099344","500","250","instBr0","-15","0","0","0","300",""
"7565"," ","psychophysics","14","1620678","0.0-14.0","4215","key"," ","16.68274336283155","500","250","instBr1","-19","0","0","-40","300",""
"4206"," ","psychophysics","15","1624886","0.0-15.0","4215","key"," ","16.682892430279647","500","250","instBr2","-22","0","0","40","300",""
"12061"," ","psychophysics","16","1636951","0.0-16.0","4215","key"," ","16.68315905947425","500","250","instBr3","-26","0","0","40","300",""
"1725"," ","psychophysics","17","1638678","0.0-17.0","4215","key"," ","16.684764705883687","500","250","inst","","","","","",""
"3550"," ","psychophysics","18","1642230","0.0-18.0","4215","key"," ","16.684283018867784","500","250","br","-24","-2","11","26","300",""
"3742"," ","psychophysics","19","1645974","0.0-19.0","4215","key"," ","16.683493273542577","500","250","br","-20","-21","25","35","300",""
"2509"," ","psychophysics","20","1648486","0.0-20.0","4215","key"," ","16.683546666667485","500","250","br","-27","-11","-23","-50","300",""
"4238"," ","psychophysics","21","1652726","0.0-21.0","4215","key"," ","16.683446640316248","500","250","br","-27","-13","-22","29","300",""
"3294"," ","psychophysics","22","1656022","0.0-22.0","4215","key"," ","16.683654822334695","500","250","br","-32","0","-18","-49","300",""
"1998"," ","psychophysics","23","1658022","0.0-23.0","4215","key"," ","16.68297478991772","500","250","br","-29","10","30","-6","300",""
"3389"," ","psychophysics","24","1661414","0.0-24.0","4215","key"," ","16.68395049504977","500","250","br","-17","28","-23","36","300",""
"2574"," ","psychophysics","25","1663990","0.0-25.0","4215","key"," ","16.685045751633453","500","250","br","-29","-18","-27","17","300",""
"3886"," ","psychophysics","26","1667878","0.0-26.0","4215","key"," ","16.68353017241341","500","250","br","-21","25","-23","28","300",""
"2638"," ","psychophysics","27","1670518","0.0-27.0","4215","key"," ","16.68334810126608","500","250","br","-25","-1","0","-18","300",""
"1199"," ","psychophysics","28","1671719","0.0-28.0","4215","key"," ","16.685971830987935","500","250","br","-24","-2","-3","-24","300",""
"3005"," ","psychophysics","29","1674726","0.0-29.0","4215","key"," ","16.68452513966496","500","250","br","-23","-23","13","32","300",""
"2686"," ","psychophysics","30","1677414","0.0-30.0","4215","key"," ","16.681806250000953","500","250","br","-23","-26","15","20","300",""
"4831"," ","psychophysics","31","1682246","0.0-31.0","4215","key"," ","16.684038062283452","500","250","br","-19","-14","-11","42","300",""
"3421"," ","psychophysics","32","1685670","0.0-32.0","4215","key"," ","16.685024509803327","500","250","br","-19","27","-20","50","300",""
"1438"," ","psychophysics","33","1687110","0.0-33.0","4215","key"," ","16.683011764707043","500","250","inst","","","","","",""
"2382"," ","psychophysics","34","1689494","0.0-34.0","4215","key"," ","16.683408450704185","500","250","instEB0","40","0","0","40","40",""
"12846"," ","psychophysics","35","1702342","0.0-35.0","4215","key"," ","16.683371911573516","500","250","instEB1","69","0","0","30","70",""
"11870"," ","psychophysics","36","1714213","0.0-36.0","4215","key"," ","16.68318143459895","500","250","instEB2","43","0","0","60","40",""
"8846"," ","psychophysics","37","1723061","0.0-37.0","4215","key"," ","16.68328166351608","500","250","instEB3","66","0","0","45","65",""
"7966"," ","psychophysics","38","1731030","0.0-38.0","4215","key"," ","16.6834046121592","500","250","instEB4","72","0","0","45","65",""
"2094"," ","psychophysics","39","1733126","0.0-39.0","4215","key"," ","16.68237903225799","500","250","inst","","","","","",""
"4926"," ","psychophysics","40","1738053","0.0-40.0","4215","key"," ","16.68328813559344","500","250","eb","32","0","0","39","27",""
"2926"," ","psychophysics","41","1740981","0.0-41.0","4215","key"," ","16.6834425287356","500","250","eb","46","0","0","39","43",""
"1950"," ","psychophysics","42","1742934","0.0-42.0","4215","key"," ","16.685939655171563","500","250","eb","41","0","0","35","39",""
"3677"," ","psychophysics","43","1746613","0.0-43.0","4215","key"," ","16.68346818181771","500","250","eb","43","0","0","25","42",""
