"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","jitterX","jitterY","start","parA","parB"
"877"," ","psychophysics","75","1860345","0.0-75.0","4235","key"," ","16.66686274509822","500","250","inst","","","","","",""
"1455"," ","psychophysics","76","1861801","0.0-76.0","4235","key"," ","16.666666666666668","500","250","instZol0","0","0","0","0","",""
"9359"," ","psychophysics","77","1871161","0.0-77.0","4235","key"," ","16.66666250000001","500","250","instZol1","2.7755575615628914e-17","0","0","-1.3","",""
"27734"," ","psychophysics","78","1898897","0.0-78.0","4235","key"," ","16.666689116055267","500","250","instZol2","-1.9","0","0","2","",""
"1150"," ","psychophysics","79","1900049","0.0-79.0","4235","key"," ","16.666735294117483","500","250","inst","","","","","",""
"34437"," ","psychophysics","80","1934489","0.0-80.0","4235","key"," ","16.666707647628296","500","250","zol","-1.4300000000000002","-22","25","0.03","",""
"24926"," ","psychophysics","81","1959417","0.0-81.0","4235","key"," ","16.666697456492543","500","250","zol","-0.92","-21","-20","-0.08","",""
"11182"," ","psychophysics","82","1970601","0.0-82.0","4235","key"," ","16.666733233979173","500","250","zol","-0.83","-29","-28","-0.57","",""
"13830"," ","psychophysics","83","1984433","0.0-83.0","4235","key"," ","16.666693236715112","500","250","zol","-0.8799999999999999","9","1","-0.02","",""
"4444"," ","psychophysics","84","1988881","0.0-84.0","4235","key"," ","16.666650375939515","500","250","zol","-1.0899999999999999","18","-29","0.49","",""
"7293"," ","psychophysics","85","1996177","0.0-85.0","4235","key"," ","16.66657665903889","500","250","zol","-0.8400000000000001","-18","-30","0.64","",""
"13278"," ","psychophysics","86","2009457","0.0-86.0","4235","key"," ","16.666704773869256","500","250","zol","-0.7700000000000001","4","-26","0.67","",""
"7558"," ","psychophysics","87","2017017","0.0-87.0","4235","key"," ","16.66666150442479","500","250","zol","-0.91","-4","21","0.21","",""
"7109"," ","psychophysics","88","2024129","0.0-88.0","4235","key"," ","16.666328638497447","500","250","zol","-0.92","17","-13","0.12","",""
"24358"," ","psychophysics","89","2048489","0.0-89.0","4235","key"," ","16.66677070499658","500","250","zol","-2.150000000000001","-7","28","-0.15","",""
"6982"," ","psychophysics","90","2055473","0.0-90.0","4235","key"," ","16.666710526315367","500","250","zol","-0.65","-18","-11","-0.35","",""
"3678"," ","psychophysics","91","2059153","0.0-91.0","4235","key"," ","16.666554545454513","500","250","zol","-0.57","19","-17","0.57","",""
"4280"," ","psychophysics","92","2063434","0.0-92.0","4235","key"," ","16.666718750000655","500","250","zol","-0.9299999999999999","-28","-18","-0.27","",""
"6582"," ","psychophysics","93","2070018","0.0-93.0","4235","key"," ","16.666439086294538","500","250","zol","-0.52","13","-29","-0.38","",""
"5229"," ","psychophysics","94","2075249","0.0-94.0","4235","key"," ","16.66695833333338","500","250","zol","-0.7799999999999999","-30","24","-0.52","",""
"734"," ","psychophysics","95","2075985","0.0-95.0","4235","key"," ","16.666454545455053","500","250","inst","","","","","",""
"1534"," ","psychophysics","96","2077521","0.0-96.0","4235","key"," ","16.666472527472262","500","250","instPz0","50","","","50","50",""
"6598"," ","psychophysics","97","2084121","0.0-97.0","4235","key"," ","16.666762025316565","500","250","instPz1","48","","","25","50",""
"5174"," ","psychophysics","98","2089297","0.0-98.0","4235","key"," ","16.66647896440142","500","250","instPz2","25","","","15","25",""
"7404"," ","psychophysics","99","2096705","0.0-99.0","4235","key"," ","16.66673873873849","500","250","instPz3","24","","","15","25",""
"10878"," ","psychophysics","100","2107585","0.0-100.0","4235","key"," ","16.666743865030234","500","250","instPz4","38","","","15","30",""
"799"," ","psychophysics","101","2108385","0.0-101.0","4235","key"," ","16.667148936173305","500","250","inst","","","","","",""
"13070"," ","psychophysics","102","2121457","0.0-102.0","4235","key"," ","16.66661558109829","500","250","pz","37","","","15","31",""
"8751"," ","psychophysics","103","2130209","0.0-103.0","4235","key"," ","16.666702290076252","500","250","pz","50","","","15","41",""
"11494"," ","psychophysics","104","2141705","0.0-104.0","4235","key"," ","16.666666182873875","500","250","pz","66","","","15","55",""
"6766"," ","psychophysics","105","2148473","0.0-105.0","4235","key"," ","16.666617283950572","500","250","pz","46","","","15","37",""
"5022"," ","psychophysics","106","2153497","0.0-106.0","4235","key"," ","16.66669000000072","500","250","pz","48","","","15","36",""
"5991"," ","psychophysics","107","2159489","0.0-107.0","4235","key"," ","16.666688022284163","500","250","pz","61","","","15","49",""
"2903"," ","psychophysics","108","2162393","0.0-108.0","4235","key"," ","16.66686705202187","500","250","pz","33","","","15","27",""
"4982"," ","psychophysics","109","2167377","0.0-109.0","4235","key"," ","16.666540268457013","500","250","pz","57","","","15","54",""
"6446"," ","psychophysics","110","2173825","0.0-110.0","4235","key"," ","16.666720207253412","500","250","pz","67","","","15","58",""
"5158"," ","psychophysics","111","2178985","0.0-111.0","4235","key"," ","16.666624595468388","500","250","pz","42","","","15","34",""
"4295"," ","psychophysics","112","2183281","0.0-112.0","4235","key"," ","16.666582031250073","500","250","pz","27","","","15","25",""
"3951"," ","psychophysics","113","2187235","0.0-113.0","4235","key"," ","16.66686075949405","500","250","pz","39","","","15","31",""
"11365"," ","psychophysics","114","2198602","0.0-114.0","4235","key"," ","16.666613803230085","500","250","pz","58","","","15","47",""
"5598"," ","psychophysics","115","2204201","0.0-115.0","4235","key"," ","16.667035820895332","500","250","pz","43","","","15","39",""
"2822"," ","psychophysics","116","2207025","0.0-116.0","4235","key"," ","16.66629166666618","500","250","pz","23","","","15","23",""
"702"," ","psychophysics","117","2207729","0.0-117.0","4235","key"," ","16.666097560976972","500","250","inst","","","","","",""
"3983"," ","psychophysics","118","2211713","0.0-118.0","4235","key"," ","16.666563025210053","500","250","instTilt0","-5","","","-5","-5","2"
"5214"," ","psychophysics","119","2216929","0.0-119.0","4235","key"," ","16.666830128205056","500","250","instTilt1","4","","","5","-5","2"
"6447"," ","psychophysics","120","2223377","0.0-120.0","4235","key"," ","16.66659844559593","500","250","instTilt2","-5","","","5","-5","2"
"5014"," ","psychophysics","121","2228393","0.0-121.0","4235","key"," ","16.666803333334006","500","250","instTilt","8","","","","9","2"
"6406"," ","psychophysics","122","2234801","0.0-122.0","4235","key"," ","16.666684895832685","500","250","instTilt","6","","","","9","1"
"590"," ","psychophysics","123","2235393","0.0-123.0","4235","key"," ","16.66694117646993","500","250","inst","","","","","",""
"5886"," ","psychophysics","124","2241281","0.0-124.0","4235","key"," ","16.66674999999999","500","250","tilt","7","","","","6","0"
"8806"," ","psychophysics","125","2250089","0.0-125.0","4235","key"," ","16.666604166667007","500","250","tilt","-6","","","","-8","1"
"7174"," ","psychophysics","126","2257265","0.0-126.0","4235","key"," ","16.66675291375294","500","250","tilt","11","","","","10","0"
"10167"," ","psychophysics","127","2267435","0.0-127.0","4235","key"," ","16.666626229508186","500","250","tilt","4","","","","7","1"
"4484"," ","psychophysics","128","2271921","0.0-128.0","4235","key"," ","16.666496268657745","500","250","tilt","-4","","","","-1","1"
"12030"," ","psychophysics","129","2283953","0.0-129.0","4235","key"," ","16.666735090152585","500","250","tilt","-4","","","","-7","0"
"5934"," ","psychophysics","130","2289889","0.0-130.0","4235","key"," ","16.666766197183236","500","250","tilt","-1","","","","-4","0"
"6390"," ","psychophysics","131","2296281","0.0-131.0","4235","key"," ","16.66663874345539","500","250","tilt","7","","","","6","0"
"3814"," ","psychophysics","132","2300097","0.0-132.0","4235","key"," ","16.666644736842596","500","250","tilt","4","","","","7","1"
"3735"," ","psychophysics","133","2303834","0.0-133.0","4235","key"," ","16.66674553571543","500","250","tilt","3","","","","2","0"
"4525"," ","psychophysics","134","2308361","0.0-134.0","4235","key"," ","16.666729629629604","500","250","tilt","9","","","","9","0"
"4006"," ","psychophysics","135","2312369","0.0-135.0","4235","key"," ","16.666487499999736","500","250","tilt","1","","","","4","1"
"6423"," ","psychophysics","136","2318793","0.0-136.0","4235","key"," ","16.66684114583283","500","250","tilt","-4","","","","-7","0"
"6710"," ","psychophysics","137","2325505","0.0-137.0","4235","key"," ","16.666592039800346","500","250","tilt","-1","","","","3","1"
"1238"," ","psychophysics","138","2326745","0.0-138.0","4235","key"," ","16.666616438358563","500","250","tilt","0","","","","0","1"
"830"," ","psychophysics","139","2327577","0.0-139.0","4235","key"," ","16.666897959180403","500","250","inst","","","","","",""
"9303"," ","psychophysics","140","2336881","0.0-140.0","4235","key"," ","16.666736086175895","500","250","instPog0","160","0","0","190","160",""
"13237"," ","psychophysics","141","2350121","0.0-141.0","4235","key"," ","16.66664735516369","500","250","instPog1","161","0","0","190","160",""
"8479"," ","psychophysics","142","2358601","0.0-142.0","4235","key"," ","16.666637795276053","500","250","instPog2","162","0","0","190","160",""
"775"," ","psychophysics","143","2359377","0.0-143.0","4235","key"," ","16.667022222228763","500","250","inst","","","","","",""
"7271"," ","psychophysics","144","2366649","0.0-144.0","4235","key"," ","16.666671264367498","500","250","pog","150","0","0","94","146",""
"7774"," ","psychophysics","145","2374425","0.0-145.0","4235","key"," ","16.666729613733896","500","250","pog","201","0","0","238","191",""
"4807"," ","psychophysics","146","2379233","0.0-146.0","4235","key"," ","16.66655749128969","500","250","pog","188","0","0","189","181",""
"10565"," ","psychophysics","147","2389801","0.0-147.0","4235","key"," ","16.666637223974835","500","250","pog","159","0","0","206","146",""
"6182"," ","psychophysics","148","2395985","0.0-148.0","4235","key"," ","16.666659459460377","500","250","pog","174","0","0","156","169",""
"6439"," ","psychophysics","149","2402425","0.0-149.0","4235","key"," ","16.666919480519393","500","250","pog","134","0","0","151","132",""
"7615"," ","psychophysics","150","2410041","0.0-150.0","4235","key"," ","16.666467105263123","500","250","pog","147","0","0","183","140",""
"12366"," ","psychophysics","151","2422409","0.0-151.0","4235","key"," ","16.66673549257757","500","250","pog","161","0","0","96","158",""
"7583"," ","psychophysics","152","2429993","0.0-152.0","4235","key"," ","16.666643171806076","500","250","pog","162","0","0","106","163",""
"5967"," ","psychophysics","153","2435961","0.0-153.0","4235","key"," ","16.666837535013318","500","250","pog","173","0","0","216","165",""
"3710"," ","psychophysics","154","2439673","0.0-154.0","4235","key"," ","16.665549549548928","500","250","pog","179","0","0","152","178",""
"10415"," ","psychophysics","155","2450089","0.0-155.0","4235","key"," ","16.666596153846537","500","250","pog","133","0","0","203","125",""
"6262"," ","psychophysics","156","2456353","0.0-156.0","4235","key"," ","16.666445333333066","500","250","pog","164","0","0","129","160",""
"6583"," ","psychophysics","157","2462937","0.0-157.0","4235","key"," ","16.66665228426357","500","250","pog","166","0","0","107","164",""
"7735"," ","psychophysics","158","2470673","0.0-158.0","4235","key"," ","16.66675161986992","500","250","pog","132","0","0","141","128",""
"662"," ","psychophysics","159","2471337","0.0-159.0","4235","key"," ","16.66664102564876","500","250","inst","","","","","",""
"1447"," ","psychophysics","160","2472785","0.0-160.0","4235","key"," ","16.666372093025508","500","250","instML0","0","0","0","0","150","150"
"6294"," ","psychophysics","161","2479081","0.0-161.0","4235","key"," ","16.666704787234924","500","250","instML1","0","0","0","-60","120","180"
"10750"," ","psychophysics","162","2489833","0.0-162.0","4235","key"," ","16.666572981366528","500","250","instML2","12","0","0","60","180","120"
"22526"," ","psychophysics","163","2512361","0.0-163.0","4235","key"," ","16.66670392302012","500","250","instML3","20","0","0","-60","120","180"
"672"," ","psychophysics","164","2513034","0.0-164.0","4235","key"," ","16.667249999998603","500","250","inst","","","","","",""
"34325"," ","psychophysics","165","2547361","0.0-165.0","4235","key"," ","16.666695821185645","500","250","ml","31","0","0","3","186","183"
"12590"," ","psychophysics","166","2559953","0.0-166.0","4235","key"," ","16.666671523178575","500","250","ml","13","0","0","-37","134","171"
"14686"," ","psychophysics","167","2574641","0.0-167.0","4235","key"," ","16.666621590909465","500","250","ml","22","0","0","68","168","100"
"12926"," ","psychophysics","168","2587569","0.0-168.0","4235","key"," ","16.666736774193424","500","250","ml","28","0","0","10","197","187"
"6343"," ","psychophysics","169","2593913","0.0-169.0","4235","key"," ","16.66663324538284","500","250","ml","11","0","0","-33","113","146"
"20942"," ","psychophysics","170","2614857","0.0-170.0","4235","key"," ","16.6666751592357","500","250","ml","17","0","0","61","198","137"
"6622"," ","psychophysics","171","2621481","0.0-171.0","4235","key"," ","16.666704545453698","500","250","ml","13","0","0","-55","119","174"
"4437"," ","psychophysics","172","2625921","0.0-172.0","4235","key"," ","16.666582706767745","500","250","ml","15","0","0","13","146","133"
"2926"," ","psychophysics","173","2628849","0.0-173.0","4235","key"," ","16.666637931035126","500","250","ml","8","0","0","4","129","125"
"5341"," ","psychophysics","174","2634193","0.0-174.0","4235","key"," ","16.666659375000744","500","250","ml","13","0","0","-13","108","121"
"4334"," ","psychophysics","175","2638529","0.0-175.0","4235","key"," ","16.66594980694857","500","250","ml","10","0","0","38","160","122"
"6702"," ","psychophysics","176","2645233","0.0-176.0","4235","key"," ","16.666513715711588","500","250","ml","22","0","0","76","195","119"
"8582"," ","psychophysics","177","2653817","0.0-177.0","4235","key"," ","16.666729571983574","500","250","ml","23","0","0","83","199","116"
"3654"," ","psychophysics","178","2657473","0.0-178.0","4235","key"," ","16.665990867579705","500","250","ml","27","0","0","41","174","133"
"4135"," ","psychophysics","179","2661609","0.0-179.0","4235","key"," ","16.66679352226852","500","250","ml","2","0","0","-16","142","158"
