"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","jitterX","jitterY","start","parA","parB"
"7528"," ","psychophysics","23","146831","0.0-23.0","000","key"," ","16.706666666666667","500","250","instEB2","43","0","0","60","40",""
"7136"," ","psychophysics","24","153973","0.0-24.0","000","key"," ","16.697892271662763","500","250","instEB3","65","0","0","45","65",""
"5299"," ","psychophysics","25","159276","0.0-25.0","000","key"," ","16.70886075949367","500","250","instEB4","63","0","0","45","65",""
"1697"," ","psychophysics","26","160975","0.0-26.0","000","key"," ","16.702970297029704","500","250","inst","","","","","",""
"3661"," ","psychophysics","27","164639","0.0-27.0","000","key"," ","16.711009174311926","500","250","eb","55","0","0","47","44",""
"5694"," ","psychophysics","28","170336","0.0-28.0","000","key"," ","16.708823529411763","500","250","eb","45","0","0","25","40",""
"1112"," ","psychophysics","29","171454","0.0-29.0","000","key"," ","16.696969696969695","500","250","inst","","","","","",""
"4166"," ","psychophysics","30","175623","0.0-30.0","000","key"," ","16.70967741935484","500","250","instBis0","148","0","0","110","150",""
"10207"," ","psychophysics","31","185841","0.0-31.0","000","key"," ","16.707037643207855","500","250","instBis1","132","0","0","110","150",""
"10660"," ","psychophysics","32","196506","0.0-32.0","000","key"," ","16.71114599686028","500","250","instBis2","133","-18","-16","159","171",""
"1002"," ","psychophysics","33","197513","0.0-33.0","000","key"," ","16.71186440677966","500","250","inst","","","","","",""
"4617"," ","psychophysics","34","202132","0.0-34.0","000","key"," ","16.706521739130434","500","250","bis","157","-23","-5","143","207",""
"4082"," ","psychophysics","35","206218","0.0-35.0","000","key"," ","16.7119341563786","500","250","bis","240","-14","-11","294","108",""
"880"," ","psychophysics","36","207100","0.0-36.0","000","key"," ","16.692307692307693","500","250","inst","","","","","",""
"3373"," ","psychophysics","37","210476","0.0-37.0","000","key"," ","16.71144278606965","500","250","instZol0","0","0","0","0","",""
"10596"," ","psychophysics","38","221076","0.0-38.0","000","key"," ","16.71090047393365","500","250","instZol1","-0.09999999999999998","0","0","-1.3","",""
"27036"," ","psychophysics","39","248117","0.0-39.0","000","key"," ","16.711811997526283","500","250","instZol2","-0.7999999999999993","0","0","2","",""
"1071"," ","psychophysics","40","249194","0.0-40.0","000","key"," ","16.671875","500","250","inst","","","","","",""
"26307"," ","psychophysics","41","276638","0.0-41.0","000","key"," ","16.72201017811705","500","250","zol","-0.6599999999999998","9","-23","-0.74","",""
"10291"," ","psychophysics","42","286934","0.0-42.0","000","key"," ","16.71219512195122","500","250","zol","-1.1700000000000002","30","-5","0.67","",""
"665"," ","psychophysics","43","287603","0.0-43.0","000","key"," ","16.692307692307693","500","250","inst","","","","","",""
"4423"," ","psychophysics","44","292030","0.0-44.0","000","key"," ","16.708333333333332","500","250","instPz0","50","","","50","50",""
"5161"," ","psychophysics","45","297195","0.0-45.0","000","key"," ","16.707792207792206","500","250","instPz1","45","","","25","50",""
"3788"," ","psychophysics","46","300985","0.0-46.0","000","key"," ","16.716814159292035","500","250","instPz2","25","","","15","25",""
"7990"," ","psychophysics","47","308979","0.0-47.0","000","key"," ","16.71278825995807","500","250","instPz3","34","","","15","25",""
"5101"," ","psychophysics","48","314084","0.0-48.0","000","key"," ","16.701639344262293","500","250","instPz4","39","","","15","30",""
"987"," ","psychophysics","49","315074","0.0-49.0","000","key"," ","16.724137931034484","500","250","inst","","","","","",""
"7220"," ","psychophysics","50","322297","0.0-50.0","000","key"," ","16.707656612529004","500","250","pz","59","","","15","59",""
"6588"," ","psychophysics","51","328895","0.0-51.0","000","key"," ","16.710659898477157","500","250","pz","54","","","15","55",""
"871"," ","psychophysics","52","329770","0.0-52.0","000","key"," ","16.725490196078432","500","250","inst","","","","","",""
"3144"," ","psychophysics","53","332918","0.0-53.0","000","key"," ","16.675531914893618","500","250","instTilt0","-5","","","-5","-5","2"
"1707"," ","psychophysics","54","334629","0.0-54.0","000","key"," ","16.712871287128714","500","250","instTilt1","5","","","5","-5","2"
"787"," ","psychophysics","55","335418","0.0-55.0","000","key"," ","16.717391304347824","500","250","instTilt2","5","","","5","-5","2"
"510"," ","psychophysics","56","335936","0.0-56.0","000","key"," ","16.566666666666666","500","250","instTilt","0","","","","9","2"
"394"," ","psychophysics","57","336333","0.0-57.0","000","key"," ","16.608695652173914","500","250","instTilt","0","","","","9","1"
"585"," ","psychophysics","58","336921","0.0-58.0","000","key"," ","16.735294117647058","500","250","inst","","","","","",""
"526"," ","psychophysics","59","337450","0.0-59.0","000","key"," ","16.612903225806452","500","250","tilt","0","","","","6","0"
"9368"," ","psychophysics","60","346822","0.0-60.0","000","key"," ","16.710714285714285","500","250","tilt","7","","","","6","0"
"2788"," ","psychophysics","61","349613","0.0-61.0","000","key"," ","16.704819277108435","500","250","inst","","","","","",""
"10350"," ","psychophysics","62","359966","0.0-62.0","000","key"," ","16.710355987055017","500","250","instPog0","160","0","0","190","160",""
"4033"," ","psychophysics","63","364010","0.0-63.0","000","key"," ","16.70954356846473","500","250","instPog1","172","0","0","190","160",""
"6090"," ","psychophysics","64","370111","0.0-64.0","000","key"," ","16.708791208791208","500","250","instPog2","171","0","0","190","160",""
"822"," ","psychophysics","65","370942","0.0-65.0","000","key"," ","16.693877551020407","500","250","inst","","","","","",""
"3887"," ","psychophysics","66","374832","0.0-66.0","000","key"," ","16.711206896551722","500","250","pog","215","0","0","239","197",""
"3880"," ","psychophysics","67","378716","0.0-67.0","000","key"," ","16.70995670995671","500","250","pog","176","0","0","157","159",""
"1276"," ","psychophysics","68","380001","0.0-68.0","000","key"," ","16.69736842105263","500","250","inst","","","","","",""
"1372"," ","psychophysics","69","381382","0.0-69.0","000","key"," ","16.70731707317073","500","250","instML0","0","0","0","0","150","150"
"8204"," ","psychophysics","70","389589","0.0-70.0","000","key"," ","16.710204081632654","500","250","instML1","0","0","0","-60","120","180"
"8167"," ","psychophysics","71","397761","0.0-71.0","000","key"," ","16.709016393442624","500","250","instML2","6","0","0","60","180","120"
"11545"," ","psychophysics","72","409312","0.0-72.0","000","key"," ","16.71159420289855","500","250","instML3","14","0","0","-60","120","180"
"899"," ","psychophysics","73","410215","0.0-73.0","000","key"," ","16.71698113207547","500","250","inst","","","","","",""
"9336"," ","psychophysics","74","419554","0.0-74.0","000","key"," ","16.711469534050178","500","250","ml","10","0","0","8","175","167"
"4583"," ","psychophysics","75","424141","0.0-75.0","000","key"," ","16.714285714285715","500","250","ml","9","0","0","-33","135","168"
