"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","jitterX","jitterY","start","parA","parB"
"23989","{""pid"":""4284""}","survey-text","0","24002","0.0-0.0","4284","","","","","","","","","","","",""
"12221"," ","psychophysics","1","36232","0.0-1.0","4284","key"," ","16.68336289222374","500","250","inst","","","","","",""
"7098"," ","psychophysics","2","43335","0.0-2.0","4284","key"," ","16.68323764705883","500","250","sample1","","","","","",""
"25646"," ","psychophysics","3","68983","0.0-3.0","4284","key"," ","16.683220703125002","500","250","sample2","100","","","","",""
"6876"," ","psychophysics","4","75863","0.0-4.0","4284","key"," ","16.68268203883495","500","250","sample3","100","","","","",""
"7054"," ","psychophysics","5","82918","0.0-5.0","4284","key"," ","16.682945497630318","500","250","sample4","100","","","","",""
"7646"," ","psychophysics","6","90567","0.0-6.0","4284","key"," ","16.683367614879646","500","250","sample5","","","","","",""
"3933"," ","psychophysics","7","94502","0.0-7.0","4284","key"," ","16.68315319148935","500","250","sample7","450","","","","",""
"4942"," ","psychophysics","8","99447","0.0-8.0","4284","key"," ","16.683488135593223","500","250","inst","","","","","",""
"860"," ","psychophysics","9","100311","0.0-9.0","4284","key"," ","16.685529411764698","500","250","inst","","","","","",""
"2382"," ","psychophysics","10","102694","0.0-10.0","4284","key"," ","16.68285915492958","500","250","inst","","","","","",""
"2318"," ","psychophysics","11","105015","0.0-11.0","4284","key"," ","16.683289855072424","500","250","inst","","","","","",""
"2397"," ","psychophysics","12","107414","0.0-12.0","4284","key"," ","16.682622377622415","500","250","inst","","","","","",""
"4973"," ","psychophysics","13","112391","0.0-13.0","4284","key"," ","16.683427609427618","500","250","instBr0","-15","0","0","0","300",""
"10638"," ","psychophysics","14","123031","0.0-14.0","4284","key"," ","16.68355416012559","500","250","instBr1","-18","0","0","-40","300",""
"4894"," ","psychophysics","15","127927","0.0-15.0","4284","key"," ","16.683044520547924","500","250","instBr2","-12","0","0","40","300",""
"10220"," ","psychophysics","16","138151","0.0-16.0","4284","key"," ","16.682999999999975","500","250","instBr3","-16","0","0","40","300",""
"2142"," ","psychophysics","17","140295","0.0-17.0","4284","key"," ","16.68335937500001","500","250","inst","","","","","",""
"4478"," ","psychophysics","18","144775","0.0-18.0","4284","key"," ","16.68312734082404","500","250","br","-15","20","-2","2","300",""
"4700"," ","psychophysics","19","149479","0.0-19.0","4284","key"," ","16.683871886121015","500","250","br","-24","8","-27","-26","300",""
"5486"," ","psychophysics","20","154967","0.0-20.0","4284","key"," ","16.683844512195144","500","250","br","-17","20","2","47","300",""
"2798"," ","psychophysics","21","157767","0.0-21.0","4284","key"," ","16.684820359281556","500","250","br","-30","-19","12","-35","300",""
