"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","jitterX","jitterY","start","parA","parB"
"200778","{""pid"":""4202""}","survey-text","0","200792","0.0-0.0","4202","","","","","","","","","","","",""
"39830"," ","psychophysics","1","240631","0.0-1.0","4202","key"," ","16.683326633165834","500","250","inst","","","","","",""
"3484"," ","psychophysics","2","244117","0.0-2.0","4202","key"," ","16.683572115384568","500","250","sample1","","","","","",""
"25646"," ","psychophysics","3","269765","0.0-3.0","4202","key"," ","16.683336588541675","500","250","sample2","102","","","","",""
"10830"," ","psychophysics","4","280597","0.0-4.0","4202","key"," ","16.683578703703752","500","250","sample3","100","","","","",""
"10380"," ","psychophysics","5","290981","0.0-5.0","4202","key"," ","16.68349035369774","500","250","sample4","102","","","","",""
"3550"," ","psychophysics","6","294533","0.0-6.0","4202","key"," ","16.683490566037847","500","250","sample5","","","","","",""
"6398"," ","psychophysics","7","300933","0.0-7.0","4202","key"," ","16.6835575916229","500","250","sample7","500","","","","",""
"3854"," ","psychophysics","8","304789","0.0-8.0","4202","key"," ","16.683656521739298","500","250","inst","","","","","",""
"8140"," ","psychophysics","9","312933","0.0-9.0","4202","key"," ","16.6834282786886","500","250","inst","","","","","",""
"7806"," ","psychophysics","10","320741","0.0-10.0","4202","key"," ","16.68371092077089","500","250","inst","","","","","",""
"1726"," ","psychophysics","11","322469","0.0-11.0","4202","key"," ","16.68195098039224","500","250","inst","","","","","",""
"2894"," ","psychophysics","12","325365","0.0-12.0","4202","key"," ","16.682589595375656","500","250","inst","","","","","",""
"4751"," ","psychophysics","13","330117","0.0-13.0","4202","key"," ","16.68317605633802","500","250","instBr0","-15","0","0","0","300",""
"8013"," ","psychophysics","14","338133","0.0-14.0","4202","key"," ","16.68311691022962","500","250","instBr1","-21","0","0","-40","300",""
"9902"," ","psychophysics","15","348037","0.0-15.0","4202","key"," ","16.68319730185497","500","250","instBr2","-19","0","0","40","300",""
"12494"," ","psychophysics","16","360533","0.0-16.0","4202","key"," ","16.68340508021395","500","250","instBr3","-15","0","0","40","300",""
"1854"," ","psychophysics","17","362389","0.0-17.0","4202","key"," ","16.684072727272923","500","250","inst","","","","","",""
"8446"," ","psychophysics","18","370837","0.0-18.0","4202","key"," ","16.682861386138672","500","250","br","-24","-22","-15","-50","300",""
"7965"," ","psychophysics","19","378805","0.0-19.0","4202","key"," ","16.68350524109016","500","250","br","-21","-15","5","26","300",""
"4064"," ","psychophysics","20","382871","0.0-20.0","4202","key"," ","16.683148148148167","500","250","br","-23","-5","-5","41","300",""
"5421"," ","psychophysics","21","388293","0.0-21.0","4202","key"," ","16.683018518518548","500","250","br","-26","26","-18","26","300",""
"4494"," ","psychophysics","22","392789","0.0-22.0","4202","key"," ","16.683126865671564","500","250","br","-21","-7","-30","-46","300",""
"3598"," ","psychophysics","23","396389","0.0-23.0","4202","key"," ","16.68392093023231","500","250","br","-25","-28","22","-34","300",""
"4638"," ","psychophysics","24","401029","0.0-24.0","4202","key"," ","16.68377617328505","500","250","br","-29","20","30","-47","300",""
"5822"," ","psychophysics","25","406853","0.0-25.0","4202","key"," ","16.683425287356307","500","250","br","-20","19","19","47","300",""
"4750"," ","psychophysics","26","411604","0.0-26.0","4202","key"," ","16.683848591549257","500","250","br","-18","-3","-11","34","300",""
"3230"," ","psychophysics","27","414836","0.0-27.0","4202","key"," ","16.68368393782384","500","250","br","-24","7","6","-31","300",""
"4751"," ","psychophysics","28","419589","0.0-28.0","4202","key"," ","16.68359859154927","500","250","br","-25","3","-17","-22","300",""
"7117"," ","psychophysics","29","426708","0.0-29.0","4202","key"," ","16.683209411764707","500","250","br","-24","-26","-9","-8","300",""
"4398"," ","psychophysics","30","431108","0.0-30.0","4202","key"," ","16.683646387832695","500","250","br","-24","0","-26","-1","300",""
"6110"," ","psychophysics","31","437220","0.0-31.0","4202","key"," ","16.68350410958902","500","250","br","-20","-9","28","0","300",""
"7821"," ","psychophysics","32","445044","0.0-32.0","4202","key"," ","16.682903846153945","500","250","br","-21","12","2","-41","300",""
"2412"," ","psychophysics","33","447460","0.0-33.0","4202","key"," ","16.682506944444565","500","250","inst","","","","","",""
"1646"," ","psychophysics","34","449108","0.0-34.0","4202","key"," ","16.68375510204113","500","250","instEB0","40","0","0","40","40",""
"7678"," ","psychophysics","35","456788","0.0-35.0","4202","key"," ","16.683542483660226","500","250","instEB1","72","0","0","30","70",""
"7902"," ","psychophysics","36","464692","0.0-36.0","4202","key"," ","16.68408245243128","500","250","instEB2","43","0","0","60","40",""
"6958"," ","psychophysics","37","471652","0.0-37.0","4202","key"," ","16.684079326923055","500","250","instEB3","68","0","0","45","65",""
"7934"," ","psychophysics","38","479588","0.0-38.0","4202","key"," ","16.683610526315842","500","250","instEB4","71","0","0","45","65",""
"1598"," ","psychophysics","39","481188","0.0-39.0","4202","key"," ","16.681452631579074","500","250","inst","","","","","",""
"5342"," ","psychophysics","40","486532","0.0-40.0","4202","key"," ","16.682730407523593","500","250","eb","60","0","0","44","51",""
"5374"," ","psychophysics","41","491908","0.0-41.0","4202","key"," ","16.682616822429893","500","250","eb","47","0","0","28","44",""
"6380"," ","psychophysics","42","498292","0.0-42.0","4202","key"," ","16.683769633507882","500","250","eb","39","0","0","37","33",""
"3678"," ","psychophysics","43","501972","0.0-43.0","4202","key"," ","16.682977272727292","500","250","eb","36","0","0","30","31",""
"7710"," ","psychophysics","44","509684","0.0-44.0","4202","key"," ","16.683830802603005","500","250","eb","34","0","0","48","29",""
"4126"," ","psychophysics","45","513812","0.0-45.0","4202","key"," ","16.684264227642387","500","250","eb","40","0","0","31","34",""
"3742"," ","psychophysics","46","517556","0.0-46.0","4202","key"," ","16.68391964285729","500","250","eb","54","0","0","48","48",""
"3741"," ","psychophysics","47","521300","0.0-47.0","4202","key"," ","16.682632286995577","500","250","eb","38","0","0","34","35",""
"5726"," ","psychophysics","48","527028","0.0-48.0","4202","key"," ","16.68413157894719","500","250","eb","48","0","0","35","43",""
"8748"," ","psychophysics","49","535780","0.0-49.0","4202","key"," ","16.683417938931363","500","250","eb","55","0","0","36","51",""
"4878"," ","psychophysics","50","540661","0.0-50.0","4202","key"," ","16.683441780822125","500","250","eb","46","0","0","30","40",""
"4062"," ","psychophysics","51","544724","0.0-51.0","4202","key"," ","16.683950413222913","500","250","eb","42","0","0","25","39",""
"4093"," ","psychophysics","52","548820","0.0-52.0","4202","key"," ","16.683681632652974","500","250","eb","56","0","0","40","49",""
"6990"," ","psychophysics","53","555812","0.0-53.0","4202","key"," ","16.683244019138524","500","250","eb","40","0","0","41","33",""
"6622"," ","psychophysics","54","562436","0.0-54.0","4202","key"," ","16.68381060606058","500","250","eb","55","0","0","28","50",""
"1118"," ","psychophysics","55","563556","0.0-55.0","4202","key"," ","16.6827575757581","500","250","inst","","","","","",""
"7022"," ","psychophysics","56","570580","0.0-56.0","4202","key"," ","16.683321428571418","500","250","instBis0","150","0","0","110","150",""
"7470"," ","psychophysics","57","578052","0.0-57.0","4202","key"," ","16.683563758389163","500","250","instBis1","128","0","0","110","150",""
"9503"," ","psychophysics","58","587557","0.0-58.0","4202","key"," ","16.68373286467486","500","250","instBis2","155","-5","-25","125","186",""
"654"," ","psychophysics","59","588212","0.0-59.0","4202","key"," ","16.68176315789491","500","250","inst","","","","","",""
"6334"," ","psychophysics","60","594548","0.0-60.0","4202","key"," ","16.683105540897092","500","250","bis","119","-24","-20","123","157",""
"4558"," ","psychophysics","61","599108","0.0-61.0","4202","key"," ","16.682220588235342","500","250","bis","148","15","-19","278","156",""
"6847"," ","psychophysics","62","605956","0.0-62.0","4202","key"," ","16.683127139364245","500","250","bis","205","-11","18","279","213",""
"11597"," ","psychophysics","63","617556","0.0-63.0","4202","key"," ","16.68344892086327","500","250","bis","266","-6","3","294","298",""
"7214"," ","psychophysics","64","624772","0.0-64.0","4202","key"," ","16.68354060324833","500","250","bis","113","9","18","273","111",""
"12942"," ","psychophysics","65","637716","0.0-65.0","4202","key"," ","16.68318322580638","500","250","bis","238","27","-16","222","278",""
"6526"," ","psychophysics","66","644244","0.0-66.0","4202","key"," ","16.683676923076824","500","250","bis","80","-15","29","120","100",""
"8124"," ","psychophysics","67","652372","0.0-67.0","4202","key"," ","16.683277207392067","500","250","bis","274","22","0","190","247",""
