"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","jitterX","jitterY","start","parA","parB"
"654"," ","psychophysics","55","269396","0.0-55.0","4276","key"," ","16.677947368420735","500","250","inst","","","","","",""
"2574"," ","psychophysics","56","271971","0.0-56.0","4276","key"," ","16.68322727272692","500","250","instBis0","74","0","0","110","150",""
"8670"," ","psychophysics","57","280644","0.0-57.0","4276","key"," ","16.683196911196926","500","250","instBis1","134","0","0","110","150",""
"5597"," ","psychophysics","58","286244","0.0-58.0","4276","key"," ","16.683898507462597","500","250","instBis2","116","-26","-26","112","149",""
"526"," ","psychophysics","59","286772","0.0-59.0","4276","key"," ","16.686129032256787","500","250","inst","","","","","",""
"5790"," ","psychophysics","60","292564","0.0-60.0","4276","key"," ","16.683421965317855","500","250","bis","205","2","-7","117","249",""
"8062"," ","psychophysics","61","300627","0.0-61.0","4276","key"," ","16.68276348547719","500","250","bis","260","-5","30","130","289",""
"2830"," ","psychophysics","62","303459","0.0-62.0","4276","key"," ","16.683568047337197","500","250","bis","147","-16","21","129","131",""
"4494"," ","psychophysics","63","307955","0.0-63.0","4276","key"," ","16.683193308550113","500","250","bis","235","27","-22","163","241",""
"5246"," ","psychophysics","64","313203","0.0-64.0","4276","key"," ","16.68315015974441","500","250","bis","147","8","27","123","169",""
"4622"," ","psychophysics","65","317827","0.0-65.0","4276","key"," ","16.68301449275358","500","250","bis","250","25","30","294","238",""
"14062"," ","psychophysics","66","331891","0.0-66.0","4276","key"," ","16.683276722090213","500","250","bis","290","-9","-23","274","298",""
"1790"," ","psychophysics","67","333683","0.0-67.0","4276","key"," ","16.682682242990847","500","250","bis","142","-2","30","124","124",""
"5182"," ","psychophysics","68","338868","0.0-68.0","4276","key"," ","16.6831132686084","500","250","bis","274","7","14","200","292",""
"4909"," ","psychophysics","69","343779","0.0-69.0","4276","key"," ","16.683054421768805","500","250","bis","185","-7","28","109","210",""
"7582"," ","psychophysics","70","351363","0.0-70.0","4276","key"," ","16.682958057395155","500","250","bis","153","23","-10","143","147",""
"7390"," ","psychophysics","71","358757","0.0-71.0","4276","key"," ","16.68322347629798","500","250","bis","251","4","-8","213","196",""
"6589"," ","psychophysics","72","365348","0.0-72.0","4276","key"," ","16.68354822335018","500","250","bis","252","1","-24","186","241",""
"4638"," ","psychophysics","73","369988","0.0-73.0","4276","key"," ","16.684075812274372","500","250","bis","324","-25","10","244","289",""
"18574"," ","psychophysics","74","388564","0.0-74.0","4276","key"," ","16.683523381294947","500","250","bis","154","-25","-11","288","108",""
"718"," ","psychophysics","75","389284","0.0-75.0","4276","key"," ","16.683095238095294","500","250","inst","","","","","",""
"1693"," ","psychophysics","76","390980","0.0-76.0","4276","key"," ","16.683049504950038","500","250","instZol0","0","0","0","0","",""
"7070"," ","psychophysics","77","398052","0.0-77.0","4276","key"," ","16.683295508274334","500","250","instZol1","2.7755575615628914e-17","0","0","-1.3","",""
"15261"," ","psychophysics","78","413316","0.0-78.0","4276","key"," ","16.68337527352302","500","250","instZol2","-1.7999999999999998","0","0","2","",""
"558"," ","psychophysics","79","413876","0.0-79.0","4276","key"," ","16.680281250000917","500","250","inst","","","","","",""
"13612"," ","psychophysics","80","427493","0.0-80.0","4276","key"," ","16.68312377450981","500","250","zol","-1.6500000000000006","-19","28","0.05","",""
"35933"," ","psychophysics","81","463429","0.0-81.0","4276","key"," ","16.68322944728287","500","250","zol","-1.6200000000000006","-25","6","0.72","",""
"11868"," ","psychophysics","82","475300","0.0-82.0","4276","key"," ","16.68327887323939","500","250","zol","-1.03","-24","-15","-0.07","",""
"10573"," ","psychophysics","83","485875","0.0-83.0","4276","key"," ","16.68316745655609","500","250","zol","-1.35","-15","-7","-0.45","",""
"8574"," ","psychophysics","84","494451","0.0-84.0","4276","key"," ","16.683350877193","500","250","zol","-1.3300000000000003","21","-1","0.73","",""
"26461"," ","psychophysics","85","520915","0.0-85.0","4276","key"," ","16.683271293375384","500","250","zol","-1.5900000000000003","29","-9","-0.11","",""
"20540"," ","psychophysics","86","541460","0.0-86.0","4276","key"," ","16.683389926888683","500","250","zol","-1.29","24","-1","-0.61","",""
"26893"," ","psychophysics","87","568356","0.0-87.0","4276","key"," ","16.683371198013635","500","250","zol","-2.160000000000001","-14","-29","0.66","",""
"11581"," ","psychophysics","88","579940","0.0-88.0","4276","key"," ","16.683613275613368","500","250","zol","-3.040000000000002","3","-26","0.34","",""
"28940"," ","psychophysics","89","608883","0.0-89.0","4276","key"," ","16.683317185697792","500","250","zol","-2.4400000000000013","-10","-12","-0.26","",""
"18940"," ","psychophysics","90","627827","0.0-90.0","4276","key"," ","16.68356123348023","500","250","zol","-1.19","8","22","-0.51","",""
"12045"," ","psychophysics","91","639875","0.0-91.0","4276","key"," ","16.683800277392535","500","250","zol","-1.5400000000000003","-16","5","0.24","",""
"8173"," ","psychophysics","92","648051","0.0-92.0","4276","key"," ","16.683370143149176","500","250","zol","-1.8800000000000006","15","-14","-0.12","",""
"4413"," ","psychophysics","93","652467","0.0-93.0","4276","key"," ","16.68344696969672","500","250","zol","-1.7400000000000007","-5","18","0.34","",""
"11453"," ","psychophysics","94","663923","0.0-94.0","4276","key"," ","16.683281751824747","500","250","zol","-1.15","-27","-28","0.75","",""
"877"," ","psychophysics","95","664803","0.0-95.0","4276","key"," ","16.685615384613182","500","250","inst","","","","","",""
"3246"," ","psychophysics","96","668051","0.0-96.0","4276","key"," ","16.683257731958893","500","250","instPz0","50","","","50","50",""
"3599"," ","psychophysics","97","671652","0.0-97.0","4276","key"," ","16.682651162790783","500","250","instPz1","58","","","25","50",""
"2013"," ","psychophysics","98","673667","0.0-98.0","4276","key"," ","16.68229411764681","500","250","instPz2","28","","","15","25",""
"8027"," ","psychophysics","99","681699","0.0-99.0","4276","key"," ","16.683168399168505","500","250","instPz3","15","","","15","25",""
"1981"," ","psychophysics","100","683683","0.0-100.0","4276","key"," ","16.685830508474204","500","250","instPz4","15","","","15","30",""
"911"," ","psychophysics","101","684595","0.0-101.0","4276","key"," ","16.684528301885123","500","250","inst","","","","","",""
"7565"," ","psychophysics","102","692163","0.0-102.0","4276","key"," ","16.682750551876556","500","250","pz","59","","","15","39",""
"4286"," ","psychophysics","103","696451","0.0-103.0","4276","key"," ","16.683687499999905","500","250","pz","54","","","15","37",""
"3470"," ","psychophysics","104","699923","0.0-104.0","4276","key"," ","16.684178743961354","500","250","pz","31","","","15","24",""
"3710"," ","psychophysics","105","703635","0.0-105.0","4276","key"," ","16.682846846846605","500","250","pz","54","","","15","37",""
"3710"," ","psychophysics","106","707347","0.0-106.0","4276","key"," ","16.683244343891285","500","250","pz","49","","","15","24",""
"6014"," ","psychophysics","107","713363","0.0-107.0","4276","key"," ","16.683333333333334","500","250","pz","44","","","15","25",""
"4526"," ","psychophysics","108","717891","0.0-108.0","4276","key"," ","16.68438518518513","500","250","pz","53","","","15","28",""
"5230"," ","psychophysics","109","723123","0.0-109.0","4276","key"," ","16.683361022364192","500","250","pz","65","","","15","50",""
"8974"," ","psychophysics","110","732099","0.0-110.0","4276","key"," ","16.683405959031553","500","250","pz","60","","","15","46",""
"2638"," ","psychophysics","111","734739","0.0-111.0","4276","key"," ","16.683203821656278","500","250","pz","31","","","15","25",""
"3518"," ","psychophysics","112","738259","0.0-112.0","4276","key"," ","16.682833333333424","500","250","pz","54","","","15","40",""
"3614"," ","psychophysics","113","741875","0.0-113.0","4276","key"," ","16.683310185185057","500","250","pz","57","","","15","37",""
"5326"," ","psychophysics","114","747203","0.0-114.0","4276","key"," ","16.68390880503147","500","250","pz","84","","","15","58",""
"5469"," ","psychophysics","115","752675","0.0-115.0","4276","key"," ","16.683675840978342","500","250","pz","58","","","15","38",""
"4702"," ","psychophysics","116","757379","0.0-116.0","4276","key"," ","16.683790035587254","500","250","pz","78","","","15","51",""
"718"," ","psychophysics","117","758099","0.0-117.0","4276","key"," ","16.68752380952494","500","250","inst","","","","","",""
"4206"," ","psychophysics","118","762307","0.0-118.0","4276","key"," ","16.682840637449896","500","250","instTilt0","-5","","","-5","-5","2"
"2460"," ","psychophysics","119","764771","0.0-119.0","4276","key"," ","16.683938775510136","500","250","instTilt1","-11","","","5","-5","2"
"3759"," ","psychophysics","120","768532","0.0-120.0","4276","key"," ","16.683382222222473","500","250","instTilt2","-7","","","5","-5","2"
"1868"," ","psychophysics","121","770403","0.0-121.0","4276","key"," ","16.685099099098856","500","250","instTilt","3","","","","9","2"
"2862"," ","psychophysics","122","773267","0.0-122.0","4276","key"," ","16.684288235294275","500","250","instTilt","3","","","","9","1"
"493"," ","psychophysics","123","773763","0.0-123.0","4276","key"," ","16.68531034482996","500","250","inst","","","","","",""
"2893"," ","psychophysics","124","776659","0.0-124.0","4276","key"," ","16.68369942196548","500","250","tilt","-6","","","","-3","1"
"1998"," ","psychophysics","125","778658","0.0-125.0","4276","key"," ","16.681117647058457","500","250","tilt","7","","","","9","1"
"2846"," ","psychophysics","126","781506","0.0-126.0","4276","key"," ","16.682946745561814","500","250","tilt","-5","","","","-6","0"
"4270"," ","psychophysics","127","785779","0.0-127.0","4276","key"," ","16.68377647058828","500","250","tilt","-3","","","","-5","0"
"1836"," ","psychophysics","128","787618","0.0-128.0","4276","key"," ","16.681890909091187","500","250","tilt","1","","","","2","1"
"4094"," ","psychophysics","129","791714","0.0-129.0","4276","key"," ","16.68249180327889","500","250","tilt","4","","","","9","1"
"4990"," ","psychophysics","130","796706","0.0-130.0","4276","key"," ","16.682567114094052","500","250","tilt","-6","","","","-3","1"
"2812"," ","psychophysics","131","799522","0.0-131.0","4276","key"," ","16.682827380952187","500","250","tilt","3","","","","8","1"
"4254"," ","psychophysics","132","803778","0.0-132.0","4276","key"," ","16.683259842519952","500","250","tilt","4","","","","8","0"
"5358"," ","psychophysics","133","809139","0.0-133.0","4276","key"," ","16.68294080996899","500","250","tilt","7","","","","10","0"
"8029"," ","psychophysics","134","817170","0.0-134.0","4276","key"," ","16.682810416666566","500","250","tilt","1","","","","4","1"
"6701"," ","psychophysics","135","823874","0.0-135.0","4276","key"," ","16.68310972568585","500","250","tilt","-6","","","","-7","0"
"1886"," ","psychophysics","136","825762","0.0-136.0","4276","key"," ","16.683196428570746","500","250","tilt","4","","","","6","0"
"2206"," ","psychophysics","137","827970","0.0-137.0","4276","key"," ","16.682305343511324","500","250","tilt","-8","","","","-5","0"
"3101"," ","psychophysics","138","831074","0.0-138.0","4276","key"," ","16.682837837837585","500","250","tilt","-13","","","","-10","0"
"1484"," ","psychophysics","139","832562","0.0-139.0","4276","key"," ","16.68441573033643","500","250","inst","","","","","",""
"15726"," ","psychophysics","140","848291","0.0-140.0","4276","key"," ","16.68336238044633","500","250","instPog0","160","0","0","190","160",""
"4958"," ","psychophysics","141","853251","0.0-141.0","4276","key"," ","16.682498316498478","500","250","instPog1","170","0","0","190","160",""
"5246"," ","psychophysics","142","858499","0.0-142.0","4276","key"," ","16.683370607028813","500","250","instPog2","181","0","0","190","160",""
"542"," ","psychophysics","143","859043","0.0-143.0","4276","key"," ","16.681531250000262","500","250","inst","","","","","",""
"7070"," ","psychophysics","144","866115","0.0-144.0","4276","key"," ","16.683094562647806","500","250","pog","216","0","0","140","196",""
"5854"," ","psychophysics","145","871971","0.0-145.0","4276","key"," ","16.68341142857148","500","250","pog","220","0","0","110","198",""
"7822"," ","psychophysics","146","879795","0.0-146.0","4276","key"," ","16.683346153846117","500","250","pog","202","0","0","145","176",""
"7230"," ","psychophysics","147","887027","0.0-147.0","4276","key"," ","16.68359953703718","500","250","pog","170","0","0","233","135",""
"2238"," ","psychophysics","148","889267","0.0-148.0","4276","key"," ","16.68373684210552","500","250","pog","204","0","0","197","188",""
"6477"," ","psychophysics","149","895747","0.0-149.0","4276","key"," ","16.683417525773113","500","250","pog","161","0","0","204","140",""
"8190"," ","psychophysics","150","903938","0.0-150.0","4276","key"," ","16.683702040816257","500","250","pog","161","0","0","184","140",""
"4990"," ","psychophysics","151","908930","0.0-151.0","4276","key"," ","16.68363758389277","500","250","pog","138","0","0","185","122",""
"8782"," ","psychophysics","152","917714","0.0-152.0","4276","key"," ","16.682678707224404","500","250","pog","174","0","0","91","180",""
"15854"," ","psychophysics","153","933570","0.0-153.0","4276","key"," ","16.683209694415215","500","250","pog","150","0","0","101","127",""
"3550"," ","psychophysics","154","937122","0.0-154.0","4276","key"," ","16.684400943396195","500","250","pog","212","0","0","215","187",""
"1902"," ","psychophysics","155","939026","0.0-155.0","4276","key"," ","16.683938053097634","500","250","pog","158","0","0","162","130",""
"5470"," ","psychophysics","156","944498","0.0-156.0","4276","key"," ","16.683125382262947","500","250","pog","192","0","0","215","161",""
"9918"," ","psychophysics","157","954418","0.0-157.0","4276","key"," ","16.683281144781255","500","250","pog","158","0","0","159","150",""
"2414"," ","psychophysics","158","956834","0.0-158.0","4276","key"," ","16.685258741258526","500","250","pog","196","0","0","183","195",""
"573"," ","psychophysics","159","957410","0.0-159.0","4276","key"," ","16.690117647059893","500","250","inst","","","","","",""
"926"," ","psychophysics","160","958338","0.0-160.0","4276","key"," ","16.683145454545","500","250","instML0","0","0","0","0","150","150"
"6029"," ","psychophysics","161","964370","0.0-161.0","4276","key"," ","16.683027777777816","500","250","instML1","0","0","0","-60","120","180"
"3885"," ","psychophysics","162","968258","0.0-162.0","4276","key"," ","16.684163793103554","500","250","instML2","36","0","0","60","180","120"
"2830"," ","psychophysics","163","971090","0.0-163.0","4276","key"," ","16.684988165680682","500","250","instML3","-96","0","0","-60","120","180"
"734"," ","psychophysics","164","971826","0.0-164.0","4276","key"," ","16.68762790697605","500","250","inst","","","","","",""
"8783"," ","psychophysics","165","980611","0.0-165.0","4276","key"," ","16.683450570342195","500","250","ml","29","0","0","-45","108","153"
"7581"," ","psychophysics","166","988194","0.0-166.0","4276","key"," ","16.68272847682109","500","250","ml","32","0","0","8","164","156"
"8189"," ","psychophysics","167","996386","0.0-167.0","4276","key"," ","16.683204081632454","500","250","ml","45","0","0","5","193","188"
"5534"," ","psychophysics","168","1001922","0.0-168.0","4276","key"," ","16.683531722054237","500","250","ml","53","0","0","-61","121","182"
"4078"," ","psychophysics","169","1006002","0.0-169.0","4276","key"," ","16.68435655737708","500","250","ml","64","0","0","-50","117","167"
"17901"," ","psychophysics","170","1023907","0.0-170.0","4276","key"," ","16.683508395522406","500","250","ml","25","0","0","15","178","163"
"2782"," ","psychophysics","171","1026690","0.0-171.0","4276","key"," ","16.682873493975663","500","250","ml","36","0","0","50","191","141"
"4158"," ","psychophysics","172","1030851","0.0-172.0","4276","key"," ","16.682987903226017","500","250","ml","41","0","0","73","179","106"
"5389"," ","psychophysics","173","1036243","0.0-173.0","4276","key"," ","16.68331366459628","500","250","ml","34","0","0","-2","195","197"
"7662"," ","psychophysics","174","1043908","0.0-174.0","4276","key"," ","16.683276688453056","500","250","ml","5","0","0","-3","129","132"
"4317"," ","psychophysics","175","1048227","0.0-175.0","4276","key"," ","16.684097276264005","500","250","ml","29","0","0","-7","180","187"
"3933"," ","psychophysics","176","1052163","0.0-176.0","4276","key"," ","16.683697872340403","500","250","ml","35","0","0","27","141","114"
"7292"," ","psychophysics","177","1059459","0.0-177.0","4276","key"," ","16.68294508009137","500","250","ml","16","0","0","-32","122","154"
"8205"," ","psychophysics","178","1067667","0.0-178.0","4276","key"," ","16.683124236252286","500","250","ml","37","0","0","9","195","186"
"2398"," ","psychophysics","179","1070067","0.0-179.0","4276","key"," ","16.683881118882226","500","250","ml","-9","0","0","-89","107","196"
