"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","jitterX","jitterY","start","parA","parB"
"3484"," ","psychophysics","129","1819843","0.0-129.0","`4243","key"," ","16.683360576922915","500","250","tilt","-4","","","","-6","0"
"3404"," ","psychophysics","130","1823250","0.0-130.0","`4243","key"," ","16.683294117647023","500","250","tilt","-5","","","","-5","1"
"4094"," ","psychophysics","131","1827346","0.0-131.0","`4243","key"," ","16.6834999999999","500","250","tilt","-5","","","","-7","0"
"2462"," ","psychophysics","132","1829810","0.0-132.0","`4243","key"," ","16.68335374149646","500","250","tilt","-4","","","","-1","1"
"5101"," ","psychophysics","133","1834914","0.0-133.0","`4243","key"," ","16.683396721311432","500","250","tilt","-2","","","","2","1"
"7198"," ","psychophysics","134","1842115","0.0-134.0","`4243","key"," ","16.683376744185942","500","250","tilt","-8","","","","-7","1"
"2027"," ","psychophysics","135","1844146","0.0-135.0","`4243","key"," ","16.683264462808378","500","250","tilt","0","","","","1","1"
"2766"," ","psychophysics","136","1846914","0.0-136.0","`4243","key"," ","16.683375757575657","500","250","tilt","3","","","","-1","0"
"4045"," ","psychophysics","137","1850962","0.0-137.0","`4243","key"," ","16.683438016528896","500","250","tilt","-3","","","","-5","0"
"2078"," ","psychophysics","138","1853042","0.0-138.0","`4243","key"," ","16.683341463414454","500","250","tilt","-2","","","","-5","0"
"812"," ","psychophysics","139","1853858","0.0-139.0","`4243","key"," ","16.684124999999767","500","250","inst","","","","","",""
"6876"," ","psychophysics","140","1860738","0.0-140.0","`4243","key"," ","16.68329126213607","500","250","instPog0","160","0","0","190","160",""
"16286"," ","psychophysics","141","1877026","0.0-141.0","`4243","key"," ","16.68336205128222","500","250","instPog1","166","0","0","190","160",""
"3966"," ","psychophysics","142","1880994","0.0-142.0","`4243","key"," ","16.683362869199026","500","250","instPog2","182","0","0","190","160",""
"670"," ","psychophysics","143","1881666","0.0-143.0","`4243","key"," ","16.68330769231304","500","250","inst","","","","","",""
"7182"," ","psychophysics","144","1888850","0.0-144.0","`4243","key"," ","16.68334651162772","500","250","pog","166","0","0","239","151",""
"9886"," ","psychophysics","145","1898739","0.0-145.0","`4243","key"," ","16.68336717428107","500","250","pog","182","0","0","98","165",""
"7325"," ","psychophysics","146","1906066","0.0-146.0","`4243","key"," ","16.683353075171038","500","250","pog","172","0","0","210","153",""
"5662"," ","psychophysics","147","1911730","0.0-147.0","`4243","key"," ","16.683355029586277","500","250","pog","159","0","0","145","138",""
"5006"," ","psychophysics","148","1916738","0.0-148.0","`4243","key"," ","16.683334448160664","500","250","pog","166","0","0","123","142",""
"5708"," ","psychophysics","149","1922450","0.0-149.0","`4243","key"," ","16.683307017544177","500","250","pog","168","0","0","136","148",""
"3278"," ","psychophysics","150","1925730","0.0-150.0","`4243","key"," ","16.68345641025748","500","250","pog","171","0","0","188","151",""
"6604"," ","psychophysics","151","1932338","0.0-151.0","`4243","key"," ","16.683389873417756","500","250","pog","206","0","0","229","183",""
"7308"," ","psychophysics","152","1939650","0.0-152.0","`4243","key"," ","16.68336073059342","500","250","pog","218","0","0","133","196",""
"7904"," ","psychophysics","153","1947556","0.0-153.0","`4243","key"," ","16.68335729386868","500","250","pog","209","0","0","155","190",""
"7038"," ","psychophysics","154","1954596","0.0-154.0","`4243","key"," ","16.683389548693437","500","250","pog","182","0","0","154","163",""
"3996"," ","psychophysics","155","1958594","0.0-155.0","`4243","key"," ","16.683378151259895","500","250","pog","152","0","0","165","122",""
"2686"," ","psychophysics","156","1961282","0.0-156.0","`4243","key"," ","16.68336249999993","500","250","pog","174","0","0","180","153",""
"2350"," ","psychophysics","157","1963634","0.0-157.0","`4243","key"," ","16.683407142856492","500","250","pog","224","0","0","232","197",""
"7613"," ","psychophysics","158","1971250","0.0-158.0","`4243","key"," ","16.68331359649126","500","250","pog","200","0","0","238","170",""
"1296"," ","psychophysics","159","1972549","0.0-159.0","`4243","key"," ","16.68340259740226","500","250","inst","","","","","",""
"8235"," ","psychophysics","160","1980786","0.0-160.0","`4243","key"," ","16.683369918698936","500","250","instML0","0","0","0","0","150","150"
"6300"," ","psychophysics","161","1987090","0.0-161.0","`4243","key"," ","16.683389920424496","500","250","instML1","2","0","0","-60","120","180"
"6813"," ","psychophysics","162","1993906","0.0-162.0","`4243","key"," ","16.683355392157168","500","250","instML2","8","0","0","60","180","120"
"6221"," ","psychophysics","163","2000130","0.0-163.0","`4243","key"," ","16.683373655914203","500","250","instML3","30","0","0","-60","120","180"
"862"," ","psychophysics","164","2000994","0.0-164.0","`4243","key"," ","16.683392156860517","500","250","inst","","","","","",""
"5229"," ","psychophysics","165","2006226","0.0-165.0","`4243","key"," ","16.683362179487283","500","250","ml","31","0","0","-29","142","171"
"6492"," ","psychophysics","166","2012722","0.0-166.0","`4243","key"," ","16.6833701799486","500","250","ml","15","0","0","-13","104","117"
"3997"," ","psychophysics","167","2016722","0.0-167.0","`4243","key"," ","16.683348739496235","500","250","ml","37","0","0","53","181","128"
"7159"," ","psychophysics","168","2023890","0.0-168.0","`4243","key"," ","16.683344988345052","500","250","ml","10","0","0","-50","104","154"
"7231"," ","psychophysics","169","2031124","0.0-169.0","`4243","key"," ","16.683436489607022","500","250","ml","28","0","0","66","170","104"
"4476"," ","psychophysics","170","2035602","0.0-170.0","`4243","key"," ","16.68346067415707","500","250","ml","18","0","0","8","135","127"
"4158"," ","psychophysics","171","2039762","0.0-171.0","`4243","key"," ","16.6832217741936","500","250","ml","20","0","0","-2","141","143"
"5501"," ","psychophysics","172","2045266","0.0-172.0","`4243","key"," ","16.68343768996968","500","250","ml","32","0","0","-46","139","185"
"10700"," ","psychophysics","173","2055970","0.0-173.0","`4243","key"," ","16.68339625585028","500","250","ml","35","0","0","-73","118","191"
"4830"," ","psychophysics","174","2060802","0.0-174.0","`4243","key"," ","16.683460207612523","500","250","ml","35","0","0","-25","148","173"
"5918"," ","psychophysics","175","2066722","0.0-175.0","`4243","key"," ","16.683365439093823","500","250","ml","34","0","0","12","189","177"
"4156"," ","psychophysics","176","2070882","0.0-176.0","`4243","key"," ","16.683208835341155","500","250","ml","22","0","0","4","121","117"
"6062"," ","psychophysics","177","2076946","0.0-177.0","`4243","key"," ","16.68331215469596","500","250","ml","31","0","0","-17","173","190"
"10462"," ","psychophysics","178","2087410","0.0-178.0","`4243","key"," ","16.683404153354612","500","250","ml","25","0","0","-9","145","154"
"5628"," ","psychophysics","179","2093042","0.0-179.0","`4243","key"," ","16.683382789317644","500","250","ml","33","0","0","77","193","116"
