"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","jitterX","jitterY","start","parA","parB"
"7788","{""pid"":""4224""}","survey-text","0","7800","0.0-0.0","4224","","","","","","","","","","","",""
"18837"," ","psychophysics","1","26647","0.0-1.0","4224","key"," ","16.68317699115044","500","250","inst","","","","","",""
"4301"," ","psychophysics","2","30950","0.0-2.0","4224","key"," ","16.68373151750973","500","250","sample1","","","","","",""
"10542"," ","psychophysics","3","41494","0.0-3.0","4224","key"," ","16.682985736925517","500","250","sample2","100","","","","",""
"6350"," ","psychophysics","4","47847","0.0-4.0","4224","key"," ","16.682757894736852","500","250","sample3","100","","","","",""
"7645"," ","psychophysics","5","55494","0.0-5.0","4224","key"," ","16.682908096280087","500","250","sample4","100","","","","",""
"2510"," ","psychophysics","6","58006","0.0-6.0","4224","key"," ","16.68573999999998","500","250","sample5","","","","","",""
"6494"," ","psychophysics","7","64502","0.0-7.0","4224","key"," ","16.683817010309287","500","250","sample7","502","","","","",""
"3982"," ","psychophysics","8","68486","0.0-8.0","4224","key"," ","16.684159663865554","500","250","inst","","","","","",""
"5264"," ","psychophysics","9","73752","0.0-9.0","4224","key"," ","16.683749206349233","500","250","inst","","","","","",""
"5421"," ","psychophysics","10","79175","0.0-10.0","4224","key"," ","16.68379629629626","500","250","inst","","","","","",""
"1133"," ","psychophysics","11","80310","0.0-11.0","4224","key"," ","16.687985074626884","500","250","inst","","","","","",""
"1086"," ","psychophysics","12","81398","0.0-12.0","4224","key"," ","16.684593749999976","500","250","inst","","","","","",""
"7966"," ","psychophysics","13","89366","0.0-13.0","4224","key"," ","16.683367647058816","500","250","instBr0","-15","0","0","0","300",""
"14046"," ","psychophysics","14","103416","0.0-14.0","4224","key"," ","16.68323396674584","500","250","instBr1","-13","0","0","-40","300",""
"7037"," ","psychophysics","15","110454","0.0-15.0","4224","key"," ","16.68386190476189","500","250","instBr2","-17","0","0","40","300",""
"7260"," ","psychophysics","16","117718","0.0-16.0","4224","key"," ","16.68409885057471","500","250","instBr3","-23","0","0","40","300",""
"1198"," ","psychophysics","17","118918","0.0-17.0","4224","key"," ","16.685028169014117","500","250","inst","","","","","",""
"5534"," ","psychophysics","18","124454","0.0-18.0","4224","key"," ","16.683205438066476","500","250","br","-30","28","-2","1","300",""
"5166"," ","psychophysics","19","129622","0.0-19.0","4224","key"," ","16.68325000000002","500","250","br","-28","17","-9","14","300",""
"4877"," ","psychophysics","20","134502","0.0-20.0","4224","key"," ","16.682561643835633","500","250","br","-30","-10","-30","0","300",""
"4958"," ","psychophysics","21","139462","0.0-21.0","4224","key"," ","16.682486486486496","500","250","br","-24","-23","26","8","300",""
"958"," ","psychophysics","22","140422","0.0-22.0","4224","key"," ","16.682789473684622","500","250","br","-37","5","11","-37","300",""
"5502"," ","psychophysics","23","145926","0.0-23.0","4224","key"," ","16.683781155015218","500","250","br","-18","26","24","12","300",""
"3679"," ","psychophysics","24","149606","0.0-24.0","4224","key"," ","16.683242009132307","500","250","br","-31","15","-11","-32","300",""
"4992"," ","psychophysics","25","154600","0.0-25.0","4224","key"," ","16.682598662207386","500","250","br","-28","-9","4","14","300",""
"5212"," ","psychophysics","26","159814","0.0-26.0","4224","key"," ","16.682762057877838","500","250","br","-29","15","-3","-48","300",""
"846"," ","psychophysics","27","160662","0.0-27.0","4224","key"," ","16.681140000000013","500","250","br","-34","-8","-2","-34","300",""
"6654"," ","psychophysics","28","167318","0.0-28.0","4224","key"," ","16.682909547738717","500","250","br","-26","-17","21","15","300",""
"3518"," ","psychophysics","29","170838","0.0-29.0","4224","key"," ","16.68269523809528","500","250","br","-30","-14","-19","-32","300",""
"3838"," ","psychophysics","30","174678","0.0-30.0","4224","key"," ","16.68408296943231","500","250","br","-26","6","-1","-9","300",""
"3534"," ","psychophysics","31","178214","0.0-31.0","4224","key"," ","16.68365876777255","500","250","br","-23","24","1","14","300",""
"1934"," ","psychophysics","32","180150","0.0-32.0","4224","key"," ","16.68126086956523","500","250","br","-22","-25","14","-21","300",""
"782"," ","psychophysics","33","180934","0.0-33.0","4224","key"," ","16.684000000000157","500","250","inst","","","","","",""
"1647"," ","psychophysics","34","182582","0.0-34.0","4224","key"," ","16.683663265306233","500","250","instEB0","40","0","0","40","40",""
"15758"," ","psychophysics","35","198342","0.0-35.0","4224","key"," ","16.683325556733816","500","250","instEB1","72","0","0","30","70",""
"17260"," ","psychophysics","36","215606","0.0-36.0","4224","key"," ","16.68342359767892","500","250","instEB2","49","0","0","60","40",""
"13134"," ","psychophysics","37","228742","0.0-37.0","4224","key"," ","16.68303684879287","500","250","instEB3","72","0","0","45","65",""
"19678"," ","psychophysics","38","248422","0.0-38.0","4224","key"," ","16.6833064516129","500","250","instEB4","70","0","0","45","65",""
"862"," ","psychophysics","39","249286","0.0-39.0","4224","key"," ","16.683450980392152","500","250","inst","","","","","",""
"5663"," ","psychophysics","40","254951","0.0-40.0","4224","key"," ","16.68433333333334","500","250","eb","52","0","0","28","42",""
"11709"," ","psychophysics","41","266662","0.0-41.0","4224","key"," ","16.683676176890135","500","250","eb","45","0","0","30","36",""
"1134"," ","psychophysics","42","267797","0.0-42.0","4224","key"," ","16.686328358208907","500","250","eb","41","0","0","41","29",""
"4974"," ","psychophysics","43","272774","0.0-43.0","4224","key"," ","16.683848484848493","500","250","eb","61","0","0","36","47",""
"3086"," ","psychophysics","44","275862","0.0-44.0","4224","key"," ","16.683532608695437","500","250","eb","41","0","0","43","30",""
"3854"," ","psychophysics","45","279718","0.0-45.0","4224","key"," ","16.683491304347736","500","250","eb","60","0","0","38","44",""
"2334"," ","psychophysics","46","282054","0.0-46.0","4224","key"," ","16.68341007194249","500","250","eb","48","0","0","40","41",""
"6061"," ","psychophysics","47","288117","0.0-47.0","4224","key"," ","16.68339393939406","500","250","eb","42","0","0","54","34",""
"1278"," ","psychophysics","48","289397","0.0-48.0","4224","key"," ","16.687453333333444","500","250","eb","36","0","0","35","32",""
"7100"," ","psychophysics","49","296501","0.0-49.0","4224","key"," ","16.683647058823503","500","250","eb","62","0","0","39","51",""
"3166"," ","psychophysics","50","299669","0.0-50.0","4224","key"," ","16.683497354497568","500","250","eb","30","0","0","29","26",""
"4528"," ","psychophysics","51","304199","0.0-51.0","4224","key"," ","16.68216605166062","500","250","eb","48","0","0","26","40",""
"765"," ","psychophysics","52","304967","0.0-52.0","4224","key"," ","16.685333333332608","500","250","eb","50","0","0","50","39",""
"3885"," ","psychophysics","53","308854","0.0-53.0","4224","key"," ","16.68325862068967","500","250","eb","33","0","0","40","26",""
"1885"," ","psychophysics","54","310741","0.0-54.0","4224","key"," ","16.685196428571153","500","250","eb","39","0","0","41","30",""
"766"," ","psychophysics","55","311509","0.0-55.0","4224","key"," ","16.6873111111099","500","250","inst","","","","","",""
"7230"," ","psychophysics","56","318741","0.0-56.0","4224","key"," ","16.68354398148154","500","250","instBis0","148","0","0","110","150",""
"6814"," ","psychophysics","57","325557","0.0-57.0","4224","key"," ","16.682647058823576","500","250","instBis1","118","0","0","110","150",""
"5742"," ","psychophysics","58","331301","0.0-58.0","4224","key"," ","16.68313702623904","500","250","instBis2","89","-13","1","147","101",""
"655"," ","psychophysics","59","331958","0.0-59.0","4224","key"," ","16.68507894736831","500","250","inst","","","","","",""
"4654"," ","psychophysics","60","336614","0.0-60.0","4224","key"," ","16.683942652329566","500","250","bis","192","-9","-5","276","199",""
"1069"," ","psychophysics","61","337685","0.0-61.0","4224","key"," ","16.68774603174663","500","250","bis","220","21","28","220","262",""
"1471"," ","psychophysics","62","339157","0.0-62.0","4224","key"," ","16.68381609195367","500","250","bis","100","23","16","100","111",""
"3438"," ","psychophysics","63","342597","0.0-63.0","4224","key"," ","16.682487804877923","500","250","bis","216","21","29","256","209",""
"4718"," ","psychophysics","64","347318","0.0-64.0","4224","key"," ","16.68241134751774","500","250","bis","144","-16","-16","116","185",""
"1902"," ","psychophysics","65","349222","0.0-65.0","4224","key"," ","16.681955752212275","500","250","bis","151","-5","23","167","153",""
"5070"," ","psychophysics","66","354294","0.0-66.0","4224","key"," ","16.683438943894565","500","250","bis","195","26","-15","123","232",""
"2414"," ","psychophysics","67","356710","0.0-67.0","4224","key"," ","16.68447222222231","500","250","bis","212","-16","11","190","282",""
"1646"," ","psychophysics","68","358358","0.0-68.0","4224","key"," ","16.684020408163114","500","250","bis","194","-5","-6","212","210",""
"1886"," ","psychophysics","69","360246","0.0-69.0","4224","key"," ","16.682089285714547","500","250","bis","224","22","-18","208","278",""
"3871"," ","psychophysics","70","364118","0.0-70.0","4224","key"," ","16.683792207792234","500","250","bis","195","22","1","277","181",""
"5662"," ","psychophysics","71","369782","0.0-71.0","4224","key"," ","16.683020648967535","500","250","bis","273","-3","-11","209","297",""
"4222"," ","psychophysics","72","374006","0.0-72.0","4224","key"," ","16.683388888888803","500","250","bis","151","27","-26","123","223",""
"5968"," ","psychophysics","73","379975","0.0-73.0","4224","key"," ","16.683086834733956","500","250","bis","112","13","-14","272","106",""
"3373"," ","psychophysics","74","383350","0.0-74.0","4224","key"," ","16.6832437810945","500","250","bis","155","-7","11","229","135",""
"559"," ","psychophysics","75","383910","0.0-75.0","4224","key"," ","16.687468750000335","500","250","inst","","","","","",""
"2573"," ","psychophysics","76","386486","0.0-76.0","4224","key"," ","16.68331818181799","500","250","instZol0","0","0","0","0","",""
"4974"," ","psychophysics","77","391462","0.0-77.0","4224","key"," ","16.683932659932747","500","250","instZol1","0.20000000000000004","0","0","-1.3","",""
"19293"," ","psychophysics","78","410757","0.0-78.0","4224","key"," ","16.68335813148789","500","250","instZol2","-2.900000000000001","0","0","2","",""
"574"," ","psychophysics","79","411333","0.0-79.0","4224","key"," ","16.68439393939281","500","250","inst","","","","","",""
