"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","jitterX","jitterY","start","parA","parB"
"635578","{""pid"":""4203""}","survey-text","0","635589","0.0-0.0","4203","","","","","","","","","","","",""
"62549"," ","psychophysics","1","698147","0.0-1.0","4203","key"," ","16.683346759135762","500","250","inst","","","","","",""
"2762"," ","psychophysics","2","700914","0.0-2.0","4203","key"," ","16.682624242424428","500","250","sample1","","","","","",""
"9854"," ","psychophysics","3","710770","0.0-3.0","4203","key"," ","16.682940677966","500","250","sample2","102","","","","",""
"10430"," ","psychophysics","4","721201","0.0-4.0","4203","key"," ","16.683025641025615","500","250","sample3","98","","","","",""
"6542"," ","psychophysics","5","727745","0.0-5.0","4203","key"," ","16.683419437340312","500","250","sample4","102","","","","",""
"2813"," ","psychophysics","6","730561","0.0-6.0","4203","key"," ","16.68246428571417","500","250","sample5","","","","","",""
"7870"," ","psychophysics","7","738433","0.0-7.0","4203","key"," ","16.68322292993645","500","250","sample7","502","","","","",""
"2606"," ","psychophysics","8","741041","0.0-8.0","4203","key"," ","16.682632258064263","500","250","inst","","","","","",""
"4172"," ","psychophysics","9","745217","0.0-9.0","4203","key"," ","16.68406799999997","500","250","inst","","","","","",""
"2862"," ","psychophysics","10","748081","0.0-10.0","4203","key"," ","16.68325294117676","500","250","inst","","","","","",""
"1133"," ","psychophysics","11","749218","0.0-11.0","4203","key"," ","16.683617647057606","500","250","inst","","","","","",""
"845"," ","psychophysics","12","750065","0.0-12.0","4203","key"," ","16.67914285714149","500","250","inst","","","","","",""
"1596"," ","psychophysics","13","751665","0.0-13.0","4203","key"," ","16.683357894736783","500","250","instBr0","-15","0","0","0","300",""
"5886"," ","psychophysics","14","757553","0.0-14.0","4203","key"," ","16.683528409091114","500","250","instBr1","-13","0","0","-40","300",""
"3470"," ","psychophysics","15","761025","0.0-15.0","4203","key"," ","16.68415942029006","500","250","instBr2","-18","0","0","40","300",""
"7582"," ","psychophysics","16","768609","0.0-16.0","4203","key"," ","16.683398678414175","500","250","instBr3","-6","0","0","40","300",""
"846"," ","psychophysics","17","769457","0.0-17.0","4203","key"," ","16.68777999999933","500","250","inst","","","","","",""
"3918"," ","psychophysics","18","773377","0.0-18.0","4203","key"," ","16.68332478632448","500","250","br","-1","-30","3","37","300",""
"4158"," ","psychophysics","19","777537","0.0-19.0","4203","key"," ","16.682653225806256","500","250","br","-6","18","21","-4","300",""
"1566"," ","psychophysics","20","779105","0.0-20.0","4203","key"," ","16.685129032258736","500","250","br","-14","18","-2","-13","300",""
"5758"," ","psychophysics","21","784865","0.0-21.0","4203","key"," ","16.683325581395387","500","250","br","-23","24","0","-38","300",""
"3342"," ","psychophysics","22","788208","0.0-22.0","4203","key"," ","16.683330000000424","500","250","br","-9","-30","-12","26","300",""
"4910"," ","psychophysics","23","793120","0.0-23.0","4203","key"," ","16.682962457337908","500","250","br","-5","13","21","36","300",""
"3230"," ","psychophysics","24","796352","0.0-24.0","4203","key"," ","16.682854922279628","500","250","br","-5","-9","-3","47","300",""
"3806"," ","psychophysics","25","800160","0.0-25.0","4203","key"," ","16.68400881057277","500","250","br","-7","-16","1","39","300",""
"1870"," ","psychophysics","26","802032","0.0-26.0","4203","key"," ","16.684549549549423","500","250","br","-14","-18","-18","-11","300",""
"2253"," ","psychophysics","27","804288","0.0-27.0","4203","key"," ","16.682888888888474","500","250","br","-5","28","-5","7","300",""
"4206"," ","psychophysics","28","808496","0.0-28.0","4203","key"," ","16.68235856573704","500","250","br","-7","-18","19","20","300",""
"3326"," ","psychophysics","29","811824","0.0-29.0","4203","key"," ","16.68349999999992","500","250","br","-6","-26","-12","29","300",""
"3950"," ","psychophysics","30","815776","0.0-30.0","4203","key"," ","16.68264830508516","500","250","br","-18","15","10","-45","300",""
"1262"," ","psychophysics","31","817040","0.0-31.0","4203","key"," ","16.684333333334266","500","250","br","-28","-4","5","-30","300",""
"3182"," ","psychophysics","32","820224","0.0-32.0","4203","key"," ","16.682789473684725","500","250","br","-20","-25","-24","-31","300",""
"702"," ","psychophysics","33","820928","0.0-33.0","4203","key"," ","16.687390243901486","500","250","inst","","","","","",""
"1470"," ","psychophysics","34","822400","0.0-34.0","4203","key"," ","16.684862068965334","500","250","instEB0","40","0","0","40","40",""
"7295"," ","psychophysics","35","829697","0.0-35.0","4203","key"," ","16.68338672768882","500","250","instEB1","69","0","0","30","70",""
"6973"," ","psychophysics","36","836672","0.0-36.0","4203","key"," ","16.683400479616314","500","250","instEB2","43","0","0","60","40",""
"5326"," ","psychophysics","37","842000","0.0-37.0","4203","key"," ","16.683962264150942","500","250","instEB3","71","0","0","45","65",""
"4606"," ","psychophysics","38","846609","0.0-38.0","4203","key"," ","16.683265454545616","500","250","instEB4","68","0","0","45","65",""
"638"," ","psychophysics","39","847249","0.0-39.0","4203","key"," ","16.679421052630794","500","250","inst","","","","","",""
"2222"," ","psychophysics","40","849473","0.0-40.0","4203","key"," ","16.682848484848034","500","250","eb","36","0","0","27","31",""
"2910"," ","psychophysics","41","852385","0.0-41.0","4203","key"," ","16.683346820809486","500","250","eb","39","0","0","31","35",""
"3756"," ","psychophysics","42","856145","0.0-42.0","4203","key"," ","16.683071111111072","500","250","eb","40","0","0","24","35",""
"2366"," ","psychophysics","43","858513","0.0-43.0","4203","key"," ","16.683113475177432","500","250","eb","48","0","0","32","42",""
"3774"," ","psychophysics","44","862289","0.0-44.0","4203","key"," ","16.682195555555325","500","250","eb","36","0","0","44","31",""
"1375"," ","psychophysics","45","863666","0.0-45.0","4203","key"," ","16.684475609755836","500","250","eb","49","0","0","49","47",""
"4109"," ","psychophysics","46","867777","0.0-46.0","4203","key"," ","16.684057142856837","500","250","eb","25","0","0","50","24",""
"2782"," ","psychophysics","47","870561","0.0-47.0","4203","key"," ","16.68316867469855","500","250","eb","43","0","0","33","40",""
"1982"," ","psychophysics","48","872545","0.0-48.0","4203","key"," ","16.68418644067843","500","250","eb","50","0","0","48","43",""
"2270"," ","psychophysics","49","874817","0.0-49.0","4203","key"," ","16.684540740741177","500","250","eb","25","0","0","30","24",""
"2190"," ","psychophysics","50","877009","0.0-50.0","4203","key"," ","16.68312307692294","500","250","eb","34","0","0","33","29",""
"3756"," ","psychophysics","51","880769","0.0-51.0","4203","key"," ","16.683577777778005","500","250","eb","41","0","0","50","34",""
"3070"," ","psychophysics","52","883841","0.0-52.0","4203","key"," ","16.68319125683047","500","250","eb","54","0","0","41","51",""
"3310"," ","psychophysics","53","887153","0.0-53.0","4203","key"," ","16.682725888325333","500","250","eb","42","0","0","31","38",""
"2508"," ","psychophysics","54","889665","0.0-54.0","4203","key"," ","16.684979999999825","500","250","eb","43","0","0","35","37",""
"670"," ","psychophysics","55","890337","0.0-55.0","4203","key"," ","16.68382051282037","500","250","inst","","","","","",""
"4526"," ","psychophysics","56","894865","0.0-56.0","4203","key"," ","16.68363099630984","500","250","instBis0","150","0","0","110","150",""
"3246"," ","psychophysics","57","898113","0.0-57.0","4203","key"," ","16.68293782383435","500","250","instBis1","138","0","0","110","150",""
"11646"," ","psychophysics","58","909760","0.0-58.0","4203","key"," ","16.683571633237868","500","250","instBis2","164","-13","20","196","183",""
