"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","jitterX","jitterY","start","parA","parB"
"4357","{""pid"":""4219""}","survey-text","0","4370","0.0-0.0","4219","","","","","","","","","","","",""
"24356"," ","psychophysics","1","28736","0.0-1.0","4219","key"," ","16.683396988364134","500","250","inst","","","","","",""
"2749"," ","psychophysics","2","31487","0.0-2.0","4219","key"," ","16.684426829268286","500","250","sample1","","","","","",""
"11390"," ","psychophysics","3","42880","0.0-3.0","4219","key"," ","16.683681350954483","500","250","sample2","100","","","","",""
"7276"," ","psychophysics","4","50159","0.0-4.0","4219","key"," ","16.683899082568807","500","250","sample3","100","","","","",""
"14206"," ","psychophysics","5","64368","0.0-5.0","4219","key"," ","16.683416470588238","500","250","sample4","102","","","","",""
"4732"," ","psychophysics","6","69104","0.0-6.0","4219","key"," ","16.6835229681979","500","250","sample5","","","","","",""
"7998"," ","psychophysics","7","77104","0.0-7.0","4219","key"," ","16.68347599164929","500","250","sample7","502","","","","",""
"2894"," ","psychophysics","8","80000","0.0-8.0","4219","key"," ","16.682075581395406","500","250","inst","","","","","",""
"3916"," ","psychophysics","9","83920","0.0-9.0","4219","key"," ","16.68351709401709","500","250","inst","","","","","",""
"4172"," ","psychophysics","10","88096","0.0-10.0","4219","key"," ","16.684283999999984","500","250","inst","","","","","",""
"3310"," ","psychophysics","11","91408","0.0-11.0","4219","key"," ","16.68352284263957","500","250","inst","","","","","",""
"1917"," ","psychophysics","12","93328","0.0-12.0","4219","key"," ","16.683333333333284","500","250","inst","","","","","",""
"3022"," ","psychophysics","13","96352","0.0-13.0","4219","key"," ","16.684585635359134","500","250","instBr0","-15","0","0","0","300",""
"11693"," ","psychophysics","14","108048","0.0-14.0","4219","key"," ","16.68335714285713","500","250","instBr1","-13","0","0","-40","300",""
"9326"," ","psychophysics","15","117376","0.0-15.0","4219","key"," ","16.683241935483863","500","250","instBr2","-8","0","0","40","300",""
"21278"," ","psychophysics","16","138656","0.0-16.0","4219","key"," ","16.683507064364207","500","250","instBr3","-12","0","0","40","300",""
"1790"," ","psychophysics","17","140448","0.0-17.0","4219","key"," ","16.683420560747564","500","250","inst","","","","","",""
"3967"," ","psychophysics","18","144417","0.0-18.0","4219","key"," ","16.683784810126586","500","250","br","-26","18","12","-28","300",""
"6509"," ","psychophysics","19","150928","0.0-19.0","4219","key"," ","16.683323907454998","500","250","br","-15","-10","4","1","300",""
"5407"," ","psychophysics","20","156336","0.0-20.0","4219","key"," ","16.682600619195078","500","250","br","-18","12","0","-32","300",""
"4910"," ","psychophysics","21","161248","0.0-21.0","4219","key"," ","16.683143344709872","500","250","br","-14","9","1","6","300",""
"6206"," ","psychophysics","22","167457","0.0-22.0","4219","key"," ","16.68262903225805","500","250","br","-14","-12","-8","6","300",""
"6524"," ","psychophysics","23","173983","0.0-23.0","4219","key"," ","16.683392307692273","500","250","br","-18","11","15","-35","300",""
"4926"," ","psychophysics","24","178911","0.0-24.0","4219","key"," ","16.683755102040834","500","250","br","-17","24","8","-5","300",""
"6990"," ","psychophysics","25","185903","0.0-25.0","4219","key"," ","16.68359090909086","500","250","br","-21","-3","-19","37","300",""
"4494"," ","psychophysics","26","190399","0.0-26.0","4219","key"," ","16.68410780669143","500","250","br","-13","5","19","48","300",""
"3950"," ","psychophysics","27","194351","0.0-27.0","4219","key"," ","16.683105932203343","500","250","br","-16","26","15","-50","300",""
"4190"," ","psychophysics","28","198543","0.0-28.0","4219","key"," ","16.683744000000065","500","250","br","-21","-8","25","-45","300",""
"6110"," ","psychophysics","29","204655","0.0-29.0","4219","key"," ","16.684200000000022","500","250","br","-21","-9","-11","4","300",""
"3150"," ","psychophysics","30","207807","0.0-30.0","4219","key"," ","16.68321808510642","500","250","br","-16","0","20","1","300",""
"2990"," ","psychophysics","31","210799","0.0-31.0","4219","key"," ","16.684826815642474","500","250","br","-18","-21","10","-34","300",""
"1486"," ","psychophysics","32","212287","0.0-32.0","4219","key"," ","16.68320454545458","500","250","br","-21","27","8","-21","300",""
"1519"," ","psychophysics","33","213807","0.0-33.0","4219","key"," ","16.6828555555555","500","250","inst","","","","","",""
"1902"," ","psychophysics","34","215711","0.0-34.0","4219","key"," ","16.68314159292016","500","250","instEB0","40","0","0","40","40",""
"17566"," ","psychophysics","35","233279","0.0-35.0","4219","key"," ","16.683311787072228","500","250","instEB1","69","0","0","30","70",""
"11230"," ","psychophysics","36","244511","0.0-36.0","4219","key"," ","16.68350000000001","500","250","instEB2","44","0","0","60","40",""
"8846"," ","psychophysics","37","253359","0.0-37.0","4219","key"," ","16.683660377358486","500","250","instEB3","69","0","0","45","65",""
"8765"," ","psychophysics","38","262127","0.0-38.0","4219","key"," ","16.683698473282448","500","250","instEB4","70","0","0","45","65",""
"3662"," ","psychophysics","39","265791","0.0-39.0","4219","key"," ","16.683054794520448","500","250","inst","","","","","",""
"5086"," ","psychophysics","40","270879","0.0-40.0","4219","key"," ","16.682703947368474","500","250","eb","33","0","0","48","27",""
