"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","jitterX","jitterY","start","parA","parB"
"1293"," ","psychophysics","93","353845","0.0-93.0","4207","key"," ","16.68007792207766","500","250","zol","-1.4400000000000004","16","-2","-0.06","",""
"2077"," ","psychophysics","94","355925","0.0-94.0","4207","key"," ","16.683951219512107","500","250","zol","-1.6300000000000006","12","29","0.53","",""
"3501"," ","psychophysics","95","359429","0.0-95.0","4207","key"," ","16.684995215310956","500","250","inst","","","","","",""
"5612"," ","psychophysics","96","365045","0.0-96.0","4207","key"," ","16.683333333333437","500","250","instPz0","48","","","50","50",""
"2174"," ","psychophysics","97","367221","0.0-97.0","4207","key"," ","16.683906976744087","500","250","instPz1","48","","","25","50",""
"1469"," ","psychophysics","98","368693","0.0-98.0","4207","key"," ","16.685818181817673","500","250","instPz2","29","","","15","25",""
"4767"," ","psychophysics","99","373462","0.0-99.0","4207","key"," ","16.683378947368546","500","250","instPz3","29","","","15","25",""
"3164"," ","psychophysics","100","376629","0.0-100.0","4207","key"," ","16.684164893616824","500","250","instPz4","34","","","15","30",""
"701"," ","psychophysics","101","377334","0.0-101.0","4207","key"," ","16.682833333333424","500","250","inst","","","","","",""
"4669"," ","psychophysics","102","382005","0.0-102.0","4207","key"," ","16.682451612903364","500","250","pz","71","","","15","56",""
"3630"," ","psychophysics","103","385637","0.0-103.0","4207","key"," ","16.683240740740548","500","250","pz","57","","","15","36",""
"3823"," ","psychophysics","104","389462","0.0-104.0","4207","key"," ","16.682209606987005","500","250","pz","75","","","15","57",""
"2925"," ","psychophysics","105","392389","0.0-105.0","4207","key"," ","16.684011494253102","500","250","pz","65","","","15","43",""
"2398"," ","psychophysics","106","394789","0.0-106.0","4207","key"," ","16.684874125874366","500","250","pz","63","","","15","44",""
"2110"," ","psychophysics","107","396901","0.0-107.0","4207","key"," ","16.68152000000002","500","250","pz","54","","","15","43",""
"3197"," ","psychophysics","108","400101","0.0-108.0","4207","key"," ","16.682994764397854","500","250","pz","82","","","15","59",""
"2174"," ","psychophysics","109","402277","0.0-109.0","4207","key"," ","16.68218461538468","500","250","pz","58","","","15","52",""
"2205"," ","psychophysics","110","404485","0.0-110.0","4207","key"," ","16.685442748091642","500","250","pz","57","","","15","37",""
"3662"," ","psychophysics","111","408149","0.0-111.0","4207","key"," ","16.683940639269387","500","250","pz","73","","","15","41",""
"2606"," ","psychophysics","112","410757","0.0-112.0","4207","key"," ","16.681935483871044","500","250","pz","70","","","15","48",""
"2446"," ","psychophysics","113","413205","0.0-113.0","4207","key"," ","16.681767123287674","500","250","pz","60","","","15","31",""
"3102"," ","psychophysics","114","416309","0.0-114.0","4207","key"," ","16.68313513513516","500","250","pz","83","","","15","49",""
"2030"," ","psychophysics","115","418341","0.0-115.0","4207","key"," ","16.684322314049705","500","250","pz","50","","","15","34",""
"1584"," ","psychophysics","116","419927","0.0-116.0","4207","key"," ","16.683414893617428","500","250","pz","38","","","15","22",""
"844"," ","psychophysics","117","420773","0.0-117.0","4207","key"," ","16.68793877551085","500","250","inst","","","","","",""
"3996"," ","psychophysics","118","424773","0.0-118.0","4207","key"," ","16.68365690376581","500","250","instTilt0","-5","","","-5","-5","2"
"7214"," ","psychophysics","119","431989","0.0-119.0","4207","key"," ","16.68334027777773","500","250","instTilt1","-3","","","5","-5","2"
"4494"," ","psychophysics","120","436485","0.0-120.0","4207","key"," ","16.682742537313562","500","250","instTilt2","-6","","","5","-5","2"
"2654"," ","psychophysics","121","439141","0.0-121.0","4207","key"," ","16.682873417721336","500","250","instTilt","11","","","","9","2"
"4700"," ","psychophysics","122","443845","0.0-122.0","4207","key"," ","16.682775800711696","500","250","instTilt","9","","","","9","1"
"606"," ","psychophysics","123","444453","0.0-123.0","4207","key"," ","16.67927777777691","500","250","inst","","","","","",""
"1790"," ","psychophysics","124","446245","0.0-124.0","4207","key"," ","16.68324528301886","500","250","tilt","9","","","","9","1"
"1694"," ","psychophysics","125","447941","0.0-125.0","4207","key"," ","16.68259405940575","500","250","tilt","12","","","","9","0"
"1357"," ","psychophysics","126","449301","0.0-126.0","4207","key"," ","16.68052499999976","500","250","tilt","6","","","","1","0"
"1852"," ","psychophysics","127","451157","0.0-127.0","4207","key"," ","16.682657657657867","500","250","tilt","-12","","","","-10","0"
"1469"," ","psychophysics","128","452629","0.0-128.0","4207","key"," ","16.682862068965346","500","250","tilt","-5","","","","-4","0"
"2366"," ","psychophysics","129","454997","0.0-129.0","4207","key"," ","16.68469503546069","500","250","tilt","-1","","","","2","1"
"1680"," ","psychophysics","130","456679","0.0-130.0","4207","key"," ","16.684580000000423","500","250","tilt","-9","","","","-2","1"
"2012"," ","psychophysics","131","458693","0.0-131.0","4207","key"," ","16.682823529412204","500","250","tilt","-9","","","","-6","0"
"1629"," ","psychophysics","132","460325","0.0-132.0","4207","key"," ","16.683278350515373","500","250","tilt","-4","","","","-5","1"
"1470"," ","psychophysics","133","461797","0.0-133.0","4207","key"," ","16.686379310344453","500","250","tilt","-8","","","","-2","0"
"1949"," ","psychophysics","134","463749","0.0-134.0","4207","key"," ","16.68320689655204","500","250","tilt","-1","","","","-3","0"
"2076"," ","psychophysics","135","465829","0.0-135.0","4207","key"," ","16.680717741935364","500","250","tilt","-14","","","","-9","1"
"3902"," ","psychophysics","136","469733","0.0-136.0","4207","key"," ","16.683296137339237","500","250","tilt","-14","","","","-9","0"
"1359"," ","psychophysics","137","471093","0.0-137.0","4207","key"," ","16.686049382716135","500","250","tilt","7","","","","1","0"
"782"," ","psychophysics","138","471878","0.0-138.0","4207","key"," ","16.684195652173873","500","250","tilt","0","","","","-1","1"
"1501"," ","psychophysics","139","473381","0.0-139.0","4207","key"," ","16.681011235954898","500","250","inst","","","","","",""
"6158"," ","psychophysics","140","479541","0.0-140.0","4207","key"," ","16.68286684782604","500","250","instPog0","160","0","0","190","160",""
"10446"," ","psychophysics","141","489989","0.0-141.0","4207","key"," ","16.68311679999996","500","250","instPog1","154","0","0","190","160",""
"7680"," ","psychophysics","142","497670","0.0-142.0","4207","key"," ","16.683336956521657","500","250","instPog2","170","0","0","190","160",""
"700"," ","psychophysics","143","498373","0.0-143.0","4207","key"," ","16.681024390242982","500","250","inst","","","","","",""
"5710"," ","psychophysics","144","504085","0.0-144.0","4207","key"," ","16.683249266862205","500","250","pog","171","0","0","103","166",""
"1950"," ","psychophysics","145","506037","0.0-145.0","4207","key"," ","16.68266379310356","500","250","pog","135","0","0","116","130",""
"1838"," ","psychophysics","146","507877","0.0-146.0","4207","key"," ","16.682247706421933","500","250","pog","163","0","0","174","147",""
"2348"," ","psychophysics","147","510229","0.0-147.0","4207","key"," ","16.682778571428415","500","250","pog","176","0","0","196","160",""
"2829"," ","psychophysics","148","513061","0.0-148.0","4207","key"," ","16.684106508875747","500","250","pog","148","0","0","102","147",""
"2846"," ","psychophysics","149","515909","0.0-149.0","4207","key"," ","16.683317647058765","500","250","pog","178","0","0","234","181",""
"3390"," ","psychophysics","150","519301","0.0-150.0","4207","key"," ","16.68356930693072","500","250","pog","170","0","0","101","162",""
"4462"," ","psychophysics","151","523765","0.0-151.0","4207","key"," ","16.68391011235952","500","250","pog","135","0","0","240","133",""
"5182"," ","psychophysics","152","528949","0.0-152.0","4207","key"," ","16.68347249190929","500","250","pog","192","0","0","224","180",""
"3086"," ","psychophysics","153","532038","0.0-153.0","4207","key"," ","16.682102702702775","500","250","pog","194","0","0","152","188",""
"3437"," ","psychophysics","154","535477","0.0-154.0","4207","key"," ","16.682160975609726","500","250","pog","197","0","0","136","187",""
"3438"," ","psychophysics","155","538916","0.0-155.0","4207","key"," ","16.682097560975972","500","250","pog","152","0","0","98","143",""
"1694"," ","psychophysics","156","540612","0.0-156.0","4207","key"," ","16.685910891089126","500","250","pog","145","0","0","139","136",""
"7550"," ","psychophysics","157","548164","0.0-157.0","4207","key"," ","16.683951219512323","500","250","pog","160","0","0","150","148",""
"2430"," ","psychophysics","158","550596","0.0-158.0","4207","key"," ","16.684027586206955","500","250","pog","161","0","0","201","141",""
"1118"," ","psychophysics","159","551716","0.0-159.0","4207","key"," ","16.686409090908427","500","250","inst","","","","","",""
"1678"," ","psychophysics","160","553396","0.0-160.0","4207","key"," ","16.68302000000025","500","250","instML0","0","0","0","0","150","150"
"5070"," ","psychophysics","161","558468","0.0-161.0","4207","key"," ","16.682950495049532","500","250","instML1","0","0","0","-60","120","180"
"5806"," ","psychophysics","162","564276","0.0-162.0","4207","key"," ","16.68303170028815","500","250","instML2","4","0","0","60","180","120"
"6862"," ","psychophysics","163","571141","0.0-163.0","4207","key"," ","16.682885365853394","500","250","instML3","36","0","0","-60","120","180"
"909"," ","psychophysics","164","572052","0.0-164.0","4207","key"," ","16.680592592592195","500","250","inst","","","","","",""
"1902"," ","psychophysics","165","573956","0.0-165.0","4207","key"," ","16.681106194689978","500","250","ml","32","0","0","24","138","114"
"4734"," ","psychophysics","166","578692","0.0-166.0","4207","key"," ","16.683819787985687","500","250","ml","35","0","0","-73","121","194"
"2959"," ","psychophysics","167","581654","0.0-167.0","4207","key"," ","16.683881355932318","500","250","ml","22","0","0","-60","116","176"
"3580"," ","psychophysics","168","585236","0.0-168.0","4207","key"," ","16.68345070422568","500","250","ml","41","0","0","65","187","122"
"5916"," ","psychophysics","169","591156","0.0-169.0","4207","key"," ","16.68383050847458","500","250","ml","49","0","0","3","195","192"
"9038"," ","psychophysics","170","600196","0.0-170.0","4207","key"," ","16.683737523105364","500","250","ml","30","0","0","-78","118","196"
"1182"," ","psychophysics","171","601380","0.0-171.0","4207","key"," ","16.684328571427613","500","250","ml","10","0","0","16","118","102"
"814"," ","psychophysics","172","602196","0.0-172.0","4207","key"," ","16.686645833333994","500","250","ml","4","0","0","4","111","107"
"1982"," ","psychophysics","173","604180","0.0-173.0","4207","key"," ","16.68551694915306","500","250","ml","25","0","0","41","166","125"
"6894"," ","psychophysics","174","611076","0.0-174.0","4207","key"," ","16.682944174757335","500","250","ml","20","0","0","-26","126","152"
"1086"," ","psychophysics","175","612164","0.0-175.0","4207","key"," ","16.681531250000262","500","250","ml","9","0","0","11","147","136"
"3980"," ","psychophysics","176","616148","0.0-176.0","4207","key"," ","16.682453781512603","500","250","ml","13","0","0","-41","126","167"
"5134"," ","psychophysics","177","621284","0.0-177.0","4207","key"," ","16.68261563517904","500","250","ml","45","0","0","-11","169","180"
"8926"," ","psychophysics","178","630212","0.0-178.0","4207","key"," ","16.683237827715224","500","250","ml","44","0","0","-56","137","193"
"3582"," ","psychophysics","179","633796","0.0-179.0","4207","key"," ","16.683303738317548","500","250","ml","34","0","0","-66","115","181"
