"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","jitterX","jitterY","start","parA","parB"
"2554000","{""pid"":""4206""}","survey-text","0","2554011","0.0-0.0","4206","","","","","","","","","","","",""
"3564"," ","psychophysics","1","2557584","0.0-1.0","4206","key"," ","16.6830093457938","500","250","inst","","","","","",""
"2781"," ","psychophysics","2","2560368","0.0-2.0","4206","key"," ","16.681945783131003","500","250","sample1","","","","","",""
"19566"," ","psychophysics","3","2579937","0.0-3.0","4206","key"," ","16.683270477815753","500","250","sample2","102","","","","",""
"5085"," ","psychophysics","4","2585025","0.0-4.0","4206","key"," ","16.68367763158044","500","250","sample3","98","","","","",""
"8733"," ","psychophysics","5","2593760","0.0-5.0","4206","key"," ","16.683664750957227","500","250","sample4","102","","","","",""
"3007"," ","psychophysics","6","2596769","0.0-6.0","4206","key"," ","16.68353888888895","500","250","sample5","","","","","",""
"9196"," ","psychophysics","7","2605968","0.0-7.0","4206","key"," ","16.6831327272723","500","250","sample7","496","","","","",""
"5262"," ","psychophysics","8","2611232","0.0-8.0","4206","key"," ","16.683732484075815","500","250","inst","","","","","",""
"7852"," ","psychophysics","9","2619088","0.0-9.0","4206","key"," ","16.68356808510688","500","250","inst","","","","","",""
"2734"," ","psychophysics","10","2621824","0.0-10.0","4206","key"," ","16.68182208589021","500","250","inst","","","","","",""
"1262"," ","psychophysics","11","2623088","0.0-11.0","4206","key"," ","16.68217333332946","500","250","inst","","","","","",""
"2862"," ","psychophysics","12","2625952","0.0-12.0","4206","key"," ","16.683081871345202","500","250","inst","","","","","",""
"1934"," ","psychophysics","13","2627888","0.0-13.0","4206","key"," ","16.68265217391612","500","250","instBr0","-15","0","0","0","300",""
"5726"," ","psychophysics","14","2633616","0.0-14.0","4206","key"," ","16.68345614035113","500","250","instBr1","-17","0","0","-40","300",""
"6430"," ","psychophysics","15","2640048","0.0-15.0","4206","key"," ","16.68299740259717","500","250","instBr2","-19","0","0","40","300",""
"8655"," ","psychophysics","16","2648705","0.0-16.0","4206","key"," ","16.683160231660864","500","250","instBr3","-23","0","0","40","300",""
"1901"," ","psychophysics","17","2650608","0.0-17.0","4206","key"," ","16.682672566371615","500","250","inst","","","","","",""
"4094"," ","psychophysics","18","2654704","0.0-18.0","4206","key"," ","16.682610655737825","500","250","br","-26","-5","27","-4","300",""
"3374"," ","psychophysics","19","2658080","0.0-19.0","4206","key"," ","16.683054726366972","500","250","br","-17","-6","-27","23","300",""
"2253"," ","psychophysics","20","2660336","0.0-20.0","4206","key"," ","16.68397777777648","500","250","br","-19","-25","16","-4","300",""
"2046"," ","psychophysics","21","2662384","0.0-21.0","4206","key"," ","16.68315702479348","500","250","br","-19","3","6","-7","300",""
"4509"," ","psychophysics","22","2666896","0.0-22.0","4206","key"," ","16.683825925925607","500","250","br","-24","17","29","29","300",""
"4558"," ","psychophysics","23","2671456","0.0-23.0","4206","key"," ","16.683080882352762","500","250","br","-20","6","-19","36","300",""
"2766"," ","psychophysics","24","2674224","0.0-24.0","4206","key"," ","16.68356969696893","500","250","br","-24","-15","30","-12","300",""
"3742"," ","psychophysics","25","2677968","0.0-25.0","4206","key"," ","16.68333928571415","500","250","br","-18","-3","-25","-50","300",""
"3086"," ","psychophysics","26","2681056","0.0-26.0","4206","key"," ","16.683657608695995","500","250","br","-19","6","2","27","300",""
"3550"," ","psychophysics","27","2684608","0.0-27.0","4206","key"," ","16.682943396226346","500","250","br","-22","-15","-1","6","300",""
"2878"," ","psychophysics","28","2687488","0.0-28.0","4206","key"," ","16.682356725147333","500","250","br","-29","-10","13","-38","300",""
"1455"," ","psychophysics","29","2688945","0.0-29.0","4206","key"," ","16.684068965516857","500","250","br","-15","-6","2","-15","300",""
"4364"," ","psychophysics","30","2693312","0.0-30.0","4206","key"," ","16.683330769231542","500","250","br","-16","17","4","6","300",""
"3824"," ","psychophysics","31","2697137","0.0-31.0","4206","key"," ","16.682908296942973","500","250","br","-17","-14","16","15","300",""
"2205"," ","psychophysics","32","2699344","0.0-32.0","4206","key"," ","16.683610687021677","500","250","br","-19","28","20","-19","300",""
"3278"," ","psychophysics","33","2702624","0.0-33.0","4206","key"," ","16.683964102564808","500","250","inst","","","","","",""
"3854"," ","psychophysics","34","2706481","0.0-34.0","4206","key"," ","16.684125541124768","500","250","instEB0","40","0","0","40","40",""
"9534"," ","psychophysics","35","2716015","0.0-35.0","4206","key"," ","16.683436842105074","500","250","instEB1","74","0","0","30","70",""
"12398"," ","psychophysics","36","2728416","0.0-36.0","4206","key"," ","16.683233153638543","500","250","instEB2","42","0","0","60","40",""
"8028"," ","psychophysics","37","2736447","0.0-37.0","4206","key"," ","16.683476091475804","500","250","instEB3","69","0","0","45","65",""
"9406"," ","psychophysics","38","2745855","0.0-38.0","4206","key"," ","16.683126110124498","500","250","instEB4","71","0","0","45","65",""
"1006"," ","psychophysics","39","2746863","0.0-39.0","4206","key"," ","16.683847457628254","500","250","inst","","","","","",""
"3933"," ","psychophysics","40","2750799","0.0-40.0","4206","key"," ","16.683519148935584","500","250","eb","61","0","0","31","54",""
"7902"," ","psychophysics","41","2758703","0.0-41.0","4206","key"," ","16.683389006342036","500","250","eb","30","0","0","53","25",""
"5102"," ","psychophysics","42","2763807","0.0-42.0","4206","key"," ","16.683613114753648","500","250","eb","33","0","0","49","29",""
"3102"," ","psychophysics","43","2766911","0.0-43.0","4206","key"," ","16.682637837836268","500","250","eb","39","0","0","47","34",""
"7918"," ","psychophysics","44","2774833","0.0-44.0","4206","key"," ","16.68370253164498","500","250","eb","52","0","0","24","46",""
"1199"," ","psychophysics","45","2776034","0.0-45.0","4206","key"," ","16.684126760561387","500","250","eb","31","0","0","31","26",""
"3852"," ","psychophysics","46","2779888","0.0-46.0","4206","key"," ","16.683299999999935","500","250","eb","56","0","0","34","52",""
"958"," ","psychophysics","47","2780848","0.0-47.0","4206","key"," ","16.68366071428006","500","250","eb","37","0","0","37","31",""
"3038"," ","psychophysics","48","2783888","0.0-48.0","4206","key"," ","16.68225414364583","500","250","eb","44","0","0","33","40",""
"1133"," ","psychophysics","49","2785025","0.0-49.0","4206","key"," ","16.684661764699474","500","250","eb","53","0","0","53","49",""
"3452"," ","psychophysics","50","2788480","0.0-50.0","4206","key"," ","16.68336407767012","500","250","eb","31","0","0","41","24",""
"3406"," ","psychophysics","51","2791888","0.0-51.0","4206","key"," ","16.68290640394263","500","250","eb","52","0","0","35","52",""
