"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","response_type","key_press","avg_frame_time","center_x","center_y","phase","guide","targ","resp"
"2302.399999976158","Set You Browser to Full Screen Please.<br><br>","0","html-button-response","0","2308","0.0-0.0","4","12","","","","","","","","",""
"6858.400000095367",""," ","psychophysics","1","9213","0.0-1.0","4","12","key"," ","16.74690291262136","500","250","","","",""
"2357.5",""," ","psychophysics","2","11576","0.0-2.0","4","12","key"," ","16.665999999999993","500","250","","","",""
"2313.2000000476837",""," ","psychophysics","3","13897","0.0-3.0","4","12","key"," ","16.665999999999997","500","250","","","",""
"8841.5",""," ","psychophysics","4","22745","0.0-4.0","4","12","key"," ","16.666","500","250","","","",""
"5145.600000023842",""," ","psychophysics","5","27896","0.0-5.0","4","12","key"," ","16.666","500","250","","","",""
"5962.600000023842",""," ","psychophysics","6","33864","0.0-6.0","4","12","key"," ","16.665999999999997","500","250","","","",""
"5547.399999976158",""," ","psychophysics","7","39416","0.0-7.0","4","12","key"," ","16.666000000000004","500","250","","","",""
"4684.5",""," ","psychophysics","8","44107","0.0-8.0","4","12","key"," ","16.665999999999976","500","250","","","",""
"20646.900000095367",""," ","psychophysics","9","64761","0.0-9.0","4","12","key"," ","16.666","500","250","1","0","27","29"
"8601.699999928474",""," ","psychophysics","10","73369","0.0-10.0","4","12","key"," ","16.66600000000001","500","250","1","5","60","62"
"8500.900000095367",""," ","psychophysics","11","81881","0.0-11.0","4","12","key"," ","16.666000000000007","500","250","1","0","28","33"
"4357.600000023842",""," ","psychophysics","12","86249","0.0-12.0","4","12","key"," ","16.666000000000004","500","250","1","5","20","22"
"11157.800000071526",""," ","psychophysics","13","97416","0.0-13.0","4","12","key"," ","16.666000000000004","500","250","1","0","48","50"
"8138.5",""," ","psychophysics","14","105561","0.0-14.0","4","12","key"," ","16.666000000000004","500","250","1","5","25","27"
"15099.799999952316",""," ","psychophysics","15","120665","0.0-15.0","4","12","key"," ","16.665999999999997","500","250","1","0","54","56"
"10311.600000023842",""," ","psychophysics","16","130986","0.0-16.0","4","12","key"," ","16.666000000000025","500","250","1","5","54","57"
"26503.5",""," ","psychophysics","17","157496","0.0-17.0","4","12","key"," ","16.666000000000004","500","250","1","0","49","55"
"6104.100000023842",""," ","psychophysics","18","163609","0.0-18.0","4","12","key"," ","16.665999999999983","500","250","1","5","21","26"
"6057.900000095367",""," ","psychophysics","19","169673","0.0-19.0","4","12","key"," ","16.666000000000004","500","250","1","0","28","35"
"13562.799999952316",""," ","psychophysics","20","183241","0.0-20.0","4","12","key"," ","16.686524630541854","500","250","1","5","53","61"
"8585.5",""," ","psychophysics","21","191833","0.0-21.0","4","12","key"," ","16.665999999999983","500","250","1","0","46","58"
"16025.5",""," ","psychophysics","22","207865","0.0-22.0","4","12","key"," ","16.666000000000015","500","250","1","5","38","41"
"4617.5",""," ","psychophysics","23","212490","0.0-23.0","4","12","key"," ","16.66599999999997","500","250","1","0","22","29"
"9194.799999952316",""," ","psychophysics","24","221690","0.0-24.0","4","12","key"," ","16.665999999999976","500","250","1","5","48","49"
"15992.099999904633",""," ","psychophysics","25","237690","0.0-25.0","4","12","key"," ","16.66599999999999","500","250","1","0","59","69"
"13739",""," ","psychophysics","26","251434","0.0-26.0","4","12","key"," ","16.666000000000018","500","250","1","5","38","44"
"8105.299999952316",""," ","psychophysics","27","259546","0.0-27.0","4","12","key"," ","16.665999999999958","500","250","1","0","47","53"
"9417.299999952316",""," ","psychophysics","28","268969","0.0-28.0","4","12","key"," ","16.666000000000064","500","250","1","5","51","54"
"31915.799999952316",""," ","psychophysics","29","300891","0.0-29.0","4","12","key"," ","16.6747119707266","500","250","","","",""
"6039.100000023842",""," ","psychophysics","30","306937","0.0-30.0","4","12","key"," ","16.66600000000001","500","250","","","",""
"1642.7000000476837",""," ","psychophysics","31","308586","0.0-31.0","4","12","key"," ","16.66600000000041","500","250","","","",""
"8746.100000023842",""," ","psychophysics","32","317338","0.0-32.0","4","12","key"," ","16.665999999999993","500","250","2","0","44","58"
