"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","response_type","key_press","avg_frame_time","center_x","center_y","phase","guide","targ","resp"
"1420.9999999999418",""," ","psychophysics","37","443114","0.0-37.0","13","20","key"," ","16.593023255813954","500","250","","","",""
"11383",""," ","psychophysics","38","454518","0.0-38.0","13","20","key"," ","16.646198830409357","500","250","2","0","34","40"
"1573",""," ","psychophysics","39","456115","0.0-39.0","13","20","key"," ","16.46875","500","250","","","",""
"13797",""," ","psychophysics","40","469935","0.0-40.0","13","20","key"," ","16.64776839565742","500","250","2","0","56","58"
"1806",""," ","psychophysics","41","471769","0.0-41.0","13","20","key"," ","16.5","500","250","","","",""
"8574",""," ","psychophysics","42","480362","0.0-42.0","13","20","key"," ","16.62984496124031","500","250","2","0","28","32"
"2041",""," ","psychophysics","43","482423","0.0-43.0","13","20","key"," ","16.56451612903226","500","250","","","",""
"10107",""," ","psychophysics","44","492549","0.0-44.0","13","20","key"," ","16.654036243822077","500","250","2","0","40","42"
"1988",""," ","psychophysics","45","494557","0.0-45.0","13","20","key"," ","16.52892561983471","500","250","","","",""
"10328",""," ","psychophysics","46","504889","0.0-46.0","13","20","key"," ","16.653225806451612","500","250","2","0","60","59"
"3183",""," ","psychophysics","47","508097","0.0-47.0","13","20","key"," ","16.630208333333332","500","250","","","",""
"15042.999999999942",""," ","psychophysics","48","523143","0.0-48.0","13","20","key"," ","16.650055370985605","500","250","2","0","46","47"
"3803.999999999942",""," ","psychophysics","49","526977","0.0-49.0","13","20","key"," ","16.61304347826087","500","250","","","",""
"8582.999999999884",""," ","psychophysics","50","535563","0.0-50.0","13","20","key"," ","16.640776699029125","500","250","2","0","48","49"
"1772",""," ","psychophysics","51","537363","0.0-51.0","13","20","key"," ","16.537037037037038","500","250","","","",""
"9980",""," ","psychophysics","52","547346","0.0-52.0","13","20","key"," ","16.642737896494157","500","250","2","0","36","41"
"2350",""," ","psychophysics","53","549716","0.0-53.0","13","20","key"," ","16.56338028169014","500","250","","","",""
"8477",""," ","psychophysics","54","558213","0.0-54.0","13","20","key"," ","16.63137254901961","500","250","2","0","21","23"
"3936",""," ","psychophysics","55","562173","0.0-55.0","13","20","key"," ","16.605042016806724","500","250","","","",""
"10898",""," ","psychophysics","56","573075","0.0-56.0","13","20","key"," ","16.654434250764528","500","250","2","0","60","58"
"2413",""," ","psychophysics","57","575493","0.0-57.0","13","20","key"," ","16.593103448275862","500","250","","","",""
"7126",""," ","psychophysics","58","582639","0.0-58.0","13","20","key"," ","16.643356643356643","500","250","2","0","20","23"
"2373",""," ","psychophysics","59","585032","0.0-59.0","13","20","key"," ","16.594405594405593","500","250","","","",""
"13848",""," ","psychophysics","60","598896","0.0-60.0","13","20","key"," ","16.646634615384617","500","250","2","0","42","42"
"1605",""," ","psychophysics","61","600522","0.0-61.0","13","20","key"," ","16.510204081632654","500","250","","","",""
"2785.0000000001164",""," ","psychophysics","62","603332","0.0-62.0","13","20","key"," ","16.61904761904762","500","250","","","",""
"750",""," ","psychophysics","63","604096","0.0-63.0","13","20","key"," ","16.304347826086957","500","250","","","",""
"9918",""," ","psychophysics","64","614032","0.0-64.0","13","20","key"," ","16.642617449664428","500","250","3","5","42","44"
"27590.999999999884",""," ","psychophysics","65","641643","0.0-65.0","13","20","key"," ","16.655401327700663","500","250","3","0","56","60"
"7600",""," ","psychophysics","66","649264","0.0-66.0","13","20","key"," ","16.641137855579867","500","250","3","5","27","30"
"20800",""," ","psychophysics","67","670095","0.0-67.0","13","20","key"," ","16.652","500","250","3","0","59","61"
"10694",""," ","psychophysics","68","680812","0.0-68.0","13","20","key"," ","16.642301710730948","500","250","3","5","26","30"
"54416.00000000012",""," ","psychophysics","69","735231","0.0-69.0","13","20","key"," ","16.662480857580398","500","250","3","0","32","36"
"47192",""," ","psychophysics","70","782427","0.0-70.0","13","20","key"," ","16.683875530410184","500","250","3","5","21","22"
"11782",""," ","psychophysics","71","794230","0.0-71.0","13","20","key"," ","16.6454802259887","500","250","3","0","39","43"
"24659",""," ","psychophysics","72","818893","0.0-72.0","13","20","key"," ","16.654054054054054","500","250","3","5","36","35"
"9588.999999999884",""," ","psychophysics","73","828498","0.0-73.0","13","20","key"," ","16.640625","500","250","3","0","39","45"
"14993.999999999884",""," ","psychophysics","74","843504","0.0-74.0","13","20","key"," ","16.647058823529413","500","250","3","5","60","57"
"14350",""," ","psychophysics","75","857872","0.0-75.0","13","20","key"," ","16.65661252900232","500","250","3","0","31","34"
"11318.000000000116",""," ","psychophysics","76","869207","0.0-76.0","13","20","key"," ","16.651470588235295","500","250","3","5","42","42"
"9398",""," ","psychophysics","77","878618","0.0-77.0","13","20","key"," ","16.646017699115045","500","250","3","0","31","35"
"23573.000000000116",""," ","psychophysics","78","902202","0.0-78.0","13","20","key"," ","16.662190812720848","500","250","3","5","46","46"
