"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","response_type","key_press","avg_frame_time","center_x","center_y","phase","guide","targ","resp"
"30435.20000001788","Set You Browser to Full Screen Please.<br><br>","0","html-button-response","0","30436","0.0-0.0","7","15","","","","","","","","",""
"5626.300000011921",""," ","psychophysics","1","36079","0.0-1.0","7","15","key"," ","16.66465088757396","500","250","","","",""
"13694",""," ","psychophysics","2","49783","0.0-2.0","7","15","key"," ","16.664995133819957","500","250","","","",""
"32422",""," ","psychophysics","3","82212","0.0-3.0","7","15","key"," ","16.690764675592174","500","250","","","",""
"7784.5",""," ","psychophysics","4","90000","0.0-4.0","7","15","key"," ","16.665025751072964","500","250","","","",""
"2163.800000011921",""," ","psychophysics","5","92165","0.0-5.0","7","15","key"," ","16.664736434108445","500","250","","","",""
"1863.1000000238419",""," ","psychophysics","6","94035","0.0-6.0","7","15","key"," ","16.665090090090064","500","250","","","",""
"4242.699999988079",""," ","psychophysics","7","98279","0.0-7.0","7","15","key"," ","16.665011811023625","500","250","","","",""
"2352.800000011921",""," ","psychophysics","8","100638","0.0-8.0","7","15","key"," ","16.665128571428586","500","250","","","",""
"32877.5",""," ","psychophysics","9","133526","0.0-9.0","7","15","key"," ","16.66506538266599","500","250","1","0","48","62"
"7962",""," ","psychophysics","10","141490","0.0-10.0","7","15","key"," ","16.66493291404614","500","250","1","5","39","38"
"10852.600000023842",""," ","psychophysics","11","152345","0.0-11.0","7","15","key"," ","16.665001538461567","500","250","1","0","42","49"
"11554.199999988079",""," ","psychophysics","12","163905","0.0-12.0","7","15","key"," ","16.665174603174624","500","250","1","5","50","46"
"6172.799999982119",""," ","psychophysics","13","170080","0.0-13.0","7","15","key"," ","16.664959349593563","500","250","1","0","53","65"
"2977.9000000059605",""," ","psychophysics","14","173061","0.0-14.0","7","15","key"," ","16.664977528089775","500","250","1","5","22","23"
"4322.300000011921",""," ","psychophysics","15","177394","0.0-15.0","7","15","key"," ","16.665428571428535","500","250","1","0","60","58"
"2706.4000000059605",""," ","psychophysics","16","180102","0.0-16.0","7","15","key"," ","16.664067901234734","500","250","1","5","27","24"
"5327.699999988079",""," ","psychophysics","17","185437","0.0-17.0","7","15","key"," ","16.665347962382487","500","250","1","0","59","68"
"8142.4000000059605",""," ","psychophysics","18","193581","0.0-18.0","7","15","key"," ","16.66501437371662","500","250","1","5","42","36"
"5527.4000000059605",""," ","psychophysics","19","199116","0.0-19.0","7","15","key"," ","16.665289156626475","500","250","1","0","52","57"
"6497.100000023842",""," ","psychophysics","20","205616","0.0-20.0","7","15","key"," ","16.66497943444729","500","250","1","5","52","47"
"4230.199999988079",""," ","psychophysics","21","209849","0.0-21.0","7","15","key"," ","16.66500395256911","500","250","1","0","57","73"
"2677.9000000059605",""," ","psychophysics","22","212532","0.0-22.0","7","15","key"," ","16.66499375000003","500","250","1","5","38","33"
"3377.7000000178814",""," ","psychophysics","23","215913","0.0-23.0","7","15","key"," ","16.665547263681564","500","250","1","0","22","27"
"2935.899999976158",""," ","psychophysics","24","218855","0.0-24.0","7","15","key"," ","16.665795454545414","500","250","1","5","27","24"
"2754.7999999821186",""," ","psychophysics","25","221614","0.0-25.0","7","15","key"," ","16.66498787878787","500","250","1","0","31","36"
"4522.700000017881",""," ","psychophysics","26","226142","0.0-26.0","7","15","key"," ","16.665011111111166","500","250","1","5","46","42"
"2482.699999988079",""," ","psychophysics","27","228630","0.0-27.0","7","15","key"," ","16.66597315436229","500","250","1","0","31","37"
"2667",""," ","psychophysics","28","231303","0.0-28.0","7","15","key"," ","16.664949685534676","500","250","1","5","31","29"
"19275.79999998212",""," ","psychophysics","29","250581","0.0-29.0","7","15","key"," ","16.665006055363325","500","250","","","",""
"3179.7999999821186",""," ","psychophysics","30","253766","0.0-30.0","7","15","key"," ","16.665073684210533","500","250","","","",""
"788.3999999761581",""," ","psychophysics","31","254557","0.0-31.0","7","15","key"," ","16.665065217391795","500","250","","","",""
"9152.300000011921",""," ","psychophysics","32","263718","0.0-32.0","7","15","key"," ","16.665222222222212","500","250","2","0","56","64"
"1262.199999988079",""," ","psychophysics","33","264982","0.0-33.0","7","15","key"," ","16.66490666666689","500","250","","","",""
"6780.5999999940395",""," ","psychophysics","34","271767","0.0-34.0","7","15","key"," ","16.665064039408875","500","250","2","0","55","60"
"1120.800000011921",""," ","psychophysics","35","272891","0.0-35.0","7","15","key"," ","16.665000000000212","500","250","","","",""
"3844.899999976158",""," ","psychophysics","36","276742","0.0-36.0","7","15","key"," ","16.66543290043276","500","250","2","0","53","57"
"974.6000000238419",""," ","psychophysics","37","277719","0.0-37.0","7","15","key"," ","16.666403508771683","500","250","","","",""
"4115.300000011921",""," ","psychophysics","38","281842","0.0-38.0","7","15","key"," ","16.665582995951553","500","250","2","0","52","54"
"1129.199999988079",""," ","psychophysics","39","282975","0.0-39.0","7","15","key"," ","16.665089552238612","500","250","","","",""
"2747.699999988079",""," ","psychophysics","40","285727","0.0-40.0","7","15","key"," ","16.664926829268353","500","250","2","0","36","38"
"1102.199999988079",""," ","psychophysics","41","286832","0.0-41.0","7","15","key"," ","16.665323076923737","500","250","","","",""
"2191.5",""," ","psychophysics","42","289031","0.0-42.0","7","15","key"," ","16.665442748091234","500","250","2","0","28","26"
"1094.4000000059605",""," ","psychophysics","43","290128","0.0-43.0","7","15","key"," ","16.664799999999993","500","250","","","",""
"2493.0999999940395",""," ","psychophysics","44","292625","0.0-44.0","7","15","key"," ","16.66490604026843","500","250","2","0","20","22"
"822.2999999821186",""," ","psychophysics","45","293450","0.0-45.0","7","15","key"," ","16.663083333332906","500","250","","","",""
"6582.4000000059605",""," ","psychophysics","46","300042","0.0-46.0","7","15","key"," ","16.66525063291133","500","250","2","0","57","61"
"979.2999999821186",""," ","psychophysics","47","301023","0.0-47.0","7","15","key"," ","16.66500000000012","500","250","","","",""
"2878.0999999940395",""," ","psychophysics","48","303907","0.0-48.0","7","15","key"," ","16.665116279069565","500","250","2","0","46","47"
"863.5",""," ","psychophysics","49","304773","0.0-49.0","7","15","key"," ","16.665333333332775","500","250","","","",""
"3834",""," ","psychophysics","50","308612","0.0-50.0","7","15","key"," ","16.664960698689757","500","250","2","0","21","23"
"851.4000000059605",""," ","psychophysics","51","309466","0.0-51.0","7","15","key"," ","16.66530000000028","500","250","","","",""
"4253.9000000059605",""," ","psychophysics","52","313722","0.0-52.0","7","15","key"," ","16.66508627450984","500","250","2","0","57","60"
"811.1999999880791",""," ","psychophysics","53","314540","0.0-53.0","7","15","key"," ","16.665062500000204","500","250","","","",""
"5482.5999999940395",""," ","psychophysics","54","320024","0.0-54.0","7","15","key"," ","16.664966463414626","500","250","2","0","39","39"
"1377.5",""," ","psychophysics","55","321404","0.0-55.0","7","15","key"," ","16.665121951219255","500","250","","","",""
"4070.300000011921",""," ","psychophysics","56","325480","0.0-56.0","7","15","key"," ","16.665024691357885","500","250","2","0","60","63"
"882.2999999821186",""," ","psychophysics","57","326365","0.0-57.0","7","15","key"," ","16.665134615384606","500","250","","","",""
"3283.300000011921",""," ","psychophysics","58","329657","0.0-58.0","7","15","key"," ","16.66553299492408","500","250","2","0","50","55"
"827.5",""," ","psychophysics","59","330487","0.0-59.0","7","15","key"," ","16.664612244898976","500","250","","","",""
"2940.399999976158",""," ","psychophysics","60","333432","0.0-60.0","7","15","key"," ","16.664914285714207","500","250","2","0","22","29"
"749.8999999761581",""," ","psychophysics","61","334187","0.0-61.0","7","15","key"," ","16.66804444444521","500","250","","","",""
"9105.700000017881",""," ","psychophysics","62","343298","0.0-62.0","7","15","key"," ","16.664977981651376","500","250","","","",""
"3198.5",""," ","psychophysics","63","346502","0.0-63.0","7","15","key"," ","16.665807291666777","500","250","","","",""
"8362.699999988079",""," ","psychophysics","64","354871","0.0-64.0","7","15","key"," ","16.66498203592818","500","250","3","5","49","39"
"4254.799999982119",""," ","psychophysics","65","359128","0.0-65.0","7","15","key"," ","16.665007874015792","500","250","3","0","49","52"
"4149",""," ","psychophysics","66","363286","0.0-66.0","7","15","key"," ","16.665546184739036","500","250","3","5","44","38"
"5222.799999982119",""," ","psychophysics","67","368511","0.0-67.0","7","15","key"," ","16.66499038461543","500","250","3","0","28","30"
"2303.0999999940395",""," ","psychophysics","68","370823","0.0-68.0","7","15","key"," ","16.66599999999997","500","250","3","5","21","17"
"2534.9000000059605",""," ","psychophysics","69","373360","0.0-69.0","7","15","key"," ","16.665039735099544","500","250","3","0","26","26"
"2931.9000000059605",""," ","psychophysics","70","376294","0.0-70.0","7","15","key"," ","16.665125714285697","500","250","3","5","35","22"
"7296.5999999940395",""," ","psychophysics","71","383600","0.0-71.0","7","15","key"," ","16.66533561643839","500","250","3","0","30","34"
"1291.800000011921",""," ","psychophysics","72","384894","0.0-72.0","7","15","key"," ","16.665052631578874","500","250","3","5","23","17"
"2823.800000011921",""," ","psychophysics","73","387727","0.0-73.0","7","15","key"," ","16.66570414201158","500","250","3","0","21","21"
"2019.800000011921",""," ","psychophysics","74","389752","0.0-74.0","7","15","key"," ","16.666148760330515","500","250","3","5","31","17"
"4600.899999976158",""," ","psychophysics","75","394357","0.0-75.0","7","15","key"," ","16.664978181818203","500","250","3","0","49","56"
"2977.0999999940395",""," ","psychophysics","76","397337","0.0-76.0","7","15","key"," ","16.665691011235722","500","250","3","5","29","22"
"8265.299999982119",""," ","psychophysics","77","405607","0.0-77.0","7","15","key"," ","16.66504040404042","500","250","3","0","57","57"
"2510.5",""," ","psychophysics","78","408120","0.0-78.0","7","15","key"," ","16.664940000000254","500","250","3","5","33","25"
