"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","start","jitterX","jitterY","parA"
"","psychophysics","46","298482","0.0-46.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","6618",""," ","key"," ","16.667595959596003","500","250","zol","1.7600000000000005","1","-0.06","21","7",""
"","psychophysics","47","304089","0.0-47.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","5602",""," ","key"," ","16.66759402985066","500","250","zol","1.9100000000000008","1","0.69","16","28",""
"","psychophysics","48","311959","0.0-48.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","7858",""," ","key"," ","16.667615711252623","500","250","zol","1.7200000000000006","1","-0.12","15","-22",""
"","psychophysics","49","319965","0.0-49.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","null","","null","key","null","16.667614583333247","500","250","zol","1.9100000000000006","1","-0.01","-29","-2",""
"","psychophysics","50","323450","0.0-50.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","3479",""," ","key"," ","16.667610576923135","500","250","zol","1.6800000000000004","1","0.02","-25","7",""
"","psychophysics","51","329274","0.0-51.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","5819",""," ","key"," ","16.667577586206843","500","250","zol","1.7200000000000006","1","0.18","-10","6",""
"","psychophysics","52","332799","0.0-52.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","3518",""," ","key"," ","16.66761611374393","500","250","zol","1.9000000000000006","1","-0.3","-26","3",""
"","psychophysics","53","340805","0.0-53.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","null","","null","key","null","16.66760125260964","500","250","zol","1.6400000000000006","1","-0.74","15","24",""
"","psychophysics","54","344102","0.0-54.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","3292",""," ","key"," ","16.667680203045663","500","250","zol","1.5200000000000005","1","0.58","-2","-6",""
"","psychophysics","55","348197","0.0-55.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4090",""," ","key"," ","16.667620408163426","500","250","zol","2.0000000000000004","1","0.3","9","-20",""
"","psychophysics","56","417150","0.0-56.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","68951",""," ","key"," ","16.667611124546564","500","250","inst","","","","","",""
"","psychophysics","57","420257","0.0-57.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","3097",""," ","key"," ","16.667564516128806","500","250","instEB0","40","","40","0","0","40"
"","psychophysics","58","431434","0.0-58.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","11173",""," ","key"," ","16.6676188340807","500","250","instEB1","71","2","30","0","0","70"
"","psychophysics","59","439488","0.0-59.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","8048",""," ","key"," ","16.667590062111792","500","250","instEB2","43","2","60","0","0","40"
"","psychophysics","60","449014","0.0-60.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","9523",""," ","key"," ","16.667603508772007","500","250","instEB3","67","2","45","0","0","65"
"","psychophysics","61","456564","0.0-61.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","7542",""," ","key"," ","16.667612831858403","500","250","instEB4","48","2","40","0","0","40"
"","psychophysics","62","457687","0.0-62.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","1116",""," ","key"," ","16.667597014925256","500","250","inst","","","","","",""
"","psychophysics","63","463908","0.0-63.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","6207",""," ","key"," ","16.667591397849417","500","250","eb","45","2","34","0","0","39"
"","psychophysics","64","466685","0.0-64.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","2764",""," ","key"," ","16.667593939393885","500","250","eb","35","2","32","0","0","31"
"","psychophysics","65","469823","0.0-65.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","3131",""," ","key"," ","16.66761702127653","500","250","eb","28","2","33","0","0","25"
"","psychophysics","66","474796","0.0-66.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4970",""," ","key"," ","16.667592592592673","500","250","eb","29","2","43","0","0","24"
"","psychophysics","67","478330","0.0-67.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","3530",""," ","key"," ","16.667578199052116","500","250","eb","42","2","43","0","0","37"
"","psychophysics","68","481493","0.0-68.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","3160",""," ","key"," ","16.667603174603308","500","250","eb","54","2","49","0","0","47"
"","psychophysics","69","486656","0.0-69.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","5160",""," ","key"," ","16.667634304207116","500","250","eb","26","2","34","0","0","26"
"","psychophysics","70","491246","0.0-70.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4587",""," ","key"," ","16.667587591240856","500","250","eb","40","2","52","0","0","32"
"","psychophysics","71","495349","0.0-71.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4099",""," ","key"," ","16.66760408163251","500","250","eb","55","2","47","0","0","48"
"","psychophysics","72","500499","0.0-72.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","5141",""," ","key"," ","16.66760714285721","500","250","eb","31","2","49","0","0","29"
"","psychophysics","73","506395","0.0-73.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","5886",""," ","key"," ","16.66762039660052","500","250","eb","55","2","27","0","0","49"
"","psychophysics","74","510424","0.0-74.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4025",""," ","key"," ","16.66763070539409","500","250","eb","48","2","27","0","0","38"
"","psychophysics","75","514469","0.0-75.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4039",""," ","key"," ","16.667668049792514","500","250","eb","49","2","24","0","0","45"
"","psychophysics","76","519077","0.0-76.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4602",""," ","key"," ","16.667557971014435","500","250","eb","27","2","51","0","0","26"
"","psychophysics","77","524475","0.0-77.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","5394",""," ","key"," ","16.667628482972226","500","250","eb","54","2","26","0","0","47"
"","psychophysics","78","525573","0.0-78.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","1096",""," ","key"," ","16.66758461538523","500","250","inst","","","","","",""
"","psychophysics","79","527875","0.0-79.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","2300",""," ","key"," ","16.667540145985253","500","250","instPz0","50","2","50","","","50"
"","psychophysics","80","539422","0.0-80.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","11544",""," ","key"," ","16.691773913043512","500","250","instPz1","49","2","25","","","50"
"","psychophysics","81","545148","0.0-81.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","5720",""," ","key"," ","16.667612244897732","500","250","instPz2","29","2","15","","","25"
"","psychophysics","82","551073","0.0-82.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","5919",""," ","key"," ","16.667590395480033","500","250","instPz3","42","2","25","","","50"
"","psychophysics","83","558661","0.0-83.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","7577",""," ","key"," ","16.667621978022066","500","250","instPz4","31","2","15","","","30"
"","psychophysics","84","559975","0.0-84.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","1312",""," ","key"," ","16.66774025974136","500","250","inst","","","","","",""
"","psychophysics","85","566325","0.0-85.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","6345",""," ","key"," ","16.667608923884657","500","250","pz","60","2","32","","","60"
"","psychophysics","86","569753","0.0-86.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","3425",""," ","key"," ","16.66763725490241","500","250","pz","55","2","40","","","49"
"","psychophysics","87","573985","0.0-87.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4225",""," ","key"," ","16.667608695651825","500","250","pz","41","2","22","","","40"
"","psychophysics","88","578659","0.0-88.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4668",""," ","key"," ","16.667577060931745","500","250","pz","19","2","56","","","24"
"","psychophysics","89","581620","0.0-89.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","2955",""," ","key"," ","16.667621468926523","500","250","pz","37","2","39","","","42"
"","psychophysics","90","585897","0.0-90.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4268",""," ","key"," ","16.667609374999756","500","250","pz","40","2","20","","","41"
"","psychophysics","91","589655","0.0-91.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","3754",""," ","key"," ","16.667647321428895","500","250","pz","19","2","25","","","20"
"","psychophysics","92","594294","0.0-92.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4632",""," ","key"," ","16.72778700361035","500","250","pz","29","2","39","","","29"
"","psychophysics","93","599090","0.0-93.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4793",""," ","key"," ","16.667580419580265","500","250","pz","48","2","50","","","54"
"","psychophysics","94","603230","0.0-94.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4133",""," ","key"," ","16.667580645161046","500","250","pz","56","2","31","","","60"
"","psychophysics","95","606064","0.0-95.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","2828",""," ","key"," ","16.66762721893507","500","250","pz","52","2","44","","","57"
"","psychophysics","96","610731","0.0-96.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4664",""," ","key"," ","16.667612903225685","500","250","pz","26","2","42","","","26"
"","psychophysics","97","614984","0.0-97.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4249",""," ","key"," ","16.667614173227975","500","250","pz","43","2","50","","","54"
"","psychophysics","98","617888","0.0-98.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","2900",""," ","key"," ","16.667583815029396","500","250","pz","26","2","29","","","34"
"","psychophysics","99","623557","0.0-99.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","5666",""," ","key"," ","16.66759292035402","500","250","pz","33","2","53","","","31"
"","psychophysics","100","624873","0.0-100.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","1311",""," ","key"," ","16.667615384615672","500","250","inst","","","","","",""
"","psychophysics","101","631485","0.0-101.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","6602",""," ","key"," ","16.667601010101","500","250","instBr0","NaN","","0","0","0","300"
"","psychophysics","102","670285","0.0-102.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","38797",""," ","key"," ","16.667608079071755","500","250","instBr1","NaN","","-40","0","0","300"
"","psychophysics","103","685328","0.0-103.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","15040",""," ","key"," ","16.667611542730214","500","250","instBr","28","2","40","0","0","300"
"","psychophysics","104","686375","0.0-104.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","1042",""," ","key"," ","16.667645161289858","500","250","inst","","","","","",""
"","psychophysics","105","691327","0.0-105.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4949",""," ","key"," ","16.667587837837935","500","250","br","20","2","-8","26","-14","228"
"","psychophysics","106","698440","0.0-106.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","7108",""," ","key"," ","16.667617370892085","500","250","br","29","2","-36","17","-10","274"
"","psychophysics","107","703061","0.0-107.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4617",""," ","key"," ","16.66755797101465","500","250","br","28","2","-9","30","-13","296"
"","psychophysics","108","711067","0.0-108.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","null","","null","key","null","16.667606250000002","500","250","br","24","2","-38","-8","-7","224"
"","psychophysics","109","711199","0.0-109.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","127",""," ","key"," ","16.668333333334886","500","250","br","34","2","34","-9","23","295"
"","psychophysics","110","718891","0.0-110.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","7686",""," ","key"," ","16.667598698481637","500","250","br","24","2","-49","-7","27","280"
"","psychophysics","111","722012","0.0-111.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","3116",""," ","key"," ","16.66760215053763","500","250","br","20","2","37","15","5","248"
"","psychophysics","112","727254","0.0-112.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","5234",""," ","key"," ","16.667611464968168","500","250","br","25","2","-23","1","2","200"
"","psychophysics","113","730201","0.0-113.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","2944",""," ","key"," ","16.66763636363612","500","250","br","26","2","35","3","0","289"
"","psychophysics","114","738221","0.0-114.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","null","","null","key","null","16.66760416666657","500","250","br","24","2","5","4","-6","202"
"","psychophysics","115","744690","0.0-115.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","6458",""," ","key"," ","16.667612403100875","500","250","br","21","2","-16","-10","19","235"
"","psychophysics","116","748017","0.0-116.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","3324",""," ","key"," ","16.66761616161599","500","250","br","24","2","9","22","3","284"
"","psychophysics","117","752648","0.0-117.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4626",""," ","key"," ","16.667628158845044","500","250","br","21","2","19","18","23","225"
"","psychophysics","118","756638","0.0-118.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","3983",""," ","key"," ","16.667606694560504","500","250","br","18","2","4","-16","-25","213"
"","psychophysics","119","762295","0.0-119.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","5645",""," ","key"," ","16.66759763313623","500","250","br","24","2","45","-7","12","217"
"","psychophysics","120","763375","0.0-120.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","1078",""," ","key"," ","16.667640624998967","500","250","inst","","","","","",""
"","psychophysics","121","773993","0.0-121.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","10615",""," ","key"," ","16.667599056603763","500","250","instPz4","-17","1","15","","","30"
"","psychophysics","122","775082","0.0-122.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","1086",""," ","key"," ","16.667687499999374","500","250","inst","","","","","",""
"","psychophysics","123","783087","0.0-123.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","null","","null","key","null","16.667608333333433","500","250","pz","-5","1","29","","","40"
"","psychophysics","124","787328","0.0-124.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4238",""," ","key"," ","16.73374999999965","500","250","pz","58","1","21","","","57"
"","psychophysics","125","788212","0.0-125.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","879",""," ","key"," ","16.667673076923865","500","250","pz","50","1","50","","","58"
"","psychophysics","126","791727","0.0-126.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","3494",""," ","key"," ","16.667604761904418","500","250","pz","64","1","43","","","55"
"","psychophysics","127","794922","0.0-127.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","3191",""," ","key"," ","16.66762827225127","500","250","pz","33","1","45","","","28"
"","psychophysics","128","799480","0.0-128.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4555",""," ","key"," ","16.667636029412012","500","250","pz","57","1","42","","","45"
"","psychophysics","129","802263","0.0-129.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","2780",""," ","key"," ","16.667548192771577","500","250","pz","43","1","39","","","43"
"","psychophysics","130","805948","0.0-130.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","3682",""," ","key"," ","16.66764090909062","500","250","pz","23","1","38","","","23"
"","psychophysics","131","810783","0.0-131.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4831",""," ","key"," ","16.66761591695499","500","250","pz","54","1","28","","","48"
"","psychophysics","132","817037","0.0-132.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","6248",""," ","key"," ","16.667612299465333","500","250","pz","26","1","59","","","25"
"","psychophysics","133","822840","0.0-133.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","5795",""," ","key"," ","16.667612068965596","500","250","pz","60","1","30","","","49"
"","psychophysics","134","827299","0.0-134.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4455",""," ","key"," ","16.66760902255651","500","250","pz","66","1","30","","","49"
"","psychophysics","135","832009","0.0-135.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4701",""," ","key"," ","16.667585106382845","500","250","pz","35","1","60","","","32"
"","psychophysics","136","835390","0.0-136.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","3377",""," ","key"," ","16.667559405940928","500","250","pz","56","1","38","","","40"
"","psychophysics","137","839042","0.0-137.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","3648",""," ","key"," ","16.66765596330275","500","250","pz","51","1","27","","","44"
"","psychophysics","138","851170","0.0-138.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","12126",""," ","key"," ","16.667604683195567","500","250","inst","","","","","",""
"","psychophysics","139","872183","0.0-139.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","21005",""," ","key"," ","16.667603968253953","500","250","instPog0","160","1","190","0","0","160"
"","psychophysics","140","878049","0.0-140.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","5863",""," ","key"," ","16.667641025641203","500","250","instPog1","172","1","190","0","0","160"
"","psychophysics","141","882424","0.0-141.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","4373",""," ","key"," ","16.667590038314323","500","250","instPog2","184","1","160","0","0","160"
"","psychophysics","142","883435","0.0-142.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","1007",""," ","key"," ","16.667666666665657","500","250","inst","","","","","",""
"","psychophysics","143","887288","0.0-143.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","3849",""," ","key"," ","16.667560869565172","500","250","pog","164","1","182","0","0","133"
"","psychophysics","144","890959","0.0-144.0","61078342b757ebe17dfbb5ad","64cab22242f37b207914755a","","","","","3663",""," ","key"," ","16.667621004566353","500","250","pog","195","1","179","0","0","164"
