"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","start","version","jitterX","jitterY","parA"
"","psychophysics","13","99465","0.0-13.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","5973",""," ","key"," ","16.666424581005593","500","250","inst","","","","","",""
"","psychophysics","14","103410","0.0-14.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3943",""," ","key"," ","16.666016949152514","500","250","inst","","","","","",""
"","psychophysics","15","106581","0.0-15.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3169",""," ","key"," ","16.666137566137536","500","250","inst","","","","","",""
"","psychophysics","16","108071","0.0-16.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","1488",""," ","key"," ","16.66568181818167","500","250","inst","","","","","",""
"","psychophysics","17","111399","0.0-17.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3326",""," ","key"," ","16.66613065326632","500","250","instEB0","40","40","","0","0","40"
"","psychophysics","18","116869","0.0-18.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","5467",""," ","key"," ","16.66605504587157","500","250","instEB1","72","30","2","0","0","70"
"","psychophysics","19","124965","0.0-19.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","8092",""," ","key"," ","16.6659793814433","500","250","instEB2","41","60","2","0","0","40"
"","psychophysics","20","131695","0.0-20.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","6728",""," ","key"," ","16.666153846153826","500","250","instEB3","67","45","2","0","0","65"
"","psychophysics","21","136133","0.0-21.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","4435",""," ","key"," ","16.665962264150984","500","250","instEB4","42","40","2","0","0","40"
"","psychophysics","22","138791","0.0-22.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2657",""," ","key"," ","16.66641509433957","500","250","inst","","","","","",""
"","psychophysics","23","145017","0.0-23.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","6223",""," ","key"," ","16.66532258064516","500","250","eb","57","32","2","0","0","50"
"","psychophysics","24","148249","0.0-24.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3231",""," ","key"," ","16.6667357512953","500","250","eb","47","52","2","0","0","39"
"","psychophysics","25","150232","0.0-25.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","1982",""," ","key"," ","16.666610169491555","500","250","eb","39","42","2","0","0","33"
"","psychophysics","26","152472","0.0-26.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2237",""," ","key"," ","16.666567164179156","500","250","eb","46","44","2","0","0","41"
"","psychophysics","27","156405","0.0-27.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3931",""," ","key"," ","16.666212765957436","500","250","eb","50","29","2","0","0","45"
"","psychophysics","28","158052","0.0-28.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","1646",""," ","key"," ","16.66597938144336","500","250","eb","38","38","2","0","0","32"
"","psychophysics","29","162339","0.0-29.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","4282",""," ","key"," ","16.666147859922223","500","250","eb","46","28","2","0","0","44"
"","psychophysics","30","165475","0.0-30.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3134",""," ","key"," ","16.66609625668448","500","250","eb","30","34","2","0","0","26"
"","psychophysics","31","167574","0.0-31.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2098",""," ","key"," ","16.66607999999984","500","250","eb","38","40","2","0","0","35"
"","psychophysics","32","169304","0.0-32.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","1729",""," ","key"," ","16.666019417475784","500","250","eb","50","48","2","0","0","48"
"","psychophysics","33","170738","0.0-33.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","1432",""," ","key"," ","16.66611764705877","500","250","eb","35","37","2","0","0","37"
"","psychophysics","34","173204","0.0-34.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2464",""," ","key"," ","16.666122448979678","500","250","eb","33","37","2","0","0","30"
"","psychophysics","35","176306","0.0-35.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3101",""," ","key"," ","16.66594594594601","500","250","eb","39","53","2","0","0","29"
"","psychophysics","36","179170","0.0-36.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2863",""," ","key"," ","16.66619883040943","500","250","eb","45","29","2","0","0","40"
"","psychophysics","37","181473","0.0-37.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2301",""," ","key"," ","16.66598540146","500","250","eb","25","32","2","0","0","25"
"","psychophysics","38","182691","0.0-38.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","1216",""," ","key"," ","16.666666666666668","500","250","inst","","","","","",""
"","psychophysics","39","184997","0.0-39.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2304",""," ","key"," ","16.665839416058404","500","250","instPz0","50","50","1","","","50"
"","psychophysics","40","185033","0.0-40.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","35",""," ","key"," ","16.679999999993015","500","250","instPz1","25","25","1","","","50"
"","psychophysics","41","190372","0.0-41.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","5335",""," ","key"," ","16.66618750000007","500","250","instPz2","22","15","1","","","25"
"","psychophysics","42","196844","0.0-42.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","6469",""," ","key"," ","16.666046511627854","500","250","instPz3","48","25","1","","","50"
"","psychophysics","43","203724","0.0-43.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","6879",""," ","key"," ","16.66606796116508","500","250","instPz4","37","15","1","","","30"
"","psychophysics","44","204946","0.0-44.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","1219",""," ","key"," ","16.66638888888863","500","250","inst","","","","","",""
"","psychophysics","45","209002","0.0-45.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","4054",""," ","key"," ","16.666090534979485","500","250","pz","36","44","1","","","27"
"","psychophysics","46","212962","0.0-46.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3958",""," ","key"," ","16.66627118644064","500","250","pz","54","35","1","","","43"
"","psychophysics","47","218871","0.0-47.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","5906",""," ","key"," ","16.66604519774011","500","250","pz","69","35","1","","","56"
"","psychophysics","48","222700","0.0-48.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3826",""," ","key"," ","16.666140350877214","500","250","pz","55","23","1","","","49"
"","psychophysics","49","225605","0.0-49.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2902",""," ","key"," ","16.66586206896544","500","250","pz","48","32","1","","","35"
"","psychophysics","50","230772","0.0-50.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","5164",""," ","key"," ","16.666148867313904","500","250","pz","76","53","1","","","55"
"","psychophysics","51","232624","0.0-51.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","1851",""," ","key"," ","16.66545454545465","500","250","pz","46","46","1","","","37"
"","psychophysics","52","235118","0.0-52.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2493",""," ","key"," ","16.6665771812081","500","250","pz","29","27","1","","","22"
"","psychophysics","53","238263","0.0-53.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3143",""," ","key"," ","16.66598930481288","500","250","pz","60","33","1","","","43"
"","psychophysics","54","240557","0.0-54.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2293",""," ","key"," ","16.665985401459785","500","250","pz","43","47","1","","","31"
"","psychophysics","55","246630","0.0-55.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","6068",""," ","key"," ","16.666280991735498","500","250","pz","62","26","1","","","54"
"","psychophysics","56","250004","0.0-56.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3371",""," ","key"," ","16.665841584158414","500","250","pz","57","35","1","","","43"
"","psychophysics","57","252120","0.0-57.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2115",""," ","key"," ","16.6658730158732","500","250","pz","47","41","1","","","36"
"","psychophysics","58","255601","0.0-58.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3478",""," ","key"," ","16.666249999999938","500","250","pz","69","31","1","","","51"
"","psychophysics","59","258949","0.0-59.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3346",""," ","key"," ","16.66613065326632","500","250","pz","33","55","1","","","26"
"","psychophysics","60","259879","0.0-60.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","926",""," ","key"," ","16.665090909090676","500","250","inst","","","","","",""
"","psychophysics","61","266434","0.0-61.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","6552",""," ","key"," ","16.666259541984726","500","250","instPog0","340","370","2","0","0","340"
"","psychophysics","62","272735","0.0-62.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","6301",""," ","key"," ","16.66604774535818","500","250","instPog1","344","370","2","0","0","340"
"","psychophysics","63","277001","0.0-63.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","4265",""," ","key"," ","16.666117647058996","500","250","instPog2","328","340","2","0","0","340"
"","psychophysics","64","278457","0.0-64.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","1454",""," ","key"," ","16.663023255813492","500","250","inst","","","","","",""
"","psychophysics","65","281596","0.0-65.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3137",""," ","key"," ","16.666631016042643","500","250","pog","320","334","2","0","0","336"
"","psychophysics","66","287425","0.0-66.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","5827",""," ","key"," ","16.66618911174785","500","250","pog","294","324","2","0","0","310"
"","psychophysics","67","292143","0.0-67.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","4718",""," ","key"," ","16.66609929078023","500","250","pog","293","333","2","0","0","319"
"","psychophysics","68","295767","0.0-68.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3622",""," ","key"," ","16.666175115207363","500","250","pog","347","381","2","0","0","369"
"","psychophysics","69","300310","0.0-69.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","4541",""," ","key"," ","16.665682656826654","500","250","pog","324","308","2","0","0","349"
"","psychophysics","70","302362","0.0-70.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2050",""," ","key"," ","16.66672131147562","500","250","pog","293","299","2","0","0","318"
"","psychophysics","71","305872","0.0-71.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3506",""," ","key"," ","16.666380952380962","500","250","pog","294","370","2","0","0","306"
"","psychophysics","72","308465","0.0-72.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2590",""," ","key"," ","16.665677419354793","500","250","pog","340","354","2","0","0","355"
"","psychophysics","73","314271","0.0-73.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","5805",""," ","key"," ","16.666109510086496","500","250","pog","295","361","2","0","0","313"
"","psychophysics","74","319334","0.0-74.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","5061",""," ","key"," ","16.66613861386147","500","250","pog","305","373","2","0","0","319"
"","psychophysics","75","321934","0.0-75.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2597",""," ","key"," ","16.6654193548388","500","250","pog","296","310","2","0","0","313"
"","psychophysics","76","324132","0.0-76.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2196",""," ","key"," ","16.666564885496236","500","250","pog","280","292","2","0","0","302"
"","psychophysics","77","326048","0.0-77.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","1916",""," ","key"," ","16.666140350877214","500","250","pog","305","305","2","0","0","331"
"","psychophysics","78","330768","0.0-78.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","4719",""," ","key"," ","16.66609929078023","500","250","pog","302","352","2","0","0","326"
"","psychophysics","79","334189","0.0-79.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3418",""," ","key"," ","16.66617647058835","500","250","pog","305","355","2","0","0","320"
"","psychophysics","80","335068","0.0-80.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","879",""," ","key"," ","16.665384615385285","500","250","inst","","","","","",""
"","psychophysics","81","337695","0.0-81.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2624",""," ","key"," ","16.66615384615374","500","250","instZol0","0","0","","0","0",""
"","psychophysics","82","347798","0.0-82.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","10099",""," ","key"," ","16.666072607260748","500","250","instZol1","0.20000000000000004","-1.3","","0","0",""
"","psychophysics","83","364427","0.0-83.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","16626",""," ","key"," ","16.66608433734944","500","250","instZol2","1.2000000000000008","2","1","0","0",""
"","psychophysics","84","365261","0.0-84.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","828",""," ","key"," ","16.666530612244376","500","250","inst","","","","","",""
"","psychophysics","85","372864","0.0-85.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","7598",""," ","key"," ","16.66609649122805","500","250","zol","0.58","0.62","1","21","-7",""
"","psychophysics","86","377981","0.0-86.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","5116",""," ","key"," ","16.665882352941207","500","250","zol","0.8099999999999999","0.29","1","11","-7",""
"","psychophysics","87","381740","0.0-87.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3758",""," ","key"," ","16.666517857142804","500","250","zol","0.72","0.48","1","-6","13",""
"","psychophysics","88","384510","0.0-88.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2767",""," ","key"," ","16.665333333333503","500","250","zol","1.02","-0.32","1","25","-7",""
"","psychophysics","89","388185","0.0-89.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3670",""," ","key"," ","16.666636363636247","500","250","zol","1.29","-0.59","1","-16","-21",""
"","psychophysics","90","394478","0.0-90.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","6291",""," ","key"," ","16.66606382978724","500","250","zol","0.9899999999999999","0.51","1","16","-7",""
"","psychophysics","91","401997","0.0-91.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","7516",""," ","key"," ","16.66616407982262","500","250","zol","1.35","-0.35","1","-26","5",""
"","psychophysics","92","409398","0.0-92.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","7398",""," ","key"," ","16.666094808126317","500","250","zol","1.4800000000000002","-0.38","1","17","27",""
"","psychophysics","93","415091","0.0-93.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","5691",""," ","key"," ","16.66605882352947","500","250","zol","0.6699999999999999","0.13","1","24","23",""
"","psychophysics","94","417854","0.0-94.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2757",""," ","key"," ","16.666060606060395","500","250","zol","0.69","-0.19","1","18","-19",""
"","psychophysics","95","420674","0.0-95.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2818",""," ","key"," ","16.66619047619038","500","250","zol","0.82","-0.62","1","-16","-20",""
"","psychophysics","96","425341","0.0-96.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","4666",""," ","key"," ","16.66609318996425","500","250","zol","1.0899999999999999","0.11","1","-29","-29",""
"","psychophysics","97","429585","0.0-97.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","4238",""," ","key"," ","16.66614173228351","500","250","zol","0.22","0.58","1","17","-3",""
"","psychophysics","98","432931","0.0-98.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3344",""," ","key"," ","16.666199999999954","500","250","zol","1.19","-0.19","1","25","8",""
"","psychophysics","99","436346","0.0-99.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3411",""," ","key"," ","16.666078431372572","500","250","zol","0.38","0.72","1","30","0",""
"","psychophysics","100","437187","0.0-100.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","840",""," ","key"," ","16.66612244897869","500","250","inst","","","","","",""
"","psychophysics","101","439075","0.0-101.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","1887",""," ","key"," ","16.665892857143003","500","250","instBr0","NaN","0","","0","0","300"
"","psychophysics","102","445345","0.0-102.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","6266",""," ","key"," ","16.666117021276495","500","250","instBr1","NaN","-40","","0","0","300"
"","psychophysics","103","452870","0.0-103.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","7523",""," ","key"," ","16.66608888888887","500","250","instBr","32","40","2","0","0","300"
"","psychophysics","104","454128","0.0-104.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","1257",""," ","key"," ","16.66613333333361","500","250","inst","","","","","",""
"","psychophysics","105","458427","0.0-105.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","4298",""," ","key"," ","16.665914396887214","500","250","br","20","38","2","0","13","244"
"","psychophysics","106","463020","0.0-106.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","4591",""," ","key"," ","16.665839416058404","500","250","br","19","-9","2","-22","2","228"
"","psychophysics","107","464878","0.0-107.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","1856",""," ","key"," ","16.666666666666668","500","250","br","22","20","2","4","6","300"
"","psychophysics","108","468411","0.0-108.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3531",""," ","key"," ","16.666161137440746","500","250","br","20","-33","2","30","-3","223"
"","psychophysics","109","471901","0.0-109.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3489",""," ","key"," ","16.666153846153836","500","250","br","20","-12","2","-10","20","284"
"","psychophysics","110","475339","0.0-110.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3436",""," ","key"," ","16.665951219512003","500","250","br","21","39","2","2","5","238"
"","psychophysics","111","481082","0.0-111.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","5740",""," ","key"," ","16.6661627906976","500","250","br","16","-44","2","15","3","252"
"","psychophysics","112","486709","0.0-112.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","5625",""," ","key"," ","16.666011904761987","500","250","br","16","-35","2","-27","30","225"
"","psychophysics","113","490302","0.0-113.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3589",""," ","key"," ","16.66595348837206","500","250","br","19","34","2","-29","-4","267"
"","psychophysics","114","492333","0.0-114.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2031",""," ","key"," ","16.666115702479146","500","250","br","24","11","2","20","-17","288"
"","psychophysics","115","493611","0.0-115.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","1276",""," ","key"," ","16.665789473683905","500","250","br","21","18","2","8","-27","273"
"","psychophysics","116","497051","0.0-116.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3437",""," ","key"," ","16.666341463414806","500","250","br","20","35","2","0","29","282"
"","psychophysics","117","501788","0.0-117.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","4737",""," ","key"," ","16.66614840989406","500","250","br","16","-3","2","-19","5","203"
"","psychophysics","118","506471","0.0-118.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","4681",""," ","key"," ","16.665999999999933","500","250","br","16","-30","2","15","-14","211"
"","psychophysics","119","510076","0.0-119.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3600",""," ","key"," ","16.665925925926043","500","250","br","24","42","2","14","23","286"
"","psychophysics","120","510776","0.0-120.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","699",""," ","key"," ","16.66682926829331","500","250","inst","","","","","",""
"","psychophysics","121","515911","0.0-121.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","5134",""," ","key"," ","16.666188925081492","500","250","instBr","-23","40","1","0","0","300"
"","psychophysics","122","516976","0.0-122.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","1062",""," ","key"," ","16.665714285714323","500","250","inst","","","","","",""
"","psychophysics","123","519818","0.0-123.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2840",""," ","key"," ","16.666153846153943","500","250","br","-18","-36","1","28","-10","202"
"","psychophysics","124","524077","0.0-124.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","4256",""," ","key"," ","16.66588235294136","500","250","br","-13","50","1","2","-20","272"
"","psychophysics","125","525684","0.0-125.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","1607",""," ","key"," ","16.666315789474176","500","250","br","-24","-24","1","-16","26","269"
"","psychophysics","126","528799","0.0-126.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3112",""," ","key"," ","16.665806451612728","500","250","br","-28","-47","1","-11","5","288"
"","psychophysics","127","533278","0.0-127.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","4476",""," ","key"," ","16.666044776119403","500","250","br","-12","47","1","-14","13","226"
"","psychophysics","128","535682","0.0-128.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2402",""," ","key"," ","16.666713286713872","500","250","br","-21","-36","1","20","5","272"
"","psychophysics","129","539588","0.0-129.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3905",""," ","key"," ","16.666180257511108","500","250","br","-13","11","1","22","-7","287"
"","psychophysics","130","544808","0.0-130.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","5216",""," ","key"," ","16.666070287540247","500","250","br","-17","42","1","14","8","267"
"","psychophysics","131","547551","0.0-131.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2740",""," ","key"," ","16.666012269938992","500","250","br","-16","-47","1","24","28","236"
"","psychophysics","132","549157","0.0-132.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","1605",""," ","key"," ","16.666250000000826","500","250","br","-16","-16","1","5","-30","243"
"","psychophysics","133","552941","0.0-133.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","3783",""," ","key"," ","16.666017699115127","500","250","br","-18","47","1","21","1","235"
"","psychophysics","134","555578","0.0-134.0","636149119f0c3ee5c09c95d6","64cab1343c2b3dd0ee8daf0d","","","","","2636",""," ","key"," ","16.666242038216414","500","250","br","-20","-45","1","8","-13","257"
