"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","block","start","jitterX","jitterY","parA"
"true","fullscreen","0","2663","0.0-0.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2739","0.0-1.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","3802","0.0-2.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","1061","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","10161","0.0-3.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","6352",""," ","key"," ","16.76811111111111","511.2","250","","","","","","","",""
"","psychophysics","4","11795","0.0-4.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","1613",""," ","key"," ","16.68026530612246","500","250","inst","","","","","","",""
"","psychophysics","5","14348","0.0-5.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","2551",""," ","key"," ","16.680671052631578","500","250","sample0","","","","","","",""
"","psychophysics","6","15456","0.0-6.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","1106",""," ","key"," ","16.68053846153847","500","250","sample1","","","","","","",""
"","psychophysics","7","16692","0.0-7.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","1227",""," ","key"," ","16.680479452054808","500","250","sample2","130","","","","","",""
"","psychophysics","8","19147","0.0-8.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","2447",""," ","key"," ","16.67991836734694","500","250","sample3","70","","","","","",""
"","psychophysics","9","24980","0.0-9.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","5832",""," ","key"," ","16.680856321839077","500","250","sample4","100","","","","","",""
"","psychophysics","10","27059","0.0-10.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","2070",""," ","key"," ","16.679322580645167","500","250","sample5","","","","","","",""
"","psychophysics","11","30380","0.0-11.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","3320",""," ","key"," ","16.680520202020194","500","250","sample6","496","","","","","",""
"","psychophysics","12","32439","0.0-12.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","2057",""," ","key"," ","16.68062601626014","500","250","inst","","","","","","",""
"","psychophysics","13","34992","0.0-13.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","2551",""," ","key"," ","16.680177631578964","500","250","inst","","","","","","",""
"","psychophysics","14","36624","0.0-14.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","1631",""," ","key"," ","16.680124999999936","500","250","inst","","","","","","",""
"","psychophysics","15","37549","0.0-15.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","922",""," ","key"," ","16.681181818181756","500","250","inst","","","","","","",""
"","psychophysics","16","38524","0.0-16.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","973",""," ","key"," ","16.68312280701758","500","250","inst","","","","","","",""
"","psychophysics","17","40391","0.0-17.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","1865",""," ","key"," ","16.681576576576568","500","250","instEB0","40","1","","40","0","0","40"
"","psychophysics","18","43657","0.0-18.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","3264",""," ","key"," ","16.68136410256411","500","250","instEB1","33","1","","40","0","0","30"
"","psychophysics","19","49824","0.0-19.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","6166",""," ","key"," ","16.68079403794037","500","250","instEB2","35","1","","30","0","0","40"
"","psychophysics","20","57619","0.0-20.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","7793",""," ","key"," ","16.68085836909871","500","250","instEB3","34","1","","27","0","0","45"
"","psychophysics","21","64067","0.0-21.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","6446",""," ","key"," ","16.680904145077733","500","250","instEB4","65","1","","40","0","0","30"
"","psychophysics","22","65821","0.0-22.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","1752",""," ","key"," ","16.68012500000007","500","250","inst","","","","","","",""
"","psychophysics","23","68799","0.0-23.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","2975",""," ","key"," ","16.680423728813548","500","250","eb","41","1","","50","0","0","49"
"","psychophysics","24","71760","0.0-24.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","2958",""," ","key"," ","16.680824858757028","500","250","eb","39","1","","46","0","0","47"
"","psychophysics","25","75577","0.0-25.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","3816",""," ","key"," ","16.680903508771927","500","250","eb","28","1","","41","0","0","28"
"","psychophysics","26","78485","0.0-26.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","2905",""," ","key"," ","16.681109826589566","500","250","eb","27","1","","49","0","0","29"
"","psychophysics","27","81214","0.0-27.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","2727",""," ","key"," ","16.680588957055136","500","250","eb","46","1","","48","0","0","50"
"","psychophysics","28","83559","0.0-28.0","63e51ddb19fccd05514c629c","64de8479e698a32640e38af8","","","","","2343",""," ","key"," ","16.67972661870506","500","250","eb","33","1","","39","0","0","38"
