"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","start","parA","version","block","jitterX","jitterY"
"true","fullscreen","0","3529","0.0-0.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3674","0.0-1.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","5678","0.0-2.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","2002","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","11977","0.0-3.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","6287",""," ","key"," ","16.66519628647215","640","250","","","","","","","",""
"","psychophysics","4","14695","0.0-4.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","2683",""," ","key"," ","16.767864197530855","500","250","inst","","","","","","",""
"","psychophysics","5","18833","0.0-5.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","4133",""," ","key"," ","16.664643724696347","500","250","sample0","","","","","","",""
"","psychophysics","6","22193","0.0-6.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","3339",""," ","key"," ","16.66483582089553","500","250","sample1","","","","","","",""
"","psychophysics","7","32657","0.0-7.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","10456",""," ","key"," ","16.664724082934608","500","250","sample2","92","","","","","",""
"","psychophysics","8","39734","0.0-8.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","7058",""," ","key"," ","16.665817966903063","500","250","sample3","86","","","","","",""
"","psychophysics","9","52658","0.0-9.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","12879",""," ","key"," ","16.686350129198956","500","250","sample4","100","","","","","",""
"","psychophysics","10","56825","0.0-10.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","4165",""," ","key"," ","16.66527309236947","500","250","sample5","","","","","","",""
"","psychophysics","11","64556","0.0-11.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","7725",""," ","key"," ","16.66525701943845","500","250","sample6","502","","","","","",""
"","psychophysics","12","72638","0.0-12.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","8076",""," ","key"," ","16.66503512396696","500","250","inst","","","","","","",""
"","psychophysics","13","77290","0.0-13.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","4650",""," ","key"," ","16.66521223021584","500","250","inst","","","","","","",""
"","psychophysics","14","79845","0.0-14.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","2549",""," ","key"," ","16.66529605263158","500","250","inst","","","","","","",""
"","psychophysics","15","81687","0.0-15.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","1824",""," ","key"," ","16.664627272727245","500","250","inst","","","","","","",""
"","psychophysics","16","82942","0.0-16.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","1250",""," ","key"," ","16.665635135135105","500","250","inst","","","","","","",""
"","psychophysics","17","85819","0.0-17.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","2863",""," ","key"," ","16.665215116278993","500","250","instPzPre","50","50","50","0","","",""
"","psychophysics","18","89427","0.0-18.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","3603",""," ","key"," ","16.664883720930288","500","250","instPz0","50","50","50","2","","",""
"","psychophysics","19","98766","0.0-19.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","9334",""," ","key"," ","16.665032200357775","500","250","instPz1","42","25","50","2","","",""
"","psychophysics","20","107436","0.0-20.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","8663",""," ","key"," ","16.665032692307683","500","250","instPz2","32","20","35","2","","",""
"","psychophysics","21","115772","0.0-21.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","8302",""," ","key"," ","16.665016032064116","500","250","instPz3","30","30","100","2","","",""
"","psychophysics","22","129099","0.0-22.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","13303",""," ","key"," ","16.664951127819542","500","250","instPz4","96","30","100","2","","",""
"","psychophysics","23","130615","0.0-23.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","1508",""," ","key"," ","16.665153846153792","500","250","inst","","","","","","",""
"","psychophysics","24","138622","0.0-24.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","null","","null","key","null","16.664820459290173","500","250","pz","24","31","28","2","0","",""
"","psychophysics","25","139395","0.0-25.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","772",""," ","key"," ","16.66576086956522","500","250","pz","20","20","30","2","0","",""
"","psychophysics","26","140826","0.0-26.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","1429",""," ","key"," ","16.666797619047603","500","250","pz","30","30","38","2","0","",""
"","psychophysics","27","148831","0.0-27.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","null","","null","key","null","16.66504375000004","500","250","pz","48","32","60","2","0","",""
"","psychophysics","28","154478","0.0-28.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","5642",""," ","key"," ","16.66512166172109","500","250","pz","23","42","30","2","0","",""
"","psychophysics","29","158604","0.0-29.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","4117",""," ","key"," ","16.66518218623477","500","250","pz","27","31","32","2","0","",""
"","psychophysics","30","163673","0.0-30.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","5068",""," ","key"," ","16.66459405940595","500","250","pz","37","24","44","2","0","",""
"","psychophysics","31","166799","0.0-31.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","3117",""," ","key"," ","16.665171122994586","500","250","pz","26","32","34","2","0","",""
"","psychophysics","32","170512","0.0-32.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","3697",""," ","key"," ","16.664968468468565","500","250","pz","37","27","40","2","0","",""
"","psychophysics","33","176108","0.0-33.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","5594",""," ","key"," ","16.664841791044715","500","250","pz","27","44","29","2","0","",""
"","psychophysics","34","178620","0.0-34.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","2510",""," ","key"," ","16.66418120805381","500","250","pz","42","42","46","2","0","",""
"","psychophysics","35","181286","0.0-35.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","2661",""," ","key"," ","16.665308176100535","500","250","pz","25","30","28","2","0","",""
"","psychophysics","36","186367","0.0-36.0","60871d664054c52f5b2741ae","64de83b9b22d101f248c6b4d","","","","","5065",""," ","key"," ","16.665157894736886","500","250","pz","18","45","22","2","0","",""
