"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","block","jitterX","jitterY","start","parA"
"true","fullscreen","0","5330","0.0-0.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","5615","0.0-1.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","6674","0.0-2.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","1057","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","9760","0.0-3.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","3082",""," ","key"," ","6.942334831460672","768","250","","","","","","","",""
"","psychophysics","4","12630","0.0-4.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","2868",""," ","key"," ","6.9448470873786405","500","250","inst","","","","","","",""
"","psychophysics","5","15028","0.0-5.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","2397",""," ","key"," ","6.9444738372093004","500","250","sample0","","","","","","",""
"","psychophysics","6","16212","0.0-6.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","1182",""," ","key"," ","6.948447058823534","500","250","sample1","","","","","","",""
"","psychophysics","7","24086","0.0-7.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","7873",""," ","key"," ","6.943976169461604","500","250","sample2","132","","","","","",""
"","psychophysics","8","31821","0.0-8.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","7733",""," ","key"," ","6.944248876909252","500","250","sample3","100","","","","","",""
"","psychophysics","9","40005","0.0-9.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","8183",""," ","key"," ","6.943158878504671","500","250","sample4","100","","","","","",""
"","psychophysics","10","43025","0.0-10.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","3017",""," ","key"," ","6.945506912442393","500","250","sample5","","","","","","",""
"","psychophysics","11","51876","0.0-11.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","8850",""," ","key"," ","6.944124018838304","500","250","sample6","504","","","","","",""
"","psychophysics","12","53285","0.0-12.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","1408",""," ","key"," ","6.944876237623788","500","250","inst","","","","","","",""
"","psychophysics","13","53922","0.0-13.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","636",""," ","key"," ","6.945197802197791","500","250","inst","","","","","","",""
"","psychophysics","14","54962","0.0-14.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","1038",""," ","key"," ","6.9423851351351225","500","250","inst","","","","","","",""
"","psychophysics","15","55778","0.0-15.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","813",""," ","key"," ","6.948547008546973","500","250","inst","","","","","","",""
"","psychophysics","16","56380","0.0-16.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","601",""," ","key"," ","6.943848837209242","500","250","inst","","","","","","",""
"","psychophysics","17","62847","0.0-17.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","6465",""," ","key"," ","6.944616129032252","500","250","instBr0","-1","","","0","0","0","300"
"","psychophysics","18","65664","0.0-18.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","2816",""," ","key"," ","6.944306172839514","500","250","instBr1","7","","","0","0","-40","300"
"","psychophysics","19","73732","0.0-19.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","8067",""," ","key"," ","6.943004306632209","500","250","instBr3","14","2","","0","0","40","300"
"","psychophysics","20","75505","0.0-20.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","1772",""," ","key"," ","6.947011811023669","500","250","inst","","","","","","",""
"","psychophysics","21","78764","0.0-21.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","3257",""," ","key"," ","6.94489957264958","500","250","br","20","2","0","11","-22","13","242"
"","psychophysics","22","80335","0.0-22.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","1570",""," ","key"," ","6.9438849557522095","500","250","br","25","2","0","-3","-5","29","261"
"","psychophysics","23","82951","0.0-23.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","2614",""," ","key"," ","6.9433893333333545","500","250","br","30","2","0","-17","-13","-17","297"
"","psychophysics","24","87062","0.0-24.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","4109",""," ","key"," ","6.94360067681896","500","250","br","19","2","0","27","-20","-10","206"
"","psychophysics","25","88892","0.0-25.0","631bfb8f27645e704e21c1cd","64de83948061a741afe9e213","","","","","1828",""," ","key"," ","6.946638783269964","500","250","br","14","2","0","2","15","23","237"
