"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","start","parA","version","block","jitterX","jitterY"
"true","fullscreen","0","2892","0.0-0.0","60f1ddf2ba77ba7c771c936c","64de810fcbcf155a79f44d14","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3274","0.0-1.0","60f1ddf2ba77ba7c771c936c","64de810fcbcf155a79f44d14","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","10465","0.0-2.0","60f1ddf2ba77ba7c771c936c","64de810fcbcf155a79f44d14","","","","","7189","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","13927","0.0-3.0","60f1ddf2ba77ba7c771c936c","64de810fcbcf155a79f44d14","","","","","3426",""," ","key"," ","16.67019806763285","750","250","","","","","","","",""
"","psychophysics","4","16162","0.0-4.0","60f1ddf2ba77ba7c771c936c","64de810fcbcf155a79f44d14","","","","","2166",""," ","key"," ","16.92580152671755","500","250","inst","","","","","","",""
"","psychophysics","5","20880","0.0-5.0","60f1ddf2ba77ba7c771c936c","64de810fcbcf155a79f44d14","","","","","4666",""," ","key"," ","16.79155035971223","500","250","sample0","","","","","","",""
"","psychophysics","6","22634","0.0-6.0","60f1ddf2ba77ba7c771c936c","64de810fcbcf155a79f44d14","","","","","1723",""," ","key"," ","16.99133653846152","500","250","sample1","","","","","","",""
"","psychophysics","7","36309","0.0-7.0","60f1ddf2ba77ba7c771c936c","64de810fcbcf155a79f44d14","","","","","13631",""," ","key"," ","16.711374083129584","500","250","sample2","102","","","","","",""
"","psychophysics","8","41191","0.0-8.0","60f1ddf2ba77ba7c771c936c","64de810fcbcf155a79f44d14","","","","","4861",""," ","key"," ","16.670619863013712","500","250","sample3","100","","","","","",""
"","psychophysics","9","56192","0.0-9.0","60f1ddf2ba77ba7c771c936c","64de810fcbcf155a79f44d14","","","","","14976",""," ","key"," ","16.68969265033408","500","250","sample4","100","","","","","",""
"","psychophysics","10","60919","0.0-10.0","60f1ddf2ba77ba7c771c936c","64de810fcbcf155a79f44d14","","","","","4717",""," ","key"," ","16.67159219858157","500","250","sample5","","","","","","",""
"","psychophysics","11","72998","0.0-11.0","60f1ddf2ba77ba7c771c936c","64de810fcbcf155a79f44d14","","","","","12035",""," ","key"," ","16.716890581717465","500","250","sample6","500","","","","","",""
"","psychophysics","12","75910","0.0-12.0","60f1ddf2ba77ba7c771c936c","64de810fcbcf155a79f44d14","","","","","2902",""," ","key"," ","16.67114450867048","500","250","inst","","","","","","",""
"","psychophysics","13","79818","0.0-13.0","60f1ddf2ba77ba7c771c936c","64de810fcbcf155a79f44d14","","","","","3893",""," ","key"," ","16.742339055793977","500","250","inst","","","","","","",""
"","psychophysics","14","83468","0.0-14.0","60f1ddf2ba77ba7c771c936c","64de810fcbcf155a79f44d14","","","","","3642",""," ","key"," ","16.670885321100904","500","250","inst","","","","","","",""
"","psychophysics","15","84850","0.0-15.0","60f1ddf2ba77ba7c771c936c","64de810fcbcf155a79f44d14","","","","","1375",""," ","key"," ","16.671256097561038","500","250","inst","","","","","","",""
