"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","block","start","jitterX","jitterY","parA"
"true","fullscreen","0","2501","0.0-0.0","5e76896ffb3c70208d6e2f41","64e506f3b7d90be906fe5574","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2546","0.0-1.0","5e76896ffb3c70208d6e2f41","64e506f3b7d90be906fe5574","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","3929","0.0-2.0","5e76896ffb3c70208d6e2f41","64e506f3b7d90be906fe5574","","","","","1382","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","8393","0.0-3.0","5e76896ffb3c70208d6e2f41","64e506f3b7d90be906fe5574","","","","","4461",""," ","key"," ","6.068832880434782","960","250","","","","","","","",""
"","psychophysics","4","11181","0.0-4.0","5e76896ffb3c70208d6e2f41","64e506f3b7d90be906fe5574","","","","","2787",""," ","key"," ","6.0606949891067545","500","250","inst","","","","","","",""
"","psychophysics","5","15419","0.0-5.0","5e76896ffb3c70208d6e2f41","64e506f3b7d90be906fe5574","","","","","4237",""," ","key"," ","6.0607134670487115","500","250","sample0","","","","","","",""
"","psychophysics","6","17147","0.0-6.0","5e76896ffb3c70208d6e2f41","64e506f3b7d90be906fe5574","","","","","1727",""," ","key"," ","6.060630281690138","500","250","sample1","","","","","","",""
"","psychophysics","7","38094","0.0-7.0","5e76896ffb3c70208d6e2f41","64e506f3b7d90be906fe5574","","","","","20945",""," ","key"," ","6.06070630787037","500","250","sample2","100","","","","","",""
"","psychophysics","8","43690","0.0-8.0","5e76896ffb3c70208d6e2f41","64e506f3b7d90be906fe5574","","","","","5594",""," ","key"," ","6.060706073752709","500","250","sample3","100","","","","","",""
"","psychophysics","9","51354","0.0-9.0","5e76896ffb3c70208d6e2f41","64e506f3b7d90be906fe5574","","","","","7663",""," ","key"," ","6.060701504354709","500","250","sample4","100","","","","","",""
