"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","block","start","jitterX","jitterY","parA"
"true","fullscreen","0","2300","0.0-0.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2390","0.0-1.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","22291","0.0-2.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","19901","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","28790","0.0-3.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","6497",""," ","key"," ","16.680550128534705","960","250","","","","","","","",""
"","psychophysics","4","31239","0.0-4.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","2447",""," ","key"," ","16.680472602739716","500","250","inst","","","","","","",""
"","psychophysics","5","35030","0.0-5.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","3790",""," ","key"," ","16.680473451327433","500","250","sample0","","","","","","",""
"","psychophysics","6","37567","0.0-6.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","2536",""," ","key"," ","16.68065562913909","500","250","sample1","","","","","","",""
"","psychophysics","7","45608","0.0-7.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","8039",""," ","key"," ","16.6805343035343","500","250","sample2","102","","","","","",""
"","psychophysics","8","49657","0.0-8.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","4048",""," ","key"," ","16.68067768595042","500","250","sample3","100","","","","","",""
"","psychophysics","9","53353","0.0-9.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","3696",""," ","key"," ","16.68082727272727","500","250","sample4","104","","","","","",""
"","psychophysics","10","58274","0.0-10.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","4919",""," ","key"," ","16.680268707483005","500","250","sample5","","","","","","",""
"","psychophysics","11","63842","0.0-11.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","5568",""," ","key"," ","16.681042042042055","500","250","sample6","500","","","","","",""
"","psychophysics","12","65458","0.0-12.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","1615",""," ","key"," ","16.682854166666704","500","250","inst","","","","","","",""
"","psychophysics","13","67955","0.0-13.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","2496",""," ","key"," ","16.680644295302095","500","250","inst","","","","","","",""
"","psychophysics","14","69667","0.0-14.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","1711",""," ","key"," ","16.680732673267336","500","250","inst","","","","","","",""
"","psychophysics","15","70355","0.0-15.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","687",""," ","key"," ","16.6750975609757","500","250","inst","","","","","","",""
"","psychophysics","16","71043","0.0-16.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","687",""," ","key"," ","16.68070000000007","500","250","inst","","","","","","",""
"","psychophysics","17","74084","0.0-17.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","3040",""," ","key"," ","16.68077348066299","500","250","instEB0","40","1","","40","0","0","40"
"","psychophysics","18","79157","0.0-18.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","5072",""," ","key"," ","16.680600660066037","500","250","instEB1","31","1","","40","0","0","30"
"","psychophysics","19","85830","0.0-19.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","6672",""," ","key"," ","16.680879699248127","500","250","instEB2","35","1","","30","0","0","40"
"","psychophysics","20","92767","0.0-20.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","6936",""," ","key"," ","16.68061927710842","500","250","instEB3","38","1","","27","0","0","45"
"","psychophysics","21","100352","0.0-21.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","7584",""," ","key"," ","16.680689427312767","500","250","instEB4","24","1","","40","0","0","30"
"","psychophysics","22","101480","0.0-22.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","1127",""," ","key"," ","16.68031818181815","500","250","inst","","","","","","",""
"","psychophysics","23","104744","0.0-23.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","3262",""," ","key"," ","16.680887179487186","500","250","eb","24","1","","24","0","0","31"
"","psychophysics","24","109345","0.0-24.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","4599",""," ","key"," ","16.68057090909093","500","250","eb","31","1","","26","0","0","42"
"","psychophysics","25","114281","0.0-25.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","4935",""," ","key"," ","16.680593220339013","500","250","eb","41","1","","50","0","0","46"
"","psychophysics","26","119491","0.0-26.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","5208",""," ","key"," ","16.681369774919624","500","250","eb","33","1","","44","0","0","40"
"","psychophysics","27","124459","0.0-27.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","4966",""," ","key"," ","16.68049494949496","500","250","eb","37","1","","54","0","0","42"
"","psychophysics","28","129275","0.0-28.0","5bd213b594403600013e37d9","64e510e3e25a06a869e65747","","","","","4815",""," ","key"," ","16.680444444444422","500","250","eb","37","1","","25","0","0","46"
