"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","block","start","jitterX","jitterY","parA"
"true","fullscreen","0","3948","0.0-0.0","6100f6cbaf8cc18c374c2ccf","64de823a0faceca55e7ba09e","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3995","0.0-1.0","6100f6cbaf8cc18c374c2ccf","64de823a0faceca55e7ba09e","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","5731","0.0-2.0","6100f6cbaf8cc18c374c2ccf","64de823a0faceca55e7ba09e","","","","","1733","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","11013","0.0-3.0","6100f6cbaf8cc18c374c2ccf","64de823a0faceca55e7ba09e","","","","","5268",""," ","key"," ","16.94121153846154","640","250","","","","","","","",""
"","psychophysics","4","19652","0.0-4.0","6100f6cbaf8cc18c374c2ccf","64de823a0faceca55e7ba09e","","","","","8638",""," ","key"," ","16.674655705996134","500","250","inst","","","","","","",""
"","psychophysics","5","24888","0.0-5.0","6100f6cbaf8cc18c374c2ccf","64de823a0faceca55e7ba09e","","","","","5232",""," ","key"," ","16.674","500","250","sample0","","","","","","",""
"","psychophysics","6","34028","0.0-6.0","6100f6cbaf8cc18c374c2ccf","64de823a0faceca55e7ba09e","","","","","9137",""," ","key"," ","16.674617915904935","500","250","sample1","","","","","","",""
"","psychophysics","7","61029","0.0-7.0","6100f6cbaf8cc18c374c2ccf","64de823a0faceca55e7ba09e","","","","","26998",""," ","key"," ","16.674627317676144","500","250","sample2","102","","","","","",""
"","psychophysics","8","73500","0.0-8.0","6100f6cbaf8cc18c374c2ccf","64de823a0faceca55e7ba09e","","","","","12469",""," ","key"," ","16.674452476572966","500","250","sample3","96","","","","","",""
"","psychophysics","9","97400","0.0-9.0","6100f6cbaf8cc18c374c2ccf","64de823a0faceca55e7ba09e","","","","","23898",""," ","key"," ","16.674708798882676","500","250","sample4","102","","","","","",""
"","psychophysics","10","104488","0.0-10.0","6100f6cbaf8cc18c374c2ccf","64de823a0faceca55e7ba09e","","","","","7086",""," ","key"," ","16.673999999999992","500","250","sample5","","","","","","",""
