"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","block","start","jitterX","jitterY","parA"
"true","fullscreen","0","3587","0.0-0.0","5f5848bad298df3b59ffcd12","64e50c9b9e292bdebdd238ed","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3967","0.0-1.0","5f5848bad298df3b59ffcd12","64e50c9b9e292bdebdd238ed","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","5494","0.0-2.0","5f5848bad298df3b59ffcd12","64e50c9b9e292bdebdd238ed","","","","","1525","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","10036","0.0-3.0","5f5848bad298df3b59ffcd12","64e50c9b9e292bdebdd238ed","","","","","4232",""," ","key"," ","18.060366533864542","720","250","","","","","","","",""
"","psychophysics","4","12183","0.0-4.0","5f5848bad298df3b59ffcd12","64e50c9b9e292bdebdd238ed","","","","","2066",""," ","key"," ","17.203612903225803","500","250","inst","","","","","","",""
"","psychophysics","5","21044","0.0-5.0","5f5848bad298df3b59ffcd12","64e50c9b9e292bdebdd238ed","","","","","8857",""," ","key"," ","16.673409433962266","500","250","sample0","","","","","","",""
"","psychophysics","6","22810","0.0-6.0","5f5848bad298df3b59ffcd12","64e50c9b9e292bdebdd238ed","","","","","1764",""," ","key"," ","16.666000000000004","500","250","sample1","","","","","","",""
"","psychophysics","7","35680","0.0-7.0","5f5848bad298df3b59ffcd12","64e50c9b9e292bdebdd238ed","","","","","12862",""," ","key"," ","16.657686528497404","500","250","sample2","102","","","","","",""
"","psychophysics","8","40930","0.0-8.0","5f5848bad298df3b59ffcd12","64e50c9b9e292bdebdd238ed","","","","","5247",""," ","key"," ","16.665999999999986","500","250","sample3","98","","","","","",""
"","psychophysics","9","47807","0.0-9.0","5f5848bad298df3b59ffcd12","64e50c9b9e292bdebdd238ed","","","","","6875",""," ","key"," ","17.038588089330023","500","250","sample4","100","","","","","",""
"","psychophysics","10","53728","0.0-10.0","5f5848bad298df3b59ffcd12","64e50c9b9e292bdebdd238ed","","","","","5918",""," ","key"," ","16.713212464589244","500","250","sample5","","","","","","",""
