"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","start","parA","version","block","jitterX","jitterY"
"true","fullscreen","0","8490","0.0-0.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","10893","0.0-1.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","17454","0.0-2.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","6559","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","23671","0.0-3.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","6177",""," ","key"," ","16.69559139784947","1024","250","","","","","","","",""
"","psychophysics","4","28839","0.0-4.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","5168",""," ","key"," ","16.672297734627826","500","250","inst","","","","","","",""
"","psychophysics","5","33639","0.0-5.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","4798",""," ","key"," ","16.675888501742147","500","250","sample0","","","","","","",""
"","psychophysics","6","39592","0.0-6.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","5950",""," ","key"," ","16.673258426966292","500","250","sample1","","","","","","",""
"","psychophysics","7","49952","0.0-7.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","10360",""," ","key"," ","16.67225806451612","500","250","sample2","120","","","","","",""
"","psychophysics","8","56816","0.0-8.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","6862",""," ","key"," ","16.67240875912409","500","250","sample3","100","","","","","",""
"","psychophysics","9","69079","0.0-9.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","12261",""," ","key"," ","16.672179836512257","500","250","sample4","98","","","","","",""
"","psychophysics","10","73889","0.0-10.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","4803",""," ","key"," ","16.676041666666656","500","250","sample5","","","","","","",""
"","psychophysics","11","87538","0.0-11.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","13648",""," ","key"," ","16.672264381884933","500","250","sample6","504","","","","","",""
"","psychophysics","12","96587","0.0-12.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","9045",""," ","key"," ","16.673616236162374","500","250","inst","","","","","","",""
"","psychophysics","13","101928","0.0-13.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","5341",""," ","key"," ","16.66887499999998","500","250","inst","","","","","","",""
"","psychophysics","14","107858","0.0-14.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","5928",""," ","key"," ","16.6750847457627","500","250","inst","","","","","","",""
"","psychophysics","15","110985","0.0-15.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","3126",""," ","key"," ","16.669411764705924","500","250","inst","","","","","","",""
"","psychophysics","16","113706","0.0-16.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","2720",""," ","key"," ","16.67382716049385","500","250","inst","","","","","","",""
"","psychophysics","17","122841","0.0-17.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","9133",""," ","key"," ","16.672175502742245","500","250","instPzPre","50","50","50","0","","",""
"","psychophysics","18","127082","0.0-18.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","4239",""," ","key"," ","16.60692913385828","500","250","instPz0","50","50","50","2","","",""
"","psychophysics","19","143218","0.0-19.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","16134",""," ","key"," ","16.671085832471565","500","250","instPz1","45","25","50","2","","",""
"","psychophysics","20","155218","0.0-20.0","5e72e05556204e23fe260184","64e50b28a8fe596fe3a43236","","","","","11999",""," ","key"," ","16.671543810848394","500","250","instPz2","34","20","35","2","","",""
