"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","start","parA","version","block","jitterX","jitterY"
"true","fullscreen","0","3018","0.0-0.0","6234c08d8ca96438af2c7f44","64e50e8ea633f38baecbf94f","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3150","0.0-1.0","6234c08d8ca96438af2c7f44","64e50e8ea633f38baecbf94f","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","8439","0.0-2.0","6234c08d8ca96438af2c7f44","64e50e8ea633f38baecbf94f","","","","","5288","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","12918","0.0-3.0","6234c08d8ca96438af2c7f44","64e50e8ea633f38baecbf94f","","","","","4461",""," ","key"," ","16.673093283582087","768","250","","","","","","","",""
"","psychophysics","4","16805","0.0-4.0","6234c08d8ca96438af2c7f44","64e50e8ea633f38baecbf94f","","","","","3872",""," ","key"," ","16.672952789699576","500","250","inst","","","","","","",""
"","psychophysics","5","22674","0.0-5.0","6234c08d8ca96438af2c7f44","64e50e8ea633f38baecbf94f","","","","","5867",""," ","key"," ","16.672908831908828","500","250","sample0","","","","","","",""
"","psychophysics","6","25277","0.0-6.0","6234c08d8ca96438af2c7f44","64e50e8ea633f38baecbf94f","","","","","2602",""," ","key"," ","16.669264516129036","500","250","sample1","","","","","","",""
"","psychophysics","7","38172","0.0-7.0","6234c08d8ca96438af2c7f44","64e50e8ea633f38baecbf94f","","","","","12893",""," ","key"," ","16.67358678756477","500","250","sample2","100","","","","","",""
"","psychophysics","8","44983","0.0-8.0","6234c08d8ca96438af2c7f44","64e50e8ea633f38baecbf94f","","","","","6810",""," ","key"," ","16.67287500000001","500","250","sample3","92","","","","","",""
"","psychophysics","9","56370","0.0-9.0","6234c08d8ca96438af2c7f44","64e50e8ea633f38baecbf94f","","","","","11384",""," ","key"," ","16.673941348973603","500","250","sample4","100","","","","","",""
"","psychophysics","10","61884","0.0-10.0","6234c08d8ca96438af2c7f44","64e50e8ea633f38baecbf94f","","","","","5512",""," ","key"," ","16.673121580547097","500","250","sample5","","","","","","",""
"","psychophysics","11","76197","0.0-11.0","6234c08d8ca96438af2c7f44","64e50e8ea633f38baecbf94f","","","","","14311",""," ","key"," ","16.673009324009318","500","250","sample6","502","","","","","",""
"","psychophysics","12","84742","0.0-12.0","6234c08d8ca96438af2c7f44","64e50e8ea633f38baecbf94f","","","","","8544",""," ","key"," ","16.672810176125267","500","250","inst","","","","","","",""
"","psychophysics","13","90477","0.0-13.0","6234c08d8ca96438af2c7f44","64e50e8ea633f38baecbf94f","","","","","5734",""," ","key"," ","16.674262390670588","500","250","inst","","","","","","",""
"","psychophysics","14","94763","0.0-14.0","6234c08d8ca96438af2c7f44","64e50e8ea633f38baecbf94f","","","","","4285",""," ","key"," ","16.673320312499982","500","250","inst","","","","","","",""
"","psychophysics","15","97272","0.0-15.0","6234c08d8ca96438af2c7f44","64e50e8ea633f38baecbf94f","","","","","2508",""," ","key"," ","16.673006666666673","500","250","inst","","","","","","",""
