"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","start","parA","version","block","jitterX","jitterY"
"true","fullscreen","0","2410","0.0-0.0","5fc29e457497e203c3af6bb9","64e50c73b916d8978ced4a2f","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2505","0.0-1.0","5fc29e457497e203c3af6bb9","64e50c73b916d8978ced4a2f","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","3576","0.0-2.0","5fc29e457497e203c3af6bb9","64e50c73b916d8978ced4a2f","","","","","1070","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","8248","0.0-3.0","5fc29e457497e203c3af6bb9","64e50c73b916d8978ced4a2f","","","","","4669",""," ","key"," ","6.068890767230169","1024","250","","","","","","","",""
"","psychophysics","4","10608","0.0-4.0","5fc29e457497e203c3af6bb9","64e50c73b916d8978ced4a2f","","","","","2356",""," ","key"," ","6.069193298969071","500","250","inst","","","","","","",""
"","psychophysics","5","12439","0.0-5.0","5fc29e457497e203c3af6bb9","64e50c73b916d8978ced4a2f","","","","","1830",""," ","key"," ","6.069382059800665","500","250","sample0","","","","","","",""
"","psychophysics","6","14655","0.0-6.0","5fc29e457497e203c3af6bb9","64e50c73b916d8978ced4a2f","","","","","2215",""," ","key"," ","6.069304945054947","500","250","sample1","","","","","","",""
"","psychophysics","7","27164","0.0-7.0","5fc29e457497e203c3af6bb9","64e50c73b916d8978ced4a2f","","","","","12509",""," ","key"," ","6.069165533980583","500","250","sample2","100","","","","","",""
"","psychophysics","8","31351","0.0-8.0","5fc29e457497e203c3af6bb9","64e50c73b916d8978ced4a2f","","","","","4186",""," ","key"," ","6.069246734397677","500","250","sample3","100","","","","","",""
"","psychophysics","9","37254","0.0-9.0","5fc29e457497e203c3af6bb9","64e50c73b916d8978ced4a2f","","","","","5901",""," ","key"," ","6.069120370370368","500","250","sample4","100","","","","","",""
"","psychophysics","10","39862","0.0-10.0","5fc29e457497e203c3af6bb9","64e50c73b916d8978ced4a2f","","","","","2607",""," ","key"," ","6.0689602803738305","500","250","sample5","","","","","","",""
"","psychophysics","11","47019","0.0-11.0","5fc29e457497e203c3af6bb9","64e50c73b916d8978ced4a2f","","","","","7155",""," ","key"," ","6.069187446988974","500","250","sample6","502","","","","","",""
"","psychophysics","12","53092","0.0-12.0","5fc29e457497e203c3af6bb9","64e50c73b916d8978ced4a2f","","","","","6071",""," ","key"," ","6.069141141141142","500","250","inst","","","","","","",""
"","psychophysics","13","57872","0.0-13.0","5fc29e457497e203c3af6bb9","64e50c73b916d8978ced4a2f","","","","","4780",""," ","key"," ","6.06922236340534","500","250","inst","","","","","","",""
"","psychophysics","14","61197","0.0-14.0","5fc29e457497e203c3af6bb9","64e50c73b916d8978ced4a2f","","","","","3324",""," ","key"," ","6.069305301645331","500","250","inst","","","","","","",""
"","psychophysics","15","64179","0.0-15.0","5fc29e457497e203c3af6bb9","64e50c73b916d8978ced4a2f","","","","","2981",""," ","key"," ","6.069477551020396","500","250","inst","","","","","","",""
"","psychophysics","16","65272","0.0-16.0","5fc29e457497e203c3af6bb9","64e50c73b916d8978ced4a2f","","","","","1093",""," ","key"," ","6.069558659217842","500","250","inst","","","","","","",""
"","psychophysics","17","67803","0.0-17.0","5fc29e457497e203c3af6bb9","64e50c73b916d8978ced4a2f","","","","","2529",""," ","key"," ","6.069257211538465","500","250","instPzPre","50","50","50","0","","",""
