"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","block","start","jitterX","jitterY","parA"
"true","fullscreen","0","12129","0.0-0.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","12330","0.0-1.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","14245","0.0-2.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","1915","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","21932","0.0-3.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","7679",""," ","key"," ","16.670980477223427","683","250","","","","","","","",""
"","psychophysics","4","24759","0.0-4.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","2818",""," ","key"," ","16.671532544378685","500","250","inst","","","","","","",""
"","psychophysics","5","29244","0.0-5.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","4481",""," ","key"," ","16.670567164179104","500","250","sample0","","","","","","",""
"","psychophysics","6","31868","0.0-6.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","2622",""," ","key"," ","16.670750000000016","500","250","sample1","","","","","","",""
"","psychophysics","7","51561","0.0-7.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","19680",""," ","key"," ","16.670553767993226","500","250","sample2","100","","","","","",""
"","psychophysics","8","63001","0.0-8.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","11436",""," ","key"," ","16.670716788321165","500","250","sample3","102","","","","","",""
"","psychophysics","9","73952","0.0-9.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","10946",""," ","key"," ","16.670466463414623","500","250","sample4","102","","","","","",""
"","psychophysics","10","79811","0.0-10.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","5853",""," ","key"," ","16.67042285714286","500","250","sample5","","","","","","",""
"","psychophysics","11","92843","0.0-11.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","13022",""," ","key"," ","16.67069526248399","500","250","sample6","502","","","","","",""
"","psychophysics","12","137876","0.0-12.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","45030",""," ","key"," ","16.670584444444444","500","250","inst","","","","","","",""
"","psychophysics","13","141740","0.0-13.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","3853",""," ","key"," ","16.670709956709867","500","250","inst","","","","","","",""
"","psychophysics","14","145163","0.0-14.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","3419",""," ","key"," ","16.670578431372597","500","250","inst","","","","","","",""
"","psychophysics","15","148158","0.0-15.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","2987",""," ","key"," ","16.67058100558651","500","250","inst","","","","","","",""
"","psychophysics","16","150752","0.0-16.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","2591",""," ","key"," ","16.67084516129032","500","250","inst","","","","","","",""
"","psychophysics","17","161715","0.0-17.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","10958",""," ","key"," ","16.670692073170756","500","250","instPog0","162","1","","190","0","0","160"
"","psychophysics","18","167613","0.0-18.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","5888",""," ","key"," ","16.67079886685557","500","250","instPog1","178","1","","190","0","0","160"
"","psychophysics","19","174975","0.0-19.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","7358",""," ","key"," ","16.67061451247161","500","250","instPog2","178","1","","160","0","0","160"
"","psychophysics","20","177502","0.0-20.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","2522",""," ","key"," ","16.67068000000009","500","250","inst","","","","","","",""
"","psychophysics","21","182836","0.0-21.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","5320",""," ","key"," ","16.670821316614415","500","250","pog","148","1","0","112","0","0","124"
"","psychophysics","22","187235","0.0-22.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","4390",""," ","key"," ","16.670980988593133","500","250","pog","207","1","0","199","0","0","178"
"","psychophysics","23","194287","0.0-23.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","7042",""," ","key"," ","16.67091232227488","500","250","pog","207","1","0","143","0","0","183"
"","psychophysics","24","199379","0.0-24.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","5082",""," ","key"," ","16.670531147540945","500","250","pog","214","1","0","208","0","0","189"
"","psychophysics","25","203569","0.0-25.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","4184",""," ","key"," ","16.6705","500","250","pog","169","1","0","143","0","0","153"
"","psychophysics","26","210169","0.0-26.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","6597",""," ","key"," ","16.670711392405092","500","250","pog","150","1","0","108","0","0","137"
"","psychophysics","27","217336","0.0-27.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","7163",""," ","key"," ","16.670547785547804","500","250","pog","162","1","0","210","0","0","148"
"","psychophysics","28","225340","0.0-28.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","null","","null","key","null","16.6701670146138","500","250","pog","204","1","0","134","0","0","190"
"","psychophysics","29","230412","0.0-29.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","5069",""," ","key"," ","16.670366336633613","500","250","pog","209","1","0","165","0","0","186"
"","psychophysics","30","232730","0.0-30.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","2316",""," ","key"," ","16.670565217391307","500","250","pog","197","1","0","187","0","0","178"
"","psychophysics","31","234986","0.0-31.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","2248",""," ","key"," ","16.67149253731351","500","250","pog","179","1","0","173","0","0","152"
"","psychophysics","32","238674","0.0-32.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","3680",""," ","key"," ","16.67071945701354","500","250","pog","201","1","0","177","0","0","177"
"","psychophysics","33","242897","0.0-33.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","4219",""," ","key"," ","16.670242063492115","500","250","pog","210","1","0","220","0","0","192"
"","psychophysics","34","247292","0.0-34.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","4389",""," ","key"," ","16.671022813688182","500","250","pog","147","1","0","113","0","0","127"
"","psychophysics","35","252477","0.0-35.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","5181",""," ","key"," ","16.670132258064545","500","250","pog","189","1","0","145","0","0","175"
"","psychophysics","36","254917","0.0-36.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","2436",""," ","key"," ","16.670062068965414","500","250","inst","","","","","","",""
"","psychophysics","37","258128","0.0-37.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","3206",""," ","key"," ","16.671156249999967","500","250","instZol0","0","","","0","0","0",""
"","psychophysics","38","271636","0.0-38.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","13504",""," ","key"," ","16.670533992583472","500","250","instZol1","-0.09999999999999998","","","-1.3","0","0",""
"","psychophysics","39","289201","0.0-39.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","17554",""," ","key"," ","16.670558404558403","500","250","instZol2","1.300000000000001","1","","2","0","0",""
"","psychophysics","40","291670","0.0-40.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","2466",""," ","key"," ","16.670952380952414","500","250","inst","","","","","","",""
"","psychophysics","41","297817","0.0-41.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","6137",""," ","key"," ","16.67062125340604","500","250","zol","0.29","1","0","0.41","-4","25",""
"","psychophysics","42","303244","0.0-42.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","5415",""," ","key"," ","16.670975384615325","500","250","zol","0.3500000000000001","1","0","-0.55","-22","-2",""
"","psychophysics","43","306799","0.0-43.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","3543",""," ","key"," ","16.671127358490473","500","250","zol","0.57","1","0","0.03","-29","-9",""
"","psychophysics","44","309423","0.0-44.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","2610",""," ","key"," ","16.670834394904436","500","250","zol","0.51","1","0","-0.61","6","-7",""
"","psychophysics","45","313611","0.0-45.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","4181",""," ","key"," ","16.670632000000214","500","250","zol","0.36","1","0","-0.46","-16","-14",""
"","psychophysics","46","321619","0.0-46.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","null","","null","key","null","16.670405010438316","500","250","zol","-0.45999999999999996","1","0","0.26","-5","14",""
"","psychophysics","47","324792","0.0-47.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","3164",""," ","key"," ","16.671057894736787","500","250","zol","0.63","1","0","-0.23","-3","-28",""
"","psychophysics","48","328527","0.0-48.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","3732",""," ","key"," ","16.670842342342457","500","250","zol","0.16999999999999996","1","0","0.33","-21","16",""
"","psychophysics","49","332630","0.0-49.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","4094",""," ","key"," ","16.67064634146362","500","250","zol","0.07","1","0","0.03","12","12",""
"","psychophysics","50","335117","0.0-50.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","2479",""," ","key"," ","16.67142567567557","500","250","zol","0.49","1","0","-0.29","-20","25",""
"","psychophysics","51","340086","0.0-51.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","4962",""," ","key"," ","16.670734006733955","500","250","zol","0.52","1","0","-0.02","-28","8",""
"","psychophysics","52","343492","0.0-52.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","3393",""," ","key"," ","16.67049261083737","500","250","zol","0.72","1","0","-0.12","-8","-22",""
"","psychophysics","53","346411","0.0-53.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","2907",""," ","key"," ","16.670867816091786","500","250","zol","1.3","1","0","-0.7","-11","22",""
"","psychophysics","54","349688","0.0-54.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","3265",""," ","key"," ","16.670316326530525","500","250","zol","0.1499999999999999","1","0","0.75","1","-11",""
"","psychophysics","55","352586","0.0-55.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","2883",""," ","key"," ","16.671196531792067","500","250","zol","0.19999999999999998","1","0","0.4","-30","19",""
"","psychophysics","56","355971","0.0-56.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","3382",""," ","key"," ","16.66953465346527","500","250","inst","","","","","","",""
"","psychophysics","57","359230","0.0-57.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","3256",""," ","key"," ","16.670958762886734","500","250","instEB0","40","2","","40","0","0","40"
"","psychophysics","58","365091","0.0-58.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","5853",""," ","key"," ","16.670851851851804","500","250","instEB1","41","2","","30","0","0","40"
"","psychophysics","59","371141","0.0-59.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","6045",""," ","key"," ","16.670616022099384","500","250","instEB2","32","2","","40","0","0","30"
"","psychophysics","60","378571","0.0-60.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","7426",""," ","key"," ","16.670783783783868","500","250","instEB3","32","2","","45","0","0","27"
"","psychophysics","61","388641","0.0-61.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","10065",""," ","key"," ","16.67069039735101","500","250","instEB4","50","2","","30","0","0","40"
"","psychophysics","62","391747","0.0-62.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","3104",""," ","key"," ","16.671308108108004","500","250","inst","","","","","","",""
"","psychophysics","63","396298","0.0-63.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","4545",""," ","key"," ","16.67023161764711","500","250","eb","54","2","","46","0","0","44"
"","psychophysics","64","401748","0.0-64.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","5435",""," ","key"," ","16.67073926380375","500","250","eb","53","2","","28","0","0","45"
"","psychophysics","65","405320","0.0-65.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","3564",""," ","key"," ","16.670769953051693","500","250","eb","60","2","","47","0","0","53"
"","psychophysics","66","409151","0.0-66.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","3822",""," ","key"," ","16.67088646288223","500","250","eb","60","2","","47","0","0","54"
"","psychophysics","67","413169","0.0-67.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","4012",""," ","key"," ","16.670270833333294","500","250","eb","33","2","","32","0","0","30"
"","psychophysics","68","416240","0.0-68.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","3065",""," ","key"," ","16.67049726775957","500","250","eb","43","2","","50","0","0","36"
"","psychophysics","69","419442","0.0-69.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","3194",""," ","key"," ","16.67050785340304","500","250","eb","54","2","","45","0","0","45"
"","psychophysics","70","425033","0.0-70.0","5dd299a27f1bbf2a83554ecf","64e50e0594d9b345978f18fb","","","","","5586",""," ","key"," ","16.67085373134321","500","250","eb","55","2","","24","0","0","48"
