"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","start","parA","version","block","jitterX","jitterY"
"true","fullscreen","0","3826","0.0-0.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3974","0.0-1.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","6352","0.0-2.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","2376","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","25713","0.0-3.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","19350",""," ","key"," ","17.008813708260107","960","250","","","","","","","",""
"","psychophysics","4","31491","0.0-4.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","5763",""," ","key"," ","16.67192196531791","500","250","inst","","","","","","",""
"","psychophysics","5","35756","0.0-5.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","4250",""," ","key"," ","16.67186274509803","500","250","sample0","","","","","","",""
"","psychophysics","6","38700","0.0-6.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","2942",""," ","key"," ","16.863563218390816","500","250","sample1","","","","","","",""
"","psychophysics","7","47891","0.0-7.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","9187",""," ","key"," ","16.67184727272728","500","250","sample2","100","","","","","",""
"","psychophysics","8","52483","0.0-8.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","4588",""," ","key"," ","16.671835766423353","500","250","sample3","100","","","","","",""
"","psychophysics","9","57619","0.0-9.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","5128",""," ","key"," ","16.67191530944625","500","250","sample4","100","","","","","",""
"","psychophysics","10","61531","0.0-10.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","3902",""," ","key"," ","16.671871794871798","500","250","sample5","","","","","","",""
"","psychophysics","11","67003","0.0-11.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","5469",""," ","key"," ","16.67186238532108","500","250","sample6","500","","","","","",""
"","psychophysics","12","71323","0.0-12.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","4311",""," ","key"," ","16.671922480620154","500","250","inst","","","","","","",""
"","psychophysics","13","75906","0.0-13.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","4575",""," ","key"," ","16.671697080291963","500","250","inst","","","","","","",""
"","psychophysics","14","79755","0.0-14.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","3848",""," ","key"," ","16.671986956521742","500","250","inst","","","","","","",""
"","psychophysics","15","82051","0.0-15.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","2294",""," ","key"," ","16.671781021897807","500","250","inst","","","","","","",""
"","psychophysics","16","83939","0.0-16.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","1885",""," ","key"," ","16.67199107142863","500","250","inst","","","","","","",""
"","psychophysics","17","87042","0.0-17.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","3100",""," ","key"," ","16.671783783783777","500","250","instPzPre","50","50","50","0","","",""
"","psychophysics","18","90651","0.0-18.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","3598",""," ","key"," ","16.671833333333307","500","250","instPz0","46","50","50","1","","",""
"","psychophysics","19","101131","0.0-19.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","10477",""," ","key"," ","16.671867623604463","500","250","instPz1","50","25","50","1","","",""
"","psychophysics","20","108026","0.0-20.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","6887",""," ","key"," ","16.752987834549884","500","250","instPz2","22","35","20","1","","",""
"","psychophysics","21","124787","0.0-21.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","16754",""," ","key"," ","16.805791164658633","500","250","instPz3","38","100","30","1","","",""
"","psychophysics","22","135507","0.0-22.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","10711",""," ","key"," ","16.67185669781933","500","250","instPz4","38","100","30","1","","",""
"","psychophysics","23","139298","0.0-23.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","3788",""," ","key"," ","16.671616740088083","500","250","inst","","","","","","",""
"","psychophysics","24","144299","0.0-24.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","4999",""," ","key"," ","16.728040268456393","500","250","pz","47","23","41","1","0","",""
"","psychophysics","25","151162","0.0-25.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","6859",""," ","key"," ","16.671824390243913","500","250","pz","42","22","38","1","0","",""
"","psychophysics","26","156778","0.0-26.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","5607",""," ","key"," ","16.671949404761886","500","250","pz","44","25","38","1","0","",""
"","psychophysics","27","161258","0.0-27.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","4452",""," ","key"," ","16.671884328358107","500","250","pz","64","20","56","1","0","",""
"","psychophysics","28","168146","0.0-28.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","6883",""," ","key"," ","16.671985436893223","500","250","pz","36","59","32","1","0","",""
"","psychophysics","29","172171","0.0-29.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","4019",""," ","key"," ","16.671887499999986","500","250","pz","52","32","46","1","0","",""
"","psychophysics","30","177635","0.0-30.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","5454",""," ","key"," ","16.671834862385328","500","250","pz","26","47","21","1","0","",""
"","psychophysics","31","181515","0.0-31.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","3876",""," ","key"," ","16.671922413793098","500","250","pz","29","53","26","1","0","",""
"","psychophysics","32","184683","0.0-32.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","3163",""," ","key"," ","16.671693121693185","500","250","pz","53","31","43","1","0","",""
"","psychophysics","33","188139","0.0-33.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","3452",""," ","key"," ","18.365935828876967","500","250","pz","48","40","43","1","0","",""
"","psychophysics","34","192365","0.0-34.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","4222",""," ","key"," ","16.738051587301594","500","250","pz","40","56","35","1","0","",""
"","psychophysics","35","198196","0.0-35.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","5826",""," ","key"," ","16.71990489913545","500","250","pz","47","21","41","1","0","",""
"","psychophysics","36","201931","0.0-36.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","3727",""," ","key"," ","16.671811659192883","500","250","pz","29","32","25","1","0","",""
"","psychophysics","37","204331","0.0-37.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","2391",""," ","key"," ","16.67192307692302","500","250","pz","41","41","34","1","0","",""
"","psychophysics","38","209379","0.0-38.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","5040",""," ","key"," ","16.67182781456951","500","250","pz","70","29","56","1","0","",""
"","psychophysics","39","211507","0.0-39.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","2125",""," ","key"," ","16.804285714285918","500","250","inst","","","","","","",""
"","psychophysics","40","215667","0.0-40.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","4157",""," ","key"," ","17.01493004115225","500","250","instZol0","-0.1","0","","","","0","0"
"","psychophysics","41","226763","0.0-41.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","11089",""," ","key"," ","16.67187819548872","500","250","instZol1","2.7755575615628914e-17","-1.3","","","","0","0"
"","psychophysics","42","247242","0.0-42.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","20472",""," ","key"," ","16.685421696574217","500","250","instZol2","-1.5999999999999996","2","","2","","0","0"
"","psychophysics","43","248938","0.0-43.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","1695",""," ","key"," ","16.672158415841647","500","250","inst","","","","","","",""
"","psychophysics","44","256946","0.0-44.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","null","","null","key","null","16.883369978858358","500","250","zol","-0.71","-0.49","","2","0","-28","-9"
"","psychophysics","45","261202","0.0-45.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","4243",""," ","key"," ","16.803490118577173","500","250","zol","-1.4400000000000004","0.54","","2","0","-26","2"
"","psychophysics","46","264298","0.0-46.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","3093",""," ","key"," ","16.855412087911915","500","250","zol","-0.63","0.33","","2","0","-5","-15"
"","psychophysics","47","268482","0.0-47.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","4174",""," ","key"," ","16.738795180722743","500","250","zol","-1.4300000000000004","0.63","","2","0","-23","-17"
"","psychophysics","48","274546","0.0-48.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","6054",""," ","key"," ","16.67191460055104","500","250","zol","-1.6600000000000004","-0.24","","2","0","3","-17"
"","psychophysics","49","280498","0.0-49.0","60d912ea081d95b4faa5ba51","64e50a1bd3849f8e5c5371c9","","","","","5941",""," ","key"," ","16.671867977528084","500","250","zol","-1.2200000000000002","0.52","","2","0","29","13"
