"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","start","parA","version","block","jitterX","jitterY"
"true","fullscreen","0","2095","0.0-0.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2180","0.0-1.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","3267","0.0-2.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","1084","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","10863","0.0-3.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","7588",""," ","key"," ","16.65625438596491","768","250","","","","","","","",""
"","psychophysics","4","14770","0.0-4.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","3876",""," ","key"," ","16.658623931623932","500","250","inst","","","","","","",""
"","psychophysics","5","17236","0.0-5.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","2460",""," ","key"," ","16.656557823129248","500","250","sample0","","","","","","",""
"","psychophysics","6","19175","0.0-6.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","1935",""," ","key"," ","16.652573913043465","500","250","sample1","","","","","","",""
"","psychophysics","7","37769","0.0-7.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","18575",""," ","key"," ","16.6567311827957","500","250","sample2","100","","","","","",""
"","psychophysics","8","43924","0.0-8.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","6149",""," ","key"," ","16.65757336956522","500","250","sample3","98","","","","","",""
"","psychophysics","9","50318","0.0-9.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","6376",""," ","key"," ","16.657052219321145","500","250","sample4","102","","","","","",""
"","psychophysics","10","54022","0.0-10.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","3684",""," ","key"," ","16.656687782805417","500","250","sample5","","","","","","",""
"","psychophysics","11","59917","0.0-11.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","5886",""," ","key"," ","16.657243626062318","500","250","sample6","498","","","","","",""
"","psychophysics","12","63156","0.0-12.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","3227",""," ","key"," ","16.65761340206184","500","250","inst","","","","","","",""
"","psychophysics","13","67088","0.0-13.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","3928",""," ","key"," ","16.658404255319113","500","250","inst","","","","","","",""
"","psychophysics","14","69691","0.0-14.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","2598",""," ","key"," ","16.658612903225755","500","250","inst","","","","","","",""
"","psychophysics","15","71195","0.0-15.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","1500",""," ","key"," ","16.66119101123601","500","250","inst","","","","","","",""
"","psychophysics","16","72227","0.0-16.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","1023",""," ","key"," ","16.655950819672235","500","250","inst","","","","","","",""
"","psychophysics","17","76054","0.0-17.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","3820",""," ","key"," ","16.657912663755443","500","250","instPzPre","50","50","50","0","","",""
"","psychophysics","18","78609","0.0-18.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","2542",""," ","key"," ","16.656581699346372","500","250","instPz0","50","50","50","2","","",""
"","psychophysics","19","86424","0.0-19.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","7805",""," ","key"," ","16.656726495726492","500","250","instPz1","44","25","50","2","","",""
"","psychophysics","20","92520","0.0-20.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","6088",""," ","key"," ","16.65661095890411","500","250","instPz2","32","20","35","2","","",""
"","psychophysics","21","106808","0.0-21.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","14278",""," ","key"," ","16.656585764294036","500","250","instPz3","73","30","100","2","","",""
"","psychophysics","22","117873","0.0-22.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","11054",""," ","key"," ","16.656929110105594","500","250","instPz4","71","30","100","2","","",""
"","psychophysics","23","119803","0.0-23.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","1925",""," ","key"," ","16.656860869565254","500","250","inst","","","","","","",""
"","psychophysics","24","122926","0.0-24.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","3114",""," ","key"," ","16.658204301075305","500","250","pz","36","21","59","2","0","",""
"","psychophysics","25","127787","0.0-25.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","4842",""," ","key"," ","16.657931271477658","500","250","pz","34","38","49","2","0","",""
"","psychophysics","26","131415","0.0-26.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","3622",""," ","key"," ","16.65851152073738","500","250","pz","38","42","50","2","0","",""
"","psychophysics","27","135592","0.0-27.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","4171",""," ","key"," ","16.656576","500","250","pz","25","23","30","2","0","",""
"","psychophysics","28","140797","0.0-28.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","5199",""," ","key"," ","16.656247588424417","500","250","pz","38","48","52","2","0","",""
"","psychophysics","29","143840","0.0-29.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","3034",""," ","key"," ","16.6568296703297","500","250","pz","22","21","28","2","0","",""
"","psychophysics","30","148106","0.0-30.0","5cc3f0f9fdb33500018c5eeb","64e5087da7278dc3ffc22541","","","","","4260",""," ","key"," ","16.65690196078435","500","250","pz","38","49","50","2","0","",""
