"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","block","jitterX","jitterY","start","parA"
"true","fullscreen","0","2279","0.0-0.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2323","0.0-1.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","3700","0.0-2.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","","","","","1377","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","11202","0.0-3.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","","","","","7498",""," ","key"," ","16.66686888888889","960","250","","","","","","","",""
"","psychophysics","4","13906","0.0-4.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","","","","","2703",""," ","key"," ","16.666407407407412","500","250","inst","","","","","","",""
"","psychophysics","5","16849","0.0-5.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","","","","","2943",""," ","key"," ","16.666588571428562","500","250","sample0","","","","","","",""
"","psychophysics","6","18579","0.0-6.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","","","","","1729",""," ","key"," ","16.66694174757285","500","250","sample1","","","","","","",""
"","psychophysics","7","31478","0.0-7.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","","","","","12897",""," ","key"," ","16.666653298835705","500","250","sample2","100","","","","","",""
"","psychophysics","8","36177","0.0-8.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","","","","","4695",""," ","key"," ","16.66658007117437","500","250","sample3","98","","","","","",""
"","psychophysics","9","43697","0.0-9.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","","","","","7519",""," ","key"," ","16.666586666666667","500","250","sample4","100","","","","","",""
"","psychophysics","10","47091","0.0-10.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","","","","","3393",""," ","key"," ","16.66689655172416","500","250","sample5","","","","","","",""
"","psychophysics","11","52595","0.0-11.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","","","","","5501",""," ","key"," ","16.666638297872343","500","250","sample6","502","","","","","",""
"","psychophysics","12","53587","0.0-12.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","","","","","989",""," ","key"," ","16.666534482758614","500","250","inst","","","","","","",""
"","psychophysics","13","60178","0.0-13.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","","","","","6589",""," ","key"," ","16.666453164556952","500","250","inst","","","","","","",""
"","psychophysics","14","65267","0.0-14.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","","","","","5088",""," ","key"," ","16.66654605263157","500","250","inst","","","","","","",""
"","psychophysics","15","67202","0.0-15.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","","","","","1933",""," ","key"," ","16.666295652174007","500","250","inst","","","","","","",""
"","psychophysics","16","68419","0.0-16.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","","","","","1214",""," ","key"," ","16.66670833333329","500","250","inst","","","","","","",""
"","psychophysics","17","72787","0.0-17.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","","","","","4364",""," ","key"," ","16.66655555555552","500","250","instBr0","0","","","0","0","0","300"
"","psychophysics","18","78211","0.0-18.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","","","","","5417",""," ","key"," ","16.666569230769216","500","250","instBr1","7","","","0","0","-40","300"
"","psychophysics","19","81156","0.0-19.0","5c7a24f9e8df4d00160c5fad","64de8011b866b79ab4f26ea8","","","","","2942",""," ","key"," ","16.666448863636436","500","250","instBr3","39","1","","0","0","40","300"
