"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","block","start","jitterX","jitterY","parA"
"true","fullscreen","0","5517","0.0-0.0","5e0e60798205265be682850e","64de8266f6d9227913c2528e","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","5768","0.0-1.0","5e0e60798205265be682850e","64de8266f6d9227913c2528e","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","7716","0.0-2.0","5e0e60798205265be682850e","64de8266f6d9227913c2528e","","","","","1948","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","13339","0.0-3.0","5e0e60798205265be682850e","64de8266f6d9227913c2528e","","","","","5620",""," ","key"," ","16.66657738095238","793.8016278668356","249.99999211839432","","","","","","","",""
"","psychophysics","4","17651","0.0-4.0","5e0e60798205265be682850e","64de8266f6d9227913c2528e","","","","","4311",""," ","key"," ","16.66650387596899","499.99998423678863","249.99999211839432","inst","","","","","","",""
"","psychophysics","5","22542","0.0-5.0","5e0e60798205265be682850e","64de8266f6d9227913c2528e","","","","","4889",""," ","key"," ","16.66642465753425","499.99998423678863","249.99999211839432","sample0","","","","","","",""
"","psychophysics","6","24513","0.0-6.0","5e0e60798205265be682850e","64de8266f6d9227913c2528e","","","","","1970",""," ","key"," ","16.666341880341875","499.99998423678863","249.99999211839432","sample1","","","","","","",""
"","psychophysics","7","43949","0.0-7.0","5e0e60798205265be682850e","64de8266f6d9227913c2528e","","","","","19435",""," ","key"," ","16.6665313304721","499.99998423678863","249.99999211839432","sample2","98","","","","","",""
"","psychophysics","8","49796","0.0-8.0","5e0e60798205265be682850e","64de8266f6d9227913c2528e","","","","","5845",""," ","key"," ","16.66667714285716","499.99998423678863","249.99999211839432","sample3","98","","","","","",""
"","psychophysics","9","61423","0.0-9.0","5e0e60798205265be682850e","64de8266f6d9227913c2528e","","","","","11625",""," ","key"," ","16.66643758967002","499.99998423678863","249.99999211839432","sample4","100","","","","","",""
"","psychophysics","10","66293","0.0-10.0","5e0e60798205265be682850e","64de8266f6d9227913c2528e","","","","","4869",""," ","key"," ","16.66658075601374","499.99998423678863","249.99999211839432","sample5","","","","","","",""
"","psychophysics","11","76943","0.0-11.0","5e0e60798205265be682850e","64de8266f6d9227913c2528e","","","","","10649",""," ","key"," ","16.666523510971786","499.99998423678863","249.99999211839432","sample6","500","","","","","",""
"","psychophysics","12","83834","0.0-12.0","5e0e60798205265be682850e","64de8266f6d9227913c2528e","","","","","6890",""," ","key"," ","16.66685714285717","499.99998423678863","249.99999211839432","inst","","","","","","",""
"","psychophysics","13","91359","0.0-13.0","5e0e60798205265be682850e","64de8266f6d9227913c2528e","","","","","7523",""," ","key"," ","16.666544444444426","499.99998423678863","249.99999211839432","inst","","","","","","",""
"","psychophysics","14","95619","0.0-14.0","5e0e60798205265be682850e","64de8266f6d9227913c2528e","","","","","4259",""," ","key"," ","16.66646666666664","499.99998423678863","249.99999211839432","inst","","","","","","",""
