"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","block","start","jitterX","jitterY","parA"
"true","fullscreen","0","4808","0.0-0.0","5ea63ad9c8854764e110b128","64de62ee503ff1ad59e9e240","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","5263","0.0-1.0","5ea63ad9c8854764e110b128","64de62ee503ff1ad59e9e240","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","12233","0.0-2.0","5ea63ad9c8854764e110b128","64de62ee503ff1ad59e9e240","","","","","6970","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","22303","0.0-3.0","5ea63ad9c8854764e110b128","64de62ee503ff1ad59e9e240","","","","","10065",""," ","key"," ","32.950819672131146","896","250","","","","","","","",""
"","psychophysics","4","28558","0.0-4.0","5ea63ad9c8854764e110b128","64de62ee503ff1ad59e9e240","","","","","6252",""," ","key"," ","33.32795698924731","500","250","inst","","","","","","",""
"","psychophysics","5","34061","0.0-5.0","5ea63ad9c8854764e110b128","64de62ee503ff1ad59e9e240","","","","","5499",""," ","key"," ","33.33536585365854","500","250","sample0","","","","","","",""
"","psychophysics","6","38332","0.0-6.0","5ea63ad9c8854764e110b128","64de62ee503ff1ad59e9e240","","","","","4269",""," ","key"," ","33.338582677165356","500","250","sample1","","","","","","",""
"","psychophysics","7","57730","0.0-7.0","5ea63ad9c8854764e110b128","64de62ee503ff1ad59e9e240","","","","","19396",""," ","key"," ","33.33390705679862","500","250","sample2","100","","","","","",""
"","psychophysics","8","70303","0.0-8.0","5ea63ad9c8854764e110b128","64de62ee503ff1ad59e9e240","","","","","12571",""," ","key"," ","33.3342175066313","500","250","sample3","102","","","","","",""
"","psychophysics","9","95846","0.0-9.0","5ea63ad9c8854764e110b128","64de62ee503ff1ad59e9e240","","","","","25540",""," ","key"," ","33.333333333333336","500","250","sample4","98","","","","","",""
"","psychophysics","10","103984","0.0-10.0","5ea63ad9c8854764e110b128","64de62ee503ff1ad59e9e240","","","","","8135",""," ","key"," ","33.32921810699588","500","250","sample5","","","","","","",""
"","psychophysics","11","118845","0.0-11.0","5ea63ad9c8854764e110b128","64de62ee503ff1ad59e9e240","","","","","14858",""," ","key"," ","33.332584269662924","500","250","sample6","500","","","","","",""
"","psychophysics","12","129216","0.0-12.0","5ea63ad9c8854764e110b128","64de62ee503ff1ad59e9e240","","","","","10369",""," ","key"," ","33.33548387096774","500","250","inst","","","","","","",""
"","psychophysics","13","137227","0.0-13.0","5ea63ad9c8854764e110b128","64de62ee503ff1ad59e9e240","","","","","8008",""," ","key"," ","33.33054393305439","500","250","inst","","","","","","",""
"","psychophysics","14","146579","0.0-14.0","5ea63ad9c8854764e110b128","64de62ee503ff1ad59e9e240","","","","","9349",""," ","key"," ","33.332142857142856","500","250","inst","","","","","","",""
