"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","start","parA","version","block","jitterX","jitterY"
"true","fullscreen","0","2845","0.0-0.0","63034df51d918e1e3b97e5ce","64de7f9773791074304dd1e0","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2952","0.0-1.0","63034df51d918e1e3b97e5ce","64de7f9773791074304dd1e0","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","4258","0.0-2.0","63034df51d918e1e3b97e5ce","64de7f9773791074304dd1e0","","","","","1305","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","10007","0.0-3.0","63034df51d918e1e3b97e5ce","64de7f9773791074304dd1e0","","","","","5746",""," ","key"," ","7.728133243606999","960","250","","","","","","","",""
"","psychophysics","4","14256","0.0-4.0","63034df51d918e1e3b97e5ce","64de7f9773791074304dd1e0","","","","","4247",""," ","key"," ","8.344451866404713","500","250","inst","","","","","","",""
"","psychophysics","5","33612","0.0-5.0","63034df51d918e1e3b97e5ce","64de7f9773791074304dd1e0","","","","","19355",""," ","key"," ","7.104543518178479","500","250","sample0","","","","","","",""
"","psychophysics","6","38761","0.0-6.0","63034df51d918e1e3b97e5ce","64de7f9773791074304dd1e0","","","","","5148",""," ","key"," ","6.951437837837836","500","250","sample1","","","","","","",""
"","psychophysics","7","61430","0.0-7.0","63034df51d918e1e3b97e5ce","64de7f9773791074304dd1e0","","","","","22668",""," ","key"," ","6.951449079754602","500","250","sample2","116","","","","","",""
"","psychophysics","8","70499","0.0-8.0","63034df51d918e1e3b97e5ce","64de7f9773791074304dd1e0","","","","","9068",""," ","key"," ","6.9515559815950905","500","250","sample3","100","","","","","",""
"","psychophysics","9","77908","0.0-9.0","63034df51d918e1e3b97e5ce","64de7f9773791074304dd1e0","","","","","7408",""," ","key"," ","6.951546052631586","500","250","sample4","102","","","","","",""
"","psychophysics","10","87063","0.0-10.0","63034df51d918e1e3b97e5ce","64de7f9773791074304dd1e0","","","","","9153",""," ","key"," ","6.951523556231004","500","250","sample5","","","","","","",""
"","psychophysics","11","100093","0.0-11.0","63034df51d918e1e3b97e5ce","64de7f9773791074304dd1e0","","","","","13028",""," ","key"," ","6.951351120597657","500","250","sample6","498","","","","","",""
