"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","start","parA","version","block","jitterX","jitterY"
"true","fullscreen","0","3939","0.0-0.0","642d878f344f0fb346572fc2","64de7d66a98a70dec9ef43e3","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","4119","0.0-1.0","642d878f344f0fb346572fc2","64de7d66a98a70dec9ef43e3","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","14186","0.0-2.0","642d878f344f0fb346572fc2","64de7d66a98a70dec9ef43e3","","","","","10066","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","22070","0.0-3.0","642d878f344f0fb346572fc2","64de7d66a98a70dec9ef43e3","","","","","7876",""," ","key"," ","16.651435517970402","640","250","","","","","","","",""
"","psychophysics","4","29421","0.0-4.0","642d878f344f0fb346572fc2","64de7d66a98a70dec9ef43e3","","","","","7320",""," ","key"," ","16.650902494331064","500","250","inst","","","","","","",""
"","psychophysics","5","37164","0.0-5.0","642d878f344f0fb346572fc2","64de7d66a98a70dec9ef43e3","","","","","7735",""," ","key"," ","16.650943965517243","500","250","sample0","","","","","","",""
"","psychophysics","6","42580","0.0-6.0","642d878f344f0fb346572fc2","64de7d66a98a70dec9ef43e3","","","","","5392",""," ","key"," ","16.651404320987655","500","250","sample1","","","","","","",""
"","psychophysics","7","68002","0.0-7.0","642d878f344f0fb346572fc2","64de7d66a98a70dec9ef43e3","","","","","25392",""," ","key"," ","16.651119266055044","500","250","sample2","102","","","","","",""
"","psychophysics","8","75531","0.0-8.0","642d878f344f0fb346572fc2","64de7d66a98a70dec9ef43e3","","","","","7523",""," ","key"," ","16.65116629711753","500","250","sample3","102","","","","","",""
"","psychophysics","9","84134","0.0-9.0","642d878f344f0fb346572fc2","64de7d66a98a70dec9ef43e3","","","","","8596",""," ","key"," ","16.65102131782945","500","250","sample4","102","","","","","",""
"","psychophysics","10","91610","0.0-10.0","642d878f344f0fb346572fc2","64de7d66a98a70dec9ef43e3","","","","","7469",""," ","key"," ","16.65085714285715","500","250","sample5","","","","","","",""
"","psychophysics","11","100954","0.0-11.0","642d878f344f0fb346572fc2","64de7d66a98a70dec9ef43e3","","","","","9339",""," ","key"," ","16.6507607142857","500","250","sample6","502","","","","","",""
