"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","response_type","key_press","avg_frame_time","center_x","center_y","task","resp","version","block","start","jitterX","jitterY","parA"
"true","fullscreen","0","2222","0.0-0.0","6283d4171ba3327d1dc0e05b","64e50dc09fadc8e39440c277","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2523","0.0-1.0","6283d4171ba3327d1dc0e05b","64e50dc09fadc8e39440c277","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","html-button-response","2","26251","0.0-2.0","6283d4171ba3327d1dc0e05b","64e50dc09fadc8e39440c277","","","","","23727","Please Make Sure Your Audio Is On.","0","","","","","","","","","","","","",""
"","psychophysics","3","79802","0.0-3.0","6283d4171ba3327d1dc0e05b","64e50dc09fadc8e39440c277","","","","","53501",""," ","key"," ","24.186485998193316","720","250","","","","","","","",""
"","psychophysics","4","83551","0.0-4.0","6283d4171ba3327d1dc0e05b","64e50dc09fadc8e39440c277","","","","","3746",""," ","key"," ","16.667142857142867","500","250","inst","","","","","","",""
"","psychophysics","5","86056","0.0-5.0","6283d4171ba3327d1dc0e05b","64e50dc09fadc8e39440c277","","","","","2500",""," ","key"," ","16.66724832214764","500","250","sample0","","","","","","",""
"","psychophysics","6","87902","0.0-6.0","6283d4171ba3327d1dc0e05b","64e50dc09fadc8e39440c277","","","","","1844",""," ","key"," ","16.667090909090952","500","250","sample1","","","","","","",""
"","psychophysics","7","106602","0.0-7.0","6283d4171ba3327d1dc0e05b","64e50dc09fadc8e39440c277","","","","","18698",""," ","key"," ","16.6672078501338","500","250","sample2","102","","","","","",""
"","psychophysics","8","112452","0.0-8.0","6283d4171ba3327d1dc0e05b","64e50dc09fadc8e39440c277","","","","","5848",""," ","key"," ","16.667257142857167","500","250","sample3","96","","","","","",""
"","psychophysics","9","119627","0.0-9.0","6283d4171ba3327d1dc0e05b","64e50dc09fadc8e39440c277","","","","","7172",""," ","key"," ","16.66717948717949","500","250","sample4","102","","","","","",""
"","psychophysics","10","124437","0.0-10.0","6283d4171ba3327d1dc0e05b","64e50dc09fadc8e39440c277","","","","","4800",""," ","key"," ","16.667222222222236","500","250","sample5","","","","","","",""
"","psychophysics","11","136162","0.0-11.0","6283d4171ba3327d1dc0e05b","64e50dc09fadc8e39440c277","","","","","11722",""," ","key"," ","16.667207977207983","500","250","sample6","498","","","","","",""
"","psychophysics","12","138924","0.0-12.0","6283d4171ba3327d1dc0e05b","64e50dc09fadc8e39440c277","","","","","2753",""," ","key"," ","16.66715151515144","500","250","inst","","","","","","",""
"","psychophysics","13","141170","0.0-13.0","6283d4171ba3327d1dc0e05b","64e50dc09fadc8e39440c277","","","","","2243",""," ","key"," ","16.667313432835915","500","250","inst","","","","","","",""
"","psychophysics","14","145686","0.0-14.0","6283d4171ba3327d1dc0e05b","64e50dc09fadc8e39440c277","","","","","4513",""," ","key"," ","16.667481481481484","500","250","inst","","","","","","",""
